age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9446428,0.0,0.9303829,1,0.09282572
27,2,1,3,2,1,0,40,0.0,0.0,0.9069171,0.0,0.8761854,1,0.08789241
25,2,0,1,3,1,1,40,0.0,0.0,0.704819,0.0,0.67137724,1,0.041589186
46,2,6,1,0,0,1,40,0.0,0.0,0.9036419,0.0,0.8517706,1,0.08782074
45,2,6,0,0,1,1,76,1.0,0.0,0.9503379,0.0,0.93554443,1,0.090822786
29,2,1,1,2,1,1,75,0.0,1.0,0.2611512,1.0,0.46498746,1,0.041364435
42,0,3,2,4,0,0,60,0.0,0.0,0.9019423,0.0,0.9903552,1,0.11553556
34,2,7,0,5,1,0,50,0.0,0.0,0.9113745,0.0,0.8757246,1,0.078783296
60,0,0,0,2,1,1,40,1.0,0.0,0.7694126,0.0,0.8203018,1,0.07267062
19,2,7,3,5,1,0,40,0.0,0.0,0.98927975,0.0,0.9829095,1,0.09863396
21,2,0,3,5,1,0,8,0.0,0.0,0.99556035,0.0,0.9893976,1,0.095652
31,2,4,3,2,1,0,46,0.0,0.0,0.75479203,0.0,0.7503724,1,0.047662586
53,2,4,1,5,1,1,45,1.0,1.0,0.10284448,1.0,0.16449893,1,0.041360047
35,1,3,1,1,1,0,25,0.0,0.0,0.88547075,0.0,0.9738246,1,0.091883905
51,0,4,0,5,1,0,40,0.0,0.0,0.7537401,0.0,0.7935782,1,0.042434167
31,0,1,0,4,1,1,50,1.0,0.0,0.78905404,0.0,0.8093119,1,0.06916513
37,2,7,1,0,1,1,52,0.0,0.0,0.54390156,0.0,0.5801513,1,0.04135937
29,2,2,1,2,0,1,60,0.0,1.0,0.20953333,1.0,0.14234746,1,0.041360557
68,1,3,1,1,1,1,15,0.0,0.0,0.7706449,0.0,0.8188227,1,0.07251317
24,2,3,1,0,1,1,40,0.0,0.0,0.8801984,0.0,0.952541,1,0.075115785
46,2,6,2,0,1,0,40,0.0,0.0,0.9874035,0.0,0.97362775,1,0.09930823
53,2,7,1,0,0,1,40,1.0,0.0,0.64539415,0.0,0.56779337,1,0.041426353
54,2,7,1,2,1,1,40,1.0,1.0,0.35116076,1.0,0.45732284,1,0.041353527
21,2,7,3,0,1,1,55,0.0,0.0,0.9769394,0.0,0.9812891,1,0.10009917
56,2,2,1,2,1,1,50,0.0,1.0,0.097729504,1.0,0.12747008,1,0.041361
35,3,5,1,2,1,1,65,1.0,1.0,0.13638407,1.0,0.13255501,1,0.04136524
46,2,7,1,5,1,1,40,0.0,1.0,0.40890956,1.0,0.39326096,1,0.04135095
