age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.92600465,0.0,0.9603713,0,0.99999964
27,2,1,3,2,1,0,40,0.0,0.0,0.9309772,0.0,0.9686701,0,0.999987
25,2,0,1,3,1,1,40,0.0,0.0,0.80200005,0.0,0.6274644,1,0.37127182
46,2,6,1,0,0,1,40,0.0,0.0,0.8811881,0.0,0.90699863,0,0.9999914
45,2,6,0,0,1,1,76,1.0,0.0,0.95105773,0.0,0.9855782,0,0.9999982
29,2,1,1,2,1,1,75,0.0,1.0,0.35766578,1.0,0.20521957,1,0.00030293182
42,0,3,2,4,0,0,60,0.0,0.0,0.95195866,0.0,0.96525186,0,0.9999999
34,2,7,0,5,1,0,50,0.0,0.0,0.87293875,0.0,0.9393496,0,0.9999789
60,0,0,0,2,1,1,40,1.0,0.0,0.8648171,0.0,0.77036333,0,0.81848156
19,2,7,3,5,1,0,40,0.0,0.0,0.9961603,0.0,0.9707877,0,1.0
21,2,0,3,5,1,0,8,0.0,0.0,0.9987652,0.0,0.94339335,0,0.9999999
31,2,4,3,2,1,0,46,0.0,0.0,0.8005687,0.0,0.8684044,0,0.9986324
53,2,4,1,5,1,1,45,1.0,1.0,0.12884742,1.0,0.20462292,1,0.00030236918
35,1,3,1,1,1,0,25,0.0,0.0,0.8377235,0.0,0.8910768,0,0.9999944
51,0,4,0,5,1,0,40,0.0,0.0,0.69303083,0.0,0.68356764,0,0.84443575
31,0,1,0,4,1,1,50,1.0,0.0,0.7816493,0.0,0.8050601,0,0.9987224
37,2,7,1,0,1,1,52,0.0,0.0,0.5603,0.0,0.54630363,0,0.5984861
29,2,2,1,2,0,1,60,0.0,1.0,0.20742315,1.0,0.18578213,1,0.00029656777
68,1,3,1,1,1,1,15,0.0,0.0,0.8540684,0.0,0.86210406,0,0.98717713
24,2,3,1,0,1,1,40,0.0,0.0,0.9075495,0.0,0.96013814,0,0.99997294
