age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9260066,0.0,0.9304469,0,0.9986382
27,2,1,3,2,1,0,40,0.0,0.0,0.93099594,0.0,0.9304469,0,0.9986382
25,2,0,1,3,1,1,40,0.0,0.0,0.80204785,0.0,0.5644174,1,0.42899108
46,2,6,1,0,0,1,40,0.0,0.0,0.881169,0.0,0.5644174,1,0.42899108
45,2,6,0,0,1,1,76,1.0,0.0,0.9510601,0.0,0.9304469,0,0.9986382
29,2,1,1,2,1,1,75,0.0,1.0,0.35778934,0.0,0.5644174,1,0.42899108
42,0,3,2,4,0,0,60,0.0,0.0,0.9519482,0.0,0.9304469,0,0.9986382
34,2,7,0,5,1,0,50,0.0,0.0,0.8729437,0.0,0.9304469,0,0.9986382
60,0,0,0,2,1,1,40,1.0,0.0,0.8648608,0.0,0.9304469,0,0.9986382
19,2,7,3,5,1,0,40,0.0,0.0,0.9961613,0.0,0.9304469,0,0.9986382
21,2,0,3,5,1,0,8,0.0,0.0,0.9987668,0.0,0.9304469,0,0.9986382
31,2,4,3,2,1,0,46,0.0,0.0,0.80055326,0.0,0.9304469,0,0.9986382
53,2,4,1,5,1,1,45,1.0,1.0,0.12884933,0.0,0.5644174,1,0.42899108
35,1,3,1,1,1,0,25,0.0,0.0,0.8377433,0.0,0.5644174,1,0.42899108
51,0,4,0,5,1,0,40,0.0,0.0,0.69307935,0.0,0.9304469,0,0.9986382
31,0,1,0,4,1,1,50,1.0,0.0,0.78156763,0.0,0.9304469,0,0.9986382
37,2,7,1,0,1,1,52,0.0,0.0,0.56030816,0.0,0.5644174,1,0.42899108
29,2,2,1,2,0,1,60,0.0,1.0,0.20744365,0.0,0.5644174,1,0.42899108
68,1,3,1,1,1,1,15,0.0,0.0,0.854107,0.0,0.5644174,1,0.42899108
24,2,3,1,0,1,1,40,0.0,0.0,0.9075749,0.0,0.5644174,1,0.42899108
46,2,6,2,0,1,0,40,0.0,0.0,0.9952072,0.0,0.9304469,0,0.9986382
53,2,7,1,0,0,1,40,1.0,0.0,0.682899,0.0,0.5644174,1,0.42899108
54,2,7,1,2,1,1,40,1.0,1.0,0.3891486,0.0,0.5644174,1,0.42899108
21,2,7,3,0,1,1,55,0.0,0.0,0.9806914,0.0,0.9304469,0,0.9986382
56,2,2,1,2,1,1,50,0.0,1.0,0.112491965,0.0,0.5644174,1,0.42899108
35,3,5,1,2,1,1,65,1.0,1.0,0.08199203,0.0,0.5644174,1,0.42899108
46,2,7,1,5,1,1,40,0.0,1.0,0.37672538,0.0,0.5644174,1,0.42899108
36,3,7,0,3,1,0,35,0.0,0.0,0.92972976,0.0,0.9304469,0,0.9986382
20,2,7,3,0,1,0,40,0.0,0.0,0.99664354,0.0,0.9304469,0,0.9986382
29,2,3,3,0,1,1,40,0.0,0.0,0.9721875,0.0,0.9304469,0,0.9986382
37,2,7,0,4,0,0,40,0.0,0.0,0.97873175,0.0,0.9304469,0,0.9986382
17,2,6,3,0,1,1,16,0.0,0.0,0.9999997,0.0,0.9304469,0,0.9986382
32,2,3,0,0,1,0,38,0.0,0.0,0.9792492,0.0,0.9304469,0,0.9986382
23,2,3,3,5,1,1,40,0.0,0.0,0.98487145,0.0,0.9304469,0,0.9986382
45,3,4,0,3,1,0,42,1.0,0.0,0.58905935,0.0,0.9304469,0,0.9986382
26,2,3,3,0,1,1,40,0.0,0.0,0.98171145,0.0,0.9304469,0,0.9986382
31,2,3,0,4,1,0,99,1.0,0.0,0.96095514,0.0,0.9304469,0,0.9986382
79,2,7,1,2,1,1,20,0.0,0.0,0.5980735,0.0,0.5644174,1,0.42899108
49,2,3,0,4,1,0,40,0.0,0.0,0.9681082,0.0,0.9304469,0,0.9986382
42,2,1,1,3,1,1,40,1.0,1.0,0.2528273,0.0,0.5644174,1,0.42899108
67,2,4,1,3,1,1,30,1.0,1.0,0.36398518,0.0,0.5644174,1,0.42899108
35,2,2,1,5,1,1,45,1.0,1.0,0.11961448,0.0,0.5644174,1,0.42899108
44,2,1,0,5,1,1,50,1.0,0.0,0.6371802,0.0,0.9304469,0,0.9986382
31,2,3,1,0,1,1,40,0.0,0.0,0.8112151,0.0,0.5644174,1,0.42899108
37,0,1,0,2,1,0,55,0.0,0.0,0.6878925,0.0,0.9304469,0,0.9986382
22,0,0,3,5,1,1,40,0.0,0.0,0.98223585,0.0,0.9304469,0,0.9986382
34,2,7,1,0,1,1,40,0.0,0.0,0.69956374,0.0,0.5644174,1,0.42899108
45,2,3,0,0,1,1,40,0.0,0.0,0.9438654,0.0,0.9304469,0,0.9986382
51,2,3,1,0,0,1,40,0.0,0.0,0.7837919,0.0,0.5644174,1,0.42899108
28,2,6,1,5,1,0,40,0.0,0.0,0.8427694,0.0,0.5644174,1,0.42899108
38,2,0,0,5,0,0,40,0.0,0.0,0.90752053,0.0,0.9304469,0,0.9986382
40,2,6,0,0,1,0,40,0.0,0.0,0.9858945,0.0,0.9304469,0,0.9986382
50,2,7,1,4,1,1,60,1.0,1.0,0.40620726,0.0,0.5644174,1,0.42899108
33,2,6,0,0,1,1,40,0.0,0.0,0.9864422,0.0,0.9304469,0,0.9986382
49,2,1,1,5,1,1,40,0.0,1.0,0.2177847,0.0,0.5644174,1,0.42899108
44,2,0,0,0,1,0,45,0.0,0.0,0.9046254,0.0,0.9304469,0,0.9986382
23,2,3,1,4,1,1,50,0.0,0.0,0.8794682,0.0,0.5644174,1,0.42899108
20,2,3,3,0,1,1,40,0.0,0.0,0.9950599,0.0,0.9304469,0,0.9986382
32,2,3,1,4,1,0,20,0.0,0.0,0.9345244,0.0,0.5644174,1,0.42899108
64,2,6,0,4,1,0,12,0.0,0.0,0.9959834,0.0,0.9304469,0,0.9986382
28,2,1,1,2,1,1,40,0.0,1.0,0.43831843,0.0,0.5644174,1,0.42899108
47,0,6,1,0,1,1,40,0.0,0.0,0.8980083,0.0,0.5644174,1,0.42899108
37,2,7,0,5,1,0,40,0.0,0.0,0.9041863,0.0,0.9304469,0,0.9986382
47,3,3,1,0,1,1,48,0.0,0.0,0.7111073,0.0,0.5644174,1,0.42899108
59,1,6,0,1,1,0,40,0.0,0.0,0.9681079,0.0,0.9304469,0,0.9986382
22,2,7,3,2,1,0,20,0.0,0.0,0.9964391,0.0,0.9304469,0,0.9986382
47,2,6,1,0,1,1,40,1.0,0.0,0.86319065,0.0,0.5644174,1,0.42899108
26,2,0,3,4,1,1,40,0.0,0.0,0.9791236,0.0,0.9304469,0,0.9986382
44,2,0,1,2,1,1,50,1.0,1.0,0.31572253,0.0,0.5644174,1,0.42899108
33,2,3,3,0,1,0,40,0.0,0.0,0.976856,0.0,0.9304469,0,0.9986382
46,2,7,0,5,1,0,40,0.0,0.0,0.8926118,0.0,0.9304469,0,0.9986382
50,2,1,1,0,1,1,40,0.0,1.0,0.41117632,0.0,0.5644174,1,0.42899108
44,2,5,1,2,1,1,50,1.0,1.0,0.05928719,0.0,0.5644174,1,0.42899108
21,2,3,3,0,1,1,40,0.0,0.0,0.9932859,0.0,0.9304469,0,0.9986382
33,2,7,0,0,1,1,40,0.0,0.0,0.9393987,0.0,0.9304469,0,0.9986382
28,2,7,3,0,1,1,50,0.0,0.0,0.94886106,0.0,0.9304469,0,0.9986382
29,2,1,1,5,1,1,50,1.0,1.0,0.33919394,0.0,0.5644174,1,0.42899108
41,0,3,1,0,0,1,40,0.0,0.0,0.71588564,0.0,0.5644174,1,0.42899108
19,2,6,3,4,1,0,40,0.0,0.0,0.9996423,0.0,0.9304469,0,0.9986382
62,2,1,1,3,1,1,20,1.0,0.0,0.5209513,0.0,0.5644174,1,0.42899108
50,2,3,1,0,1,1,45,1.0,0.0,0.6250906,0.0,0.5644174,1,0.42899108
21,0,7,3,4,1,1,40,0.0,0.0,0.99385726,0.0,0.9304469,0,0.9986382
60,2,3,1,3,1,1,40,1.0,0.0,0.55167854,0.0,0.5644174,1,0.42899108
30,2,7,1,0,1,1,40,0.0,0.0,0.77069914,0.0,0.5644174,1,0.42899108
47,2,3,1,3,1,1,50,1.0,1.0,0.47576118,0.0,0.5644174,1,0.42899108
52,0,1,4,5,1,0,55,0.0,0.0,0.6483648,0.0,0.9304469,0,0.9986382
36,2,5,3,5,1,1,50,1.0,1.0,0.329956,0.0,0.9304469,0,0.9986382
67,1,6,4,1,0,0,40,0.0,0.0,0.9815779,0.0,0.9304469,0,0.9986382
25,2,1,1,5,1,1,40,1.0,0.0,0.50203913,0.0,0.5644174,1,0.42899108
