age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.94479597,0.0,0.9554073626231645,0.0,0.98075694,0.0,0.9695154307465776,0,0.99995935
27,2,1,3,2,1,0,40,0.0,0.0,0.9074998,0.0,0.9535041452474841,0.0,0.93763494,0.0,0.9190944838293105,0,0.99846137
25,2,0,1,3,1,1,40,0.0,0.0,0.7067723,0.0,0.7669354402406641,0.0,0.7562543,0.0,0.7558737975936052,0,0.67870194
46,2,6,1,0,0,1,40,0.0,0.0,0.9041294,0.0,0.8615446071594304,0.0,0.8244101,0.0,0.8848522196580224,0,0.9974141
45,2,6,0,0,1,1,76,1.0,0.0,0.9503426,0.0,0.9091852256096543,0.0,0.95864004,0.0,0.968878306937747,0,0.999956
29,2,1,1,2,1,1,75,0.0,1.0,0.26227438,1.0,0.31009734083845464,1.0,0.28599632,1.0,0.2973522680109475,1,1.0848364e-06
42,0,3,2,4,0,0,60,0.0,0.0,0.90274775,0.0,0.950115297987765,0.0,0.9828689,0.0,0.9551641093719093,0,0.999931
34,2,7,0,5,1,0,50,0.0,0.0,0.9117531,0.0,0.9452849020887134,0.0,0.93075746,0.0,0.9645818177542388,0,0.9999325
60,0,0,0,2,1,1,40,1.0,0.0,0.76730174,0.0,0.6013537006545755,0.0,0.91924036,0.0,0.8680936948420628,0,0.97532254
19,2,7,3,5,1,0,40,0.0,0.0,0.9891945,0.0,0.9878610877514932,0.0,0.99239343,0.0,0.9878366285159509,0,0.9999548
21,2,0,3,5,1,0,8,0.0,0.0,0.99558645,0.0,0.9824228387862516,0.0,0.98547274,0.0,0.9745263837604717,0,0.9999745
31,2,4,3,2,1,0,46,0.0,0.0,0.75678575,0.0,0.8573478394063869,0.0,0.69894457,0.0,0.7114444392871486,1,0.44316572
53,2,4,1,5,1,1,45,1.0,1.0,0.1029619,1.0,0.10882892731837979,1.0,0.19805491,1.0,0.17878728134867294,1,1.7092989e-06
35,1,3,1,1,1,0,25,0.0,0.0,0.88549936,0.0,0.9012581641653584,0.0,0.96171564,0.0,0.9335842497296405,0,0.99381614
51,0,4,0,5,1,0,40,0.0,0.0,0.75200677,0.0,0.6199982994391109,1.0,0.37962323,0.0,0.5989253318493029,1,7.982654e-06
