age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9444404,0.0,0.9554073626231645,0.0,0.97185624,0.0,0.9635004877891822,0,0.99975103
27,2,1,3,2,1,0,40,0.0,0.0,0.90653574,0.0,0.9535041452474841,0.0,0.87641776,0.0,0.8860717079984817,0,0.99970883
25,2,0,1,3,1,1,40,0.0,0.0,0.705885,0.0,0.7669354402406641,0.0,0.7710593,0.0,0.7305028164770178,1,0.14116341
46,2,6,1,0,0,1,40,0.0,0.0,0.90275025,0.0,0.8615446071594304,0.0,0.8680529,0.0,0.9006486121887586,0,0.9827383
45,2,6,0,0,1,1,76,1.0,0.0,0.9492691,0.0,0.9091852256096543,0.0,0.93378,0.0,0.9314691120896633,0,0.99916327
29,2,1,1,2,1,1,75,0.0,1.0,0.25888634,1.0,0.31009734083845464,1.0,0.15424466,1.0,0.17472633760869238,1,1.3030964e-06
42,0,3,2,4,0,0,60,0.0,0.0,0.9018562,0.0,0.950115297987765,0.0,0.9227801,0.0,0.9090210173562805,0,0.9983328
34,2,7,0,5,1,0,50,0.0,0.0,0.9110459,0.0,0.9452849020887134,0.0,0.89072347,0.0,0.9319862947902741,0,0.9990621
60,0,0,0,2,1,1,40,1.0,0.0,0.7676603,0.0,0.6013537006545755,0.0,0.7416909,0.0,0.7475468509035614,0,0.6329183
19,2,7,3,5,1,0,40,0.0,0.0,0.9894562,0.0,0.9878610877514932,0.0,0.98746,0.0,0.985173520569491,0,0.99991727
21,2,0,3,5,1,0,8,0.0,0.0,0.9956836,0.0,0.9824228387862516,0.0,0.97791445,0.0,0.984049637702286,0,0.99992967
31,2,4,3,2,1,0,46,0.0,0.0,0.7519414,0.0,0.8573478394063869,1.0,0.40882707,0.0,0.5893184695203827,1,0.44872478
53,2,4,1,5,1,1,45,1.0,1.0,0.102499485,1.0,0.10882892731837979,1.0,0.23267424,1.0,0.18934853807229524,1,1.3781985e-06
35,1,3,1,1,1,0,25,0.0,0.0,0.88501495,0.0,0.9012581641653584,0.0,0.9183461,0.0,0.9481541543283705,0,0.9905284
51,0,4,0,5,1,0,40,0.0,0.0,0.7503732,0.0,0.6199982994391109,0.0,0.62625957,0.0,0.8029645778630068,0,0.7477019
31,0,1,0,4,1,1,50,1.0,0.0,0.78705525,0.0,0.8743933639927456,0.0,0.8505545,0.0,0.9282406997808527,0,0.99956363
37,2,7,1,0,1,1,52,0.0,0.0,0.5409303,0.0,0.5564997632147324,1.0,0.46531618,0.0,0.5578353268827896,1,0.0024069657
29,2,2,1,2,0,1,60,0.0,1.0,0.20694453,1.0,0.3136736274152645,1.0,0.2298845,1.0,0.21593390377225485,1,1.3190833e-06
68,1,3,1,1,1,1,15,0.0,0.0,0.76933026,0.0,0.8708045829308098,0.0,0.873734,0.0,0.9081996309557018,0,0.96666515
24,2,3,1,0,1,1,40,0.0,0.0,0.8802228,0.0,0.9415740339953014,0.0,0.85560393,0.0,0.9170009668448392,0,0.96075267
46,2,6,2,0,1,0,40,0.0,0.0,0.98744154,0.0,0.9497146928619041,0.0,0.9789095,0.0,0.975839555142679,0,0.99990296
53,2,7,1,0,0,1,40,1.0,0.0,0.6445863,0.0,0.6351543597080156,1.0,0.40446842,0.0,0.5500258723543643,1,0.028626788
54,2,7,1,2,1,1,40,1.0,1.0,0.34911847,1.0,0.26750024383541027,1.0,0.3630054,1.0,0.35519492010597287,1,1.1919994e-06
21,2,7,3,0,1,1,55,0.0,0.0,0.97656924,0.0,0.9638840378472842,0.0,0.9789651,0.0,0.9858486561899948,0,0.9997408
56,2,2,1,2,1,1,50,0.0,1.0,0.098526835,1.0,0.12173854346851354,1.0,0.18641996,1.0,0.16593158639608274,1,1.2463023e-06
35,3,5,1,2,1,1,65,1.0,1.0,0.13729155,1.0,0.14730400521542764,1.0,0.13502455,1.0,0.10748536074340775,1,9.5078735e-07
46,2,7,1,5,1,1,40,0.0,1.0,0.40902764,1.0,0.4599688305821382,1.0,0.48515874,1.0,0.47025851605361946,1,5.3005456e-06
36,3,7,0,3,1,0,35,0.0,0.0,0.97336024,0.0,0.9555216012485972,0.0,0.9677551,0.0,0.9605171094077104,0,0.99973303
20,2,7,3,0,1,0,40,0.0,0.0,0.9918661,0.0,0.9853337282551333,0.0,0.9897571,0.0,0.9849293696378534,0,0.9998882
29,2,3,3,0,1,1,40,0.0,0.0,0.9866849,0.0,0.9800489819891862,0.0,0.98796505,0.0,0.9855846994968034,0,0.9999224
37,2,7,0,4,0,0,40,0.0,0.0,0.969886,0.0,0.9761660856027904,0.0,0.9680036,0.0,0.9696336940554748,0,0.9997825
17,2,6,3,0,1,1,16,0.0,0.0,0.99999505,0.0,0.9912371738767387,0.0,0.98973477,0.0,0.9855846994968034,0,0.99994016
32,2,3,0,0,1,0,38,0.0,0.0,0.98317003,0.0,0.9830507604141693,0.0,0.9871632,0.0,0.9855846994968034,0,0.9999163
23,2,3,3,5,1,1,40,0.0,0.0,0.98392546,0.0,0.9860096091993942,0.0,0.98488057,0.0,0.9855846994968034,0,0.9999199
45,3,4,0,3,1,0,42,1.0,0.0,0.7619778,0.0,0.7759707419221424,0.0,0.7852692,0.0,0.7993518520310159,0,0.855835
26,2,3,3,0,1,1,40,0.0,0.0,0.9894864,0.0,0.9820422497423456,0.0,0.98964113,0.0,0.9855846994968034,0,0.9999268
31,2,3,0,4,1,0,99,1.0,0.0,0.8750839,0.0,0.9060461826345733,0.0,0.76448375,0.0,0.674641648092799,0,0.5483098
