age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9504302687608978,0.0,0.9569118721476961,0,0.9998549
27,2,1,3,2,1,0,40,0.0,0.0,0.927166498812644,0.0,0.9606288659054179,0,0.99998176
25,2,0,1,3,1,1,40,0.0,0.0,0.7587983449242155,0.0,0.6332399256113144,1,0.18483432
46,2,6,1,0,0,1,40,0.0,0.0,0.888485416108816,0.0,0.8579941745885118,0,0.98056245
45,2,6,0,0,1,1,76,1.0,0.0,0.9176606084996782,0.0,0.9373680305367623,0,0.9980459
29,2,1,1,2,1,1,75,0.0,1.0,0.40388338428368287,0.0,0.8390695080359437,1,3.3788203e-09
42,0,3,2,4,0,0,60,0.0,0.0,0.8635046898282176,0.0,0.969866983570686,0,0.9998498
34,2,7,0,5,1,0,50,0.0,0.0,0.9145122986592082,0.0,0.9056135316967895,0,0.99982256
60,0,0,0,2,1,1,40,1.0,0.0,0.6751087616568958,0.0,0.7578798904105232,0,0.968809
19,2,7,3,5,1,0,40,0.0,0.0,0.9919201086617314,0.0,0.9906847987149573,0,0.9999434
21,2,0,3,5,1,0,8,0.0,0.0,0.9973563503243875,0.0,0.9819476142711473,0,0.999923
31,2,4,3,2,1,0,46,0.0,0.0,0.7602770135775617,0.0,0.923262010933058,0,0.7276135
53,2,4,1,5,1,1,45,1.0,1.0,0.11725680718355702,1.0,0.15003472024355757,1,6.5607733e-09
35,1,3,1,1,1,0,25,0.0,0.0,0.7307751946314003,0.0,0.7610418511359172,0,0.9915001
51,0,4,0,5,1,0,40,0.0,0.0,0.7659022655750849,0.0,0.950630923387671,1,0.004369021
31,0,1,0,4,1,1,50,1.0,0.0,0.8070252792698362,0.0,0.9716333047101151,0,0.9998642
37,2,7,1,0,1,1,52,0.0,0.0,0.5638606683097034,0.0,0.596052373277787,1,0.08948641
29,2,2,1,2,0,1,60,0.0,1.0,0.2794812385056512,1.0,0.13146394470052325,1,1.4103385e-08
68,1,3,1,1,1,1,15,0.0,0.0,0.7336869792031298,0.0,0.9061035443664611,0,0.93661934
24,2,3,1,0,1,1,40,0.0,0.0,0.8864240011794478,0.0,0.9187935732086974,0,0.96458256
46,2,6,2,0,1,0,40,0.0,0.0,0.9918658335487129,0.0,0.9698758650974735,0,0.99983287
53,2,7,1,0,0,1,40,1.0,0.0,0.6801631083511825,0.0,0.5654226816502044,1,0.062240355
54,2,7,1,2,1,1,40,1.0,1.0,0.30634269941539993,1.0,0.26254390659192584,1,6.3248262e-06
21,2,7,3,0,1,1,55,0.0,0.0,0.9695933669574133,0.0,0.9823576008912656,0,0.999894
56,2,2,1,2,1,1,50,0.0,1.0,0.15058549011270383,1.0,0.1500156425949024,1,8.918372e-09
35,3,5,1,2,1,1,65,1.0,1.0,0.08471926458720169,1.0,0.145007164004612,1,9.303864e-09
46,2,7,1,5,1,1,40,0.0,1.0,0.41278798843573317,1.0,0.4224114737783323,1,0.00037536558
36,3,7,0,3,1,0,35,0.0,0.0,0.9799143390481946,0.0,0.9658812275763407,0,0.99988055
20,2,7,3,0,1,0,40,0.0,0.0,0.9915206687816281,0.0,0.9790974602586102,0,0.99990714
29,2,3,3,0,1,1,40,0.0,0.0,0.9789106925412776,0.0,0.9754154211987301,0,0.9998124
37,2,7,0,4,0,0,40,0.0,0.0,0.9754678503785901,0.0,0.9722684545125158,0,0.99990034
