age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9441449,0.0,0.9558286759475785,0.0,0.97030306,0.0,0.9692149907947849,0,0.9999999
27,2,1,3,2,1,0,40,0.0,0.0,0.90748405,0.0,0.9556590131425386,0.0,0.93864924,0.0,0.936783433837228,0,0.9995617
25,2,0,1,3,1,1,40,0.0,0.0,0.7040622,0.0,0.7670628651929939,1.0,0.49704248,0.0,0.5457841319463316,1,0.07578407
46,2,6,1,0,0,1,40,0.0,0.0,0.90385854,0.0,0.86065181221261,0.0,0.9067868,0.0,0.8870942254802262,0,0.9944602
45,2,6,0,0,1,1,76,1.0,0.0,0.9501306,0.0,0.908180394438211,0.0,0.9176761,0.0,0.9665637261374245,0,0.9999974
29,2,1,1,2,1,1,75,0.0,1.0,0.26145536,1.0,0.30744729396829185,1.0,0.28590953,1.0,0.21023103561183187,1,3.6847966e-06
42,0,3,2,4,0,0,60,0.0,0.0,0.90164787,0.0,0.951307712849119,0.0,0.91830623,0.0,0.9215507793858229,0,0.9994603
34,2,7,0,5,1,0,50,0.0,0.0,0.910542,0.0,0.947012967837151,0.0,0.90397006,0.0,0.9569747363240632,0,0.99999356
60,0,0,0,2,1,1,40,1.0,0.0,0.7716159,0.0,0.6041386820043493,0.0,0.7940074,0.0,0.7621047757018211,0,0.9215585
19,2,7,3,5,1,0,40,0.0,0.0,0.98922104,0.0,0.9886839775798411,0.0,0.99076355,0.0,0.9863487179029737,0,0.9999676
21,2,0,3,5,1,0,8,0.0,0.0,0.99555,0.0,0.9823513674989599,0.0,0.9950245,0.0,0.9866286819995506,0,0.9998735
31,2,4,3,2,1,0,46,0.0,0.0,0.75669897,0.0,0.8644891221526771,0.0,0.7949612,0.0,0.6954730645152405,0,0.58852565
53,2,4,1,5,1,1,45,1.0,1.0,0.101729095,1.0,0.10024258165521516,1.0,0.15278864,1.0,0.12665717260408094,1,4.2195607e-06
35,1,3,1,1,1,0,25,0.0,0.0,0.8870135,0.0,0.9012103752356428,0.0,0.94148636,0.0,0.9316240439794972,0,0.99490273
51,0,4,0,5,1,0,40,0.0,0.0,0.7536336,0.0,0.641506467861738,0.0,0.74676895,0.0,0.6847003950926718,1,0.00092229526
31,0,1,0,4,1,1,50,1.0,0.0,0.7916487,0.0,0.8782518053011,0.0,0.7843815,0.0,0.79939510653902,0,0.99614763
37,2,7,1,0,1,1,52,0.0,0.0,0.5433755,0.0,0.5570066470479662,0.0,0.57689905,0.0,0.558123821492629,1,0.066421166
29,2,2,1,2,0,1,60,0.0,1.0,0.21020067,1.0,0.32704322211808246,1.0,0.22115111,1.0,0.2425548312147433,1,3.7994732e-06
68,1,3,1,1,1,1,15,0.0,0.0,0.77261585,0.0,0.8791914886341969,0.0,0.8734129,0.0,0.8919969651110711,0,0.9815797
24,2,3,1,0,1,1,40,0.0,0.0,0.87992245,0.0,0.9423561131619395,0.0,0.8892243,0.0,0.904206264252362,0,0.9898678
46,2,6,2,0,1,0,40,0.0,0.0,0.9874763,0.0,0.9529659795440947,0.0,0.9509693,0.0,0.9617935323117044,0,0.99999595
53,2,7,1,0,0,1,40,1.0,0.0,0.64414907,0.0,0.6418686965471587,0.0,0.5432217,0.0,0.5515084550008109,1,0.11829902
54,2,7,1,2,1,1,40,1.0,1.0,0.35087556,1.0,0.2648189822890602,0.0,0.55180234,1.0,0.4388516123528523,1,2.8732147e-05
21,2,7,3,0,1,1,55,0.0,0.0,0.97649395,0.0,0.9645097215332594,0.0,0.9782878,0.0,0.9860180455776419,0,0.9999404
56,2,2,1,2,1,1,50,0.0,1.0,0.09857005,1.0,0.12643799055118765,1.0,0.16240776,1.0,0.18862800473623875,1,3.7680475e-06
35,3,5,1,2,1,1,65,1.0,1.0,0.13840479,1.0,0.14500615531260563,1.0,0.16598415,1.0,0.15994761237806676,1,3.9377665e-06
46,2,7,1,5,1,1,40,0.0,1.0,0.40872502,1.0,0.4622350731990118,1.0,0.4272021,1.0,0.46420991039287063,1,4.129537e-05
36,3,7,0,3,1,0,35,0.0,0.0,0.9735593,0.0,0.954371520568556,0.0,0.93625677,0.0,0.9570296927568075,0,0.99998665
20,2,7,3,0,1,0,40,0.0,0.0,0.99167544,0.0,0.9863696747648122,0.0,0.984032,0.0,0.9860180455776419,0,0.99993813
29,2,3,3,0,1,1,40,0.0,0.0,0.9864783,0.0,0.9806113063845955,0.0,0.9925192,0.0,0.9852485887345738,0,0.9998541
37,2,7,0,4,0,0,40,0.0,0.0,0.9699423,0.0,0.9780143749067721,0.0,0.98984015,0.0,0.9864642971746473,0,0.99994564
17,2,6,3,0,1,1,16,0.0,0.0,0.99999464,0.0,0.9920508658277523,0.0,0.9929385,0.0,0.9863487179029737,0,0.9999558
32,2,3,0,0,1,0,38,0.0,0.0,0.98298043,0.0,0.982625806811943,0.0,0.99502224,0.0,0.9866286819995506,0,0.999851
23,2,3,3,5,1,1,40,0.0,0.0,0.9837128,0.0,0.9863324772102614,0.0,0.9927903,0.0,0.9863351402124115,0,0.99983096
45,3,4,0,3,1,0,42,1.0,0.0,0.7647349,0.0,0.7861577432059814,0.0,0.616958,0.0,0.6956662846171462,1,1.2005788e-05
26,2,3,3,0,1,1,40,0.0,0.0,0.9893084,0.0,0.9828675849173878,0.0,0.99340326,0.0,0.9863728870277132,0,0.99988127
31,2,3,0,4,1,0,99,1.0,0.0,0.87679905,0.0,0.9122541269796558,0.0,0.8979753,0.0,0.7639312348825744,0,0.8985441
79,2,7,1,2,1,1,20,0.0,1.0,0.39758825,1.0,0.40166152602239147,1.0,0.40502924,0.0,0.5309418314391982,1,0.00022288169
49,2,3,0,4,1,0,40,0.0,0.0,0.9539358,0.0,0.9525852294428004,0.0,0.97496283,0.0,0.9693730189021263,0,0.99966407
42,2,1,1,3,1,1,40,1.0,1.0,0.301785,1.0,0.2872751259941543,1.0,0.28823733,1.0,0.3672556502897105,1,1.1052416e-05
67,2,4,1,3,1,1,30,1.0,1.0,0.20374066,1.0,0.37795877886280393,1.0,0.28945792,1.0,0.20204313806198215,1,4.575189e-06
35,2,2,1,5,1,1,45,1.0,1.0,0.13060212,1.0,0.1690181109647132,1.0,0.22217935,1.0,0.187286066760181,1,3.6053375e-06
44,2,1,0,5,1,1,50,1.0,0.0,0.5557494,1.0,0.39754637690044436,0.0,0.55299056,1.0,0.460927625076496,1,0.06802528
