age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9451159,0.0,0.9558286759475785,0.0,0.9886576,0.0,0.9779328680743081,0,0.9941765
27,2,1,3,2,1,0,40,0.0,0.0,0.9074114,0.0,0.9556590131425386,0.0,0.9371455,0.0,0.9536596425256381,0,0.98377615
25,2,0,1,3,1,1,40,0.0,0.0,0.7088001,0.0,0.7670628651929939,0.0,0.62654454,0.0,0.7461883278952518,1,0.0015636917
46,2,6,1,0,0,1,40,0.0,0.0,0.90365064,0.0,0.86065181221261,0.0,0.8914595,0.0,0.8424374025766694,0,0.5206219
45,2,6,0,0,1,1,76,1.0,0.0,0.95025814,0.0,0.908180394438211,0.0,0.8303446,0.0,0.7309957610711233,0,0.9538248
29,2,1,1,2,1,1,75,0.0,1.0,0.26032442,1.0,0.30744729396829185,1.0,0.10539645,1.0,0.32897147234860824,1,0.0002647985
42,0,3,2,4,0,0,60,0.0,0.0,0.903214,0.0,0.951307712849119,0.0,0.9186452,0.0,0.8225872319016491,0,0.8681264
34,2,7,0,5,1,0,50,0.0,0.0,0.9121003,0.0,0.947012967837151,0.0,0.9536911,0.0,0.9491238316046514,0,0.99435765
60,0,0,0,2,1,1,40,1.0,0.0,0.77038455,0.0,0.6041386820043493,0.0,0.5983836,0.0,0.5698975669415678,0,0.5698891
19,2,7,3,5,1,0,40,0.0,0.0,0.98930323,0.0,0.9886839775798411,0.0,0.99155754,0.0,0.9866248112345409,0,0.9919676
21,2,0,3,5,1,0,8,0.0,0.0,0.9956018,0.0,0.9823513674989599,0.0,0.9860871,0.0,0.9857620555405194,0,0.9916425
31,2,4,3,2,1,0,46,0.0,0.0,0.7548109,0.0,0.8644891221526771,0.0,0.82562673,0.0,0.7940557319672711,0,0.92030525
53,2,4,1,5,1,1,45,1.0,1.0,0.103060484,1.0,0.10024258165521516,1.0,0.20971829,1.0,0.17307659990241686,1,0.0049754498
35,1,3,1,1,1,0,25,0.0,0.0,0.887404,0.0,0.9012103752356428,0.0,0.89056563,0.0,0.8951102839001321,0,0.8010202
51,0,4,0,5,1,0,40,0.0,0.0,0.7538152,0.0,0.641506467861738,0.0,0.7791691,0.0,0.7238149327279919,0,0.95649594
