age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9504302687608978,0.0,0.9755348718855115,0,0.99994636
27,2,1,3,2,1,0,40,0.0,0.0,0.927166498812644,0.0,0.915039534330006,0,0.99440295
25,2,0,1,3,1,1,40,0.0,0.0,0.7587983449242155,0.0,0.79559859346754,1,0.09383196
46,2,6,1,0,0,1,40,0.0,0.0,0.888485416108816,0.0,0.867418330763124,0,0.9966893
45,2,6,0,0,1,1,76,1.0,0.0,0.9176606084996782,0.0,0.9833177876543542,0,0.99994385
29,2,1,1,2,1,1,75,0.0,1.0,0.40388338428368287,1.0,0.12470166112629866,1,9.252562e-07
42,0,3,2,4,0,0,60,0.0,0.0,0.8635046898282176,0.0,0.9882555840675726,0,0.9995857
34,2,7,0,5,1,0,50,0.0,0.0,0.9145122986592082,0.0,0.977131238453638,0,0.99988735
60,0,0,0,2,1,1,40,1.0,0.0,0.6751087616568958,0.0,0.6419079500979823,1,0.20389351
19,2,7,3,5,1,0,40,0.0,0.0,0.9919201086617314,0.0,0.9886912094135903,0,0.99994576
21,2,0,3,5,1,0,8,0.0,0.0,0.9973563503243875,0.0,0.9880048934620265,0,0.9999355
31,2,4,3,2,1,0,46,0.0,0.0,0.7602770135775617,0.0,0.8552198396147498,0,0.6252408
53,2,4,1,5,1,1,45,1.0,1.0,0.11725680718355702,1.0,0.13636061131686705,1,8.414213e-07
35,1,3,1,1,1,0,25,0.0,0.0,0.7307751946314003,0.0,0.8768990078898818,0,0.98123163
51,0,4,0,5,1,0,40,0.0,0.0,0.7659022655750849,0.0,0.7025798354683164,1,0.22064821
31,0,1,0,4,1,1,50,1.0,0.0,0.8070252792698362,0.0,0.9022820083800456,0,0.99986076
37,2,7,1,0,1,1,52,0.0,0.0,0.5638606683097034,0.0,0.66871960761407,1,0.13957644
29,2,2,1,2,0,1,60,0.0,1.0,0.2794812385056512,1.0,0.19055038959163628,1,6.046636e-07
