age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9259998,0.0,0.8520811,0,0.9990571
27,2,1,3,2,1,0,40,0.0,0.0,0.93100476,0.0,0.9245314,0,0.9993949
25,2,0,1,3,1,1,40,0.0,0.0,0.80203503,0.0,0.5766865,1,0.39252955
46,2,6,1,0,0,1,40,0.0,0.0,0.8811263,0.0,0.5766866,1,0.39252955
45,2,6,0,0,1,1,76,1.0,0.0,0.9510625,0.0,0.93983936,0,0.9993998
29,2,1,1,2,1,1,75,0.0,1.0,0.35793692,0.0,0.5766866,1,0.39252952
42,0,3,2,4,0,0,60,0.0,0.0,0.9519288,0.0,0.95582783,0,0.99940014
34,2,7,0,5,1,0,50,0.0,0.0,0.87293434,0.0,0.8520811,0,0.9990571
60,0,0,0,2,1,1,40,1.0,0.0,0.86491966,0.0,0.8035828,0,0.99916756
19,2,7,3,5,1,0,40,0.0,0.0,0.9961621,0.0,0.93436617,0,0.9993986
21,2,0,3,5,1,0,8,0.0,0.0,0.9987687,0.0,0.9343584,0,0.9993986
31,2,4,3,2,1,0,46,0.0,0.0,0.8004932,0.0,0.93436617,0,0.9993986
53,2,4,1,5,1,1,45,1.0,1.0,0.12881863,0.0,0.5766866,1,0.39252955
35,1,3,1,1,1,0,25,0.0,0.0,0.83776027,0.0,0.5766866,1,0.39252955
51,0,4,0,5,1,0,40,0.0,0.0,0.69306517,0.0,0.840404,0,0.99916625
31,0,1,0,4,1,1,50,1.0,0.0,0.78143716,0.0,0.95582527,0,0.99940014
37,2,7,1,0,1,1,52,0.0,0.0,0.560294,0.0,0.5766866,1,0.39252955
29,2,2,1,2,0,1,60,0.0,1.0,0.20743108,0.0,0.574935,1,0.39252642
68,1,3,1,1,1,1,15,0.0,0.0,0.85413826,0.0,0.5766866,1,0.39252955
24,2,3,1,0,1,1,40,0.0,0.0,0.9075906,0.0,0.5766866,1,0.39252955
46,2,6,2,0,1,0,40,0.0,0.0,0.99520767,0.0,0.95582783,0,0.99940014
53,2,7,1,0,0,1,40,1.0,0.0,0.68290734,0.0,0.5766866,1,0.39252955
54,2,7,1,2,1,1,40,1.0,1.0,0.38904184,0.0,0.5766866,1,0.39252955
21,2,7,3,0,1,1,55,0.0,0.0,0.98069793,0.0,0.95582783,0,0.99940014
56,2,2,1,2,1,1,50,0.0,1.0,0.11245608,0.0,0.5677079,1,0.39251348
35,3,5,1,2,1,1,65,1.0,1.0,0.08199513,0.0,0.51879597,1,0.38337886
46,2,7,1,5,1,1,40,0.0,1.0,0.37678558,0.0,0.5766866,1,0.39252955
36,3,7,0,3,1,0,35,0.0,0.0,0.9297035,0.0,0.75090826,0,0.99944204
20,2,7,3,0,1,0,40,0.0,0.0,0.99664474,0.0,0.93436617,0,0.9993986
29,2,3,3,0,1,1,40,0.0,0.0,0.9721852,0.0,0.95582783,0,0.99940014
37,2,7,0,4,0,0,40,0.0,0.0,0.9787429,0.0,0.92453134,0,0.9993949
17,2,6,3,0,1,1,16,0.0,0.0,0.9999997,0.0,0.95582783,0,0.99940014
32,2,3,0,0,1,0,38,0.0,0.0,0.97926605,0.0,0.9269089,0,0.99937516
23,2,3,3,5,1,1,40,0.0,0.0,0.9848723,0.0,0.95582783,0,0.99940014
45,3,4,0,3,1,0,42,1.0,0.0,0.58892393,0.0,0.85991645,0,0.9994005
26,2,3,3,0,1,1,40,0.0,0.0,0.98170984,0.0,0.95582783,0,0.99940014
31,2,3,0,4,1,0,99,1.0,0.0,0.9610839,0.0,0.94534206,0,0.99939513
79,2,7,1,2,1,1,20,0.0,0.0,0.5982957,0.0,0.5766866,1,0.39252955
49,2,3,0,4,1,0,40,0.0,0.0,0.9681295,0.0,0.95088077,0,0.99939656
42,2,1,1,3,1,1,40,1.0,1.0,0.25283116,0.0,0.5766866,1,0.39252955
67,2,4,1,3,1,1,30,1.0,1.0,0.36416918,0.0,0.5766866,1,0.39252955
35,2,2,1,5,1,1,45,1.0,1.0,0.11958927,0.0,0.5766332,1,0.39252934
44,2,1,0,5,1,1,50,1.0,0.0,0.6370641,0.0,0.8137266,0,0.9989041
31,2,3,1,0,1,1,40,0.0,0.0,0.81122357,0.0,0.5766866,1,0.39252955
37,0,1,0,2,1,0,55,0.0,0.0,0.6878896,0.0,0.7920629,0,0.99916685
22,0,0,3,5,1,1,40,0.0,0.0,0.9822391,0.0,0.9558241,0,0.99940014
34,2,7,1,0,1,1,40,0.0,0.0,0.69961274,0.0,0.5766866,1,0.39252955
45,2,3,0,0,1,1,40,0.0,0.0,0.94387656,0.0,0.93983936,0,0.9993998
51,2,3,1,0,0,1,40,0.0,0.0,0.7837776,0.0,0.5766866,1,0.39252955
28,2,6,1,5,1,0,40,0.0,0.0,0.8426597,0.0,0.5766866,1,0.39252955
38,2,0,0,5,0,0,40,0.0,0.0,0.9075544,0.0,0.8520811,0,0.9990571
40,2,6,0,0,1,0,40,0.0,0.0,0.98589677,0.0,0.9289952,0,0.9993793
50,2,7,1,4,1,1,60,1.0,1.0,0.40632153,0.0,0.5766866,1,0.39252955
33,2,6,0,0,1,1,40,0.0,0.0,0.98644793,0.0,0.9398327,0,0.9993998
49,2,1,1,5,1,1,40,0.0,1.0,0.21779495,0.0,0.5766866,1,0.39252955
44,2,0,0,0,1,0,45,0.0,0.0,0.904629,0.0,0.8520811,0,0.9990571
23,2,3,1,4,1,1,50,0.0,0.0,0.879514,0.0,0.5766866,1,0.39252955
20,2,3,3,0,1,1,40,0.0,0.0,0.9950606,0.0,0.95582783,0,0.99940014
32,2,3,1,4,1,0,20,0.0,0.0,0.9345621,0.0,0.5766866,1,0.39252955
64,2,6,0,4,1,0,12,0.0,0.0,0.9959871,0.0,0.95582783,0,0.99940014
28,2,1,1,2,1,1,40,0.0,1.0,0.4383508,0.0,0.5766866,1,0.39252955
47,0,6,1,0,1,1,40,0.0,0.0,0.898012,0.0,0.5766866,1,0.39252955
37,2,7,0,5,1,0,40,0.0,0.0,0.9041957,0.0,0.8520811,0,0.9990571
47,3,3,1,0,1,1,48,0.0,0.0,0.71105015,0.0,0.51879597,1,0.38337886
59,1,6,0,1,1,0,40,0.0,0.0,0.9680777,0.0,0.93983936,0,0.9993998
22,2,7,3,2,1,0,20,0.0,0.0,0.99644244,0.0,0.9343308,0,0.9993986
47,2,6,1,0,1,1,40,1.0,0.0,0.8631717,0.0,0.5766866,1,0.39252955
26,2,0,3,4,1,1,40,0.0,0.0,0.9791168,0.0,0.95582783,0,0.99940014
44,2,0,1,2,1,1,50,1.0,1.0,0.31568664,0.0,0.57668567,1,0.39252946
33,2,3,3,0,1,0,40,0.0,0.0,0.9768641,0.0,0.95582783,0,0.99940014
46,2,7,0,5,1,0,40,0.0,0.0,0.8926204,0.0,0.8520811,0,0.9990571
50,2,1,1,0,1,1,40,0.0,1.0,0.4111387,0.0,0.5766866,1,0.39252955
44,2,5,1,2,1,1,50,1.0,1.0,0.0592916,0.0,0.5766866,1,0.39252955
21,2,3,3,0,1,1,40,0.0,0.0,0.9932864,0.0,0.95582783,0,0.99940014
33,2,7,0,0,1,1,40,0.0,0.0,0.93940294,0.0,0.86013085,0,0.99867344
28,2,7,3,0,1,1,50,0.0,0.0,0.94885874,0.0,0.95582783,0,0.99940014
29,2,1,1,5,1,1,50,1.0,1.0,0.33920085,0.0,0.5766866,1,0.39252955
41,0,3,1,0,0,1,40,0.0,0.0,0.71583885,0.0,0.5766866,1,0.39252955
19,2,6,3,4,1,0,40,0.0,0.0,0.9996425,0.0,0.95582783,0,0.99940014
62,2,1,1,3,1,1,20,1.0,0.0,0.521008,0.0,0.5766866,1,0.39252955
50,2,3,1,0,1,1,45,1.0,0.0,0.62501305,0.0,0.5766866,1,0.39252955
21,0,7,3,4,1,1,40,0.0,0.0,0.99385756,0.0,0.95582783,0,0.99940014
60,2,3,1,3,1,1,40,1.0,0.0,0.5516598,0.0,0.5766866,1,0.39252955
30,2,7,1,0,1,1,40,0.0,0.0,0.7707424,0.0,0.5766866,1,0.39252955
47,2,3,1,3,1,1,50,1.0,1.0,0.47573686,0.0,0.5766866,1,0.39252955
52,0,1,4,5,1,0,55,0.0,0.0,0.6483672,0.0,0.9245421,0,0.9993949
36,2,5,3,5,1,1,50,1.0,1.0,0.32999152,0.0,0.95582783,0,0.99940014
67,1,6,4,1,0,0,40,0.0,0.0,0.9815731,0.0,0.95582783,0,0.99940014
25,2,1,1,5,1,1,40,1.0,0.0,0.5020538,0.0,0.5766866,1,0.39252955
22,2,6,2,4,1,0,35,0.0,0.0,0.9995982,0.0,0.95582783,0,0.99940014
49,2,6,2,0,1,1,38,0.0,0.0,0.9963623,0.0,0.95582783,0,0.99940014
38,2,4,1,0,0,1,40,1.0,1.0,0.30231786,0.0,0.5766866,1,0.39252955
54,3,3,1,3,0,1,40,0.0,0.0,0.69034636,0.0,0.51879597,1,0.38337886
63,2,1,1,5,1,1,40,0.0,1.0,0.23514593,0.0,0.5766866,1,0.39252955
67,1,6,4,1,1,0,35,0.0,0.0,0.9730972,0.0,0.95582783,0,0.99940014
22,2,7,3,0,1,1,35,0.0,0.0,0.9954844,0.0,0.95582783,0,0.99940014
39,0,1,3,5,1,1,45,0.0,0.0,0.6515902,0.0,0.9558278,0,0.99940014
