age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.94435626,0.0,0.9558286759475785,0.0,0.9920413,0.0,0.9839528528109887,0,0.999705
27,2,1,3,2,1,0,40,0.0,0.0,0.9075129,0.0,0.9556590131425386,0.0,0.9524729,0.0,0.9568581561220248,0,0.99991083
25,2,0,1,3,1,1,40,0.0,0.0,0.71010923,0.0,0.7670628651929939,0.0,0.7127888,0.0,0.6073380413268425,1,0.024339031
46,2,6,1,0,0,1,40,0.0,0.0,0.90341055,0.0,0.86065181221261,0.0,0.9064869,0.0,0.885382582344318,0,0.99425924
45,2,6,0,0,1,1,76,1.0,0.0,0.9499912,0.0,0.908180394438211,0.0,0.98702395,0.0,0.969408333815081,0,0.99953854
29,2,1,1,2,1,1,75,0.0,1.0,0.26163256,1.0,0.30744729396829185,1.0,0.19099575,1.0,0.2733539270557195,1,1.0541478e-05
42,0,3,2,4,0,0,60,0.0,0.0,0.9010395,0.0,0.951307712849119,0.0,0.89390093,0.0,0.9504624415387382,0,0.99950254
34,2,7,0,5,1,0,50,0.0,0.0,0.9110242,0.0,0.947012967837151,0.0,0.9781581,0.0,0.97643839921025,0,0.9995925
60,0,0,0,2,1,1,40,1.0,0.0,0.7690466,0.0,0.6041386820043493,0.0,0.86200655,0.0,0.8277593442199198,0,0.9322279
19,2,7,3,5,1,0,40,0.0,0.0,0.98926884,0.0,0.9886839775798411,0.0,0.9802014,0.0,0.9827383036044325,0,0.9999484
21,2,0,3,5,1,0,8,0.0,0.0,0.9955646,0.0,0.9823513674989599,0.0,0.9419402,0.0,0.9764960781508334,0,0.9998579
31,2,4,3,2,1,0,46,0.0,0.0,0.75619864,0.0,0.8644891221526771,0.0,0.76229584,0.0,0.7837906963077357,0,0.9922875
53,2,4,1,5,1,1,45,1.0,1.0,0.102602184,1.0,0.10024258165521516,1.0,0.21651554,1.0,0.14338697894878139,1,1.01335845e-05
35,1,3,1,1,1,0,25,0.0,0.0,0.88794124,0.0,0.9012103752356428,0.0,0.8248124,0.0,0.911280066075523,0,0.99829847
51,0,4,0,5,1,0,40,0.0,0.0,0.7525671,0.0,0.641506467861738,0.0,0.6430961,0.0,0.5955138288778405,1,0.14976925
31,0,1,0,4,1,1,50,1.0,0.0,0.7898109,0.0,0.8782518053011,0.0,0.93006504,0.0,0.9161759741495834,0,0.99761224
