age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9260002,0.0,0.916316,0,0.5583121
27,2,1,3,2,1,0,40,0.0,0.0,0.93100554,0.0,0.83272827,0,0.9995933
25,2,0,1,3,1,1,40,0.0,0.0,0.8020397,0.0,0.8492035,1,0.23717618
46,2,6,1,0,0,1,40,0.0,0.0,0.8811254,0.0,0.8492062,1,0.2371776
45,2,6,0,0,1,1,76,1.0,0.0,0.9510613,0.0,0.84251606,0,0.82060635
29,2,1,1,2,1,1,75,0.0,1.0,0.35789996,1.0,0.36585993,1,0.14460358
42,0,3,2,4,0,0,60,0.0,0.0,0.95192325,0.0,0.9663757,0,0.9997942
34,2,7,0,5,1,0,50,0.0,0.0,0.8729358,0.0,0.91630024,0,0.55831075
60,0,0,0,2,1,1,40,1.0,0.0,0.86489254,0.0,0.6598835,1,0.27747148
19,2,7,3,5,1,0,40,0.0,0.0,0.99616176,0.0,0.9738323,0,0.99854904
21,2,0,3,5,1,0,8,0.0,0.0,0.99876827,0.0,0.992524,0,0.99986994
31,2,4,3,2,1,0,46,0.0,0.0,0.8004887,0.0,0.80143374,0,0.9984428
53,2,4,1,5,1,1,45,1.0,1.0,0.12881112,1.0,0.32876003,1,0.16670564
35,1,3,1,1,1,0,25,0.0,0.0,0.83774984,0.0,0.8920354,1,0.3881197
51,0,4,0,5,1,0,40,0.0,0.0,0.6930397,0.0,0.68089545,1,0.30095115
31,0,1,0,4,1,1,50,1.0,0.0,0.78143907,0.0,0.6710603,1,0.23625411
37,2,7,1,0,1,1,52,0.0,0.0,0.56027794,0.0,0.5861133,1,0.43437138
29,2,2,1,2,0,1,60,0.0,1.0,0.20745033,1.0,0.13881409,1,0.13327578
68,1,3,1,1,1,1,15,0.0,0.0,0.8541311,0.0,0.6997714,1,0.33398226
24,2,3,1,0,1,1,40,0.0,0.0,0.90758705,0.0,0.6997714,1,0.33398226
46,2,6,2,0,1,0,40,0.0,0.0,0.99520826,0.0,0.97962356,0,0.9998487
53,2,7,1,0,0,1,40,1.0,0.0,0.68290585,0.0,0.58613074,1,0.43439785
54,2,7,1,2,1,1,40,1.0,1.0,0.38903368,0.0,0.7175695,1,0.40557906
21,2,7,3,0,1,1,55,0.0,0.0,0.98069507,0.0,0.9875754,0,0.99860173
56,2,2,1,2,1,1,50,0.0,1.0,0.1124509,1.0,0.16587436,1,0.12887639
35,3,5,1,2,1,1,65,1.0,1.0,0.08198744,1.0,0.07383174,1,0.13837025
46,2,7,1,5,1,1,40,0.0,1.0,0.37675816,0.0,0.5861929,1,0.43436614
36,3,7,0,3,1,0,35,0.0,0.0,0.9297085,0.0,0.90315354,1,0.4866192
20,2,7,3,0,1,0,40,0.0,0.0,0.9966445,0.0,0.9888589,0,0.9985483
29,2,3,3,0,1,1,40,0.0,0.0,0.9721835,0.0,0.98878807,0,0.9998348
37,2,7,0,4,0,0,40,0.0,0.0,0.9787453,0.0,0.9718202,0,0.6016242
17,2,6,3,0,1,1,16,0.0,0.0,0.9999997,0.0,0.9744017,0,0.9998598
32,2,3,0,0,1,0,38,0.0,0.0,0.9792659,0.0,0.99564534,0,0.70294666
23,2,3,3,5,1,1,40,0.0,0.0,0.98487234,0.0,0.74340194,0,0.9998443
45,3,4,0,3,1,0,42,1.0,0.0,0.5889021,0.0,0.87545073,0,0.8475831
26,2,3,3,0,1,1,40,0.0,0.0,0.98170877,0.0,0.9799651,0,0.99984396
31,2,3,0,4,1,0,99,1.0,0.0,0.9610739,0.0,0.64009047,1,0.26266366
79,2,7,1,2,1,1,20,0.0,0.0,0.59829843,0.0,0.7490598,1,0.40357774
49,2,3,0,4,1,0,40,0.0,0.0,0.96812654,0.0,0.9937532,0,0.5558799
42,2,1,1,3,1,1,40,1.0,1.0,0.25283378,1.0,0.32876003,1,0.16670564
67,2,4,1,3,1,1,30,1.0,1.0,0.36413938,1.0,0.32876003,1,0.16670564
35,2,2,1,5,1,1,45,1.0,1.0,0.11957985,0.0,0.7212447,1,0.33627966
44,2,1,0,5,1,1,50,1.0,0.0,0.63706756,0.0,0.6710603,1,0.23625411
31,2,3,1,0,1,1,40,0.0,0.0,0.81121963,0.0,0.6997714,1,0.33398226
37,0,1,0,2,1,0,55,0.0,0.0,0.68786836,0.0,0.8996921,1,0.29607603
22,0,0,3,5,1,1,40,0.0,0.0,0.98223627,0.0,0.9465663,0,0.99985003
34,2,7,1,0,1,1,40,0.0,0.0,0.69960463,0.0,0.5861148,1,0.43437046
45,2,3,0,0,1,1,40,0.0,0.0,0.943869,0.0,0.6997714,1,0.3339823
51,2,3,1,0,0,1,40,0.0,0.0,0.7837645,0.0,0.6997714,1,0.33398226
28,2,6,1,5,1,0,40,0.0,0.0,0.84264493,0.0,0.8492062,1,0.2371776
38,2,0,0,5,0,0,40,0.0,0.0,0.9075452,0.0,0.9236053,0,0.9983967
40,2,6,0,0,1,0,40,0.0,0.0,0.98589665,0.0,0.9201767,0,0.9997409
50,2,7,1,4,1,1,60,1.0,1.0,0.40630102,0.0,0.7230327,1,0.4309739
33,2,6,0,0,1,1,40,0.0,0.0,0.986448,0.0,0.9059248,0,0.95790184
49,2,1,1,5,1,1,40,0.0,1.0,0.2177872,1.0,0.32876003,1,0.16670564
44,2,0,0,0,1,0,45,0.0,0.0,0.90463203,0.0,0.97264993,0,0.99954706
23,2,3,1,4,1,1,50,0.0,0.0,0.8795067,0.0,0.69984376,1,0.33397186
20,2,3,3,0,1,1,40,0.0,0.0,0.99506027,0.0,0.9890972,0,0.99983275
32,2,3,1,4,1,0,20,0.0,0.0,0.9345583,0.0,0.78583664,1,0.35985103
64,2,6,0,4,1,0,12,0.0,0.0,0.9959869,0.0,0.9933135,0,0.99986553
28,2,1,1,2,1,1,40,0.0,1.0,0.43833768,1.0,0.36585975,1,0.14460355
47,0,6,1,0,1,1,40,0.0,0.0,0.89800376,0.0,0.8492062,1,0.2371776
37,2,7,0,5,1,0,40,0.0,0.0,0.9041998,0.0,0.91559726,0,0.55782706
47,3,3,1,0,1,1,48,0.0,0.0,0.7110452,0.0,0.70027757,1,0.33390853
59,1,6,0,1,1,0,40,0.0,0.0,0.9680765,0.0,0.9498443,0,0.98093444
22,2,7,3,2,1,0,20,0.0,0.0,0.9964423,0.0,0.99023783,0,0.99875236
47,2,6,1,0,1,1,40,1.0,0.0,0.8631714,0.0,0.8492062,1,0.2371776
26,2,0,3,4,1,1,40,0.0,0.0,0.97911626,0.0,0.8500342,0,0.9998678
44,2,0,1,2,1,1,50,1.0,1.0,0.31567675,1.0,0.36581653,1,0.14460279
33,2,3,3,0,1,0,40,0.0,0.0,0.97686523,0.0,0.99358416,0,0.99966013
46,2,7,0,5,1,0,40,0.0,0.0,0.89262295,0.0,0.9032192,1,0.48686704
50,2,1,1,0,1,1,40,0.0,1.0,0.41113502,1.0,0.32876003,1,0.16670564
44,2,5,1,2,1,1,50,1.0,1.0,0.059285402,1.0,0.093715906,1,0.1376082
21,2,3,3,0,1,1,40,0.0,0.0,0.99328595,0.0,0.98914874,0,0.999833
33,2,7,0,0,1,1,40,0.0,0.0,0.93940413,0.0,0.72462004,1,0.43104574
28,2,7,3,0,1,1,50,0.0,0.0,0.9488535,0.0,0.9876882,0,0.99860173
29,2,1,1,5,1,1,50,1.0,1.0,0.33919495,1.0,0.32876003,1,0.16670564
41,0,3,1,0,0,1,40,0.0,0.0,0.71582246,0.0,0.6997746,1,0.3339819
19,2,6,3,4,1,0,40,0.0,0.0,0.99964255,0.0,0.9945756,0,0.9998666
62,2,1,1,3,1,1,20,1.0,0.0,0.5210035,1.0,0.32876003,1,0.16670564
50,2,3,1,0,1,1,45,1.0,0.0,0.62500733,0.0,0.6997714,1,0.33398226
21,0,7,3,4,1,1,40,0.0,0.0,0.99385715,0.0,0.9889887,0,0.9976301
60,2,3,1,3,1,1,40,1.0,0.0,0.55164856,0.0,0.6997714,1,0.33398226
30,2,7,1,0,1,1,40,0.0,0.0,0.7707335,0.0,0.5861169,1,0.43437037
47,2,3,1,3,1,1,50,1.0,1.0,0.4757287,0.0,0.69977224,1,0.33398214
52,0,1,4,5,1,0,55,0.0,0.0,0.64831966,0.0,0.6710603,1,0.23625411
36,2,5,3,5,1,1,50,1.0,1.0,0.32995307,0.0,0.78635657,0,0.9995933
67,1,6,4,1,0,0,40,0.0,0.0,0.9815713,0.0,0.8634051,0,0.75839454
25,2,1,1,5,1,1,40,1.0,0.0,0.502043,1.0,0.32876003,1,0.16670564
22,2,6,2,4,1,0,35,0.0,0.0,0.9995982,0.0,0.9798303,0,0.9998627
49,2,6,2,0,1,1,38,0.0,0.0,0.9963624,0.0,0.95506537,0,0.9998691
38,2,4,1,0,0,1,40,1.0,1.0,0.302297,1.0,0.32876003,1,0.16670564
54,3,3,1,3,0,1,40,0.0,0.0,0.6903275,0.0,0.6997714,1,0.33398226
63,2,1,1,5,1,1,40,0.0,1.0,0.23513943,1.0,0.32876003,1,0.16670564
67,1,6,4,1,1,0,35,0.0,0.0,0.9730925,0.0,0.86398023,0,0.7592853
22,2,7,3,0,1,1,35,0.0,0.0,0.99548393,0.0,0.9887448,0,0.99782324
39,0,1,3,5,1,1,45,0.0,0.0,0.6516116,0.0,0.7223033,1,0.32213226
31,2,1,1,3,1,1,60,0.0,1.0,0.31545037,1.0,0.32876003,1,0.16670564
57,2,7,1,0,1,1,40,1.0,0.0,0.60523015,0.0,0.58612394,1,0.4343874
22,2,1,3,2,1,1,40,0.0,0.0,0.93690944,0.0,0.7773807,0,0.69668704
42,2,0,1,5,1,1,40,1.0,1.0,0.35360038,0.0,0.57483494,1,0.16704601
19,2,3,3,4,1,0,20,0.0,0.0,0.9994767,0.0,0.9678093,0,0.99864215
17,0,6,3,4,1,1,30,0.0,0.0,0.9999989,0.0,0.9798955,0,0.9998627
28,3,7,1,0,1,1,55,0.0,0.0,0.7222194,0.0,0.7142836,1,0.43067014
46,0,3,0,2,1,0,40,0.0,0.0,0.84885275,0.0,0.9378169,1,0.22522035
45,2,7,0,0,1,1,56,1.0,0.0,0.8813402,0.0,0.72462004,1,0.43104574
20,2,7,2,3,0,0,40,0.0,0.0,0.9979056,0.0,0.95962006,0,0.9985196
32,2,3,3,4,0,0,40,0.0,0.0,0.98948413,0.0,0.97840613,0,0.9987722
67,2,3,4,5,1,0,16,1.0,0.0,0.9308939,0.0,0.92978656,1,0.4188624
52,2,3,1,0,0,1,40,1.0,0.0,0.7816765,0.0,0.6997714,1,0.33398226
35,2,3,1,3,1,1,44,0.0,0.0,0.6080624,0.0,0.6997714,1,0.33398226
43,2,3,0,5,1,0,58,0.0,0.0,0.88041455,0.0,0.99710804,0,0.6043296
29,2,0,3,0,1,1,40,0.0,0.0,0.9590719,0.0,0.99502677,0,0.9998369
