age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9441942,0.0,0.9554073626231645,0.0,0.9232447,0.0,0.915856123279783,0,0.9989862
27,2,1,3,2,1,0,40,0.0,0.0,0.90720093,0.0,0.9535041452474841,0.0,0.8977383,0.0,0.9171989409048025,0,0.99959975
25,2,0,1,3,1,1,40,0.0,0.0,0.7029513,0.0,0.7669354402406641,1.0,0.43420982,0.0,0.6577786857432497,1,0.00018963675
46,2,6,1,0,0,1,40,0.0,0.0,0.9028205,0.0,0.8615446071594304,0.0,0.86813474,0.0,0.9220103567696649,0,0.99966884
45,2,6,0,0,1,1,76,1.0,0.0,0.9499328,0.0,0.9091852256096543,0.0,0.97123677,0.0,0.9728966544558656,0,0.9998871
29,2,1,1,2,1,1,75,0.0,1.0,0.26026762,1.0,0.31009734083845464,1.0,0.28182006,1.0,0.23194324378605713,1,9.362217e-07
42,0,3,2,4,0,0,60,0.0,0.0,0.901787,0.0,0.950115297987765,0.0,0.96570116,0.0,0.9628715845700517,0,0.99988174
34,2,7,0,5,1,0,50,0.0,0.0,0.9107687,0.0,0.9452849020887134,0.0,0.91554344,0.0,0.9130102007267913,0,0.997589
60,0,0,0,2,1,1,40,1.0,0.0,0.7667086,0.0,0.6013537006545755,0.0,0.68148136,0.0,0.7439557088340276,1,0.29281825
19,2,7,3,5,1,0,40,0.0,0.0,0.989191,0.0,0.9878610877514932,0.0,0.9760405,0.0,0.9833122622920805,0,0.9998853
21,2,0,3,5,1,0,8,0.0,0.0,0.9955347,0.0,0.9824228387862516,0.0,0.9596581,0.0,0.9842586588607294,0,0.9998822
31,2,4,3,2,1,0,46,0.0,0.0,0.75641584,0.0,0.8573478394063869,0.0,0.92306757,0.0,0.9068571529263536,0,0.9996025
53,2,4,1,5,1,1,45,1.0,1.0,0.10204005,1.0,0.10882892731837979,1.0,0.21140027,1.0,0.10456690367828725,1,1.0544991e-06
35,1,3,1,1,1,0,25,0.0,0.0,0.8855054,0.0,0.9012581641653584,0.0,0.89829016,0.0,0.8643234671388331,0,0.9980198
51,0,4,0,5,1,0,40,0.0,0.0,0.75351644,0.0,0.6199982994391109,0.0,0.7479236,0.0,0.7439557088340276,1,0.29096836
31,0,1,0,4,1,1,50,1.0,0.0,0.78953207,0.0,0.8743933639927456,0.0,0.88782567,0.0,0.8671738882197619,0,0.8846562
37,2,7,1,0,1,1,52,0.0,0.0,0.54225516,0.0,0.5564997632147324,0.0,0.5574896,0.0,0.6054285903207262,1,0.107201666
29,2,2,1,2,0,1,60,0.0,1.0,0.20848137,1.0,0.3136736274152645,1.0,0.27382672,1.0,0.18402610191118074,1,5.6214293e-07
68,1,3,1,1,1,1,15,0.0,0.0,0.77090544,0.0,0.8708045829308098,0.0,0.88795364,0.0,0.8342544947980295,0,0.95008284
24,2,3,1,0,1,1,40,0.0,0.0,0.8808165,0.0,0.9415740339953014,0.0,0.89611953,0.0,0.9026852934683776,0,0.9984067
46,2,6,2,0,1,0,40,0.0,0.0,0.9875261,0.0,0.9497146928619041,0.0,0.98475707,0.0,0.9874504116224764,0,0.9998791
53,2,7,1,0,0,1,40,1.0,0.0,0.6438399,0.0,0.6351543597080156,0.0,0.6327665,0.0,0.6054285903207262,1,0.11074509
54,2,7,1,2,1,1,40,1.0,1.0,0.34897858,1.0,0.26750024383541027,1.0,0.35725498,1.0,0.46746581185144775,1,5.3717267e-05
21,2,7,3,0,1,1,55,0.0,0.0,0.97680265,0.0,0.9638840378472842,0.0,0.9788941,0.0,0.9842586588607294,0,0.9998754
56,2,2,1,2,1,1,50,0.0,1.0,0.09751743,1.0,0.12173854346851354,1.0,0.24348736,1.0,0.16796534233875116,1,8.203401e-07
35,3,5,1,2,1,1,65,1.0,1.0,0.1363653,1.0,0.14730400521542764,1.0,0.19105637,1.0,0.17362418274587132,1,5.373011e-07
46,2,7,1,5,1,1,40,0.0,1.0,0.40927142,1.0,0.4599688305821382,1.0,0.4420892,1.0,0.4550894755139063,1,0.0006014575
36,3,7,0,3,1,0,35,0.0,0.0,0.9736741,0.0,0.9555216012485972,0.0,0.94380516,0.0,0.9152571517468525,0,0.9993368
20,2,7,3,0,1,0,40,0.0,0.0,0.99169093,0.0,0.9853337282551333,0.0,0.9787293,0.0,0.9842586588607294,0,0.99988055
29,2,3,3,0,1,1,40,0.0,0.0,0.9866993,0.0,0.9800489819891862,0.0,0.9912929,0.0,0.9885831957727349,0,0.99987805
37,2,7,0,4,0,0,40,0.0,0.0,0.9696637,0.0,0.9761660856027904,0.0,0.92367685,0.0,0.9184977877707194,0,0.99947816
17,2,6,3,0,1,1,16,0.0,0.0,0.9999947,0.0,0.9912371738767387,0.0,0.99266344,0.0,0.9894548584675437,0,0.999913
32,2,3,0,0,1,0,38,0.0,0.0,0.9831599,0.0,0.9830507604141693,0.0,0.9605788,0.0,0.969280252544965,0,0.99987125
23,2,3,3,5,1,1,40,0.0,0.0,0.983838,0.0,0.9860096091993942,0.0,0.99548256,0.0,0.9894548584675437,0,0.99989164
45,3,4,0,3,1,0,42,1.0,0.0,0.7668649,0.0,0.7759707419221424,0.0,0.73682,0.0,0.7759064801900349,1,0.4824165
26,2,3,3,0,1,1,40,0.0,0.0,0.98949295,0.0,0.9820422497423456,0.0,0.99494624,0.0,0.9894548584675437,0,0.99987924
31,2,3,0,4,1,0,99,1.0,0.0,0.87716377,0.0,0.9060461826345733,0.0,0.99699235,0.0,0.9472938975738632,0,0.9020318
79,2,7,1,2,1,1,20,0.0,1.0,0.39561385,1.0,0.4051509574743093,1.0,0.4395342,1.0,0.4609225985369533,1,4.6718258e-05
49,2,3,0,4,1,0,40,0.0,0.0,0.953555,0.0,0.9538118458614571,0.0,0.9633555,0.0,0.9503099704347406,0,0.9998192
42,2,1,1,3,1,1,40,1.0,1.0,0.2992769,1.0,0.2903235475155467,1.0,0.26960212,1.0,0.2799758688878403,1,9.4557254e-07
67,2,4,1,3,1,1,30,1.0,1.0,0.20255607,1.0,0.4237372768214285,1.0,0.28352672,1.0,0.4782912414440583,1,1.093906e-06
35,2,2,1,5,1,1,45,1.0,1.0,0.13034481,1.0,0.1670680471167859,1.0,0.24054867,1.0,0.24296108802669125,1,8.206351e-07
44,2,1,0,5,1,1,50,1.0,0.0,0.55499995,1.0,0.3914776972455718,0.0,0.5945579,0.0,0.5138176979529786,1,0.009974911
31,2,3,1,0,1,1,40,0.0,0.0,0.8309333,0.0,0.8261599529527135,0.0,0.7857685,0.0,0.8430921982842728,0,0.97390646
37,0,1,0,2,1,0,55,0.0,0.0,0.7770109,0.0,0.8086290651576424,0.0,0.766665,0.0,0.7546190470923457,1,0.22782503
22,0,0,3,5,1,1,40,0.0,0.0,0.9652629,0.0,0.9546977095829594,0.0,0.95838326,0.0,0.929440762392167,0,0.99971193
34,2,7,1,0,1,1,40,0.0,0.0,0.7114943,0.0,0.7302361800482027,0.0,0.68417066,0.0,0.6954337957470518,0,0.57088536
45,2,3,0,0,1,1,40,0.0,0.0,0.95036507,0.0,0.9353905326078141,0.0,0.92658025,0.0,0.9331423538394159,0,0.99967957
51,2,3,1,0,0,1,40,0.0,0.0,0.7736418,0.0,0.7612702183518176,0.0,0.65571886,0.0,0.662494770551854,1,0.36768135
28,2,6,1,5,1,0,40,0.0,0.0,0.90944,0.0,0.9144851453294659,0.0,0.9612105,0.0,0.9659348303052502,0,0.9998784
38,2,0,0,5,0,0,40,0.0,0.0,0.9348763,0.0,0.9477451419473516,0.0,0.9327976,0.0,0.9130102007267913,0,0.99649626
40,2,6,0,0,1,0,40,0.0,0.0,0.9907321,0.0,0.9695257055453429,0.0,0.9782182,0.0,0.9833122622920805,0,0.9998803
50,2,7,1,4,1,1,60,1.0,1.0,0.3682667,1.0,0.3609866947489401,1.0,0.37875128,1.0,0.45058110844413224,1,8.874443e-06
33,2,6,0,0,1,1,40,0.0,0.0,0.98719436,0.0,0.9662903585368119,0.0,0.97225493,0.0,0.9842586588607294,0,0.999876
49,2,1,1,5,1,1,40,0.0,1.0,0.21245539,1.0,0.18629972035326736,1.0,0.27892566,1.0,0.2419884565319952,1,1.359439e-06
44,2,0,0,0,1,0,45,0.0,0.0,0.91840583,0.0,0.8931780811456919,0.0,0.917739,0.0,0.9130102007267913,0,0.9966253
23,2,3,1,4,1,1,50,0.0,0.0,0.79215884,0.0,0.8109023326208407,0.0,0.8688796,0.0,0.8972078347373156,0,0.99990153
20,2,3,3,0,1,1,40,0.0,0.0,0.9950342,0.0,0.9837556272039906,0.0,0.99341786,0.0,0.9894548584675437,0,0.99989915
32,2,3,1,4,1,0,20,0.0,0.0,0.9280551,0.0,0.9036742682681839,0.0,0.92336863,0.0,0.9133094432240318,0,0.99960893
64,2,6,0,4,1,0,12,0.0,0.0,0.9931186,0.0,0.9734170135127688,0.0,0.9688303,0.0,0.969280252544965,0,0.9998678
28,2,1,1,2,1,1,40,0.0,1.0,0.37339848,1.0,0.40051974704636495,1.0,0.44400138,1.0,0.4221920257191656,1,2.0467241e-06
47,0,6,1,0,1,1,40,0.0,0.0,0.8885467,0.0,0.8786691086425871,0.0,0.893437,0.0,0.8760892062074263,0,0.9964706
37,2,7,0,5,1,0,40,0.0,0.0,0.940833,0.0,0.963084235530446,0.0,0.91320646,0.0,0.9118972874760678,0,0.99836224
47,3,3,1,0,1,1,48,0.0,0.0,0.6879171,0.0,0.6555270267983977,0.0,0.623335,0.0,0.662494770551854,1,0.34876168
59,1,6,0,1,1,0,40,0.0,0.0,0.98265743,0.0,0.9562871411201355,0.0,0.9591495,0.0,0.95521521792751,0,0.9998369
22,2,7,3,2,1,0,20,0.0,0.0,0.9908713,0.0,0.98760980010547,0.0,0.98536104,0.0,0.969280252544965,0,0.999863
47,2,6,1,0,1,1,40,1.0,0.0,0.8784116,0.0,0.8859954669721682,0.0,0.8524833,0.0,0.9220103567696649,0,0.99965405
26,2,0,3,4,1,1,40,0.0,0.0,0.9769571,0.0,0.9797935637007545,0.0,0.99215347,0.0,0.9879844438949691,0,0.9998759
44,2,0,1,2,1,1,50,1.0,1.0,0.2842762,1.0,0.2738584618891574,1.0,0.26108164,1.0,0.3089058816281486,1,1.7904893e-06
33,2,3,3,0,1,0,40,0.0,0.0,0.9852312,0.0,0.9829240712050443,0.0,0.9768797,0.0,0.9885831957727349,0,0.9998754
46,2,7,0,5,1,0,40,0.0,0.0,0.92200005,0.0,0.9657148872349267,0.0,0.94908583,0.0,0.920662125306059,0,0.9964089
50,2,1,1,0,1,1,40,0.0,1.0,0.37973875,1.0,0.43044436044776946,1.0,0.486327,1.0,0.4507477938925334,1,0.0002472623
44,2,5,1,2,1,1,50,1.0,1.0,0.10391003,1.0,0.14346074892331895,1.0,0.24747437,1.0,0.11169899615032086,1,5.0892487e-07
21,2,3,3,0,1,1,40,0.0,0.0,0.9940914,0.0,0.9837556272039906,0.0,0.9947996,0.0,0.9894548584675437,0,0.99989367
33,2,7,0,0,1,1,40,0.0,0.0,0.9482626,0.0,0.95066219116867,0.0,0.9302227,0.0,0.9195346807031964,0,0.99938107
28,2,7,3,0,1,1,50,0.0,0.0,0.9589999,0.0,0.9610392129396905,0.0,0.98171973,0.0,0.9708412648363898,0,0.9998747
29,2,1,1,5,1,1,50,1.0,1.0,0.2735892,1.0,0.2822596191248239,1.0,0.2260046,1.0,0.2655891212404087,1,1.0181893e-06
41,0,3,1,0,0,1,40,0.0,0.0,0.7489267,0.0,0.8066023029856968,0.0,0.7219738,0.0,0.7289968332049834,0,0.7043955
19,2,6,3,4,1,0,40,0.0,0.0,0.99879146,0.0,0.9890327673287502,0.0,0.99303216,0.0,0.9894548584675437,0,0.99990916
62,2,1,1,3,1,1,20,1.0,1.0,0.33371884,1.0,0.4938573965645058,1.0,0.2554435,1.0,0.37678863272400076,1,1.0905695e-06
50,2,3,1,0,1,1,45,1.0,0.0,0.623829,0.0,0.5265112824526218,0.0,0.6078471,0.0,0.6464131812291876,1,0.2363423
21,0,7,3,4,1,1,40,0.0,0.0,0.9860841,0.0,0.9828219142672457,0.0,0.96575844,0.0,0.9529857527244111,0,0.9998265
60,2,3,1,3,1,1,40,1.0,1.0,0.46263576,0.0,0.6347222422040576,1.0,0.37535322,0.0,0.6575897122432967,1,9.387841e-07
30,2,7,1,0,1,1,40,0.0,0.0,0.7502462,0.0,0.7800723818907742,0.0,0.75747544,0.0,0.7364791351997294,0,0.7211246
47,2,3,1,3,1,1,50,1.0,1.0,0.4267999,1.0,0.44672641266081525,1.0,0.43499047,1.0,0.43748999634421737,1,5.275836e-07
52,0,1,4,5,1,0,55,0.0,0.0,0.7637663,0.0,0.7689125297437918,1.0,0.47871184,0.0,0.5646817812929996,1,0.00861855
36,2,5,3,5,1,1,50,1.0,0.0,0.53619254,0.0,0.6397795660407233,1.0,0.41972148,1.0,0.43326726882119015,1,5.0852367e-07
67,1,6,4,1,0,0,40,0.0,0.0,0.98397374,0.0,0.9569243661673217,0.0,0.9802758,0.0,0.9708412648363898,0,0.9998802
25,2,1,1,5,1,1,40,1.0,1.0,0.44907922,0.0,0.5422858026601816,1.0,0.44353724,1.0,0.4827887414769797,1,4.4462404e-06
22,2,6,2,4,1,0,35,0.0,0.0,0.9979571,0.0,0.9877548312827672,0.0,0.9928987,0.0,0.9894548584675437,0,0.99991536
49,2,6,2,0,1,1,38,0.0,0.0,0.9872484,0.0,0.956504736513449,0.0,0.9771794,0.0,0.9852150038534174,0,0.9998772
38,2,4,1,0,0,1,40,1.0,1.0,0.44409186,0.0,0.7062755066109185,0.0,0.5358522,0.0,0.5640640920196063,1,0.037235275
54,3,3,1,3,0,1,40,0.0,0.0,0.65824485,0.0,0.6623209707773288,0.0,0.5092337,0.0,0.6189755535463064,1,0.008075028
