age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.92603123,0.0,0.96978754,0,0.99999905
27,2,1,3,2,1,0,40,0.0,0.0,0.9309524,0.0,0.953066,0,0.99997437
25,2,0,1,3,1,1,40,0.0,0.0,0.8020325,0.0,0.867291,0,0.93920773
46,2,6,1,0,0,1,40,0.0,0.0,0.88129985,0.0,0.8912965,0,0.9999666
45,2,6,0,0,1,1,76,1.0,0.0,0.9510559,0.0,0.9076589,0,0.9999975
29,2,1,1,2,1,1,75,0.0,1.0,0.35743964,1.0,0.33764273,1,5.5163608e-05
42,0,3,2,4,0,0,60,0.0,0.0,0.9520191,0.0,0.9451528,0,0.9999864
34,2,7,0,5,1,0,50,0.0,0.0,0.87297463,0.0,0.9718652,0,0.9999964
60,0,0,0,2,1,1,40,1.0,0.0,0.8647127,0.0,0.7711332,0,0.99435896
19,2,7,3,5,1,0,40,0.0,0.0,0.9961586,0.0,0.9844185,0,0.9999999
21,2,0,3,5,1,0,8,0.0,0.0,0.9987608,0.0,0.98328644,0,0.9999999
31,2,4,3,2,1,0,46,0.0,0.0,0.80067515,0.0,0.88052064,0,0.9990392
53,2,4,1,5,1,1,45,1.0,1.0,0.12890232,1.0,0.20121503,1,1.4717297e-05
35,1,3,1,1,1,0,25,0.0,0.0,0.8377069,0.0,0.8666649,0,0.99991286
51,0,4,0,5,1,0,40,0.0,0.0,0.69301915,0.0,0.65496874,0,0.9810721
31,0,1,0,4,1,1,50,1.0,0.0,0.7818904,0.0,0.83067214,0,0.9999827
37,2,7,1,0,1,1,52,0.0,0.0,0.5603685,0.0,0.6957936,0,0.83398074
29,2,2,1,2,0,1,60,0.0,1.0,0.20750242,1.0,0.31505692,1,0.0001260158
68,1,3,1,1,1,1,15,0.0,0.0,0.8540007,0.0,0.7920193,0,0.9970753
24,2,3,1,0,1,1,40,0.0,0.0,0.9075051,0.0,0.87650996,0,0.99680424
46,2,6,2,0,1,0,40,0.0,0.0,0.99519914,0.0,0.9573426,0,0.99999976
53,2,7,1,0,0,1,40,1.0,0.0,0.68290484,0.0,0.5198624,0,0.78528035
54,2,7,1,2,1,1,40,1.0,1.0,0.38944322,1.0,0.4574408,1,0.025614439
21,2,7,3,0,1,1,55,0.0,0.0,0.98068255,0.0,0.98097277,0,0.99999857
56,2,2,1,2,1,1,50,0.0,1.0,0.112592876,1.0,0.17398226,1,5.228606e-05
35,3,5,1,2,1,1,65,1.0,1.0,0.081988215,1.0,0.10766828,1,4.0783234e-05
46,2,7,1,5,1,1,40,0.0,1.0,0.37657422,1.0,0.48749107,1,0.18318492
36,3,7,0,3,1,0,35,0.0,0.0,0.92980343,0.0,0.9354283,0,0.9999995
20,2,7,3,0,1,0,40,0.0,0.0,0.9966401,0.0,0.99080515,0,0.9999999
29,2,3,3,0,1,1,40,0.0,0.0,0.97219443,0.0,0.9745258,0,0.9999999
37,2,7,0,4,0,0,40,0.0,0.0,0.9787023,0.0,0.9398189,0,0.99999976
17,2,6,3,0,1,1,16,0.0,0.0,0.9999997,0.0,0.98310757,0,0.9999999
32,2,3,0,0,1,0,38,0.0,0.0,0.9791865,0.0,0.992531,0,0.9999999
23,2,3,3,5,1,1,40,0.0,0.0,0.9848667,0.0,0.98344934,0,1.0
45,3,4,0,3,1,0,42,1.0,0.0,0.5895965,0.0,0.77139795,0,0.9973598
26,2,3,3,0,1,1,40,0.0,0.0,0.9817152,0.0,0.9882658,0,0.99999976
31,2,3,0,4,1,0,99,1.0,0.0,0.96060175,0.0,0.8775435,0,0.99998295
79,2,7,1,2,1,1,20,0.0,0.0,0.597543,0.0,0.8099653,0,0.9896203
49,2,3,0,4,1,0,40,0.0,0.0,0.96806,0.0,0.96259105,0,0.9999982
42,2,1,1,3,1,1,40,1.0,1.0,0.25281405,1.0,0.17395002,1,0.000704835
67,2,4,1,3,1,1,30,1.0,1.0,0.36339498,0.0,0.6389936,1,0.0021618311
35,2,2,1,5,1,1,45,1.0,1.0,0.11971134,1.0,0.138493,1,5.673192e-05
44,2,1,0,5,1,1,50,1.0,0.0,0.6375163,0.0,0.5935406,0,0.51311636
31,2,3,1,0,1,1,40,0.0,0.0,0.81114155,0.0,0.88008136,0,0.9975802
37,0,1,0,2,1,0,55,0.0,0.0,0.68784195,0.0,0.8428919,0,0.9994974
22,0,0,3,5,1,1,40,0.0,0.0,0.98222756,0.0,0.9867402,0,0.99999964
34,2,7,1,0,1,1,40,0.0,0.0,0.6994331,0.0,0.8265231,0,0.9923934
45,2,3,0,0,1,1,40,0.0,0.0,0.94382256,0.0,0.9559333,0,0.9999999
51,2,3,1,0,0,1,40,0.0,0.0,0.7838179,0.0,0.5512739,0,0.83796215
28,2,6,1,5,1,0,40,0.0,0.0,0.8430702,0.0,0.942665,0,0.99999917
38,2,0,0,5,0,0,40,0.0,0.0,0.9074485,0.0,0.9541312,0,0.9999893
40,2,6,0,0,1,0,40,0.0,0.0,0.98587793,0.0,0.9757018,0,0.9999999
50,2,7,1,4,1,1,60,1.0,1.0,0.40585065,1.0,0.3568977,1,0.037885036
33,2,6,0,0,1,1,40,0.0,0.0,0.98642427,0.0,0.9814191,0,0.99999976
49,2,1,1,5,1,1,40,0.0,1.0,0.21773744,1.0,0.23298115,1,4.8845857e-05
44,2,0,0,0,1,0,45,0.0,0.0,0.9045723,0.0,0.9392145,0,0.9999981
23,2,3,1,4,1,1,50,0.0,0.0,0.87933946,0.0,0.8505504,0,0.9988172
20,2,3,3,0,1,1,40,0.0,0.0,0.9950572,0.0,0.98778296,0,0.99999964
32,2,3,1,4,1,0,20,0.0,0.0,0.93443644,0.0,0.9190352,0,0.99990416
64,2,6,0,4,1,0,12,0.0,0.0,0.9959745,0.0,0.97667366,0,0.9999999
28,2,1,1,2,1,1,40,0.0,1.0,0.4382589,1.0,0.45915723,1,0.021342358
47,0,6,1,0,1,1,40,0.0,0.0,0.8979747,0.0,0.8757098,0,0.9999516
37,2,7,0,5,1,0,40,0.0,0.0,0.9041413,0.0,0.94608384,0,0.9999957
47,3,3,1,0,1,1,48,0.0,0.0,0.7112424,0.0,0.54500055,0,0.8120803
59,1,6,0,1,1,0,40,0.0,0.0,0.96820366,0.0,0.97618395,0,0.9999994
22,2,7,3,2,1,0,20,0.0,0.0,0.9964272,0.0,0.9869363,0,0.99999976
47,2,6,1,0,1,1,40,1.0,0.0,0.8632599,0.0,0.89323807,0,0.9999684
26,2,0,3,4,1,1,40,0.0,0.0,0.97914,0.0,0.98284847,0,1.0
44,2,0,1,2,1,1,50,1.0,1.0,0.31587297,1.0,0.19406343,1,2.2426048e-05
33,2,3,3,0,1,0,40,0.0,0.0,0.97682774,0.0,0.98442197,0,0.99999976
46,2,7,0,5,1,0,40,0.0,0.0,0.8925698,0.0,0.92724663,0,0.9999889
50,2,1,1,0,1,1,40,0.0,1.0,0.41130024,1.0,0.49032068,0,0.69874895
44,2,5,1,2,1,1,50,1.0,1.0,0.059262633,1.0,0.1027872,1,7.6059456e-05
21,2,3,3,0,1,1,40,0.0,0.0,0.9932838,0.0,0.98690486,0,0.99999964
33,2,7,0,0,1,1,40,0.0,0.0,0.93939334,0.0,0.9829282,0,1.0
28,2,7,3,0,1,1,50,0.0,0.0,0.94888544,0.0,0.98524654,0,0.9999995
29,2,1,1,5,1,1,50,1.0,1.0,0.3391359,1.0,0.20808971,1,0.00014107842
41,0,3,1,0,0,1,40,0.0,0.0,0.7160597,0.0,0.6877973,0,0.9800505
19,2,6,3,4,1,0,40,0.0,0.0,0.9996417,0.0,0.97901326,0,1.0
62,2,1,1,3,1,1,20,1.0,0.0,0.5208677,0.0,0.52904475,0,0.641953
50,2,3,1,0,1,1,45,1.0,0.0,0.62527925,0.0,0.5157588,0,0.7670263
21,0,7,3,4,1,1,40,0.0,0.0,0.99385405,0.0,0.97932595,0,1.0
60,2,3,1,3,1,1,40,1.0,0.0,0.55169255,1.0,0.49046552,0,0.60644203
30,2,7,1,0,1,1,40,0.0,0.0,0.77058506,0.0,0.83855796,0,0.9928014
47,2,3,1,3,1,1,50,1.0,1.0,0.47579557,0.0,0.53780943,0,0.52469903
52,0,1,4,5,1,0,55,0.0,0.0,0.64834046,0.0,0.6549642,0,0.9810848
36,2,5,3,5,1,1,50,1.0,1.0,0.32978678,1.0,0.4278165,1,0.07959642
67,1,6,4,1,0,0,40,0.0,0.0,0.98160154,0.0,0.9684045,0,0.9999989
25,2,1,1,5,1,1,40,1.0,0.0,0.501946,0.0,0.5085583,1,0.49710903
22,2,6,2,4,1,0,35,0.0,0.0,0.9995963,0.0,0.9738331,0,1.0
49,2,6,2,0,1,1,38,0.0,0.0,0.99634767,0.0,0.95122313,0,0.99999595
38,2,4,1,0,0,1,40,1.0,1.0,0.3026744,0.0,0.72625923,0,0.55075556
54,3,3,1,3,0,1,40,0.0,0.0,0.6907872,1.0,0.49673557,0,0.78523993
63,2,1,1,5,1,1,40,0.0,1.0,0.2349593,1.0,0.36576468,1,0.00054043357
67,1,6,4,1,1,0,35,0.0,0.0,0.97312975,0.0,0.9685123,0,0.9999989
22,2,7,3,0,1,1,35,0.0,0.0,0.9954733,0.0,0.9879715,0,0.99999964
39,0,1,3,5,1,1,45,0.0,0.0,0.6521214,0.0,0.6866352,0,0.98451126
31,2,1,1,3,1,1,60,0.0,1.0,0.31540924,1.0,0.450158,1,0.00035194875
57,2,7,1,0,1,1,40,1.0,0.0,0.60492444,0.0,0.63176596,0,0.8185709
22,2,1,3,2,1,1,40,0.0,0.0,0.9369729,0.0,0.8967808,0,0.9999981
42,2,0,1,5,1,1,40,1.0,1.0,0.35341954,0.0,0.57456744,1,0.005462245
19,2,3,3,4,1,0,20,0.0,0.0,0.9994739,0.0,0.9851359,0,1.0
17,0,6,3,4,1,1,30,0.0,0.0,0.99999887,0.0,0.96217084,0,0.9999999
28,3,7,1,0,1,1,55,0.0,0.0,0.7220521,0.0,0.78293014,0,0.99158645
46,0,3,0,2,1,0,40,0.0,0.0,0.8487793,0.0,0.88289094,0,0.9999747
45,2,7,0,0,1,1,56,1.0,0.0,0.88143915,0.0,0.9193753,0,0.9999895
20,2,7,2,3,0,0,40,0.0,0.0,0.9979019,0.0,0.9670346,0,0.99999976
32,2,3,3,4,0,0,40,0.0,0.0,0.9894742,0.0,0.9866853,0,0.99999976
67,2,3,4,5,1,0,16,1.0,0.0,0.9307479,0.0,0.9382911,0,0.9999957
52,2,3,1,0,0,1,40,1.0,0.0,0.7817278,0.0,0.5536423,0,0.8409885
35,2,3,1,3,1,1,44,0.0,0.0,0.60808146,0.0,0.624148,0,0.93952644
43,2,3,0,5,1,0,58,0.0,0.0,0.88030326,0.0,0.9337867,0,0.99998975
29,2,0,3,0,1,1,40,0.0,0.0,0.95906097,0.0,0.9866329,0,0.9999999
42,2,7,1,2,1,1,40,1.0,1.0,0.42331052,1.0,0.36854637,1,0.030688422
68,1,3,4,1,1,1,32,0.0,0.0,0.92872155,0.0,0.95420027,0,0.999997
29,2,3,2,4,0,0,30,0.0,0.0,0.9979439,0.0,0.98950595,0,1.0
40,2,7,0,5,1,1,40,0.0,0.0,0.844656,0.0,0.9724201,0,0.99999976
30,2,1,1,3,1,1,20,0.0,0.0,0.73861074,0.0,0.78309786,0,0.92455727
61,3,7,1,5,1,1,50,1.0,1.0,0.36575115,1.0,0.35249627,1,0.045561846
