age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9448207,0.0,0.9554073626231645,0.0,0.95494527,0.0,0.9467257246158944,0,0.99954045
27,2,1,3,2,1,0,40,0.0,0.0,0.90715694,0.0,0.9535041452474841,0.0,0.8992538,0.0,0.9065907805148178,0,0.9942233
25,2,0,1,3,1,1,40,0.0,0.0,0.7052507,0.0,0.7669354402406641,0.0,0.90224135,0.0,0.8521814169315325,0,0.5850781
46,2,6,1,0,0,1,40,0.0,0.0,0.9033539,0.0,0.8615446071594304,0.0,0.8702171,0.0,0.8993120539422286,0,0.99868697
45,2,6,0,0,1,1,76,1.0,0.0,0.9503868,0.0,0.9091852256096543,0.0,0.95570743,0.0,0.9510834130412789,0,0.99977094
29,2,1,1,2,1,1,75,0.0,1.0,0.26235574,1.0,0.31009734083845464,1.0,0.24084598,1.0,0.24569962203186801,1,3.3010487e-08
42,0,3,2,4,0,0,60,0.0,0.0,0.9024179,0.0,0.950115297987765,0.0,0.8785069,0.0,0.8926689255344472,0,0.99680895
34,2,7,0,5,1,0,50,0.0,0.0,0.91170496,0.0,0.9452849020887134,0.0,0.7935145,0.0,0.9000883328852758,0,0.9978726
60,0,0,0,2,1,1,40,1.0,0.0,0.769183,0.0,0.6013537006545755,0.0,0.8765042,0.0,0.8523979662060753,0,0.97167635
19,2,7,3,5,1,0,40,0.0,0.0,0.9892717,0.0,0.9878610877514932,0.0,0.99417794,0.0,0.9920567909702803,0,0.99989414
21,2,0,3,5,1,0,8,0.0,0.0,0.9955824,0.0,0.9824228387862516,0.0,0.9942763,0.0,0.9920567909702803,0,0.99990773
31,2,4,3,2,1,0,46,0.0,0.0,0.7533459,0.0,0.8573478394063869,1.0,0.49835402,0.0,0.6471455379179353,0,0.5971942
53,2,4,1,5,1,1,45,1.0,1.0,0.10325235,1.0,0.10882892731837979,1.0,0.15388536,1.0,0.19186383443588428,1,2.8378984e-08
35,1,3,1,1,1,0,25,0.0,0.0,0.8863043,0.0,0.9012581641653584,0.0,0.9327086,0.0,0.9099012215232082,0,0.99830735
51,0,4,0,5,1,0,40,0.0,0.0,0.7559188,0.0,0.6199982994391109,0.0,0.8187831,0.0,0.7210797110116614,0,0.64638627
31,0,1,0,4,1,1,50,1.0,0.0,0.7900361,0.0,0.8743933639927456,0.0,0.7913649,0.0,0.8312735537790794,0,0.980409
37,2,7,1,0,1,1,52,0.0,0.0,0.54629874,0.0,0.5564997632147324,0.0,0.54553056,1.0,0.49061638558511655,1,0.026450982
29,2,2,1,2,0,1,60,0.0,1.0,0.2085768,1.0,0.3136736274152645,1.0,0.28278548,1.0,0.2799288694971461,1,3.5719953e-08
68,1,3,1,1,1,1,15,0.0,0.0,0.7718705,0.0,0.8708045829308098,0.0,0.8570188,0.0,0.875137962577115,0,0.9492321
24,2,3,1,0,1,1,40,0.0,0.0,0.88171834,0.0,0.9415740339953014,0.0,0.9086658,0.0,0.9213316019156842,0,0.9960557
46,2,6,2,0,1,0,40,0.0,0.0,0.9875795,0.0,0.9497146928619041,0.0,0.97600603,0.0,0.971592812179869,0,0.99984646
53,2,7,1,0,0,1,40,1.0,0.0,0.64714503,0.0,0.6351543597080156,0.0,0.5607954,0.0,0.5366297292115355,1,0.0724175
54,2,7,1,2,1,1,40,1.0,1.0,0.35041445,1.0,0.26750024383541027,1.0,0.35138994,1.0,0.35636135689998494,1,3.3396904e-07
21,2,7,3,0,1,1,55,0.0,0.0,0.97686404,0.0,0.9638840378472842,0.0,0.9755722,0.0,0.9738244042718849,0,0.999818
56,2,2,1,2,1,1,50,0.0,1.0,0.09864813,1.0,0.12173854346851354,1.0,0.17855155,1.0,0.172156070950512,1,2.5154764e-08
35,3,5,1,2,1,1,65,1.0,1.0,0.13936454,1.0,0.14730400521542764,1.0,0.0808804,1.0,0.058344025924954246,1,2.9800546e-08
46,2,7,1,5,1,1,40,0.0,1.0,0.4099406,1.0,0.4599688305821382,1.0,0.49593556,1.0,0.4456820872786824,1,0.0016207403
36,3,7,0,3,1,0,35,0.0,0.0,0.9740869,0.0,0.9555216012485972,0.0,0.9935303,0.0,0.9905444481729667,0,0.99990416
20,2,7,3,0,1,0,40,0.0,0.0,0.9917556,0.0,0.9853337282551333,0.0,0.9929564,0.0,0.9920567909702803,0,0.99990106
29,2,3,3,0,1,1,40,0.0,0.0,0.9867842,0.0,0.9800489819891862,0.0,0.97902197,0.0,0.9833625842446968,0,0.999876
37,2,7,0,4,0,0,40,0.0,0.0,0.97027546,0.0,0.9761660856027904,0.0,0.9581129,0.0,0.9607859497126421,0,0.99980134
17,2,6,3,0,1,1,16,0.0,0.0,0.9999946,0.0,0.9912371738767387,0.0,0.9964856,0.0,0.9920567909702803,0,0.99990284
32,2,3,0,0,1,0,38,0.0,0.0,0.98340654,0.0,0.9830507604141693,0.0,0.9766067,0.0,0.9799524217614378,0,0.9999033
23,2,3,3,5,1,1,40,0.0,0.0,0.9841435,0.0,0.9860096091993942,0.0,0.9928374,0.0,0.991791015731023,0,0.99990606
45,3,4,0,3,1,0,42,1.0,0.0,0.76770234,0.0,0.7759707419221424,0.0,0.5191513,0.0,0.5310620269658075,1,0.03757536
26,2,3,3,0,1,1,40,0.0,0.0,0.98957944,0.0,0.9820422497423456,0.0,0.9869323,0.0,0.9836010291751437,0,0.9998834
31,2,3,0,4,1,0,99,1.0,0.0,0.877292,0.0,0.9060461826345733,0.0,0.7138095,0.0,0.6156929901246047,1,0.21285847
79,2,7,1,2,1,1,20,0.0,1.0,0.39716578,1.0,0.4051509574743093,1.0,0.48595303,1.0,0.48985578718608647,1,0.0011371392
49,2,3,0,4,1,0,40,0.0,0.0,0.95475453,0.0,0.9538118458614571,0.0,0.93962985,0.0,0.9486172161732696,0,0.99961334
42,2,1,1,3,1,1,40,1.0,1.0,0.30177742,1.0,0.2903235475155467,1.0,0.2178756,1.0,0.34022646333719453,1,7.235591e-07
67,2,4,1,3,1,1,30,1.0,1.0,0.20420438,1.0,0.4237372768214285,1.0,0.21167606,1.0,0.2029491248822184,1,8.108572e-08
35,2,2,1,5,1,1,45,1.0,1.0,0.13109672,1.0,0.1670680471167859,1.0,0.23076433,1.0,0.2383571839555627,1,3.3987362e-08
44,2,1,0,5,1,1,50,1.0,0.0,0.5588336,1.0,0.3914776972455718,0.0,0.6637798,0.0,0.6426143444414342,1,0.08666018
31,2,3,1,0,1,1,40,0.0,0.0,0.8321417,0.0,0.8261599529527135,0.0,0.8400068,0.0,0.8375120131001393,0,0.96889126
37,0,1,0,2,1,0,55,0.0,0.0,0.7798249,0.0,0.8086290651576424,0.0,0.62148595,0.0,0.6518152389614329,1,0.15232988
22,0,0,3,5,1,1,40,0.0,0.0,0.96603626,0.0,0.9546977095829594,0.0,0.9819224,0.0,0.9738244042718849,0,0.9998337
34,2,7,1,0,1,1,40,0.0,0.0,0.71304023,0.0,0.7302361800482027,0.0,0.76017475,0.0,0.7412574882640603,0,0.5380827
45,2,3,0,0,1,1,40,0.0,0.0,0.9508415,0.0,0.9353905326078141,0.0,0.9551505,0.0,0.9585013126719224,0,0.99977404
51,2,3,1,0,0,1,40,0.0,0.0,0.777363,0.0,0.7612702183518176,0.0,0.63410735,0.0,0.6533183173814243,1,0.2626947
28,2,6,1,5,1,0,40,0.0,0.0,0.9096691,0.0,0.9144851453294659,0.0,0.9109456,0.0,0.9275893150771204,0,0.9991302
38,2,0,0,5,0,0,40,0.0,0.0,0.9343389,0.0,0.9477451419473516,0.0,0.9431647,0.0,0.9066314220114772,0,0.99903417
40,2,6,0,0,1,0,40,0.0,0.0,0.9907684,0.0,0.9695257055453429,0.0,0.9905193,0.0,0.9862693781441186,0,0.9999125
50,2,7,1,4,1,1,60,1.0,1.0,0.37039357,1.0,0.3609866947489401,1.0,0.3821082,1.0,0.3091657296587915,1,0.0002779806
33,2,6,0,0,1,1,40,0.0,0.0,0.98728824,0.0,0.9662903585368119,0.0,0.9888151,0.0,0.9865555044081411,0,0.99991536
49,2,1,1,5,1,1,40,0.0,1.0,0.21475464,1.0,0.18629972035326736,1.0,0.2979753,1.0,0.2616459098673424,1,2.5818726e-06
44,2,0,0,0,1,0,45,0.0,0.0,0.9183378,0.0,0.8931780811456919,0.0,0.9384309,0.0,0.9323815851383985,0,0.9992524
23,2,3,1,4,1,1,50,0.0,0.0,0.79359424,0.0,0.8109023326208407,0.0,0.83944166,0.0,0.8015040682437138,0,0.77252793
20,2,3,3,0,1,1,40,0.0,0.0,0.99510205,0.0,0.9837556272039906,0.0,0.9930978,0.0,0.9861353568021655,0,0.9998975
32,2,3,1,4,1,0,20,0.0,0.0,0.9298863,0.0,0.9036742682681839,0.0,0.9286025,0.0,0.9091459348393325,0,0.99841607
64,2,6,0,4,1,0,12,0.0,0.0,0.99336463,0.0,0.9734170135127688,0.0,0.97125375,0.0,0.974541563355051,0,0.9997712
28,2,1,1,2,1,1,40,0.0,1.0,0.3747695,1.0,0.40051974704636495,0.0,0.5012423,1.0,0.4794851660644732,1,4.9604736e-08
47,0,6,1,0,1,1,40,0.0,0.0,0.8886777,0.0,0.8786691086425871,0.0,0.85518456,0.0,0.8979997091641306,0,0.99779546
37,2,7,0,5,1,0,40,0.0,0.0,0.94148475,0.0,0.963084235530446,0.0,0.92517376,0.0,0.9486163804194562,0,0.99955076
47,3,3,1,0,1,1,48,0.0,0.0,0.68772674,0.0,0.6555270267983977,0.0,0.6340809,0.0,0.6161329911330633,1,0.2195686
59,1,6,0,1,1,0,40,0.0,0.0,0.9829397,0.0,0.9562871411201355,0.0,0.9628332,0.0,0.9742675380358506,0,0.9996978
22,2,7,3,2,1,0,20,0.0,0.0,0.99088234,0.0,0.98760980010547,0.0,0.996541,0.0,0.9922788654772474,0,0.99988616
47,2,6,1,0,1,1,40,1.0,0.0,0.87869954,0.0,0.8859954669721682,0.0,0.8680723,0.0,0.8993120539422286,0,0.99856657
26,2,0,3,4,1,1,40,0.0,0.0,0.97710866,0.0,0.9797935637007545,0.0,0.99136835,0.0,0.9897924823981474,0,0.9998971
44,2,0,1,2,1,1,50,1.0,1.0,0.28652197,1.0,0.2738584618891574,1.0,0.24800026,1.0,0.23618283013880437,1,3.7253276e-08
33,2,3,3,0,1,0,40,0.0,0.0,0.9853856,0.0,0.9829240712050443,0.0,0.9781177,0.0,0.9851843021822734,0,0.9998826
46,2,7,0,5,1,0,40,0.0,0.0,0.92286867,0.0,0.9657148872349267,0.0,0.951838,0.0,0.932226160370857,0,0.99928194
50,2,1,1,0,1,1,40,0.0,1.0,0.38331902,1.0,0.43044436044776946,1.0,0.49502188,0.0,0.50140542932411,1,0.0067337467
44,2,5,1,2,1,1,50,1.0,1.0,0.1041531,1.0,0.14346074892331895,1.0,0.11155295,1.0,0.13064595069895468,1,3.1109778e-08
21,2,3,3,0,1,1,40,0.0,0.0,0.99416614,0.0,0.9837556272039906,0.0,0.9929177,0.0,0.9861353568021655,0,0.99989474
33,2,7,0,0,1,1,40,0.0,0.0,0.94900495,0.0,0.95066219116867,0.0,0.97991693,0.0,0.9739865439271402,0,0.9998554
28,2,7,3,0,1,1,50,0.0,0.0,0.95913315,0.0,0.9610392129396905,0.0,0.9808237,0.0,0.9753833030996706,0,0.9998386
29,2,1,1,5,1,1,50,1.0,1.0,0.27549493,1.0,0.2822596191248239,1.0,0.16790742,1.0,0.24148779747575633,1,3.427445e-08
41,0,3,1,0,0,1,40,0.0,0.0,0.7522176,0.0,0.8066023029856968,0.0,0.6964272,0.0,0.7340485882496568,0,0.6133735
19,2,6,3,4,1,0,40,0.0,0.0,0.9988142,0.0,0.9890327673287502,0.0,0.9961348,0.0,0.9920567909702803,0,0.9999026
62,2,1,1,3,1,1,20,1.0,1.0,0.33730733,1.0,0.4938573965645058,1.0,0.23464781,1.0,0.40227293519817964,1,0.0008224737
50,2,3,1,0,1,1,45,1.0,0.0,0.62722695,0.0,0.5265112824526218,0.0,0.55400264,0.0,0.6049722885612552,1,0.08382096
21,0,7,3,4,1,1,40,0.0,0.0,0.986152,0.0,0.9828219142672457,0.0,0.99274254,0.0,0.9875672846611542,0,0.9999002
60,2,3,1,3,1,1,40,1.0,1.0,0.46339715,0.0,0.6347222422040576,0.0,0.5741773,0.0,0.5393432678396749,1,0.017842446
30,2,7,1,0,1,1,40,0.0,0.0,0.7515247,0.0,0.7800723818907742,0.0,0.7950988,0.0,0.7865568791206947,0,0.6758051
47,2,3,1,3,1,1,50,1.0,1.0,0.4299261,1.0,0.44672641266081525,1.0,0.39635938,1.0,0.44826158196325583,1,0.0018906252
52,0,1,4,5,1,0,55,0.0,0.0,0.76542526,0.0,0.7689125297437918,0.0,0.57400507,0.0,0.6420010024158451,1,0.12002791
36,2,5,3,5,1,1,50,1.0,0.0,0.53799623,0.0,0.6397795660407233,0.0,0.53959394,0.0,0.5213753356132771,1,0.16548558
67,1,6,4,1,0,0,40,0.0,0.0,0.9838538,0.0,0.9569243661673217,0.0,0.96636105,0.0,0.9723621247016927,0,0.9996419
