age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.944814,0.0,0.9558286759475785,0.0,0.9330211,0.0,0.963320087180481,0,0.99984026
27,2,1,3,2,1,0,40,0.0,0.0,0.90742815,0.0,0.9556590131425386,0.0,0.91524374,0.0,0.9051773609451925,0,0.98140854
25,2,0,1,3,1,1,40,0.0,0.0,0.7066102,0.0,0.7670628651929939,0.0,0.6013651,0.0,0.6374268779357781,1,0.09155684
46,2,6,1,0,0,1,40,0.0,0.0,0.9030163,0.0,0.86065181221261,0.0,0.8811214,0.0,0.884857292170944,0,0.9961385
45,2,6,0,0,1,1,76,1.0,0.0,0.94943255,0.0,0.908180394438211,0.0,0.95832247,0.0,0.9623759452247576,0,0.99973255
29,2,1,1,2,1,1,75,0.0,1.0,0.2620592,1.0,0.30744729396829185,1.0,0.20100862,1.0,0.23147934636853895,1,3.3135902e-07
42,0,3,2,4,0,0,60,0.0,0.0,0.9020605,0.0,0.951307712849119,0.0,0.98053557,0.0,0.9592978944857057,0,0.9999982
34,2,7,0,5,1,0,50,0.0,0.0,0.91154015,0.0,0.947012967837151,0.0,0.83538836,0.0,0.8712465366081595,0,0.98620504
60,0,0,0,2,1,1,40,1.0,0.0,0.7693007,0.0,0.6041386820043493,0.0,0.8015969,0.0,0.842878561094379,0,0.9215956
19,2,7,3,5,1,0,40,0.0,0.0,0.9892438,0.0,0.9886839775798411,0.0,0.9687805,0.0,0.9822797499705407,0,0.999951
21,2,0,3,5,1,0,8,0.0,0.0,0.99558526,0.0,0.9823513674989599,0.0,0.97874814,0.0,0.9840963063527621,0,0.99997914
31,2,4,3,2,1,0,46,0.0,0.0,0.75641686,0.0,0.8644891221526771,0.0,0.7794641,0.0,0.760821604391487,0,0.57005835
53,2,4,1,5,1,1,45,1.0,1.0,0.10263735,1.0,0.10024258165521516,1.0,0.1792925,1.0,0.12806605660709902,1,2.869463e-07
35,1,3,1,1,1,0,25,0.0,0.0,0.88416785,0.0,0.9012103752356428,0.0,0.89719516,0.0,0.8886171674567126,0,0.98136985
51,0,4,0,5,1,0,40,0.0,0.0,0.7541709,0.0,0.641506467861738,0.0,0.56865275,0.0,0.5899800408579645,1,0.289968
31,0,1,0,4,1,1,50,1.0,0.0,0.790497,0.0,0.8782518053011,0.0,0.9568541,0.0,0.9780647519386664,0,0.9999852
37,2,7,1,0,1,1,52,0.0,0.0,0.54245055,0.0,0.5570066470479662,0.0,0.57225776,0.0,0.608131373573127,1,0.07386235
29,2,2,1,2,0,1,60,0.0,1.0,0.20955282,1.0,0.32704322211808246,1.0,0.19182205,1.0,0.17687528657652474,1,3.2845443e-07
68,1,3,1,1,1,1,15,0.0,0.0,0.7720503,0.0,0.8791914886341969,0.0,0.8302947,0.0,0.845147773886639,0,0.9347635
24,2,3,1,0,1,1,40,0.0,0.0,0.8807944,0.0,0.9423561131619395,0.0,0.8805764,0.0,0.8817223174879117,0,0.961784
46,2,6,2,0,1,0,40,0.0,0.0,0.98753333,0.0,0.9529659795440947,0.0,0.99180603,0.0,0.9850025734943066,0,0.9998976
53,2,7,1,0,0,1,40,1.0,0.0,0.64472085,0.0,0.6418686965471587,0.0,0.59496045,0.0,0.577187227804353,1,0.1240572
54,2,7,1,2,1,1,40,1.0,1.0,0.34974772,1.0,0.2648189822890602,0.0,0.669044,1.0,0.46284886455383123,1,3.6176076e-05
21,2,7,3,0,1,1,55,0.0,0.0,0.9767825,0.0,0.9645097215332594,0.0,0.94287,0.0,0.9548152247771752,0,0.9997099
56,2,2,1,2,1,1,50,0.0,1.0,0.09917253,1.0,0.12643799055118765,1.0,0.19294316,1.0,0.14124634449146434,1,3.316113e-07
35,3,5,1,2,1,1,65,1.0,1.0,0.13903904,1.0,0.14500615531260563,1.0,0.1561591,1.0,0.11943313017598955,1,3.9868982e-07
46,2,7,1,5,1,1,40,0.0,1.0,0.41063154,1.0,0.4622350731990118,1.0,0.49863052,1.0,0.4707855412158106,1,8.991922e-07
36,3,7,0,3,1,0,35,0.0,0.0,0.97360283,0.0,0.954371520568556,0.0,0.9758175,0.0,0.9794061141050656,0,0.99976283
20,2,7,3,0,1,0,40,0.0,0.0,0.99173373,0.0,0.9863696747648122,0.0,0.98597735,0.0,0.9818241414162119,0,0.99966145
29,2,3,3,0,1,1,40,0.0,0.0,0.9867892,0.0,0.9806113063845955,0.0,0.9927648,0.0,0.9850025734943066,0,0.999879
37,2,7,0,4,0,0,40,0.0,0.0,0.97021043,0.0,0.9780143749067721,0.0,0.99148387,0.0,0.9850025734943066,0,0.99992454
17,2,6,3,0,1,1,16,0.0,0.0,0.9999947,0.0,0.9920508658277523,0.0,0.9942644,0.0,0.9850025734943066,0,0.99985063
32,2,3,0,0,1,0,38,0.0,0.0,0.98349476,0.0,0.982625806811943,0.0,0.99305916,0.0,0.9813127867931157,0,0.99985313
23,2,3,3,5,1,1,40,0.0,0.0,0.9840752,0.0,0.9863324772102614,0.0,0.9913669,0.0,0.9821903652939207,0,0.99997747
45,3,4,0,3,1,0,42,1.0,0.0,0.7658844,0.0,0.7861577432059814,0.0,0.62465847,0.0,0.6137557041278211,1,0.22268355
26,2,3,3,0,1,1,40,0.0,0.0,0.9895589,0.0,0.9828675849173878,0.0,0.9929456,0.0,0.9850025734943066,0,0.99987674
31,2,3,0,4,1,0,99,1.0,0.0,0.8756833,0.0,0.9122541269796558,0.0,0.8384037,0.0,0.9336728298337303,0,0.9458051
79,2,7,1,2,1,1,20,0.0,1.0,0.39425337,1.0,0.40166152602239147,1.0,0.4625016,1.0,0.45788622682220526,1,0.00070883497
49,2,3,0,4,1,0,40,0.0,0.0,0.9544115,0.0,0.9525852294428004,0.0,0.99169266,0.0,0.9858062417760229,0,0.9999368
42,2,1,1,3,1,1,40,1.0,1.0,0.30296642,1.0,0.2872751259941543,1.0,0.28952968,1.0,0.44657791329441077,1,5.7299603e-05
67,2,4,1,3,1,1,30,1.0,1.0,0.20472503,1.0,0.37795877886280393,1.0,0.36360997,1.0,0.2944926218078513,1,1.5214148e-06
35,2,2,1,5,1,1,45,1.0,1.0,0.1314767,1.0,0.1690181109647132,1.0,0.17823905,1.0,0.13719526690917072,1,2.858554e-07
44,2,1,0,5,1,1,50,1.0,0.0,0.5555835,1.0,0.39754637690044436,0.0,0.54406923,0.0,0.5187472842032781,1,0.20146652
31,2,3,1,0,1,1,40,0.0,0.0,0.83114326,0.0,0.8260061073058818,0.0,0.8432089,0.0,0.8217442274993652,0,0.9149989
37,0,1,0,2,1,0,55,0.0,0.0,0.7789793,0.0,0.8130629588204693,0.0,0.6690525,0.0,0.7111321453344526,1,0.47343954
22,0,0,3,5,1,1,40,0.0,0.0,0.9657424,0.0,0.9577075596952873,0.0,0.93891746,0.0,0.9548272007166582,0,0.9999987
34,2,7,1,0,1,1,40,0.0,0.0,0.7118794,0.0,0.7336674494282687,0.0,0.6573627,0.0,0.6468068474680795,1,0.38917422
45,2,3,0,0,1,1,40,0.0,0.0,0.95044637,0.0,0.9353442986767395,0.0,0.9505969,0.0,0.9623759452247576,0,0.9994825
51,2,3,1,0,0,1,40,0.0,0.0,0.77575046,0.0,0.7629594671366072,0.0,0.6713719,0.0,0.6867599230088957,1,0.37707394
28,2,6,1,5,1,0,40,0.0,0.0,0.91002214,0.0,0.9171337786596333,0.0,0.88665485,0.0,0.9464342809357325,0,0.99532086
38,2,0,0,5,0,0,40,0.0,0.0,0.9352959,0.0,0.9513835194920531,0.0,0.9261434,0.0,0.9236018701815126,0,0.9999013
40,2,6,0,0,1,0,40,0.0,0.0,0.9908096,0.0,0.969819984938962,0.0,0.9927495,0.0,0.9842919204262606,0,0.99988747
50,2,7,1,4,1,1,60,1.0,1.0,0.37008142,1.0,0.35833484736703813,0.0,0.60294616,0.0,0.5683722931733823,1,5.746117e-07
33,2,6,0,0,1,1,40,0.0,0.0,0.98725134,0.0,0.9655577742763785,0.0,0.9920193,0.0,0.9842919204262606,0,0.9999002
49,2,1,1,5,1,1,40,0.0,1.0,0.21448731,1.0,0.19085537108950434,1.0,0.27838165,1.0,0.2546917806199611,1,3.734213e-07
44,2,0,0,0,1,0,45,0.0,0.0,0.91831124,0.0,0.895899259323777,0.0,0.77465975,0.0,0.8929601817742105,0,0.9987301
23,2,3,1,4,1,1,50,0.0,0.0,0.7934077,0.0,0.8126458986134895,0.0,0.78635234,0.0,0.7782629065745658,0,0.74021816
20,2,3,3,0,1,1,40,0.0,0.0,0.9950664,0.0,0.9839535596896772,0.0,0.99421954,0.0,0.9850025734943066,0,0.9998909
32,2,3,1,4,1,0,20,0.0,0.0,0.9280906,0.0,0.8903181364036001,0.0,0.9282525,0.0,0.9254316364166209,0,0.9949898
64,2,6,0,4,1,0,12,0.0,0.0,0.99331486,0.0,0.9733131103187654,0.0,0.98754686,0.0,0.9858062417760229,0,0.99992836
28,2,1,1,2,1,1,40,0.0,1.0,0.37563032,1.0,0.40558515917745985,1.0,0.49749672,1.0,0.458282671926593,1,2.2571992e-05
47,0,6,1,0,1,1,40,0.0,0.0,0.88998765,0.0,0.8819239564945176,0.0,0.89815634,0.0,0.9156520487867591,0,0.99635255
37,2,7,0,5,1,0,40,0.0,0.0,0.94170535,0.0,0.9633951012301842,0.0,0.9715768,0.0,0.9612168557602372,0,0.99994457
47,3,3,1,0,1,1,48,0.0,0.0,0.6900357,0.0,0.622163715450252,0.0,0.632156,0.0,0.6579174961657621,1,0.23439443
59,1,6,0,1,1,0,40,0.0,0.0,0.98293096,0.0,0.960499410822486,0.0,0.9868013,0.0,0.9813674100420919,0,0.9997571
22,2,7,3,2,1,0,20,0.0,0.0,0.99088717,0.0,0.9883846231932064,0.0,0.98256147,0.0,0.9821962411616656,0,0.99984324
47,2,6,1,0,1,1,40,1.0,0.0,0.87868124,0.0,0.8851238936130637,0.0,0.8816408,0.0,0.884857292170944,0,0.99605966
26,2,0,3,4,1,1,40,0.0,0.0,0.97727865,0.0,0.9795253170290762,0.0,0.9701936,0.0,0.9686731027522698,0,0.99999833
44,2,0,1,2,1,1,50,1.0,1.0,0.28547817,1.0,0.2823721287095454,1.0,0.315925,1.0,0.3871937051401798,1,3.7614345e-07
33,2,3,3,0,1,0,40,0.0,0.0,0.985445,0.0,0.9832470837809065,0.0,0.9898104,0.0,0.9850025734943066,0,0.9998679
46,2,7,0,5,1,0,40,0.0,0.0,0.9232491,0.0,0.9670093986836856,0.0,0.97376275,0.0,0.9292677759195608,0,0.99891853
50,2,1,1,0,1,1,40,0.0,1.0,0.38235456,1.0,0.4094698850401902,0.0,0.5463729,0.0,0.5447946564095961,1,0.021696588
44,2,5,1,2,1,1,50,1.0,1.0,0.105460465,1.0,0.14225833852937542,1.0,0.20508051,1.0,0.13454437467083247,1,3.1313107e-07
21,2,3,3,0,1,1,40,0.0,0.0,0.99412996,0.0,0.9839535596896772,0.0,0.99415743,0.0,0.9850025734943066,0,0.99988854
33,2,7,0,0,1,1,40,0.0,0.0,0.9484191,0.0,0.9519724125668076,0.0,0.9569737,0.0,0.9458929883652337,0,0.998757
28,2,7,3,0,1,1,50,0.0,0.0,0.9590995,0.0,0.9617122235179296,0.0,0.9488529,0.0,0.9426895366220035,0,0.999788
29,2,1,1,5,1,1,50,1.0,1.0,0.27594602,1.0,0.2777991204879524,1.0,0.21186167,1.0,0.26691760858541214,1,3.283448e-07
41,0,3,1,0,0,1,40,0.0,0.0,0.7532637,0.0,0.8089467354013941,0.0,0.76337475,0.0,0.7887273097734953,0,0.8381627
19,2,6,3,4,1,0,40,0.0,0.0,0.99880135,0.0,0.9887654399297013,0.0,0.9923546,0.0,0.9858062417760229,0,0.99993205
62,2,1,1,3,1,1,20,1.0,1.0,0.33572817,1.0,0.43092594854175126,0.0,0.55275774,0.0,0.5116366024802133,1,0.0010575088
50,2,3,1,0,1,1,45,1.0,0.0,0.62488556,0.0,0.5284051385909796,0.0,0.6463741,0.0,0.6173878746963269,1,0.19324291
21,0,7,3,4,1,1,40,0.0,0.0,0.9860281,0.0,0.9828571126891176,0.0,0.96151024,0.0,0.9832358719778586,0,0.99995863
60,2,3,1,3,1,1,40,1.0,1.0,0.46284407,0.0,0.6336928232375562,0.0,0.5622351,0.0,0.5833645558150329,1,0.07338153
30,2,7,1,0,1,1,40,0.0,0.0,0.7503187,0.0,0.7830580780233696,0.0,0.7571582,0.0,0.7147405707604062,0,0.622553
47,2,3,1,3,1,1,50,1.0,1.0,0.42777604,1.0,0.44821114354993064,1.0,0.4958325,0.0,0.5264355849442666,1,0.002147737
52,0,1,4,5,1,0,55,0.0,0.0,0.76509094,0.0,0.7692249582826394,0.0,0.7475294,0.0,0.6123602554216612,1,0.023229077
36,2,5,3,5,1,1,50,1.0,0.0,0.54205394,0.0,0.6418666103634105,0.0,0.52065843,0.0,0.5831006369075129,1,0.0004479732
67,1,6,4,1,0,0,40,0.0,0.0,0.98348117,0.0,0.9599509620003696,0.0,0.9668299,0.0,0.9786829135575179,0,0.99989414
25,2,1,1,5,1,1,40,1.0,1.0,0.4519292,0.0,0.5389598001928455,0.0,0.52704144,0.0,0.556856013512713,1,7.214898e-07
22,2,6,2,4,1,0,35,0.0,0.0,0.9979873,0.0,0.9875028022450208,0.0,0.98544896,0.0,0.9858062417760229,0,0.9999354
49,2,6,2,0,1,1,38,0.0,0.0,0.98723817,0.0,0.9571659563243873,0.0,0.99040604,0.0,0.9850025734943066,0,0.9999018
38,2,4,1,0,0,1,40,1.0,1.0,0.4481904,0.0,0.6976371766769649,1.0,0.46921045,1.0,0.47999877386403955,1,0.0013116347
54,3,3,1,3,0,1,40,0.0,0.0,0.6588151,0.0,0.658592655638321,0.0,0.58455783,0.0,0.622862944118914,1,0.0627157
63,2,1,1,5,1,1,40,0.0,1.0,0.16550791,1.0,0.2648331410920203,1.0,0.27050483,1.0,0.22551671501076032,1,3.1846253e-07
67,1,6,4,1,1,0,35,0.0,0.0,0.9856243,0.0,0.9633613688095315,0.0,0.9876207,0.0,0.9850025734943066,0,0.99987257
22,2,7,3,0,1,1,35,0.0,0.0,0.9952137,0.0,0.9890122424064035,0.0,0.99267083,0.0,0.9850025734943066,0,0.9998653
39,0,1,3,5,1,1,45,0.0,0.0,0.78361964,0.0,0.8569192616438158,0.0,0.86368215,0.0,0.8314321328548439,0,0.9815911
31,2,1,1,3,1,1,60,0.0,1.0,0.28266215,1.0,0.2352410101969944,1.0,0.34025955,1.0,0.24717283640398124,1,3.7798242e-07
57,2,7,1,0,1,1,40,1.0,0.0,0.5549437,0.0,0.5443272603203131,0.0,0.5966184,0.0,0.5824249965761041,1,0.116520904
22,2,1,3,2,1,1,40,0.0,0.0,0.92810154,0.0,0.9375323443806655,0.0,0.8921725,0.0,0.915574036611253,0,0.9861458
42,2,0,1,5,1,1,40,1.0,1.0,0.4124745,1.0,0.43007226354642303,1.0,0.44953215,1.0,0.4307780452886424,1,6.057076e-07
19,2,3,3,4,1,0,20,0.0,0.0,0.99853706,0.0,0.9899652668436111,0.0,0.9936707,0.0,0.9858062417760229,0,0.99993265
17,0,6,3,4,1,1,30,0.0,0.0,0.9999746,0.0,0.9910908268268223,0.0,0.99241143,0.0,0.9858062417760229,0,0.9999298
28,3,7,1,0,1,1,55,0.0,0.0,0.6873166,0.0,0.7111919442657827,0.0,0.6111884,0.0,0.6164698426763446,1,0.118499905
46,0,3,0,2,1,0,40,0.0,0.0,0.9141954,0.0,0.9226081976682393,0.0,0.92086405,0.0,0.936705470095144,0,0.9990392
45,2,7,0,0,1,1,56,1.0,0.0,0.8489649,0.0,0.8147011438760385,0.0,0.7911791,0.0,0.8361714461624362,0,0.9965462
20,2,7,2,3,0,0,40,0.0,0.0,0.9825596,0.0,0.9814306426041781,0.0,0.98238355,0.0,0.9818241414162119,0,0.9993338
32,2,3,3,4,0,0,40,0.0,0.0,0.988613,0.0,0.9878820865868791,0.0,0.985801,0.0,0.9858062417760229,0,0.99995506
67,2,3,4,5,1,0,16,1.0,0.0,0.9504448,0.0,0.9464590216806148,0.0,0.78899217,0.0,0.9738940227763102,0,0.9999945
52,2,3,1,0,0,1,40,1.0,0.0,0.7711154,0.0,0.7629594671366072,0.0,0.6406318,0.0,0.6447957889215303,1,0.31992343
35,2,3,1,3,1,1,44,0.0,0.0,0.6135215,0.0,0.556698358303644,0.0,0.65574276,0.0,0.6194625291356898,1,0.2147939
43,2,3,0,5,1,0,58,0.0,0.0,0.8928617,0.0,0.9451464640850092,0.0,0.9358198,0.0,0.907539343598874,0,0.99949396
29,2,0,3,0,1,1,40,0.0,0.0,0.96225154,0.0,0.9628983588591097,0.0,0.9371128,0.0,0.9653988933026172,0,0.9999572
42,2,7,1,2,1,1,40,1.0,1.0,0.4289598,1.0,0.408234780933882,1.0,0.4223262,1.0,0.46763276098245854,1,0.00022749408
68,1,3,4,1,1,1,32,0.0,0.0,0.9595344,0.0,0.9436064062942444,0.0,0.9043327,0.0,0.9618753715651416,0,0.99993825
29,2,3,2,4,0,0,30,0.0,0.0,0.98450196,0.0,0.9880153707249815,0.0,0.9767366,0.0,0.9853551448056445,0,0.99994636
40,2,7,0,5,1,1,40,0.0,0.0,0.87495494,0.0,0.8887877702505416,0.0,0.9384041,0.0,0.9525969721576285,0,0.9998872
30,2,1,1,3,1,1,20,0.0,0.0,0.6424879,0.0,0.6702045742084676,0.0,0.7469375,0.0,0.7024324792115576,1,0.2996424
61,3,7,1,5,1,1,50,1.0,1.0,0.30657202,1.0,0.3165794235849363,1.0,0.26830882,1.0,0.3865200729644849,1,3.6866908e-07
46,2,7,1,0,0,1,40,0.0,0.0,0.6865632,0.0,0.6604881244718539,0.0,0.5981649,0.0,0.6249348275603808,1,0.13064277
51,2,3,1,0,1,1,40,0.0,0.0,0.70649606,0.0,0.6563174083121924,0.0,0.6713719,0.0,0.6867599230088957,1,0.37707394
42,2,1,1,5,1,1,40,1.0,1.0,0.25905687,1.0,0.19296494848668921,1.0,0.3274002,1.0,0.3417736634972721,1,5.340297e-07
25,2,6,3,0,0,1,40,0.0,0.0,0.99671066,0.0,0.9795554548117023,0.0,0.9925399,0.0,0.9850025734943066,0,0.9998944
49,2,1,1,3,1,1,50,1.0,1.0,0.20103198,1.0,0.2236779633887076,1.0,0.29894745,1.0,0.26552213847186357,1,4.1317344e-07
58,2,6,1,0,1,1,40,1.0,0.0,0.8553162,0.0,0.8887646833083136,0.0,0.8728161,0.0,0.8490436532648726,0,0.98831123
56,3,1,1,3,1,1,50,1.0,1.0,0.23936379,1.0,0.3308876482244376,1.0,0.28760886,1.0,0.32805154454785235,1,3.1003987e-07
51,3,1,0,0,1,1,50,0.0,0.0,0.7538666,0.0,0.6583339393554251,0.0,0.7575552,0.0,0.8095571087356814,0,0.953549
66,1,6,3,1,1,1,30,0.0,0.0,0.99012077,0.0,0.9548229989529811,0.0,0.98904955,0.0,0.9850025734943066,0,0.99987495
38,2,3,1,3,1,1,55,1.0,1.0,0.4830404,0.0,0.5137225581380316,1.0,0.47486663,0.0,0.5297868244688102,1,0.004017129
53,3,7,4,3,1,0,60,0.0,0.0,0.8713774,0.0,0.8926683925156508,0.0,0.69557554,0.0,0.7383730613476589,0,0.7006124
17,2,6,3,4,1,0,30,0.0,0.0,0.9999815,0.0,0.9895623665544684,0.0,0.9921959,0.0,0.9858062417760229,0,0.99992967
28,0,0,1,5,1,1,60,0.0,1.0,0.42450994,1.0,0.381673817818564,1.0,0.2717111,1.0,0.2373823517795295,1,4.16466e-07
37,3,5,1,2,1,1,50,1.0,1.0,0.14926738,1.0,0.12141322939635735,1.0,0.18826616,1.0,0.12292924526172344,1,3.3382034e-07
