age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.92600185,0.0,0.98311955,0,0.99999976
27,2,1,3,2,1,0,40,0.0,0.0,0.9310006,0.0,0.89307916,0,0.99992263
25,2,0,1,3,1,1,40,0.0,0.0,0.8020421,0.0,0.8979546,0,0.9996691
46,2,6,1,0,0,1,40,0.0,0.0,0.8811406,0.0,0.90120924,0,0.9999695
45,2,6,0,0,1,1,76,1.0,0.0,0.95106083,0.0,0.909968,0,0.9999776
29,2,1,1,2,1,1,75,0.0,1.0,0.35786563,1.0,0.31922585,1,0.0010848988
42,0,3,2,4,0,0,60,0.0,0.0,0.95193094,0.0,0.96229243,0,0.9999976
34,2,7,0,5,1,0,50,0.0,0.0,0.8729359,0.0,0.9758935,0,0.9999989
60,0,0,0,2,1,1,40,1.0,0.0,0.8648895,0.0,0.8184672,0,0.99981755
19,2,7,3,5,1,0,40,0.0,0.0,0.9961615,0.0,0.9823273,0,0.99999976
21,2,0,3,5,1,0,8,0.0,0.0,0.9987678,0.0,0.9777893,0,0.99999976
31,2,4,3,2,1,0,46,0.0,0.0,0.8005156,0.0,0.80799186,0,0.99979967
53,2,4,1,5,1,1,45,1.0,1.0,0.12882078,1.0,0.04613632,1,2.6787842e-07
35,1,3,1,1,1,0,25,0.0,0.0,0.8377482,0.0,0.8603226,0,0.9999846
51,0,4,0,5,1,0,40,0.0,0.0,0.69306815,0.0,0.79553694,0,0.9995803
31,0,1,0,4,1,1,50,1.0,0.0,0.78147304,0.0,0.7620969,0,0.99980134
37,2,7,1,0,1,1,52,0.0,0.0,0.56027883,0.0,0.6937113,0,0.9750532
29,2,2,1,2,0,1,60,0.0,1.0,0.20743376,1.0,0.3481896,1,9.438176e-05
68,1,3,1,1,1,1,15,0.0,0.0,0.85413754,0.0,0.7861747,0,0.99934965
24,2,3,1,0,1,1,40,0.0,0.0,0.9075853,0.0,0.8705871,0,0.999967
46,2,6,2,0,1,0,40,0.0,0.0,0.9952082,0.0,0.9421656,0,0.99999535
53,2,7,1,0,0,1,40,1.0,0.0,0.6829146,0.0,0.53932863,0,0.88200337
54,2,7,1,2,1,1,40,1.0,1.0,0.38906437,1.0,0.42613125,1,0.3265484
21,2,7,3,0,1,1,55,0.0,0.0,0.9806941,0.0,0.9873617,0,1.0
56,2,2,1,2,1,1,50,0.0,1.0,0.11245984,1.0,0.17674303,1,1.189236e-05
35,3,5,1,2,1,1,65,1.0,1.0,0.081992626,1.0,0.07200831,1,1.1131593e-05
46,2,7,1,5,1,1,40,0.0,1.0,0.3767544,1.0,0.33673513,1,0.020081036
36,3,7,0,3,1,0,35,0.0,0.0,0.92971075,0.0,0.9475821,0,0.9999994
20,2,7,3,0,1,0,40,0.0,0.0,0.9966439,0.0,0.9914177,0,0.99999976
29,2,3,3,0,1,1,40,0.0,0.0,0.9721848,0.0,0.99017763,0,0.99999976
37,2,7,0,4,0,0,40,0.0,0.0,0.97874033,0.0,0.9751844,0,0.99999964
17,2,6,3,0,1,1,16,0.0,0.0,0.9999997,0.0,0.9867977,0,0.99999976
32,2,3,0,0,1,0,38,0.0,0.0,0.9792615,0.0,0.9911267,0,0.9999993
23,2,3,3,5,1,1,40,0.0,0.0,0.9848716,0.0,0.9937385,0,0.99999964
45,3,4,0,3,1,0,42,1.0,0.0,0.5889634,0.0,0.8918964,0,0.99994767
26,2,3,3,0,1,1,40,0.0,0.0,0.9817096,0.0,0.99017864,0,0.99999976
31,2,3,0,4,1,0,99,1.0,0.0,0.96103597,0.0,0.8196398,0,0.99993217
79,2,7,1,2,1,1,20,0.0,0.0,0.59822696,0.0,0.5921658,0,0.58754843
49,2,3,0,4,1,0,40,0.0,0.0,0.9681202,0.0,0.96334195,0,0.9999988
42,2,1,1,3,1,1,40,1.0,1.0,0.25282592,1.0,0.3073566,1,0.0020358232
67,2,4,1,3,1,1,30,1.0,1.0,0.36411113,1.0,0.11428684,1,1.3947295e-05
35,2,2,1,5,1,1,45,1.0,1.0,0.119587064,1.0,0.10707474,1,6.8055447e-06
44,2,1,0,5,1,1,50,1.0,0.0,0.63709927,0.0,0.557351,0,0.91218716
31,2,3,1,0,1,1,40,0.0,0.0,0.8112213,0.0,0.8883625,0,0.999979
37,0,1,0,2,1,0,55,0.0,0.0,0.6878749,0.0,0.866148,0,0.99988234
22,0,0,3,5,1,1,40,0.0,0.0,0.9822386,0.0,0.97458243,0,0.9999995
34,2,7,1,0,1,1,40,0.0,0.0,0.69959366,0.0,0.7656515,0,0.99932134
45,2,3,0,0,1,1,40,0.0,0.0,0.9438698,0.0,0.9894469,0,0.99999964
51,2,3,1,0,0,1,40,0.0,0.0,0.7837812,0.0,0.5900543,0,0.9741528
28,2,6,1,5,1,0,40,0.0,0.0,0.8426771,0.0,0.92874503,0,0.9999559
38,2,0,0,5,0,0,40,0.0,0.0,0.9075297,0.0,0.95599383,0,0.9999988
40,2,6,0,0,1,0,40,0.0,0.0,0.9858964,0.0,0.9689971,0,0.9999976
50,2,7,1,4,1,1,60,1.0,1.0,0.4062692,1.0,0.2671401,1,0.00041748563
33,2,6,0,0,1,1,40,0.0,0.0,0.98644716,0.0,0.97712636,0,0.9999988
49,2,1,1,5,1,1,40,0.0,1.0,0.21778584,1.0,0.2641489,1,7.3395946e-05
44,2,0,0,0,1,0,45,0.0,0.0,0.9046248,0.0,0.98100513,0,0.9999993
23,2,3,1,4,1,1,50,0.0,0.0,0.87949526,0.0,0.85490274,0,0.99987185
20,2,3,3,0,1,1,40,0.0,0.0,0.9950602,0.0,0.98744357,0,0.99999976
32,2,3,1,4,1,0,20,0.0,0.0,0.9345491,0.0,0.9645679,0,0.99999
64,2,6,0,4,1,0,12,0.0,0.0,0.99598634,0.0,0.94535834,0,0.99997187
28,2,1,1,2,1,1,40,0.0,1.0,0.43833053,0.0,0.50181055,0,0.7880536
47,0,6,1,0,1,1,40,0.0,0.0,0.8980034,0.0,0.8997995,0,0.99996793
37,2,7,0,5,1,0,40,0.0,0.0,0.90419465,0.0,0.98092043,0,0.99999964
47,3,3,1,0,1,1,48,0.0,0.0,0.7110579,0.0,0.6557876,0,0.98518527
59,1,6,0,1,1,0,40,0.0,0.0,0.96809006,0.0,0.95541924,0,0.99999666
22,2,7,3,2,1,0,20,0.0,0.0,0.9964414,0.0,0.9790299,0,0.99999905
47,2,6,1,0,1,1,40,1.0,0.0,0.8631777,0.0,0.90120924,0,0.9999695
26,2,0,3,4,1,1,40,0.0,0.0,0.97911835,0.0,0.9636359,0,0.99999976
44,2,0,1,2,1,1,50,1.0,1.0,0.3156848,1.0,0.45623946,1,0.19595687
33,2,3,3,0,1,0,40,0.0,0.0,0.9768612,0.0,0.9882804,0,0.9999993
