age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9259938,0.0,0.97639316,0,0.9999927
27,2,1,3,2,1,0,40,0.0,0.0,0.93100643,0.0,0.88895077,0,0.99999785
25,2,0,1,3,1,1,40,0.0,0.0,0.8020421,0.0,0.9197845,0,0.98353034
46,2,6,1,0,0,1,40,0.0,0.0,0.88110495,0.0,0.8905038,0,0.9997749
45,2,6,0,0,1,1,76,1.0,0.0,0.95106053,0.0,0.9646101,0,0.9999782
29,2,1,1,2,1,1,75,0.0,1.0,0.35798007,0.0,0.5786154,1,0.063380584
42,0,3,2,4,0,0,60,0.0,0.0,0.95191467,0.0,0.89943784,0,0.9999567
34,2,7,0,5,1,0,50,0.0,0.0,0.87292576,0.0,0.9315789,0,0.9998896
60,0,0,0,2,1,1,40,1.0,0.0,0.86492914,0.0,0.761991,0,0.8787825
19,2,7,3,5,1,0,40,0.0,0.0,0.99616235,0.0,0.9896905,0,0.9999994
21,2,0,3,5,1,0,8,0.0,0.0,0.9987694,0.0,0.98629683,0,0.9999994
31,2,4,3,2,1,0,46,0.0,0.0,0.8004693,0.0,0.68520784,0,0.9842157
53,2,4,1,5,1,1,45,1.0,1.0,0.12879676,1.0,0.22669357,1,0.0013125658
35,1,3,1,1,1,0,25,0.0,0.0,0.8377566,0.0,0.87350416,0,0.9987219
51,0,4,0,5,1,0,40,0.0,0.0,0.69304776,0.0,0.7131914,0,0.9530918
31,0,1,0,4,1,1,50,1.0,0.0,0.78136444,0.0,0.8138269,0,0.99859065
37,2,7,1,0,1,1,52,0.0,0.0,0.5602633,1.0,0.43553472,0,0.7805494
29,2,2,1,2,0,1,60,0.0,1.0,0.2074272,1.0,0.26151413,1,0.01228399
68,1,3,1,1,1,1,15,0.0,0.0,0.85414255,0.0,0.9294546,0,0.99889106
24,2,3,1,0,1,1,40,0.0,0.0,0.9075941,0.0,0.95858115,0,0.99999774
46,2,6,2,0,1,0,40,0.0,0.0,0.9952084,0.0,0.9694783,0,0.9999845
53,2,7,1,0,0,1,40,1.0,0.0,0.6829078,0.0,0.56924474,0,0.72129256
54,2,7,1,2,1,1,40,1.0,1.0,0.3889814,1.0,0.48432422,1,0.13580912
21,2,7,3,0,1,1,55,0.0,0.0,0.9806972,0.0,0.97355676,0,0.9999993
56,2,2,1,2,1,1,50,0.0,1.0,0.11243278,1.0,0.13156056,1,0.001057419
35,3,5,1,2,1,1,65,1.0,1.0,0.08199555,1.0,0.17918998,1,0.0026760723
46,2,7,1,5,1,1,40,0.0,1.0,0.37678605,1.0,0.40172887,1,0.4320194
36,3,7,0,3,1,0,35,0.0,0.0,0.92969304,0.0,0.98924595,0,0.99999785
20,2,7,3,0,1,0,40,0.0,0.0,0.996645,0.0,0.985155,0,0.999997
29,2,3,3,0,1,1,40,0.0,0.0,0.97218347,0.0,0.9861282,0,0.99999726
37,2,7,0,4,0,0,40,0.0,0.0,0.97874844,0.0,0.9794518,0,0.99999404
17,2,6,3,0,1,1,16,0.0,0.0,0.9999997,0.0,0.9783074,0,0.99999917
32,2,3,0,0,1,0,38,0.0,0.0,0.979276,0.0,0.98148686,0,0.9999968
23,2,3,3,5,1,1,40,0.0,0.0,0.9848721,0.0,0.9752623,0,0.99999976
45,3,4,0,3,1,0,42,1.0,0.0,0.5888334,0.0,0.71776795,0,0.9020656
26,2,3,3,0,1,1,40,0.0,0.0,0.9817087,0.0,0.98095715,0,0.9999981
31,2,3,0,4,1,0,99,1.0,0.0,0.9611371,0.0,0.87045264,0,0.9938095
79,2,7,1,2,1,1,20,0.0,0.0,0.59840107,0.0,0.5498185,0,0.8233345
49,2,3,0,4,1,0,40,0.0,0.0,0.9681365,0.0,0.9672865,0,0.9999684
42,2,1,1,3,1,1,40,1.0,1.0,0.2528422,1.0,0.1996615,1,0.005261451
67,2,4,1,3,1,1,30,1.0,1.0,0.3642422,1.0,0.19458687,1,0.00066541845
35,2,2,1,5,1,1,45,1.0,1.0,0.11956662,1.0,0.15520573,1,0.0016124955
44,2,1,0,5,1,1,50,1.0,0.0,0.6369913,1.0,0.4737426,0,0.54346377
31,2,3,1,0,1,1,40,0.0,0.0,0.81122893,0.0,0.8599903,0,0.9999502
37,0,1,0,2,1,0,55,0.0,0.0,0.6878997,0.0,0.7280472,0,0.9985293
22,0,0,3,5,1,1,40,0.0,0.0,0.9822335,0.0,0.98803437,0,1.0
34,2,7,1,0,1,1,40,0.0,0.0,0.6996341,0.0,0.74016154,0,0.9746303
45,2,3,0,0,1,1,40,0.0,0.0,0.94387794,0.0,0.95494324,0,0.9999796
51,2,3,1,0,0,1,40,0.0,0.0,0.7837705,0.0,0.5756223,0,0.89738715
28,2,6,1,5,1,0,40,0.0,0.0,0.84259504,0.0,0.9103329,0,0.9999753
38,2,0,0,5,0,0,40,0.0,0.0,0.90755594,0.0,0.9035477,0,0.999992
40,2,6,0,0,1,0,40,0.0,0.0,0.98589885,0.0,0.98112017,0,0.99999726
50,2,7,1,4,1,1,60,1.0,1.0,0.40635538,1.0,0.40508246,1,0.13048439
33,2,6,0,0,1,1,40,0.0,0.0,0.98645073,0.0,0.9738598,0,0.99999917
49,2,1,1,5,1,1,40,0.0,1.0,0.21779406,1.0,0.2336821,1,0.0021570863
44,2,0,0,0,1,0,45,0.0,0.0,0.90463185,0.0,0.9355567,0,0.9992545
23,2,3,1,4,1,1,50,0.0,0.0,0.879532,0.0,0.95989627,0,0.99986255
20,2,3,3,0,1,1,40,0.0,0.0,0.99506074,0.0,0.9849481,0,0.9999975
32,2,3,1,4,1,0,20,0.0,0.0,0.93457294,0.0,0.72896135,0,0.98797196
64,2,6,0,4,1,0,12,0.0,0.0,0.9959893,0.0,0.9469851,0,0.9999937
28,2,1,1,2,1,1,40,0.0,1.0,0.43835074,0.0,0.62988305,0,0.6176991
47,0,6,1,0,1,1,40,0.0,0.0,0.8980143,0.0,0.95504427,0,0.99995196
37,2,7,0,5,1,0,40,0.0,0.0,0.90420204,0.0,0.9744879,0,0.9999876
47,3,3,1,0,1,1,48,0.0,0.0,0.7110124,0.0,0.63384914,0,0.90794426
59,1,6,0,1,1,0,40,0.0,0.0,0.9680616,0.0,0.9687923,0,0.9999926
22,2,7,3,2,1,0,20,0.0,0.0,0.9964438,0.0,0.98174673,0,0.99999905
47,2,6,1,0,1,1,40,1.0,0.0,0.86316645,0.0,0.88658273,0,0.99974936
26,2,0,3,4,1,1,40,0.0,0.0,0.9791138,0.0,0.9833842,0,0.99999976
44,2,0,1,2,1,1,50,1.0,1.0,0.31565845,1.0,0.22683829,1,0.001254969
33,2,3,3,0,1,0,40,0.0,0.0,0.97686815,0.0,0.992952,0,0.9999976
46,2,7,0,5,1,0,40,0.0,0.0,0.8926249,0.0,0.95700645,0,0.9999757
50,2,1,1,0,1,1,40,0.0,1.0,0.41112006,0.0,0.53771913,1,0.39694074
44,2,5,1,2,1,1,50,1.0,1.0,0.059290767,1.0,0.13124722,1,0.001017664
21,2,3,3,0,1,1,40,0.0,0.0,0.9932863,0.0,0.98602945,0,0.99999726
33,2,7,0,0,1,1,40,0.0,0.0,0.9394048,0.0,0.9744763,0,0.99999917
28,2,7,3,0,1,1,50,0.0,0.0,0.9488527,0.0,0.95607585,0,0.9999896
29,2,1,1,5,1,1,50,1.0,1.0,0.33919686,1.0,0.30921137,1,0.023524377
41,0,3,1,0,0,1,40,0.0,0.0,0.71580637,0.0,0.79418457,0,0.9963626
19,2,6,3,4,1,0,40,0.0,0.0,0.9996426,0.0,0.97753143,0,0.9999988
62,2,1,1,3,1,1,20,1.0,0.0,0.5210657,0.0,0.5688354,1,0.42314452
50,2,3,1,0,1,1,45,1.0,0.0,0.6249701,0.0,0.597749,0,0.7455133
21,0,7,3,4,1,1,40,0.0,0.0,0.99385744,0.0,0.9915741,0,0.9999976
60,2,3,1,3,1,1,40,1.0,0.0,0.55165386,0.0,0.5252211,0,0.68144387
30,2,7,1,0,1,1,40,0.0,0.0,0.770757,0.0,0.73460376,0,0.99504954
47,2,3,1,3,1,1,50,1.0,1.0,0.4757328,0.0,0.51712084,1,0.2090479
52,0,1,4,5,1,0,55,0.0,0.0,0.64831865,0.0,0.56476164,0,0.8200059
36,2,5,3,5,1,1,50,1.0,1.0,0.3300047,1.0,0.4342674,0,0.70259136
67,1,6,4,1,0,0,40,0.0,0.0,0.98156863,0.0,0.9306025,0,0.99997854
25,2,1,1,5,1,1,40,1.0,0.0,0.50204635,1.0,0.4254489,0,0.7799843
22,2,6,2,4,1,0,35,0.0,0.0,0.99959844,0.0,0.9817948,0,0.9999969
49,2,6,2,0,1,1,38,0.0,0.0,0.9963641,0.0,0.97225493,0,0.9999951
38,2,4,1,0,0,1,40,1.0,1.0,0.3022551,1.0,0.48481554,1,0.40201214
54,3,3,1,3,0,1,40,0.0,0.0,0.69030464,0.0,0.53376794,0,0.8031304
63,2,1,1,5,1,1,40,0.0,1.0,0.2351597,1.0,0.24732399,1,0.0015834083
67,1,6,4,1,1,0,35,0.0,0.0,0.9730905,0.0,0.9197701,0,0.99997616
22,2,7,3,0,1,1,35,0.0,0.0,0.9954852,0.0,0.9798582,0,0.9999976
39,0,1,3,5,1,1,45,0.0,0.0,0.6515404,0.0,0.69979227,0,0.9949421
31,2,1,1,3,1,1,60,0.0,1.0,0.31546175,1.0,0.14880514,1,0.010617109
57,2,7,1,0,1,1,40,1.0,0.0,0.605276,0.0,0.56924474,0,0.72129256
22,2,1,3,2,1,1,40,0.0,0.0,0.93690133,0.0,0.9710719,0,0.99999976
42,2,0,1,5,1,1,40,1.0,1.0,0.3536303,0.0,0.54098386,1,0.0078024925
19,2,3,3,4,1,0,20,0.0,0.0,0.99947697,0.0,0.9871457,0,0.99999833
17,0,6,3,4,1,1,30,0.0,0.0,0.9999989,0.0,0.98264194,0,0.9999995
28,3,7,1,0,1,1,55,0.0,0.0,0.72224826,0.0,0.72240824,0,0.93918216
