age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.944598,0.0,0.97393644,0,0.8002926
27,2,1,3,2,1,0,40,0.0,0.0,0.90755725,0.0,0.91034985,0,0.6836061
25,2,0,1,3,1,1,40,0.0,0.0,0.7072808,0.0,0.870238,1,0.45132765
46,2,6,1,0,0,1,40,0.0,0.0,0.90329486,0.0,0.852641,0,0.8526113
45,2,6,0,0,1,1,76,1.0,0.0,0.9500997,0.0,0.97281027,0,0.9200797
29,2,1,1,2,1,1,75,0.0,1.0,0.2618416,1.0,0.47958255,1,0.03342503
42,0,3,2,4,0,0,60,0.0,0.0,0.90107495,0.0,0.98199916,0,0.9508468
34,2,7,0,5,1,0,50,0.0,0.0,0.91131485,0.0,0.8710164,0,0.7059392
60,0,0,0,2,1,1,40,1.0,0.0,0.77030015,0.0,0.82022375,0,0.6187198
19,2,7,3,5,1,0,40,0.0,0.0,0.9894117,0.0,0.9791099,0,0.9218366
21,2,0,3,5,1,0,8,0.0,0.0,0.995687,0.0,0.975474,0,0.92674136
31,2,4,3,2,1,0,46,0.0,0.0,0.7556405,0.0,0.7874758,1,0.4649394
53,2,4,1,5,1,1,45,1.0,1.0,0.10279995,1.0,0.17705965,1,0.03362872
35,1,3,1,1,1,0,25,0.0,0.0,0.88606155,0.0,0.96422446,0,0.8229423
51,0,4,0,5,1,0,40,0.0,0.0,0.7487124,0.0,0.72053635,1,0.36381844
31,0,1,0,4,1,1,50,1.0,0.0,0.79061407,0.0,0.81328917,0,0.5766878
37,2,7,1,0,1,1,52,0.0,0.0,0.5432346,0.0,0.5368985,1,0.03993458
29,2,2,1,2,0,1,60,0.0,1.0,0.2084685,1.0,0.13464612,1,0.03419506
68,1,3,1,1,1,1,15,0.0,0.0,0.7703073,0.0,0.85156417,0,0.5519877
24,2,3,1,0,1,1,40,0.0,0.0,0.88055515,0.0,0.91436285,0,0.569275
46,2,6,2,0,1,0,40,0.0,0.0,0.9874875,0.0,0.99248147,0,0.92246896
53,2,7,1,0,0,1,40,1.0,0.0,0.6455574,0.0,0.5505482,1,0.046362806
54,2,7,1,2,1,1,40,1.0,1.0,0.35058206,1.0,0.40115058,1,0.03589452
21,2,7,3,0,1,1,55,0.0,0.0,0.97699136,0.0,0.9756183,0,0.91443205
56,2,2,1,2,1,1,50,0.0,1.0,0.09897673,1.0,0.15138996,1,0.0339817
35,3,5,1,2,1,1,65,1.0,1.0,0.13861793,1.0,0.16783953,1,0.03295742
46,2,7,1,5,1,1,40,0.0,1.0,0.4088937,1.0,0.4060378,1,0.038168125
36,3,7,0,3,1,0,35,0.0,0.0,0.9734063,0.0,0.9674183,0,0.92326456
20,2,7,3,0,1,0,40,0.0,0.0,0.99185807,0.0,0.9791277,0,0.9141224
29,2,3,3,0,1,1,40,0.0,0.0,0.9867675,0.0,0.9906856,0,0.9131914
37,2,7,0,4,0,0,40,0.0,0.0,0.9699945,0.0,0.9585327,0,0.8472611
17,2,6,3,0,1,1,16,0.0,0.0,0.999995,0.0,0.9882732,0,0.92564225
32,2,3,0,0,1,0,38,0.0,0.0,0.9833124,0.0,0.97818524,0,0.9288963
23,2,3,3,5,1,1,40,0.0,0.0,0.98407274,0.0,0.9882667,0,0.92069334
45,3,4,0,3,1,0,42,1.0,0.0,0.7652983,0.0,0.8425411,0,0.52880114
26,2,3,3,0,1,1,40,0.0,0.0,0.9895583,0.0,0.9912783,0,0.91646653
