age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9504302687608978,0.0,0.9687148775971142,0,0.999856
27,2,1,3,2,1,0,40,0.0,0.0,0.927166498812644,0.0,0.8178716327236836,0,0.99984443
25,2,0,1,3,1,1,40,0.0,0.0,0.7587983449242155,0.0,0.5382633454691994,1,0.006280958
46,2,6,1,0,0,1,40,0.0,0.0,0.888485416108816,0.0,0.7976919347995463,0,0.9984125
45,2,6,0,0,1,1,76,1.0,0.0,0.9176606084996782,0.0,0.9802700002004356,0,0.9998803
29,2,1,1,2,1,1,75,0.0,1.0,0.40388338428368287,1.0,0.37825985962604936,1,3.149753e-05
42,0,3,2,4,0,0,60,0.0,0.0,0.8635046898282176,0.0,0.9608758722406617,0,0.999871
34,2,7,0,5,1,0,50,0.0,0.0,0.9145122986592082,0.0,0.9113083061789681,0,0.99986875
60,0,0,0,2,1,1,40,1.0,0.0,0.6751087616568958,0.0,0.776825727573034,0,0.9998394
19,2,7,3,5,1,0,40,0.0,0.0,0.9919201086617314,0.0,0.962599944756656,0,0.9998714
21,2,0,3,5,1,0,8,0.0,0.0,0.9973563503243875,0.0,0.9802436059253907,0,0.9998622
31,2,4,3,2,1,0,46,0.0,0.0,0.7602770135775617,0.0,0.8208781026979609,0,0.670726
53,2,4,1,5,1,1,45,1.0,1.0,0.11725680718355702,1.0,0.19441856483893705,1,2.6866774e-05
35,1,3,1,1,1,0,25,0.0,0.0,0.7307751946314003,0.0,0.9159276122372042,0,0.9985898
51,0,4,0,5,1,0,40,0.0,0.0,0.7659022655750849,0.0,0.9256901137764804,0,0.7328692
31,0,1,0,4,1,1,50,1.0,0.0,0.8070252792698362,0.0,0.7053473410372187,0,0.99977404
37,2,7,1,0,1,1,52,0.0,0.0,0.5638606683097034,0.0,0.6423567790989366,1,5.1151055e-05
29,2,2,1,2,0,1,60,0.0,1.0,0.2794812385056512,1.0,0.2594849942834967,1,3.3271448e-05
68,1,3,1,1,1,1,15,0.0,0.0,0.7336869792031298,0.0,0.96900854950388,0,0.97803724
24,2,3,1,0,1,1,40,0.0,0.0,0.8864240011794478,0.0,0.9795336678011295,0,0.9443925
46,2,6,2,0,1,0,40,0.0,0.0,0.9918658335487129,0.0,0.9781289338780756,0,0.9998754
53,2,7,1,0,0,1,40,1.0,0.0,0.6801631083511825,1.0,0.4327152542756274,1,0.00013431495
54,2,7,1,2,1,1,40,1.0,1.0,0.30634269941539993,1.0,0.3545423042680118,1,4.3146127e-05
21,2,7,3,0,1,1,55,0.0,0.0,0.9695933669574133,0.0,0.9871400390855084,0,0.99989545
56,2,2,1,2,1,1,50,0.0,1.0,0.15058549011270383,1.0,0.2064036962762391,1,3.4581215e-05
35,3,5,1,2,1,1,65,1.0,1.0,0.08471926458720169,1.0,0.048072146458108644,1,3.140305e-05
46,2,7,1,5,1,1,40,0.0,1.0,0.41278798843573317,1.0,0.4186187804862268,1,4.195533e-05
36,3,7,0,3,1,0,35,0.0,0.0,0.9799143390481946,0.0,0.9608961592104248,0,0.99987125
