age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9448511,0.0,0.9554073626231645,0.0,0.9518427,0.0,0.9657761235713047,0,0.999634
27,2,1,3,2,1,0,40,0.0,0.0,0.90870136,0.0,0.9535041452474841,0.0,0.93207794,0.0,0.8966890475483815,0,0.9603736
25,2,0,1,3,1,1,40,0.0,0.0,0.70832914,0.0,0.7669354402406641,0.0,0.77252054,0.0,0.6669816355594997,1,0.38472137
46,2,6,1,0,0,1,40,0.0,0.0,0.90368474,0.0,0.8615446071594304,0.0,0.8709716,0.0,0.8891822657935102,0,0.9968844
45,2,6,0,0,1,1,76,1.0,0.0,0.9506707,0.0,0.9091852256096543,0.0,0.9062083,0.0,0.9404342214225022,0,0.9997037
29,2,1,1,2,1,1,75,0.0,1.0,0.2643935,1.0,0.31009734083845464,1.0,0.20616889,1.0,0.24310628681322943,1,2.6699877e-06
42,0,3,2,4,0,0,60,0.0,0.0,0.9011031,0.0,0.950115297987765,0.0,0.99068743,0.0,0.976363251158605,0,0.9999273
34,2,7,0,5,1,0,50,0.0,0.0,0.9117441,0.0,0.9452849020887134,0.0,0.9170015,0.0,0.9466236714984717,0,0.9972914
60,0,0,0,2,1,1,40,1.0,0.0,0.7680758,0.0,0.6013537006545755,0.0,0.8397389,0.0,0.8829946479735403,0,0.9668377
19,2,7,3,5,1,0,40,0.0,0.0,0.98952186,0.0,0.9878610877514932,0.0,0.9867614,0.0,0.9842556344823072,0,0.9998994
21,2,0,3,5,1,0,8,0.0,0.0,0.9957584,0.0,0.9824228387862516,0.0,0.9867424,0.0,0.979823801592811,0,0.9998461
31,2,4,3,2,1,0,46,0.0,0.0,0.7583297,0.0,0.8573478394063869,0.0,0.78370166,0.0,0.7445145787799429,0,0.66996104
53,2,4,1,5,1,1,45,1.0,1.0,0.10290003,1.0,0.10882892731837979,1.0,0.24542522,1.0,0.18934564637316065,1,2.9257865e-06
