age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9504302687608978,0.0,0.9517879888062252,0,0.9996816
27,2,1,3,2,1,0,40,0.0,0.0,0.927166498812644,0.0,0.9290647997899475,0,0.9994192
25,2,0,1,3,1,1,40,0.0,0.0,0.7587983449242155,0.0,0.8855512577102327,0,0.9784263
46,2,6,1,0,0,1,40,0.0,0.0,0.888485416108816,0.0,0.8787811159490828,0,0.9697259
45,2,6,0,0,1,1,76,1.0,0.0,0.9176606084996782,0.0,0.9117660831517718,0,0.9999634
29,2,1,1,2,1,1,75,0.0,1.0,0.40388338428368287,1.0,0.27494435919649163,1,1.9255915e-06
42,0,3,2,4,0,0,60,0.0,0.0,0.8635046898282176,0.0,0.9149920905336852,0,0.99995613
34,2,7,0,5,1,0,50,0.0,0.0,0.9145122986592082,0.0,0.9143963436013478,0,0.99832934
60,0,0,0,2,1,1,40,1.0,0.0,0.6751087616568958,0.0,0.9573031900557425,0,0.9997675
19,2,7,3,5,1,0,40,0.0,0.0,0.9919201086617314,0.0,0.984514006630418,0,0.99988663
21,2,0,3,5,1,0,8,0.0,0.0,0.9973563503243875,0.0,0.966912922274571,0,0.9999429
31,2,4,3,2,1,0,46,0.0,0.0,0.7602770135775617,0.0,0.6186897077319291,0,0.9883548
53,2,4,1,5,1,1,45,1.0,1.0,0.11725680718355702,1.0,0.1596009943600516,1,4.796261e-06
35,1,3,1,1,1,0,25,0.0,0.0,0.7307751946314003,0.0,0.9366925436722232,0,0.9744769
51,0,4,0,5,1,0,40,0.0,0.0,0.7659022655750849,0.0,0.8355916814941201,0,0.96171236
31,0,1,0,4,1,1,50,1.0,0.0,0.8070252792698362,0.0,0.9779262738460934,0,0.9998976
37,2,7,1,0,1,1,52,0.0,0.0,0.5638606683097034,1.0,0.48450771183896635,1,0.0059996163
29,2,2,1,2,0,1,60,0.0,1.0,0.2794812385056512,1.0,0.23738038299443853,1,4.078751e-06
68,1,3,1,1,1,1,15,0.0,0.0,0.7336869792031298,0.0,0.7953233174559085,0,0.813512
24,2,3,1,0,1,1,40,0.0,0.0,0.8864240011794478,0.0,0.9384314829686609,0,0.9802183
46,2,6,2,0,1,0,40,0.0,0.0,0.9918658335487129,0.0,0.9728202789949514,0,0.9999677
53,2,7,1,0,0,1,40,1.0,0.0,0.6801631083511825,0.0,0.5218427656407643,1,0.022315819
54,2,7,1,2,1,1,40,1.0,1.0,0.30634269941539993,1.0,0.45522250898346384,1,3.215116e-05
21,2,7,3,0,1,1,55,0.0,0.0,0.9695933669574133,0.0,0.9616975442166531,0,0.9999461
56,2,2,1,2,1,1,50,0.0,1.0,0.15058549011270383,1.0,0.24957901245630232,1,3.989594e-06
35,3,5,1,2,1,1,65,1.0,1.0,0.08471926458720169,1.0,0.14594435056431077,1,2.4959827e-06
46,2,7,1,5,1,1,40,0.0,1.0,0.41278798843573317,0.0,0.6102210695769476,1,0.00013241166
36,3,7,0,3,1,0,35,0.0,0.0,0.9799143390481946,0.0,0.9128242987462071,0,0.99283534
20,2,7,3,0,1,0,40,0.0,0.0,0.9915206687816281,0.0,0.9695769057774465,0,0.99994826
29,2,3,3,0,1,1,40,0.0,0.0,0.9789106925412776,0.0,0.9803427484085637,0,0.9999479
37,2,7,0,4,0,0,40,0.0,0.0,0.9754678503785901,0.0,0.9743425347072002,0,0.9999497
17,2,6,3,0,1,1,16,0.0,0.0,0.9999974487162572,0.0,0.9850545797137966,0,0.9999565
32,2,3,0,0,1,0,38,0.0,0.0,0.9798595313556447,0.0,0.9809570415592382,0,0.9999496
23,2,3,3,5,1,1,40,0.0,0.0,0.9741980179080345,0.0,0.9856043529735324,0,0.99990404
45,3,4,0,3,1,0,42,1.0,0.0,0.7167788777706776,0.0,0.7306374168971919,1,0.17708077
26,2,3,3,0,1,1,40,0.0,0.0,0.984187009098921,0.0,0.9801636870616515,0,0.99994767
31,2,3,0,4,1,0,99,1.0,0.0,0.8407800452818057,0.0,0.7334160973519797,1,0.46632734
79,2,7,1,2,1,1,20,0.0,1.0,0.33162784810100665,1.0,0.46718466321224317,1,3.4148474e-05
49,2,3,0,4,1,0,40,0.0,0.0,0.9421748709468597,0.0,0.9823213129123932,0,0.99995244
42,2,1,1,3,1,1,40,1.0,1.0,0.237848249207671,1.0,0.14652080339241436,1,0.00012488036
67,2,4,1,3,1,1,30,1.0,1.0,0.18197382279943874,1.0,0.36074943353476685,1,5.336577e-06
35,2,2,1,5,1,1,45,1.0,1.0,0.12176404581786937,1.0,0.07755444703848624,1,3.2388243e-06
44,2,1,0,5,1,1,50,1.0,0.0,0.5029235406105048,0.0,0.6943324457031217,1,0.37481093
31,2,3,1,0,1,1,40,0.0,0.0,0.8375188913870317,0.0,0.9308897457469137,0,0.8626499
37,0,1,0,2,1,0,55,0.0,0.0,0.8152016061983842,0.0,0.9304056924011702,0,0.99142635
22,0,0,3,5,1,1,40,0.0,0.0,0.9605637007884034,0.0,0.9270367867569858,0,0.9999374
34,2,7,1,0,1,1,40,0.0,0.0,0.7049590369014377,0.0,0.790820643395101,1,0.46882847
45,2,3,0,0,1,1,40,0.0,0.0,0.9419066773839716,0.0,0.9816989644392685,0,0.99995065
51,2,3,1,0,0,1,40,0.0,0.0,0.8315666777308353,0.0,0.5999618857857384,1,0.35712644
28,2,6,1,5,1,0,40,0.0,0.0,0.8527108104221784,0.0,0.9663240021328909,0,0.9986389
38,2,0,0,5,0,0,40,0.0,0.0,0.9423229336666885,0.0,0.9500178002451224,0,0.99986565
40,2,6,0,0,1,0,40,0.0,0.0,0.9866344759222694,0.0,0.9757945271689142,0,0.9999629
50,2,7,1,4,1,1,60,1.0,1.0,0.4454007271374021,1.0,0.4998532656477995,1,2.4774876e-05
33,2,6,0,0,1,1,40,0.0,0.0,0.9784408644285242,0.0,0.9780343161744777,0,0.9999629
49,2,1,1,5,1,1,40,0.0,1.0,0.21823458795209238,1.0,0.14829450591776572,1,2.8755164e-06
44,2,0,0,0,1,0,45,0.0,0.0,0.8768594736466786,0.0,0.9430837138293946,0,0.9999503
23,2,3,1,4,1,1,50,0.0,0.0,0.8035370392354353,0.0,0.7611676387922464,0,0.7952673
20,2,3,3,0,1,1,40,0.0,0.0,0.9938847990506293,0.0,0.9799966008080581,0,0.9999478
32,2,3,1,4,1,0,20,0.0,0.0,0.9242535866797983,0.0,0.9242397046087131,0,0.9904145
64,2,6,0,4,1,0,12,0.0,0.0,0.9947912255574868,0.0,0.9926539124401111,0,0.9999682
28,2,1,1,2,1,1,40,0.0,1.0,0.3895938871470679,1.0,0.3775283868348115,1,9.569336e-06
47,0,6,1,0,1,1,40,0.0,0.0,0.8894400534207484,0.0,0.9502694365572126,0,0.9349256
37,2,7,0,5,1,0,40,0.0,0.0,0.9487984479242118,0.0,0.9539350450791528,0,0.99968076
47,3,3,1,0,1,1,48,0.0,0.0,0.7474192447925,0.0,0.5168903009979708,1,3.3526605e-06
59,1,6,0,1,1,0,40,0.0,0.0,0.9785310573907863,0.0,0.9862424382797703,0,0.9999527
22,2,7,3,2,1,0,20,0.0,0.0,0.993285146151679,0.0,0.9826322114268884,0,0.9998888
