age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9504302687608978,0.0,0.8778684412356267,0,0.9787907
27,2,1,3,2,1,0,40,0.0,0.0,0.927166498812644,0.0,0.8352375715808543,0,0.9949986
25,2,0,1,3,1,1,40,0.0,0.0,0.7587983449242155,0.0,0.6501258540591862,1,0.11583052
46,2,6,1,0,0,1,40,0.0,0.0,0.888485416108816,0.0,0.9041145057446006,0,0.9885146
45,2,6,0,0,1,1,76,1.0,0.0,0.9176606084996782,0.0,0.8688734946997425,0,0.9994629
29,2,1,1,2,1,1,75,0.0,1.0,0.40388338428368287,1.0,0.41555923552437724,1,2.489065e-07
42,0,3,2,4,0,0,60,0.0,0.0,0.8635046898282176,0.0,0.9200812850316933,0,0.99599934
34,2,7,0,5,1,0,50,0.0,0.0,0.9145122986592082,0.0,0.7210715800757372,0,0.963037
60,0,0,0,2,1,1,40,1.0,0.0,0.6751087616568958,0.0,0.7332745894470071,0,0.944785
19,2,7,3,5,1,0,40,0.0,0.0,0.9919201086617314,0.0,0.98362694602891,0,0.9996123
21,2,0,3,5,1,0,8,0.0,0.0,0.9973563503243875,0.0,0.9757895046148207,0,0.9999435
31,2,4,3,2,1,0,46,0.0,0.0,0.7602770135775617,0.0,0.6027191435145411,0,0.8491245
53,2,4,1,5,1,1,45,1.0,1.0,0.11725680718355702,1.0,0.1970692375823394,1,3.1703073e-07
35,1,3,1,1,1,0,25,0.0,0.0,0.7307751946314003,0.0,0.8946720895101975,0,0.9808919
51,0,4,0,5,1,0,40,0.0,0.0,0.7659022655750849,0.0,0.8656113725476129,0,0.804909
31,0,1,0,4,1,1,50,1.0,0.0,0.8070252792698362,0.0,0.9003331224562241,0,0.99994457
37,2,7,1,0,1,1,52,0.0,0.0,0.5638606683097034,1.0,0.45616275635603243,1,0.03870134
29,2,2,1,2,0,1,60,0.0,1.0,0.2794812385056512,1.0,0.08808026347092612,1,3.4224905e-07
68,1,3,1,1,1,1,15,0.0,0.0,0.7336869792031298,0.0,0.8724192565567723,0,0.79584146
24,2,3,1,0,1,1,40,0.0,0.0,0.8864240011794478,0.0,0.9137588010809237,0,0.9804159
46,2,6,2,0,1,0,40,0.0,0.0,0.9918658335487129,0.0,0.9754951809711038,0,0.99829847
53,2,7,1,0,0,1,40,1.0,0.0,0.6801631083511825,1.0,0.3578758597006473,1,0.05789275
54,2,7,1,2,1,1,40,1.0,1.0,0.30634269941539993,1.0,0.4018637566136576,1,2.3940163e-07
21,2,7,3,0,1,1,55,0.0,0.0,0.9695933669574133,0.0,0.9525747142651068,0,0.9999715
56,2,2,1,2,1,1,50,0.0,1.0,0.15058549011270383,1.0,0.11758635754330016,1,3.0744937e-07
35,3,5,1,2,1,1,65,1.0,1.0,0.08471926458720169,1.0,0.1514796479114131,1,3.022478e-07
46,2,7,1,5,1,1,40,0.0,1.0,0.41278798843573317,0.0,0.5108513632445972,1,3.1578813e-07
36,3,7,0,3,1,0,35,0.0,0.0,0.9799143390481946,0.0,0.9900490320950155,0,0.9998512
20,2,7,3,0,1,0,40,0.0,0.0,0.9915206687816281,0.0,0.9789765529394292,0,0.9999566
