age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.92601955,0.0,0.97661465,0,0.99999917
27,2,1,3,2,1,0,40,0.0,0.0,0.9309602,0.0,0.98541486,0,0.9999987
25,2,0,1,3,1,1,40,0.0,0.0,0.8020186,0.0,0.7036998,0,0.96920055
46,2,6,1,0,0,1,40,0.0,0.0,0.88126457,0.0,0.8811692,0,0.99996746
45,2,6,0,0,1,1,76,1.0,0.0,0.9510559,0.0,0.93075496,0,0.9999988
29,2,1,1,2,1,1,75,0.0,1.0,0.35749137,0.0,0.65035677,1,0.0063100457
42,0,3,2,4,0,0,60,0.0,0.0,0.9520038,0.0,0.96242213,0,0.9999988
34,2,7,0,5,1,0,50,0.0,0.0,0.8729569,0.0,0.91359293,0,0.99998844
60,0,0,0,2,1,1,40,1.0,0.0,0.86474675,0.0,0.7560333,0,0.9926433
19,2,7,3,5,1,0,40,0.0,0.0,0.99615955,0.0,0.97374994,0,0.99999976
21,2,0,3,5,1,0,8,0.0,0.0,0.9987622,0.0,0.95467544,0,0.99999976
31,2,4,3,2,1,0,46,0.0,0.0,0.80064464,0.0,0.8438305,0,0.9998894
53,2,4,1,5,1,1,45,1.0,1.0,0.1288836,1.0,0.22966945,1,3.834514e-06
35,1,3,1,1,1,0,25,0.0,0.0,0.8377191,0.0,0.9546977,0,0.9999012
51,0,4,0,5,1,0,40,0.0,0.0,0.6930498,0.0,0.71721137,0,0.9904475
31,0,1,0,4,1,1,50,1.0,0.0,0.7818421,0.0,0.90281004,0,0.99996316
37,2,7,1,0,1,1,52,0.0,0.0,0.5603349,0.0,0.6339862,0,0.888406
29,2,2,1,2,0,1,60,0.0,1.0,0.20748103,1.0,0.25492746,1,2.3139297e-07
68,1,3,1,1,1,1,15,0.0,0.0,0.8540236,0.0,0.9162558,0,0.9992065
