age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9504302687608978,0.0,0.9028371889888359,0,0.99935704
27,2,1,3,2,1,0,40,0.0,0.0,0.927166498812644,0.0,0.920419458052778,0,0.9995327
25,2,0,1,3,1,1,40,0.0,0.0,0.7587983449242155,1.0,0.4800430879321763,1,1.7435402e-06
46,2,6,1,0,0,1,40,0.0,0.0,0.888485416108816,0.0,0.8120152772931271,0,0.99832314
45,2,6,0,0,1,1,76,1.0,0.0,0.9176606084996782,0.0,0.9058341647269502,0,0.99966073
29,2,1,1,2,1,1,75,0.0,1.0,0.40388338428368287,1.0,0.1987330548055366,1,1.8906788e-06
42,0,3,2,4,0,0,60,0.0,0.0,0.8635046898282176,0.0,0.933454356976874,0,0.9967031
34,2,7,0,5,1,0,50,0.0,0.0,0.9145122986592082,0.0,0.8677911399122501,0,0.9831935
60,0,0,0,2,1,1,40,1.0,0.0,0.6751087616568958,0.0,0.8430680909338314,1,0.16063358
19,2,7,3,5,1,0,40,0.0,0.0,0.9919201086617314,0.0,0.9880279312487087,0,0.99990475
21,2,0,3,5,1,0,8,0.0,0.0,0.9973563503243875,0.0,0.984834824591093,0,0.99994195
31,2,4,3,2,1,0,46,0.0,0.0,0.7602770135775617,0.0,0.905759547586692,0,0.9962412
53,2,4,1,5,1,1,45,1.0,1.0,0.11725680718355702,1.0,0.17508075375844478,1,2.1905266e-06
35,1,3,1,1,1,0,25,0.0,0.0,0.7307751946314003,0.0,0.8841203706610367,0,0.99822444
51,0,4,0,5,1,0,40,0.0,0.0,0.7659022655750849,0.0,0.7616923081314106,1,0.17706741
31,0,1,0,4,1,1,50,1.0,0.0,0.8070252792698362,0.0,0.923482964799514,0,0.99906486
37,2,7,1,0,1,1,52,0.0,0.0,0.5638606683097034,0.0,0.5665384111108498,1,0.068878055
29,2,2,1,2,0,1,60,0.0,1.0,0.2794812385056512,1.0,0.22405449849582237,1,2.0506982e-06
68,1,3,1,1,1,1,15,0.0,0.0,0.7336869792031298,0.0,0.9443306415455659,0,0.9851462
24,2,3,1,0,1,1,40,0.0,0.0,0.8864240011794478,0.0,0.8961051380557936,0,0.9930233
46,2,6,2,0,1,0,40,0.0,0.0,0.9918658335487129,0.0,0.9625688274638895,0,0.99979335
53,2,7,1,0,0,1,40,1.0,0.0,0.6801631083511825,1.0,0.4378908031647427,1,0.04048642
54,2,7,1,2,1,1,40,1.0,1.0,0.30634269941539993,1.0,0.4604195311048934,1,3.3450915e-06
21,2,7,3,0,1,1,55,0.0,0.0,0.9695933669574133,0.0,0.9668900837644061,0,0.99967766
56,2,2,1,2,1,1,50,0.0,1.0,0.15058549011270383,1.0,0.17964963827824765,1,2.156788e-06
35,3,5,1,2,1,1,65,1.0,1.0,0.08471926458720169,1.0,0.3450762347036801,1,2.240603e-06
46,2,7,1,5,1,1,40,0.0,1.0,0.41278798843573317,1.0,0.35211824064724007,1,1.8518391e-06
36,3,7,0,3,1,0,35,0.0,0.0,0.9799143390481946,0.0,0.9518381326747878,0,0.9998957
20,2,7,3,0,1,0,40,0.0,0.0,0.9915206687816281,0.0,0.9865091734522419,0,0.9998473
29,2,3,3,0,1,1,40,0.0,0.0,0.9789106925412776,0.0,0.9879354679963169,0,0.99984133
37,2,7,0,4,0,0,40,0.0,0.0,0.9754678503785901,0.0,0.969225169337456,0,0.9998369
17,2,6,3,0,1,1,16,0.0,0.0,0.9999974487162572,0.0,0.9924504024379447,0,0.9998579
32,2,3,0,0,1,0,38,0.0,0.0,0.9798595313556447,0.0,0.9606537847374013,0,0.99981505
23,2,3,3,5,1,1,40,0.0,0.0,0.9741980179080345,0.0,0.9912064843829281,0,0.99988186
45,3,4,0,3,1,0,42,1.0,0.0,0.7167788777706776,0.0,0.8083926351084756,0,0.5193688
26,2,3,3,0,1,1,40,0.0,0.0,0.984187009098921,0.0,0.9883802204889748,0,0.9998424
31,2,3,0,4,1,0,99,1.0,0.0,0.8407800452818057,1.0,0.3995788381875456,0,0.59998685
79,2,7,1,2,1,1,20,0.0,1.0,0.33162784810100665,0.0,0.6568824686403603,1,3.8193857e-06
49,2,3,0,4,1,0,40,0.0,0.0,0.9421748709468597,0.0,0.9792607754461707,0,0.9997421
42,2,1,1,3,1,1,40,1.0,1.0,0.237848249207671,1.0,0.23054916686028926,1,1.926861e-06
67,2,4,1,3,1,1,30,1.0,1.0,0.18197382279943874,1.0,0.22330798257836748,1,3.1695167e-06
35,2,2,1,5,1,1,45,1.0,1.0,0.12176404581786937,1.0,0.14453904951703356,1,2.3181626e-06
44,2,1,0,5,1,1,50,1.0,0.0,0.5029235406105048,0.0,0.513906824153478,1,0.0009350187
31,2,3,1,0,1,1,40,0.0,0.0,0.8375188913870317,0.0,0.9005814818703031,0,0.97313744
37,0,1,0,2,1,0,55,0.0,0.0,0.8152016061983842,0.0,0.755781969814791,1,0.48988667
22,0,0,3,5,1,1,40,0.0,0.0,0.9605637007884034,0.0,0.9842124618521036,0,0.9998745
34,2,7,1,0,1,1,40,0.0,0.0,0.7049590369014377,0.0,0.834296451400749,0,0.65063393
45,2,3,0,0,1,1,40,0.0,0.0,0.9419066773839716,0.0,0.9697488996829726,0,0.9997173
51,2,3,1,0,0,1,40,0.0,0.0,0.8315666777308353,0.0,0.6777790236056305,1,0.38689667
28,2,6,1,5,1,0,40,0.0,0.0,0.8527108104221784,0.0,0.8538083367479637,0,0.99890184
38,2,0,0,5,0,0,40,0.0,0.0,0.9423229336666885,0.0,0.9777013478724974,0,0.99858886
40,2,6,0,0,1,0,40,0.0,0.0,0.9866344759222694,0.0,0.9876397350977274,0,0.9998759
50,2,7,1,4,1,1,60,1.0,1.0,0.4454007271374021,1.0,0.40583305483481436,1,0.0015426135
33,2,6,0,0,1,1,40,0.0,0.0,0.9784408644285242,0.0,0.9865193799949239,0,0.99987257
49,2,1,1,5,1,1,40,0.0,1.0,0.21823458795209238,1.0,0.2182198408626831,1,1.9640706e-06
44,2,0,0,0,1,0,45,0.0,0.0,0.8768594736466786,0.0,0.9046411922249236,0,0.9988181
23,2,3,1,4,1,1,50,0.0,0.0,0.8035370392354353,0.0,0.8975412394165854,0,0.8099731
20,2,3,3,0,1,1,40,0.0,0.0,0.9938847990506293,0.0,0.9914576244170248,0,0.999853
32,2,3,1,4,1,0,20,0.0,0.0,0.9242535866797983,0.0,0.9652111652408543,0,0.99904495
64,2,6,0,4,1,0,12,0.0,0.0,0.9947912255574868,0.0,0.976895745125572,0,0.99991095
28,2,1,1,2,1,1,40,0.0,1.0,0.3895938871470679,0.0,0.5308591334797556,1,2.0830219e-06
47,0,6,1,0,1,1,40,0.0,0.0,0.8894400534207484,0.0,0.9335073451595142,0,0.99222845
37,2,7,0,5,1,0,40,0.0,0.0,0.9487984479242118,0.0,0.9395681225601713,0,0.99946505
47,3,3,1,0,1,1,48,0.0,0.0,0.7474192447925,0.0,0.6288192281068827,1,0.20357448
59,1,6,0,1,1,0,40,0.0,0.0,0.9785310573907863,0.0,0.9579182291107651,0,0.99983263
22,2,7,3,2,1,0,20,0.0,0.0,0.993285146151679,0.0,0.9889189105885217,0,0.99987805
47,2,6,1,0,1,1,40,1.0,0.0,0.8380886067270801,0.0,0.7766183321785468,0,0.9983039
26,2,0,3,4,1,1,40,0.0,0.0,0.970351773810752,0.0,0.9711061403369162,0,0.99993575
44,2,0,1,2,1,1,50,1.0,1.0,0.2668602350553825,1.0,0.3590730547094044,1,2.7889394e-06
33,2,3,3,0,1,0,40,0.0,0.0,0.9812457777435041,0.0,0.9840018948999568,0,0.99986005
46,2,7,0,5,1,0,40,0.0,0.0,0.927009321569351,0.0,0.9454839153227611,0,0.99904126
50,2,1,1,0,1,1,40,0.0,1.0,0.3600761884139818,1.0,0.4790414514658342,1,0.039713237
44,2,5,1,2,1,1,50,1.0,1.0,0.08240696826651761,1.0,0.2761716653754044,1,2.0108346e-06
21,2,3,3,0,1,1,40,0.0,0.0,0.992325407825372,0.0,0.9905095080357986,0,0.9998504
33,2,7,0,0,1,1,40,0.0,0.0,0.9373084267537501,0.0,0.9760573000751915,0,0.9998512
28,2,7,3,0,1,1,50,0.0,0.0,0.9385094531588065,0.0,0.9688180756991033,0,0.999747
29,2,1,1,5,1,1,50,1.0,1.0,0.27059948866489425,1.0,0.2465814271897202,1,1.8163505e-06
41,0,3,1,0,0,1,40,0.0,0.0,0.8112481882516681,0.0,0.6759619855078356,0,0.53876036
19,2,6,3,4,1,0,40,0.0,0.0,0.9991358914089631,0.0,0.989795934288414,0,0.99988115
62,2,1,1,3,1,1,20,1.0,1.0,0.27636775587904594,0.0,0.5355795695916998,1,2.7752913e-06
50,2,3,1,0,1,1,45,1.0,0.0,0.656600031340716,0.0,0.6123783145662527,1,0.19728254
21,0,7,3,4,1,1,40,0.0,0.0,0.9835963635344547,0.0,0.9853595514437777,0,0.99984276
60,2,3,1,3,1,1,40,1.0,1.0,0.4559672811808203,0.0,0.5568843928425685,1,2.6063647e-06
30,2,7,1,0,1,1,40,0.0,0.0,0.7449366144954765,0.0,0.8420237858690274,0,0.8661206
47,2,3,1,3,1,1,50,1.0,1.0,0.4329136159179138,0.0,0.5073127823589989,1,3.916203e-06
52,0,1,4,5,1,0,55,0.0,0.0,0.7465417627092619,1.0,0.3296932894721376,1,0.1192148
36,2,5,3,5,1,1,50,1.0,1.0,0.31279324027708766,1.0,0.19907054469578545,1,5.446494e-06
67,1,6,4,1,0,0,40,0.0,0.0,0.9905940063813788,0.0,0.9730646229885107,0,0.99990785
25,2,1,1,5,1,1,40,1.0,1.0,0.43935717235609684,1.0,0.4295881313834292,1,2.0807286e-06
22,2,6,2,4,1,0,35,0.0,0.0,0.9991273836091529,0.0,0.9905551432853144,0,0.9998596
49,2,6,2,0,1,1,38,0.0,0.0,0.9939278117074106,0.0,0.9822922861598326,0,0.99985695
38,2,4,1,0,0,1,40,1.0,0.0,0.5410717310494759,1.0,0.3949429023126805,1,3.202622e-05
54,3,3,1,3,0,1,40,0.0,0.0,0.7327436803270195,1.0,0.4987896341563455,1,0.00019229864
63,2,1,1,5,1,1,40,0.0,1.0,0.17960974444082434,1.0,0.2542682913079989,1,2.0329242e-06
67,1,6,4,1,1,0,35,0.0,0.0,0.9903134382461627,0.0,0.9740538344981112,0,0.9999008
22,2,7,3,0,1,1,35,0.0,0.0,0.9958139325786917,0.0,0.9932290583585178,0,0.999861
39,0,1,3,5,1,1,45,0.0,0.0,0.7610929617904054,1.0,0.4178897004421166,0,0.93723005
31,2,1,1,3,1,1,60,0.0,1.0,0.27772037866770405,1.0,0.24284005132361197,1,2.1602627e-06
57,2,7,1,0,1,1,40,1.0,0.0,0.5537031371042003,1.0,0.43370856226733645,1,0.03689439
22,2,1,3,2,1,1,40,0.0,0.0,0.9089416711737339,0.0,0.9785245518696517,0,0.99970335
42,2,0,1,5,1,1,40,1.0,1.0,0.4349451755082091,1.0,0.4350719638806195,1,2.1930728e-06
