age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.94340587,0.0,0.9554073626231645,0.0,0.9582418,0.0,0.9624770711511358,0,0.99984026
27,2,1,3,2,1,0,40,0.0,0.0,0.9065503,0.0,0.9535041452474841,0.0,0.91680217,0.0,0.9173842976532915,0,0.99532974
25,2,0,1,3,1,1,40,0.0,0.0,0.7046472,0.0,0.7669354402406641,0.0,0.80570596,0.0,0.6583201061471574,1,0.0076999813
46,2,6,1,0,0,1,40,0.0,0.0,0.9027735,0.0,0.8615446071594304,0.0,0.85181075,0.0,0.8919051757628882,0,0.99650407
45,2,6,0,0,1,1,76,1.0,0.0,0.9503568,0.0,0.9091852256096543,0.0,0.8903986,0.0,0.9299847391024392,0,0.9997031
29,2,1,1,2,1,1,75,0.0,1.0,0.26061738,1.0,0.31009734083845464,1.0,0.31250268,1.0,0.31800326645301813,1,6.8345975e-07
42,0,3,2,4,0,0,60,0.0,0.0,0.9013338,0.0,0.950115297987765,0.0,0.92727613,0.0,0.9555462536275318,0,0.99920017
34,2,7,0,5,1,0,50,0.0,0.0,0.9098728,0.0,0.9452849020887134,0.0,0.95797676,0.0,0.956722610550031,0,0.9996946
60,0,0,0,2,1,1,40,1.0,0.0,0.77013314,0.0,0.6013537006545755,0.0,0.65014213,0.0,0.5673070096200099,0,0.99275726
19,2,7,3,5,1,0,40,0.0,0.0,0.9891912,0.0,0.9878610877514932,0.0,0.9858562,0.0,0.9836978827012145,0,0.9999646
21,2,0,3,5,1,0,8,0.0,0.0,0.9955805,0.0,0.9824228387862516,0.0,0.95462054,0.0,0.8852769348078697,0,0.99998677
31,2,4,3,2,1,0,46,0.0,0.0,0.7535906,0.0,0.8573478394063869,0.0,0.7016078,0.0,0.7062735175628994,0,0.7176216
53,2,4,1,5,1,1,45,1.0,1.0,0.101971984,1.0,0.10882892731837979,1.0,0.18387717,1.0,0.16786801024631015,1,1.6624007e-07
35,1,3,1,1,1,0,25,0.0,0.0,0.88550276,0.0,0.9012581641653584,0.0,0.9389078,0.0,0.9416034629047317,0,0.9986386
51,0,4,0,5,1,0,40,0.0,0.0,0.7530073,0.0,0.6199982994391109,0.0,0.58715457,0.0,0.6003644838800115,1,0.36945885
31,0,1,0,4,1,1,50,1.0,0.0,0.7880719,0.0,0.8743933639927456,0.0,0.8618529,0.0,0.8691872288469082,0,0.9732458
37,2,7,1,0,1,1,52,0.0,0.0,0.54260886,0.0,0.5564997632147324,0.0,0.5642195,0.0,0.5218807353491622,1,0.0935229
29,2,2,1,2,0,1,60,0.0,1.0,0.20924467,1.0,0.3136736274152645,1.0,0.22411972,1.0,0.22423186484035795,1,1.5813619e-07
68,1,3,1,1,1,1,15,0.0,0.0,0.7664349,0.0,0.8708045829308098,0.0,0.92121816,0.0,0.8929563512336463,0,0.96397704
24,2,3,1,0,1,1,40,0.0,0.0,0.8803153,0.0,0.9415740339953014,0.0,0.87002194,0.0,0.860448065389575,0,0.98712003
