age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9260065,0.0,0.9179207,0,0.9986922
27,2,1,3,2,1,0,40,0.0,0.0,0.9309935,0.0,0.90729463,0,0.99925846
25,2,0,1,3,1,1,40,0.0,0.0,0.80204177,0.0,0.75522745,1,0.003209635
46,2,6,1,0,0,1,40,0.0,0.0,0.8811693,0.0,0.9132779,0,0.96851325
45,2,6,0,0,1,1,76,1.0,0.0,0.951054,0.0,0.97033584,0,0.99996305
29,2,1,1,2,1,1,75,0.0,1.0,0.3577705,1.0,0.38441992,1,2.1754913e-06
42,0,3,2,4,0,0,60,0.0,0.0,0.95194715,0.0,0.9648839,0,0.99989307
34,2,7,0,5,1,0,50,0.0,0.0,0.8729369,0.0,0.8186641,0,0.990103
60,0,0,0,2,1,1,40,1.0,0.0,0.8648604,1.0,0.36899275,1,0.011282594
19,2,7,3,5,1,0,40,0.0,0.0,0.9961608,0.0,0.95450854,0,0.999572
21,2,0,3,5,1,0,8,0.0,0.0,0.9987666,0.0,0.95721686,0,0.99967194
31,2,4,3,2,1,0,46,0.0,0.0,0.8005525,0.0,0.71937966,0,0.8946355
53,2,4,1,5,1,1,45,1.0,1.0,0.12883627,1.0,0.15923375,1,1.7112415e-06
35,1,3,1,1,1,0,25,0.0,0.0,0.8377417,0.0,0.9232188,0,0.9888694
51,0,4,0,5,1,0,40,0.0,0.0,0.6930671,0.0,0.65381145,1,0.029809933
31,0,1,0,4,1,1,50,1.0,0.0,0.781564,0.0,0.831307,0,0.99522793
37,2,7,1,0,1,1,52,0.0,0.0,0.56030124,0.0,0.6118002,1,0.11059245
29,2,2,1,2,0,1,60,0.0,1.0,0.20742673,1.0,0.14836586,1,1.6903358e-06
68,1,3,1,1,1,1,15,0.0,0.0,0.8541191,0.0,0.94192004,0,0.9066276
24,2,3,1,0,1,1,40,0.0,0.0,0.9075721,0.0,0.930131,0,0.9148555
46,2,6,2,0,1,0,40,0.0,0.0,0.99520546,0.0,0.9847795,0,0.9999232
53,2,7,1,0,0,1,40,1.0,0.0,0.68290997,0.0,0.6125988,1,0.11072133
54,2,7,1,2,1,1,40,1.0,1.0,0.3891456,1.0,0.49059236,1,0.00045256733
21,2,7,3,0,1,1,55,0.0,0.0,0.98069185,0.0,0.98132217,0,0.9999118
56,2,2,1,2,1,1,50,0.0,1.0,0.11249375,1.0,0.18030989,1,2.0808911e-06
35,3,5,1,2,1,1,65,1.0,1.0,0.08198619,1.0,0.1537866,1,1.7875803e-06
46,2,7,1,5,1,1,40,0.0,1.0,0.37671316,1.0,0.44673157,1,2.8900191e-05
