age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9403648,0.0,0.9913642,1,0.4286023
27,2,1,3,2,1,0,40,0.0,0.0,0.9013138,0.0,0.9557672,1,0.4223979
25,2,0,1,3,1,1,40,0.0,0.0,0.7038197,0.0,0.5799656,1,0.04356949
46,2,6,1,0,0,1,40,0.0,0.0,0.90411806,0.0,0.8880134,1,0.46435943
45,2,6,0,0,1,1,76,1.0,0.0,0.9500496,0.0,0.8991536,1,0.44908062
29,2,1,1,2,1,1,75,0.0,1.0,0.26464415,1.0,0.33004248,1,0.04314089
42,0,3,2,4,0,0,60,0.0,0.0,0.8964644,0.0,0.98983413,1,0.47168714
34,2,7,0,5,1,0,50,0.0,0.0,0.90580446,0.0,0.9428252,1,0.3272501
60,0,0,0,2,1,1,40,1.0,0.0,0.7672972,0.0,0.79655457,1,0.22053976
19,2,7,3,5,1,0,40,0.0,0.0,0.9879822,0.0,0.98443013,1,0.49240044
21,2,0,3,5,1,0,8,0.0,0.0,0.99498665,0.0,0.9832208,1,0.47817308
31,2,4,3,2,1,0,46,0.0,0.0,0.7481773,0.0,0.91155267,1,0.34367868
53,2,4,1,5,1,1,45,1.0,1.0,0.10502386,1.0,0.23326188,1,0.0431474
35,1,3,1,1,1,0,25,0.0,0.0,0.8816362,0.0,0.8836013,1,0.38197714
51,0,4,0,5,1,0,40,0.0,0.0,0.75097185,0.0,0.91169417,1,0.19690976
31,0,1,0,4,1,1,50,1.0,0.0,0.7819215,0.0,0.60973793,1,0.044239923
37,2,7,1,0,1,1,52,0.0,0.0,0.54336995,0.0,0.5901711,1,0.043503866
29,2,2,1,2,0,1,60,0.0,1.0,0.21539813,1.0,0.22919399,1,0.043143075
68,1,3,1,1,1,1,15,0.0,0.0,0.7743198,0.0,0.797927,1,0.2427233
24,2,3,1,0,1,1,40,0.0,0.0,0.88156384,0.0,0.8801374,1,0.37534562
46,2,6,2,0,1,0,40,0.0,0.0,0.9870397,0.0,0.9826541,1,0.45712945
53,2,7,1,0,0,1,40,1.0,0.0,0.645356,0.0,0.6282653,1,0.043678947
54,2,7,1,2,1,1,40,1.0,1.0,0.35001504,1.0,0.4814239,1,0.04325338
21,2,7,3,0,1,1,55,0.0,0.0,0.97569144,0.0,0.94556665,1,0.49126834
56,2,2,1,2,1,1,50,0.0,1.0,0.10312444,1.0,0.27808803,1,0.04316747
35,3,5,1,2,1,1,65,1.0,1.0,0.1450153,1.0,0.26352954,1,0.043115813
46,2,7,1,5,1,1,40,0.0,1.0,0.40890086,1.0,0.47426933,1,0.043260742
36,3,7,0,3,1,0,35,0.0,0.0,0.9720522,0.0,0.951337,1,0.44258597
20,2,7,3,0,1,0,40,0.0,0.0,0.99097776,0.0,0.98268044,0,0.5034278
29,2,3,3,0,1,1,40,0.0,0.0,0.98642725,0.0,0.9901697,1,0.49063143
37,2,7,0,4,0,0,40,0.0,0.0,0.96702665,0.0,0.9496098,1,0.46450862
17,2,6,3,0,1,1,16,0.0,0.0,0.9999938,0.0,0.98595935,1,0.48696205
32,2,3,0,0,1,0,38,0.0,0.0,0.9825619,0.0,0.9776148,1,0.48301706
23,2,3,3,5,1,1,40,0.0,0.0,0.9831174,0.0,0.9838364,1,0.48015875
45,3,4,0,3,1,0,42,1.0,0.0,0.7639774,0.0,0.7205703,1,0.043191046
26,2,3,3,0,1,1,40,0.0,0.0,0.9892405,0.0,0.99035317,1,0.4899524
31,2,3,0,4,1,0,99,1.0,0.0,0.8699221,1.0,0.40129155,1,0.043208074
79,2,7,1,2,1,1,20,0.0,1.0,0.3958339,1.0,0.49266595,1,0.043501507
49,2,3,0,4,1,0,40,0.0,0.0,0.9506134,0.0,0.970859,1,0.4747069
42,2,1,1,3,1,1,40,1.0,1.0,0.30248302,1.0,0.30369633,1,0.043320697
67,2,4,1,3,1,1,30,1.0,1.0,0.20931607,1.0,0.46515524,1,0.04339564
35,2,2,1,5,1,1,45,1.0,1.0,0.1346705,1.0,0.39722592,1,0.04322275
44,2,1,0,5,1,1,50,1.0,0.0,0.5539819,1.0,0.44790906,1,0.043108694
31,2,3,1,0,1,1,40,0.0,0.0,0.8330778,0.0,0.8125769,1,0.29635018
37,0,1,0,2,1,0,55,0.0,0.0,0.7763772,0.0,0.5122582,1,0.043066915
22,0,0,3,5,1,1,40,0.0,0.0,0.96384853,0.0,0.9777651,1,0.47796464
34,2,7,1,0,1,1,40,0.0,0.0,0.711108,0.0,0.6872525,1,0.043854408
45,2,3,0,0,1,1,40,0.0,0.0,0.95072067,0.0,0.9589744,1,0.47084272
51,2,3,1,0,0,1,40,0.0,0.0,0.77931833,0.0,0.67457783,1,0.04384253
28,2,6,1,5,1,0,40,0.0,0.0,0.90454686,0.0,0.88164663,0,0.5086072
38,2,0,0,5,0,0,40,0.0,0.0,0.9302057,0.0,0.92275643,1,0.4369319
40,2,6,0,0,1,0,40,0.0,0.0,0.99040794,0.0,0.9871416,1,0.4672394
50,2,7,1,4,1,1,60,1.0,1.0,0.36517173,1.0,0.25092238,1,0.043131184
33,2,6,0,0,1,1,40,0.0,0.0,0.98709875,0.0,0.9872813,1,0.47740224
49,2,1,1,5,1,1,40,0.0,1.0,0.21557319,1.0,0.34296125,1,0.0431929
