age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9445371,0.0,0.9554073626231645,0.0,0.94497234,0.0,0.9487942976324091,0,0.99883884
27,2,1,3,2,1,0,40,0.0,0.0,0.90729964,0.0,0.9535041452474841,0.0,0.826352,0.0,0.8842741072428685,0,0.99862266
25,2,0,1,3,1,1,40,0.0,0.0,0.70450026,0.0,0.7669354402406641,0.0,0.62261915,0.0,0.6315311590467959,1,0.27306864
46,2,6,1,0,0,1,40,0.0,0.0,0.9023372,0.0,0.8615446071594304,0.0,0.8861528,0.0,0.8844003803965318,0,0.9966143
45,2,6,0,0,1,1,76,1.0,0.0,0.9489342,0.0,0.9091852256096543,0.0,0.9585275,0.0,0.9505954026224254,0,0.9998461
29,2,1,1,2,1,1,75,0.0,1.0,0.26080042,1.0,0.31009734083845464,1.0,0.3154903,1.0,0.4673688017227309,1,3.519705e-06
42,0,3,2,4,0,0,60,0.0,0.0,0.90167576,0.0,0.950115297987765,0.0,0.9362692,0.0,0.9521911498292188,0,0.9999496
34,2,7,0,5,1,0,50,0.0,0.0,0.9110352,0.0,0.9452849020887134,0.0,0.9316657,0.0,0.9169016598852525,0,0.99828607
60,0,0,0,2,1,1,40,1.0,0.0,0.7657336,0.0,0.6013537006545755,0.0,0.75212985,0.0,0.7464829584464575,0,0.9965563
19,2,7,3,5,1,0,40,0.0,0.0,0.98935777,0.0,0.9878610877514932,0.0,0.9822889,0.0,0.9783627996647858,0,0.9996877
21,2,0,3,5,1,0,8,0.0,0.0,0.995526,0.0,0.9824228387862516,0.0,0.9844969,0.0,0.9801118654715155,0,0.9997235
31,2,4,3,2,1,0,46,0.0,0.0,0.7547816,0.0,0.8573478394063869,0.0,0.6666893,0.0,0.6624575416087026,1,0.050140694
53,2,4,1,5,1,1,45,1.0,1.0,0.10143858,1.0,0.10882892731837979,1.0,0.14557421,1.0,0.1193218329112129,1,2.3601697e-06
35,1,3,1,1,1,0,25,0.0,0.0,0.88394475,0.0,0.9012581641653584,0.0,0.9328302,0.0,0.8778216446581372,0,0.93496126
51,0,4,0,5,1,0,40,0.0,0.0,0.7526021,0.0,0.6199982994391109,0.0,0.7097837,0.0,0.6814217245281196,1,0.23584804
31,0,1,0,4,1,1,50,1.0,0.0,0.789171,0.0,0.8743933639927456,0.0,0.8921974,0.0,0.9070483482508507,0,0.99988353
37,2,7,1,0,1,1,52,0.0,0.0,0.539112,0.0,0.5564997632147324,1.0,0.44064534,0.0,0.5343667624907436,1,1.5215645e-05
29,2,2,1,2,0,1,60,0.0,1.0,0.20829922,1.0,0.3136736274152645,1.0,0.19270277,1.0,0.21182401840688847,1,2.4890514e-06
68,1,3,1,1,1,1,15,0.0,0.0,0.76987433,0.0,0.8708045829308098,0.0,0.8990949,0.0,0.866483346839795,0,0.85065323
24,2,3,1,0,1,1,40,0.0,0.0,0.87985915,0.0,0.9415740339953014,0.0,0.91622955,0.0,0.9469667730077833,0,0.9804441
46,2,6,2,0,1,0,40,0.0,0.0,0.98745674,0.0,0.9497146928619041,0.0,0.9916743,0.0,0.983511279563547,0,0.99987805
53,2,7,1,0,0,1,40,1.0,0.0,0.64329135,0.0,0.6351543597080156,1.0,0.4907773,0.0,0.6201716438747014,1,0.008631443
54,2,7,1,2,1,1,40,1.0,1.0,0.34746212,1.0,0.26750024383541027,1.0,0.3544597,1.0,0.31798956249492893,1,2.2952645e-06
