age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9448745,0.0,0.9558286759475785,0.0,0.94813234,0.0,0.9349281149006902,0,0.99970585
27,2,1,3,2,1,0,40,0.0,0.0,0.9067811,0.0,0.9556590131425386,0.0,0.94923776,0.0,0.9097075412911022,0,0.9976157
25,2,0,1,3,1,1,40,0.0,0.0,0.7028868,0.0,0.7670628651929939,0.0,0.70281196,0.0,0.7040682425684157,1,0.23730904
46,2,6,1,0,0,1,40,0.0,0.0,0.9030026,0.0,0.86065181221261,0.0,0.8744792,0.0,0.8695628395369688,0,0.99674016
45,2,6,0,0,1,1,76,1.0,0.0,0.949801,0.0,0.908180394438211,0.0,0.9722503,0.0,0.9816969752370424,0,0.99987066
29,2,1,1,2,1,1,75,0.0,1.0,0.26099217,1.0,0.30744729396829185,1.0,0.23906487,1.0,0.2804321306790378,1,2.3144677e-08
42,0,3,2,4,0,0,60,0.0,0.0,0.9024896,0.0,0.951307712849119,0.0,0.9864915,0.0,0.9729896871322153,0,0.99981886
34,2,7,0,5,1,0,50,0.0,0.0,0.9118636,0.0,0.947012967837151,0.0,0.90862167,0.0,0.882681053255735,0,0.99466056
60,0,0,0,2,1,1,40,1.0,0.0,0.7691407,0.0,0.6041386820043493,0.0,0.8476982,0.0,0.835085106794504,0,0.95043683
19,2,7,3,5,1,0,40,0.0,0.0,0.9893111,0.0,0.9886839775798411,0.0,0.9761504,0.0,0.9776476561935479,0,0.99991167
21,2,0,3,5,1,0,8,0.0,0.0,0.9955457,0.0,0.9823513674989599,0.0,0.99166286,0.0,0.9818980602167097,0,0.9999273
31,2,4,3,2,1,0,46,0.0,0.0,0.75539804,0.0,0.8644891221526771,0.0,0.6905482,0.0,0.7902980294197068,0,0.64115727
53,2,4,1,5,1,1,45,1.0,1.0,0.10224128,1.0,0.10024258165521516,1.0,0.15362728,1.0,0.12687747969412055,1,2.8174077e-07
35,1,3,1,1,1,0,25,0.0,0.0,0.8825568,0.0,0.9012103752356428,0.0,0.9463794,0.0,0.87127002731914,0,0.9897669
51,0,4,0,5,1,0,40,0.0,0.0,0.7540532,0.0,0.641506467861738,1.0,0.461029,0.0,0.5223648056226267,1,0.03028711
31,0,1,0,4,1,1,50,1.0,0.0,0.7872683,0.0,0.8782518053011,0.0,0.9733273,0.0,0.9521724998616319,0,0.99987257
37,2,7,1,0,1,1,52,0.0,0.0,0.5424839,0.0,0.5570066470479662,0.0,0.55763185,0.0,0.5602101868117846,1,0.022833193
29,2,2,1,2,0,1,60,0.0,1.0,0.21137011,1.0,0.32704322211808246,1.0,0.17964053,1.0,0.21094749057704432,1,4.3648626e-08
68,1,3,1,1,1,1,15,0.0,0.0,0.7701506,0.0,0.8791914886341969,0.0,0.8244957,0.0,0.8159980274311914,0,0.84007597
24,2,3,1,0,1,1,40,0.0,0.0,0.8813771,0.0,0.9423561131619395,0.0,0.8883032,0.0,0.8779785265505631,0,0.97482175
46,2,6,2,0,1,0,40,0.0,0.0,0.9875647,0.0,0.9529659795440947,0.0,0.99149716,0.0,0.9819228391835715,0,0.99986243
53,2,7,1,0,0,1,40,1.0,0.0,0.64389336,0.0,0.6418686965471587,0.0,0.5394105,0.0,0.5602101868117846,1,0.047903154
54,2,7,1,2,1,1,40,1.0,1.0,0.34967834,1.0,0.2648189822890602,1.0,0.4282121,1.0,0.4290044236803343,1,0.0018109028
21,2,7,3,0,1,1,55,0.0,0.0,0.976966,0.0,0.9645097215332594,0.0,0.95021,0.0,0.9577682642445116,0,0.9996563
56,2,2,1,2,1,1,50,0.0,1.0,0.0992955,1.0,0.12643799055118765,1.0,0.28950834,1.0,0.1844143429725863,1,2.75425e-08
35,3,5,1,2,1,1,65,1.0,1.0,0.1381666,1.0,0.14500615531260563,1.0,0.12573308,1.0,0.13318759726368834,1,2.3413122e-08
46,2,7,1,5,1,1,40,0.0,1.0,0.409903,1.0,0.4622350731990118,1.0,0.39877075,1.0,0.47023534820149016,1,1.7738956e-05
36,3,7,0,3,1,0,35,0.0,0.0,0.97346073,0.0,0.954371520568556,0.0,0.9892588,0.0,0.9712963335620233,0,0.9999244
20,2,7,3,0,1,0,40,0.0,0.0,0.99174166,0.0,0.9863696747648122,0.0,0.9844657,0.0,0.9801217667146036,0,0.999833
29,2,3,3,0,1,1,40,0.0,0.0,0.9868691,0.0,0.9806113063845955,0.0,0.9814195,0.0,0.98115071672965,0,0.9998318
37,2,7,0,4,0,0,40,0.0,0.0,0.97028387,0.0,0.9780143749067721,0.0,0.9880419,0.0,0.9818980602167097,0,0.99991465
17,2,6,3,0,1,1,16,0.0,0.0,0.99999464,0.0,0.9920508658277523,0.0,0.9892369,0.0,0.9849289429077469,0,0.99988425
32,2,3,0,0,1,0,38,0.0,0.0,0.9832965,0.0,0.982625806811943,0.0,0.97955805,0.0,0.9818578822031512,0,0.99982625
23,2,3,3,5,1,1,40,0.0,0.0,0.98409367,0.0,0.9863324772102614,0.0,0.9837501,0.0,0.9817126058939607,0,0.99992156
45,3,4,0,3,1,0,42,1.0,0.0,0.7648612,0.0,0.7861577432059814,0.0,0.7923035,0.0,0.7332966295016105,1,0.43588373
26,2,3,3,0,1,1,40,0.0,0.0,0.98964393,0.0,0.9828675849173878,0.0,0.9819801,0.0,0.98115071672965,0,0.99983406
31,2,3,0,4,1,0,99,1.0,0.0,0.8764657,0.0,0.9122541269796558,0.0,0.75146896,0.0,0.6178223294645503,1,0.15726109
79,2,7,1,2,1,1,20,0.0,1.0,0.3942606,1.0,0.40166152602239147,0.0,0.53794384,1.0,0.4796594983478685,1,0.0040988214
49,2,3,0,4,1,0,40,0.0,0.0,0.9542879,0.0,0.9525852294428004,0.0,0.98337966,0.0,0.9815001943654525,0,0.9999118
42,2,1,1,3,1,1,40,1.0,1.0,0.30356914,1.0,0.2872751259941543,1.0,0.43194568,1.0,0.4609402048170892,1,1.7138746e-05
67,2,4,1,3,1,1,30,1.0,1.0,0.20496249,1.0,0.37795877886280393,1.0,0.29668295,1.0,0.28318869437724803,1,1.2937746e-06
35,2,2,1,5,1,1,45,1.0,1.0,0.13178045,1.0,0.1690181109647132,1.0,0.19483364,1.0,0.22410009687904497,1,4.0627268e-07
44,2,1,0,5,1,1,50,1.0,0.0,0.55607736,1.0,0.39754637690044436,1.0,0.45518267,1.0,0.4901839075113159,1,0.029717214
31,2,3,1,0,1,1,40,0.0,0.0,0.8314592,0.0,0.8260061073058818,0.0,0.8451202,0.0,0.8197948043594661,0,0.954773
37,0,1,0,2,1,0,55,0.0,0.0,0.7773777,0.0,0.8130629588204693,0.0,0.8105586,0.0,0.7330851543946704,0,0.77471745
22,0,0,3,5,1,1,40,0.0,0.0,0.9653306,0.0,0.9577075596952873,0.0,0.9784816,0.0,0.9791528878770488,0,0.9999101
34,2,7,1,0,1,1,40,0.0,0.0,0.71153533,0.0,0.7336674494282687,0.0,0.7540817,0.0,0.7150770527360915,0,0.5109507
45,2,3,0,0,1,1,40,0.0,0.0,0.9505359,0.0,0.9353442986767395,0.0,0.9686326,0.0,0.9657179994507885,0,0.99980503
51,2,3,1,0,0,1,40,0.0,0.0,0.774304,0.0,0.7629594671366072,0.0,0.6415013,0.0,0.6272113520077953,1,0.23955345
28,2,6,1,5,1,0,40,0.0,0.0,0.9097691,0.0,0.9171337786596333,0.0,0.9240515,0.0,0.9009174910837635,0,0.9918332
38,2,0,0,5,0,0,40,0.0,0.0,0.9353043,0.0,0.9513835194920531,0.0,0.9530878,0.0,0.9419582302653409,0,0.9996039
