age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.92600393,0.0,0.98926693,0,0.9999851
27,2,1,3,2,1,0,40,0.0,0.0,0.93099576,0.0,0.92000455,0,0.9996716
25,2,0,1,3,1,1,40,0.0,0.0,0.8020525,0.0,0.8051932,0,0.9993697
46,2,6,1,0,0,1,40,0.0,0.0,0.88117677,0.0,0.89741427,0,0.9999826
45,2,6,0,0,1,1,76,1.0,0.0,0.95105326,0.0,0.8764788,0,0.9999815
29,2,1,1,2,1,1,75,0.0,1.0,0.35776967,0.0,0.50853235,1,0.0038037135
42,0,3,2,4,0,0,60,0.0,0.0,0.9519493,0.0,0.9612827,0,0.999974
34,2,7,0,5,1,0,50,0.0,0.0,0.8729359,0.0,0.97241116,0,0.9999584
60,0,0,0,2,1,1,40,1.0,0.0,0.86485875,0.0,0.8314972,0,0.9985812
19,2,7,3,5,1,0,40,0.0,0.0,0.9961608,0.0,0.9698727,0,0.99999654
21,2,0,3,5,1,0,8,0.0,0.0,0.9987665,0.0,0.9737863,0,0.9999993
31,2,4,3,2,1,0,46,0.0,0.0,0.80053264,0.0,0.89602923,0,0.9992411
53,2,4,1,5,1,1,45,1.0,1.0,0.12883526,1.0,0.094711065,1,3.829248e-06
35,1,3,1,1,1,0,25,0.0,0.0,0.83773476,0.0,0.96128625,0,0.9989785
51,0,4,0,5,1,0,40,0.0,0.0,0.69303954,0.0,0.69619226,0,0.99918324
31,0,1,0,4,1,1,50,1.0,0.0,0.78158075,0.0,0.82001275,0,0.9998684
37,2,7,1,0,1,1,52,0.0,0.0,0.56029236,0.0,0.5911905,0,0.8984183
29,2,2,1,2,0,1,60,0.0,1.0,0.20744091,1.0,0.28802586,1,7.01039e-05
68,1,3,1,1,1,1,15,0.0,0.0,0.8540898,0.0,0.9797339,0,0.9992499
24,2,3,1,0,1,1,40,0.0,0.0,0.9075719,0.0,0.8994347,0,0.9998709
46,2,6,2,0,1,0,40,0.0,0.0,0.995206,0.0,0.9625486,0,0.9999852
53,2,7,1,0,0,1,40,1.0,0.0,0.6829014,0.0,0.56772107,0,0.8968798
54,2,7,1,2,1,1,40,1.0,1.0,0.38913757,1.0,0.35125083,1,0.023019023
21,2,7,3,0,1,1,55,0.0,0.0,0.98069143,0.0,0.9579163,0,0.9999746
56,2,2,1,2,1,1,50,0.0,1.0,0.11249447,1.0,0.11853176,1,2.4231151e-06
35,3,5,1,2,1,1,65,1.0,1.0,0.08198553,1.0,0.12204206,1,5.6697686e-06
46,2,7,1,5,1,1,40,0.0,1.0,0.376719,1.0,0.34866595,1,0.2013533
36,3,7,0,3,1,0,35,0.0,0.0,0.9297292,0.0,0.9837059,0,0.99998116
20,2,7,3,0,1,0,40,0.0,0.0,0.9966433,0.0,0.9813741,0,0.999995
29,2,3,3,0,1,1,40,0.0,0.0,0.9721875,0.0,0.98141485,0,0.9999932
37,2,7,0,4,0,0,40,0.0,0.0,0.9787308,0.0,0.9778571,0,0.99999356
17,2,6,3,0,1,1,16,0.0,0.0,0.9999997,0.0,0.9822489,0,0.9999963
32,2,3,0,0,1,0,38,0.0,0.0,0.9792459,0.0,0.9890215,0,0.9999963
23,2,3,3,5,1,1,40,0.0,0.0,0.9848708,0.0,0.9758036,0,0.9999976
45,3,4,0,3,1,0,42,1.0,0.0,0.5890552,0.0,0.73038757,0,0.996055
26,2,3,3,0,1,1,40,0.0,0.0,0.9817112,0.0,0.9832992,0,0.9999949
31,2,3,0,4,1,0,99,1.0,0.0,0.9609423,0.0,0.87331474,0,0.9991592
79,2,7,1,2,1,1,20,0.0,0.0,0.5980444,0.0,0.83826625,0,0.9990969
49,2,3,0,4,1,0,40,0.0,0.0,0.9681064,0.0,0.95667976,0,0.99998415
42,2,1,1,3,1,1,40,1.0,1.0,0.25283515,1.0,0.14901304,1,0.0023419454
67,2,4,1,3,1,1,30,1.0,1.0,0.36395538,1.0,0.41015583,1,0.00072885834
35,2,2,1,5,1,1,45,1.0,1.0,0.119612396,1.0,0.20846587,1,9.193777e-06
44,2,1,0,5,1,1,50,1.0,0.0,0.63718706,0.0,0.55395937,0,0.84183043
31,2,3,1,0,1,1,40,0.0,0.0,0.8112091,0.0,0.91490287,0,0.9995065
37,0,1,0,2,1,0,55,0.0,0.0,0.68789965,0.0,0.8017137,0,0.9992397
22,0,0,3,5,1,1,40,0.0,0.0,0.98223513,0.0,0.98545766,0,0.9999906
34,2,7,1,0,1,1,40,0.0,0.0,0.6995537,0.0,0.7117692,0,0.9530918
45,2,3,0,0,1,1,40,0.0,0.0,0.9438564,0.0,0.9472093,0,0.99995327
51,2,3,1,0,0,1,40,0.0,0.0,0.78379756,0.0,0.56772107,0,0.8968798
28,2,6,1,5,1,0,40,0.0,0.0,0.8427781,0.0,0.9855724,0,0.9999958
38,2,0,0,5,0,0,40,0.0,0.0,0.90751994,0.0,0.93458295,0,0.9999598
40,2,6,0,0,1,0,40,0.0,0.0,0.9858929,0.0,0.97397864,0,0.9999939
50,2,7,1,4,1,1,60,1.0,1.0,0.4061876,1.0,0.31442207,1,0.2586735
33,2,6,0,0,1,1,40,0.0,0.0,0.9864405,0.0,0.9799192,0,0.9999964
49,2,1,1,5,1,1,40,0.0,1.0,0.21778238,1.0,0.15733999,1,0.00025148634
44,2,0,0,0,1,0,45,0.0,0.0,0.90461934,0.0,0.94610804,0,0.9999349
23,2,3,1,4,1,1,50,0.0,0.0,0.8794658,0.0,0.8611622,0,0.99940634
20,2,3,3,0,1,1,40,0.0,0.0,0.99505967,0.0,0.9770301,0,0.9999981
32,2,3,1,4,1,0,20,0.0,0.0,0.9345272,0.0,0.87460417,0,0.9999168
64,2,6,0,4,1,0,12,0.0,0.0,0.99598324,0.0,0.93266654,0,0.99998283
28,2,1,1,2,1,1,40,0.0,1.0,0.4383247,1.0,0.39695996,1,0.1636032
47,0,6,1,0,1,1,40,0.0,0.0,0.8979989,0.0,0.8615059,0,0.99996614
37,2,7,0,5,1,0,40,0.0,0.0,0.9041798,0.0,0.9728723,0,0.99996877
47,3,3,1,0,1,1,48,0.0,0.0,0.71110004,0.0,0.56772107,0,0.8968798
59,1,6,0,1,1,0,40,0.0,0.0,0.9681088,0.0,0.96040404,0,0.9999838
22,2,7,3,2,1,0,20,0.0,0.0,0.99643844,0.0,0.9890734,0,0.9999962
47,2,6,1,0,1,1,40,1.0,0.0,0.8631885,0.0,0.85938513,0,0.9999757
26,2,0,3,4,1,1,40,0.0,0.0,0.97912425,0.0,0.98224336,0,0.99999905
44,2,0,1,2,1,1,50,1.0,1.0,0.31572282,1.0,0.49457467,1,0.00063600444
33,2,3,3,0,1,0,40,0.0,0.0,0.97685564,0.0,0.9780669,0,0.99999297
46,2,7,0,5,1,0,40,0.0,0.0,0.8926046,0.0,0.9690989,0,0.9998983
50,2,1,1,0,1,1,40,0.0,1.0,0.4111789,1.0,0.49497813,0,0.7789477
44,2,5,1,2,1,1,50,1.0,1.0,0.05928266,1.0,0.13415289,1,4.099732e-06
21,2,3,3,0,1,1,40,0.0,0.0,0.9932856,0.0,0.98183966,0,0.9999969
33,2,7,0,0,1,1,40,0.0,0.0,0.9393981,0.0,0.9738848,0,0.99999
28,2,7,3,0,1,1,50,0.0,0.0,0.9488618,0.0,0.95528954,0,0.99997437
29,2,1,1,5,1,1,50,1.0,1.0,0.33919132,1.0,0.27109933,1,0.002746057
41,0,3,1,0,0,1,40,0.0,0.0,0.7158958,0.0,0.693715,0,0.96491176
19,2,6,3,4,1,0,40,0.0,0.0,0.9996423,0.0,0.973607,0,0.99999785
62,2,1,1,3,1,1,20,1.0,0.0,0.5209627,0.0,0.500894,0,0.7671269
50,2,3,1,0,1,1,45,1.0,0.0,0.6250924,0.0,0.56772107,0,0.8968798
21,0,7,3,4,1,1,40,0.0,0.0,0.9938567,0.0,0.98979175,0,0.99999785
60,2,3,1,3,1,1,40,1.0,0.0,0.5516794,0.0,0.61573696,0,0.93346196
30,2,7,1,0,1,1,40,0.0,0.0,0.7706922,0.0,0.78814304,0,0.99878603
47,2,3,1,3,1,1,50,1.0,1.0,0.4757713,0.0,0.6073618,0,0.5164435
52,0,1,4,5,1,0,55,0.0,0.0,0.64834535,0.0,0.8262511,0,0.9978404
36,2,5,3,5,1,1,50,1.0,1.0,0.32991576,1.0,0.32324988,1,0.25647682
67,1,6,4,1,0,0,40,0.0,0.0,0.9815831,0.0,0.95419794,0,0.9999782
25,2,1,1,5,1,1,40,1.0,0.0,0.5020423,0.0,0.5445152,0,0.78337175
22,2,6,2,4,1,0,35,0.0,0.0,0.99959767,0.0,0.96556294,0,0.9999988
49,2,6,2,0,1,1,38,0.0,0.0,0.9963578,0.0,0.9436185,0,0.99998546
38,2,4,1,0,0,1,40,1.0,1.0,0.3024091,0.0,0.5697735,0,0.82604563
54,3,3,1,3,0,1,40,0.0,0.0,0.69046354,0.0,0.5860841,0,0.9325934
63,2,1,1,5,1,1,40,0.0,1.0,0.2351017,1.0,0.39002514,1,0.0007658132
67,1,6,4,1,1,0,35,0.0,0.0,0.9731073,0.0,0.94921434,0,0.9999776
22,2,7,3,0,1,1,35,0.0,0.0,0.9954817,0.0,0.982789,0,0.9999976
39,0,1,3,5,1,1,45,0.0,0.0,0.65175486,0.0,0.6208191,0,0.9071024
31,2,1,1,3,1,1,60,0.0,1.0,0.31544733,1.0,0.40268546,1,0.00015191201
57,2,7,1,0,1,1,40,1.0,0.0,0.6051384,0.0,0.56772107,0,0.8968798
22,2,1,3,2,1,1,40,0.0,0.0,0.93693155,0.0,0.9486498,0,0.999821
42,2,0,1,5,1,1,40,1.0,1.0,0.35356116,1.0,0.45188832,1,0.07366872
19,2,3,3,4,1,0,20,0.0,0.0,0.99947596,0.0,0.9894772,0,0.99999714
17,0,6,3,4,1,1,30,0.0,0.0,0.9999989,0.0,0.9769169,0,0.9999988
28,3,7,1,0,1,1,55,0.0,0.0,0.72216785,0.0,0.7804524,0,0.9953223
46,0,3,0,2,1,0,40,0.0,0.0,0.8488447,0.0,0.8570853,0,0.9998932
