age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9260269,0.0,0.9780065,0,0.8500342
27,2,1,3,2,1,0,40,0.0,0.0,0.93094844,0.0,0.97038853,0,0.8731354
25,2,0,1,3,1,1,40,0.0,0.0,0.80200386,1.0,0.4675119,0,0.7346739
46,2,6,1,0,0,1,40,0.0,0.0,0.881307,0.0,0.6583693,0,0.6447625
45,2,6,0,0,1,1,76,1.0,0.0,0.9510503,0.0,0.9649457,0,0.8542167
29,2,1,1,2,1,1,75,0.0,1.0,0.35738844,1.0,0.4809441,0,0.72186387
42,0,3,2,4,0,0,60,0.0,0.0,0.9520174,0.0,0.9801633,0,0.5925509
34,2,7,0,5,1,0,50,0.0,0.0,0.8729707,0.0,0.9314437,0,0.87110907
60,0,0,0,2,1,1,40,1.0,0.0,0.8646985,1.0,0.48261756,0,0.5495345
19,2,7,3,5,1,0,40,0.0,0.0,0.9961583,0.0,0.99547637,0,0.893541
21,2,0,3,5,1,0,8,0.0,0.0,0.9987601,0.0,0.9929938,0,0.8839824
31,2,4,3,2,1,0,46,0.0,0.0,0.8007112,0.0,0.9298347,0,0.86912686
53,2,4,1,5,1,1,45,1.0,1.0,0.12891108,1.0,0.47600943,0,0.71500385
35,1,3,1,1,1,0,25,0.0,0.0,0.8377094,0.0,0.58571076,1,0.47666883
51,0,4,0,5,1,0,40,0.0,0.0,0.6930442,0.0,0.6306704,0,0.6520751
31,0,1,0,4,1,1,50,1.0,0.0,0.78191596,0.0,0.6311054,0,0.66877437
37,2,7,1,0,1,1,52,0.0,0.0,0.56035537,0.0,0.6512964,0,0.69268996
29,2,2,1,2,0,1,60,0.0,1.0,0.20749903,1.0,0.47220433,0,0.7606232
68,1,3,1,1,1,1,15,0.0,0.0,0.8539981,0.0,0.8486737,0,0.5049086
24,2,3,1,0,1,1,40,0.0,0.0,0.9074897,0.0,0.7134961,0,0.7704367
46,2,6,2,0,1,0,40,0.0,0.0,0.99519897,0.0,0.9423945,0,0.87324136
53,2,7,1,0,0,1,40,1.0,0.0,0.68287003,0.0,0.6487159,0,0.6709309
54,2,7,1,2,1,1,40,1.0,1.0,0.38947618,0.0,0.6562549,0,0.7184441
21,2,7,3,0,1,1,55,0.0,0.0,0.98068154,0.0,0.9892889,0,0.86265373
56,2,2,1,2,1,1,50,0.0,1.0,0.112615526,1.0,0.46773916,0,0.7263137
35,3,5,1,2,1,1,65,1.0,1.0,0.08199185,1.0,0.47515064,0,0.5236026
46,2,7,1,5,1,1,40,0.0,1.0,0.37652904,0.0,0.6561333,0,0.67356145
36,3,7,0,3,1,0,35,0.0,0.0,0.92981064,0.0,0.94116926,0,0.7618124
20,2,7,3,0,1,0,40,0.0,0.0,0.99663967,0.0,0.99441063,0,0.8916607
29,2,3,3,0,1,1,40,0.0,0.0,0.9721968,0.0,0.9560347,0,0.88704234
37,2,7,0,4,0,0,40,0.0,0.0,0.97870165,0.0,0.96701187,0,0.85486317
17,2,6,3,0,1,1,16,0.0,0.0,0.9999997,0.0,0.9992501,0,0.9527278
32,2,3,0,0,1,0,38,0.0,0.0,0.97918147,0.0,0.9720093,0,0.81795996
23,2,3,3,5,1,1,40,0.0,0.0,0.9848684,0.0,0.98378736,0,0.8546997
45,3,4,0,3,1,0,42,1.0,0.0,0.58963233,0.0,0.7275144,1,0.44445646
26,2,3,3,0,1,1,40,0.0,0.0,0.9817169,0.0,0.94793075,0,0.8872514
31,2,3,0,4,1,0,99,1.0,0.0,0.96058315,0.0,0.8930081,0,0.834258
79,2,7,1,2,1,1,20,0.0,0.0,0.5975046,0.0,0.63438773,0,0.6674164
49,2,3,0,4,1,0,40,0.0,0.0,0.9680552,0.0,0.9069945,0,0.83569425
42,2,1,1,3,1,1,40,1.0,1.0,0.25279725,1.0,0.46934646,0,0.7137896
67,2,4,1,3,1,1,30,1.0,1.0,0.3633511,1.0,0.47346687,0,0.7187607
35,2,2,1,5,1,1,45,1.0,1.0,0.11972183,1.0,0.48353422,0,0.673814
44,2,1,0,5,1,1,50,1.0,0.0,0.6375141,0.0,0.50156265,0,0.7171712
31,2,3,1,0,1,1,40,0.0,0.0,0.8111203,0.0,0.68177414,0,0.7668694
37,0,1,0,2,1,0,55,0.0,0.0,0.68784523,1.0,0.43709856,0,0.7583987
22,0,0,3,5,1,1,40,0.0,0.0,0.98222554,0.0,0.93876654,0,0.7802685
34,2,7,1,0,1,1,40,0.0,0.0,0.69940656,0.0,0.740368,0,0.76291656
45,2,3,0,0,1,1,40,0.0,0.0,0.94381225,0.0,0.9662056,0,0.6666446
51,2,3,1,0,0,1,40,0.0,0.0,0.7838007,0.0,0.65698004,0,0.764844
28,2,6,1,5,1,0,40,0.0,0.0,0.84307426,0.0,0.7366767,0,0.6855855
38,2,0,0,5,0,0,40,0.0,0.0,0.90744174,0.0,0.5792873,0,0.6979987
40,2,6,0,0,1,0,40,0.0,0.0,0.9858756,0.0,0.9276861,0,0.88998234
50,2,7,1,4,1,1,60,1.0,1.0,0.40582997,0.0,0.57705873,0,0.6510265
33,2,6,0,0,1,1,40,0.0,0.0,0.9864222,0.0,0.95615935,0,0.8648982
49,2,1,1,5,1,1,40,0.0,1.0,0.21771961,1.0,0.47019196,0,0.6974296
44,2,0,0,0,1,0,45,0.0,0.0,0.9045657,1.0,0.48933578,0,0.73356456
23,2,3,1,4,1,1,50,0.0,0.0,0.8793274,0.0,0.54498434,0,0.7236556
20,2,3,3,0,1,1,40,0.0,0.0,0.9950575,0.0,0.97169477,0,0.8437067
32,2,3,1,4,1,0,20,0.0,0.0,0.9344201,0.0,0.6636107,0,0.7663445
64,2,6,0,4,1,0,12,0.0,0.0,0.99597335,0.0,0.9837754,0,0.8637776
28,2,1,1,2,1,1,40,0.0,1.0,0.43822366,0.0,0.544274,0,0.6859616
47,0,6,1,0,1,1,40,0.0,0.0,0.8979693,1.0,0.49169004,0,0.65521616
37,2,7,0,5,1,0,40,0.0,0.0,0.90413404,0.0,0.9709942,0,0.8498395
47,3,3,1,0,1,1,48,0.0,0.0,0.71123767,0.0,0.6260879,0,0.54007757
59,1,6,0,1,1,0,40,0.0,0.0,0.9682128,0.0,0.6188028,0,0.504312
22,2,7,3,2,1,0,20,0.0,0.0,0.99642617,0.0,0.9949326,0,0.8877972
47,2,6,1,0,1,1,40,1.0,0.0,0.86325544,0.0,0.655294,0,0.6415389
26,2,0,3,4,1,1,40,0.0,0.0,0.9791398,0.0,0.91772014,0,0.8340675
44,2,0,1,2,1,1,50,1.0,1.0,0.31587237,1.0,0.47072005,0,0.72215927
33,2,3,3,0,1,0,40,0.0,0.0,0.9768285,0.0,0.9685759,0,0.8823828
46,2,7,0,5,1,0,40,0.0,0.0,0.89256275,0.0,0.9465977,0,0.8544433
50,2,1,1,0,1,1,40,0.0,1.0,0.41129082,1.0,0.4709499,0,0.7176403
44,2,5,1,2,1,1,50,1.0,1.0,0.059266746,1.0,0.47420478,0,0.7047508
21,2,3,3,0,1,1,40,0.0,0.0,0.9932842,0.0,0.96627617,0,0.8424043
33,2,7,0,0,1,1,40,0.0,0.0,0.93938595,0.0,0.98298657,0,0.85128576
28,2,7,3,0,1,1,50,0.0,0.0,0.94888604,0.0,0.97593975,0,0.85635966
29,2,1,1,5,1,1,50,1.0,1.0,0.33912396,1.0,0.46886414,0,0.7261351
41,0,3,1,0,0,1,40,0.0,0.0,0.71603346,0.0,0.6339266,1,0.4746342
19,2,6,3,4,1,0,40,0.0,0.0,0.99964166,0.0,0.9945805,0,0.9088478
62,2,1,1,3,1,1,20,1.0,0.0,0.5208676,1.0,0.4709832,0,0.70022994
50,2,3,1,0,1,1,45,1.0,0.0,0.6252761,0.0,0.6366447,0,0.7639873
21,0,7,3,4,1,1,40,0.0,0.0,0.9938541,0.0,0.99811447,0,0.88697577
60,2,3,1,3,1,1,40,1.0,0.0,0.55168974,0.0,0.51066023,0,0.68929946
30,2,7,1,0,1,1,40,0.0,0.0,0.7705649,0.0,0.7850283,0,0.81720465
47,2,3,1,3,1,1,50,1.0,1.0,0.4757954,0.0,0.5096772,0,0.6914685
52,0,1,4,5,1,0,55,0.0,0.0,0.64834535,0.0,0.5056529,0,0.60597366
36,2,5,3,5,1,1,50,1.0,1.0,0.3297838,0.0,0.7236756,0,0.8410589
67,1,6,4,1,0,0,40,0.0,0.0,0.98160887,0.0,0.8916699,0,0.53529996
25,2,1,1,5,1,1,40,1.0,0.0,0.5019208,1.0,0.47472554,0,0.73827606
