age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9260024,0.0,0.954269,0,0.99991846
27,2,1,3,2,1,0,40,0.0,0.0,0.9310032,0.0,0.93403924,0,0.99989855
25,2,0,1,3,1,1,40,0.0,0.0,0.80203414,0.0,0.5383134,0,0.99556255
46,2,6,1,0,0,1,40,0.0,0.0,0.8811195,0.0,0.924528,0,0.9997936
45,2,6,0,0,1,1,76,1.0,0.0,0.95105547,0.0,0.9178679,0,0.9997179
29,2,1,1,2,1,1,75,0.0,1.0,0.35790098,1.0,0.32195443,1,4.0917058e-08
42,0,3,2,4,0,0,60,0.0,0.0,0.9519298,0.0,0.9383245,0,0.99992454
34,2,7,0,5,1,0,50,0.0,0.0,0.8729389,0.0,0.87483454,0,0.9999275
60,0,0,0,2,1,1,40,1.0,0.0,0.8649039,0.0,0.6906293,0,0.9992343
19,2,7,3,5,1,0,40,0.0,0.0,0.9961616,0.0,0.965351,0,0.9999584
21,2,0,3,5,1,0,8,0.0,0.0,0.9987683,0.0,0.99121827,0,0.9999528
31,2,4,3,2,1,0,46,0.0,0.0,0.8004912,0.0,0.7745626,0,0.9963516
53,2,4,1,5,1,1,45,1.0,1.0,0.12880605,1.0,0.20329863,1,1.0841982e-08
35,1,3,1,1,1,0,25,0.0,0.0,0.83776015,0.0,0.9705094,0,0.9999455
51,0,4,0,5,1,0,40,0.0,0.0,0.6930667,0.0,0.78503835,0,0.99973994
31,0,1,0,4,1,1,50,1.0,0.0,0.7814323,0.0,0.86526215,0,0.99985063
37,2,7,1,0,1,1,52,0.0,0.0,0.5602719,0.0,0.5211222,0,0.54414743
29,2,2,1,2,0,1,60,0.0,1.0,0.2074346,1.0,0.16575468,1,3.6048877e-09
68,1,3,1,1,1,1,15,0.0,0.0,0.8541352,0.0,0.9588963,0,0.9998374
24,2,3,1,0,1,1,40,0.0,0.0,0.9075862,0.0,0.8288032,0,0.99843353
46,2,6,2,0,1,0,40,0.0,0.0,0.99520725,0.0,0.98194003,0,0.9999443
53,2,7,1,0,0,1,40,1.0,0.0,0.68289196,0.0,0.5061667,0,0.56830364
54,2,7,1,2,1,1,40,1.0,1.0,0.3890509,1.0,0.32689863,1,0.0013382145
21,2,7,3,0,1,1,55,0.0,0.0,0.9806934,0.0,0.9465191,0,0.99974316
56,2,2,1,2,1,1,50,0.0,1.0,0.112460494,1.0,0.08680582,1,3.6772763e-10
35,3,5,1,2,1,1,65,1.0,1.0,0.08198452,1.0,0.16799104,1,4.240246e-09
46,2,7,1,5,1,1,40,0.0,1.0,0.37677044,1.0,0.2093671,1,0.16577747
36,3,7,0,3,1,0,35,0.0,0.0,0.9297065,0.0,0.965107,0,0.99992836
20,2,7,3,0,1,0,40,0.0,0.0,0.99664396,0.0,0.99445957,0,0.9998827
29,2,3,3,0,1,1,40,0.0,0.0,0.97218287,0.0,0.9802774,0,0.9998598
37,2,7,0,4,0,0,40,0.0,0.0,0.9787434,0.0,0.9525632,0,0.99990356
17,2,6,3,0,1,1,16,0.0,0.0,0.9999997,0.0,0.9715933,0,0.99986196
32,2,3,0,0,1,0,38,0.0,0.0,0.979267,0.0,0.9966921,0,0.9999291
23,2,3,3,5,1,1,40,0.0,0.0,0.9848707,0.0,0.99759805,0,0.9999658
45,3,4,0,3,1,0,42,1.0,0.0,0.5888954,0.0,0.78503835,0,0.99973994
26,2,3,3,0,1,1,40,0.0,0.0,0.9817083,0.0,0.98406446,0,0.99984884
31,2,3,0,4,1,0,99,1.0,0.0,0.96107554,0.0,0.8883959,0,0.99978894
79,2,7,1,2,1,1,20,0.0,0.0,0.59829247,0.0,0.73187757,0,0.6028702
49,2,3,0,4,1,0,40,0.0,0.0,0.9681272,0.0,0.9572599,0,0.99991226
42,2,1,1,3,1,1,40,1.0,1.0,0.25282145,1.0,0.40059358,1,0.0038232775
67,2,4,1,3,1,1,30,1.0,1.0,0.36413664,1.0,0.20500028,1,3.051584e-09
35,2,2,1,5,1,1,45,1.0,1.0,0.11957854,1.0,0.16255414,1,4.7639076e-10
