age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9450688,0.0,0.9554073626231645,0.0,0.87403804,0.0,0.95332558686063,0,0.9982687
27,2,1,3,2,1,0,40,0.0,0.0,0.9072581,0.0,0.9535041452474841,0.0,0.9630447,0.0,0.9614698197430195,0,0.99984133
25,2,0,1,3,1,1,40,0.0,0.0,0.7056649,0.0,0.7669354402406641,0.0,0.64308566,0.0,0.6546585075872438,1,0.19793884
46,2,6,1,0,0,1,40,0.0,0.0,0.90333116,0.0,0.8615446071594304,0.0,0.85688156,0.0,0.8592638036405846,0,0.9958866
45,2,6,0,0,1,1,76,1.0,0.0,0.95040727,0.0,0.9091852256096543,0.0,0.9623628,0.0,0.9712806565397799,0,0.99983513
29,2,1,1,2,1,1,75,0.0,1.0,0.2594952,1.0,0.31009734083845464,1.0,0.25210702,1.0,0.2185982048854207,1,4.826213e-08
42,0,3,2,4,0,0,60,0.0,0.0,0.9023354,0.0,0.950115297987765,0.0,0.9233332,0.0,0.9456438908249682,0,0.99981767
34,2,7,0,5,1,0,50,0.0,0.0,0.91217965,0.0,0.9452849020887134,0.0,0.8610843,0.0,0.9051196585075242,0,0.97978437
60,0,0,0,2,1,1,40,1.0,0.0,0.7667688,0.0,0.6013537006545755,0.0,0.89987546,0.0,0.8613518283050896,0,0.9921651
19,2,7,3,5,1,0,40,0.0,0.0,0.9893911,0.0,0.9878610877514932,0.0,0.97692865,0.0,0.9797604122376725,0,0.9998325
21,2,0,3,5,1,0,8,0.0,0.0,0.99561703,0.0,0.9824228387862516,0.0,0.98379123,0.0,0.9784132889716968,0,0.9998802
31,2,4,3,2,1,0,46,0.0,0.0,0.7542385,0.0,0.8573478394063869,0.0,0.76258636,0.0,0.652837970188965,1,0.29365367
53,2,4,1,5,1,1,45,1.0,1.0,0.10316503,1.0,0.10882892731837979,1.0,0.20124918,1.0,0.1913248299725241,1,4.8739835e-08
35,1,3,1,1,1,0,25,0.0,0.0,0.8847504,0.0,0.9012581641653584,0.0,0.9540549,0.0,0.9023578812349067,0,0.9904783
51,0,4,0,5,1,0,40,0.0,0.0,0.75150466,0.0,0.6199982994391109,1.0,0.23691493,0.0,0.5092084652437812,1,0.0020635673
31,0,1,0,4,1,1,50,1.0,0.0,0.7901444,0.0,0.8743933639927456,0.0,0.91448903,0.0,0.8984074351202458,0,0.9996126
37,2,7,1,0,1,1,52,0.0,0.0,0.54353505,0.0,0.5564997632147324,0.0,0.5731725,0.0,0.5848909530119453,1,0.03561482
29,2,2,1,2,0,1,60,0.0,1.0,0.20650053,1.0,0.3136736274152645,1.0,0.19052958,1.0,0.2451393490322029,1,5.039714e-08
68,1,3,1,1,1,1,15,0.0,0.0,0.7694295,0.0,0.8708045829308098,0.0,0.8687621,0.0,0.859065516981453,0,0.9546757
24,2,3,1,0,1,1,40,0.0,0.0,0.8807624,0.0,0.9415740339953014,0.0,0.94256014,0.0,0.9040345580508494,0,0.97756803
46,2,6,2,0,1,0,40,0.0,0.0,0.98768985,0.0,0.9497146928619041,0.0,0.927104,0.0,0.9425524949632952,0,0.99964666
53,2,7,1,0,0,1,40,1.0,0.0,0.6474588,0.0,0.6351543597080156,0.0,0.5964615,0.0,0.5737290093598004,1,0.07115106
54,2,7,1,2,1,1,40,1.0,1.0,0.351871,1.0,0.26750024383541027,1.0,0.39237618,1.0,0.44826731045720813,1,1.1371859e-05
21,2,7,3,0,1,1,55,0.0,0.0,0.9767983,0.0,0.9638840378472842,0.0,0.987898,0.0,0.9863022750895892,0,0.9998877
56,2,2,1,2,1,1,50,0.0,1.0,0.09707534,1.0,0.12173854346851354,1.0,0.15773815,1.0,0.15797312615870807,1,4.458701e-08
35,3,5,1,2,1,1,65,1.0,1.0,0.13750833,1.0,0.14730400521542764,1.0,0.325733,1.0,0.2670030437715778,1,5.9668785e-08
46,2,7,1,5,1,1,40,0.0,1.0,0.41104215,1.0,0.4599688305821382,1.0,0.45232332,1.0,0.36344836482143217,1,8.790163e-08
36,3,7,0,3,1,0,35,0.0,0.0,0.97332674,0.0,0.9555216012485972,0.0,0.9765223,0.0,0.9792502627304367,0,0.99988604
20,2,7,3,0,1,0,40,0.0,0.0,0.99192566,0.0,0.9853337282551333,0.0,0.9883262,0.0,0.9850149943007518,0,0.9998872
29,2,3,3,0,1,1,40,0.0,0.0,0.98679906,0.0,0.9800489819891862,0.0,0.9859112,0.0,0.9778395926513941,0,0.9998857
37,2,7,0,4,0,0,40,0.0,0.0,0.9699358,0.0,0.9761660856027904,0.0,0.97983986,0.0,0.984138472115705,0,0.9998858
17,2,6,3,0,1,1,16,0.0,0.0,0.9999947,0.0,0.9912371738767387,0.0,0.98835933,0.0,0.9856400927214805,0,0.99990857
32,2,3,0,0,1,0,38,0.0,0.0,0.9834243,0.0,0.9830507604141693,0.0,0.9503366,0.0,0.9712806565397799,0,0.99985695
23,2,3,3,5,1,1,40,0.0,0.0,0.9839764,0.0,0.9860096091993942,0.0,0.99175125,0.0,0.9814781159375299,0,0.9997993
45,3,4,0,3,1,0,42,1.0,0.0,0.7660713,0.0,0.7759707419221424,0.0,0.68919945,1.0,0.4648322420651497,1,0.00024422628
26,2,3,3,0,1,1,40,0.0,0.0,0.98956794,0.0,0.9820422497423456,0.0,0.986781,0.0,0.9806351785481486,0,0.99988675
31,2,3,0,4,1,0,99,1.0,0.0,0.8779084,0.0,0.9060461826345733,0.0,0.8430165,0.0,0.9375864977694376,0,0.7090116
79,2,7,1,2,1,1,20,0.0,1.0,0.39778554,1.0,0.4051509574743093,1.0,0.39347625,0.0,0.5356482304182508,1,0.00022018293
