age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,AGbr,AGbr_proba,GL,GL_proba,GGbr,GGbr_proba,GD,GD_proba
27,2,7,0,5,1,0,44,0.0,0.0,0.9446598,0.0,0.9558286759475785,0.0,0.9872622,0.0,0.9716713813232067,0,0.999798
27,2,1,3,2,1,0,40,0.0,0.0,0.9080963,0.0,0.9556590131425386,0.0,0.91261137,0.0,0.9111101574806967,0,0.99251187
25,2,0,1,3,1,1,40,0.0,0.0,0.70410764,0.0,0.7670628651929939,0.0,0.5979333,0.0,0.6820226663536227,1,0.18545522
46,2,6,1,0,0,1,40,0.0,0.0,0.90319216,0.0,0.86065181221261,0.0,0.8726999,0.0,0.868722149054479,0,0.9962114
45,2,6,0,0,1,1,76,1.0,0.0,0.9497352,0.0,0.908180394438211,0.0,0.9243571,0.0,0.9397150865482727,0,0.9997693
29,2,1,1,2,1,1,75,0.0,1.0,0.26181012,1.0,0.30744729396829185,1.0,0.23865789,1.0,0.3268762039662111,1,5.819747e-07
42,0,3,2,4,0,0,60,0.0,0.0,0.9020856,0.0,0.951307712849119,0.0,0.9129281,0.0,0.8927667947163944,0,0.9979936
34,2,7,0,5,1,0,50,0.0,0.0,0.9113496,0.0,0.947012967837151,0.0,0.919572,0.0,0.9448481872663804,0,0.9977202
60,0,0,0,2,1,1,40,1.0,0.0,0.7674256,0.0,0.6041386820043493,0.0,0.7910782,0.0,0.8832176686709629,0,0.99262846
19,2,7,3,5,1,0,40,0.0,0.0,0.9893344,0.0,0.9886839775798411,0.0,0.9874976,0.0,0.9870603642890803,0,0.99995303
21,2,0,3,5,1,0,8,0.0,0.0,0.9956839,0.0,0.9823513674989599,0.0,0.9957737,0.0,0.9882262079211471,0,0.999948
31,2,4,3,2,1,0,46,0.0,0.0,0.756152,0.0,0.8644891221526771,0.0,0.7817028,0.0,0.7071344130783844,0,0.8410164
53,2,4,1,5,1,1,45,1.0,1.0,0.10326105,1.0,0.10024258165521516,1.0,0.116645336,1.0,0.13327367487108188,1,4.889907e-07
35,1,3,1,1,1,0,25,0.0,0.0,0.8861397,0.0,0.9012103752356428,0.0,0.9665469,0.0,0.9159034172275541,0,0.99645376
