method,Accuracy,F1 Score,Precision,Recall,average_abs_odds_difference_gender,average_abs_odds_difference_race,balanced_acc,between_all_groups_theil_index_gender,between_all_groups_theil_index_race,between_group_coefficient_of_variation_gender,between_group_coefficient_of_variation_race,between_group_generalized_entropy_index_gender,between_group_generalized_entropy_index_race,coefficient_of_variation_gender,coefficient_of_variation_race,equal_opportunity_difference_gender,equal_opportunity_difference_race,generalized_entropy_index_gender,generalized_entropy_index_race,theil_index_gender,theil_index_race,true_positive_rate_difference_gender,true_positive_rate_difference_race
full_log,0.771380316290496,0.7414453783589112,0.7426445438809336,0.771380316290496,0.20931274246315063,0.12293078504344418,0.6056686396718088,1.873176805621757e-05,1.4596806754852688e-05,0.008662302519727992,0.007655397508312656,1.875887123582148e-05,1.4651277752569907e-05,0.7453346160847428,0.7453346160847428,-0.31485774558909796,-0.19547825738688135,0.13888092248354775,0.13888092248354775,0.21499256465587682,0.21499256465587682,-0.31485774558909796,-0.19547825738688135
full_gbr,0.8274220789190849,0.8198046853090039,0.8182648527072953,0.8274220789190849,0.19215189272825317,0.06356101710057996,0.7298320672190062,9.222631983520821e-05,5.12256772255928e-05,0.01917562083525399,0.014364313498629782,9.192610860435672e-05,5.158337557172944e-05,0.6155074674133011,0.6155074674133011,-0.2824725869771219,-0.11005476955733784,0.09471236061038396,0.09471236061038396,0.14215976591868154,0.14215976591868154,-0.2824725869771219,-0.11005476955733784
unaware_log,0.7466605251036389,0.7002149832156407,0.6969535687895491,0.7466605251036389,0.05202721450858787,0.045889970276499825,0.551173986927938,0.0033578163914180256,0.00041455273474782313,0.1169511729990873,0.04112180552774057,0.0034193942164656116,0.0004227507224653287,0.8011001039592953,0.8011001039592953,-0.10284396011010334,-0.07202146726342455,0.16044034414089844,0.16044034414089844,0.24869734400011898,0.24869734400011898,-0.10284396011010334,-0.07202146726342455
unaware_gbr,0.8241977583294948,0.8163058193510755,0.8146184501663394,0.8241977583294948,0.15065683387926856,0.03797128265396176,0.7249434933536965,4.511728043612264e-06,0.0001282956660204554,0.004246647443255652,0.022778184253731543,4.5085036268274414e-06,0.00012971141947423588,0.6216822888538667,0.6216822888538667,-0.20970680474707826,-0.06919788130926274,0.09662221706864561,0.09662221706864561,0.14484232523368615,0.14484232523368615,-0.20970680474707826,-0.06919788130926274
cf1_log,0.7489636112390603,0.6697143636022721,0.6752253658432159,0.7489636112390603,0.027543675251023757,0.008662513246252675,0.5154200359245864,0.0044369505083154785,0.0008138654568676101,0.1346050956271255,0.05783957630401971,0.004529632942196899,0.0008363541467571295,0.8144431660945463,0.8144431660945463,-0.042287126032218764,0.0007809918596617671,0.16582941769952717,0.16582941769952717,0.2719455572370634,0.2719455572370634,-0.042287126032218764,0.0007809918596617671
cf1_gbr,0.7571011822508829,0.6661314561721982,0.712191536051361,0.7571011822508829,0.005068056014166128,0.010582234775812147,0.5133949754022393,0.005310841741182749,0.0009783964120043584,0.14739616515803264,0.06349837195812219,0.0054314073758235095,0.0010080108103330098,0.8005265400948326,0.8005265400948326,-0.0024367131447136856,-0.015139226818058932,0.1602106853490509,0.1602106853490509,0.2727226770782133,0.2727226770782133,-0.0024367131447136856,-0.015139226818058932
cf2_log,0.747274681406418,0.6691560808457887,0.6707712876775551,0.747274681406418,0.030877374902091994,0.011831334072518343,0.5147253196943988,0.004187419859746243,0.0008070034552640084,0.130729732746961,0.05759198681289301,0.004272565756022962,0.0008292092362641105,0.8172689272517031,0.8172689272517031,-0.04379315012860431,-0.008575891382055209,0.16698212486278738,0.16698212486278738,0.2724237726712007,0.2724237726712007,-0.04379315012860431,-0.008575891382055209
cf2_gbr,0.7555657914939352,0.6736213885004304,0.70034598777817,0.7555657914939352,0.03436496475829695,0.016201450423336837,0.5197917317358918,0.004142554255317878,0.0008504713033161434,0.13002101656999418,0.05914352042507248,0.004226366187473676,0.0008744890020677414,0.8023697621528995,0.8023697621528995,-0.05128378683272416,-0.023174431528040614,0.1609493088043251,0.1609493088043251,0.26895267770298736,0.26895267770298736,-0.05128378683272416,-0.023174431528040614
cf3_log,0.747274681406418,0.6641882755996394,0.663504267185793,0.747274681406418,0.02152755699948578,0.008687629294903996,0.510065449548138,0.004589133856839915,0.0008467761850781177,0.13691615450845915,0.05901315239101432,0.004686508341346064,0.0008706380387812697,0.8186553866789164,0.8186553866789164,-0.027226885068363342,-0.001471869273977952,0.1675491605346015,0.1675491605346015,0.275363013949044,0.275363013949044,-0.027226885068363342,-0.001471869273977952
cf3_gbr,0.7541839398126823,0.6526854730419603,0.6686837291375554,0.7541839398126823,0.0031026421961359244,0.00552171843838835,0.5019317432858121,0.006029018442921635,0.0011353840963678555,0.15715097169547448,0.0684799108813241,0.006174106976207956,0.0011723745485785226,0.80729956422668,0.80729956422668,-0.004537814178060557,-0.00823045267489712,0.16293314660014688,0.16293314660014688,0.27985983305749895,0.27985983305749895,-0.004537814178060557,-0.00823045267489712
