LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.2532654,0.43075866
46.0,3.2,1,1,-0.3,0.3738042,0.29135132,0.36870408
25.0,3.6,1,1,-0.64,-0.5443934,-0.5914612,-0.20350586
37.0,2.9,1,1,-0.75,0.033950925,0.10775757,0.13368313
35.0,3.7,0,1,-0.49,0.3060981,0.28475952,0.22562315
37.0,3.8,1,1,0.72,0.45185673,0.32406616,0.29662943
44.0,3.9,1,1,-1.08,0.27090275,0.15463257,0.429761
39.0,3.1,1,1,-0.63,0.2336446,0.23861694,0.19105814
36.0,3.6,1,1,0.75,0.29160893,0.4024353,0.22384787
33.0,3.2,1,1,0.89,0.063186765,0.035491943,0.0034201294
35.0,3.4,0,1,0.99,-0.067684054,0.16732788,0.16660903
43.0,3.1,1,1,0.49,0.36026776,0.22299194,0.29788652
31.0,3.8,1,1,-0.17,0.15502179,0.29037476,0.15264204
33.0,3.3,0,1,-0.2,-0.010167003,-0.065093994,0.051419497
40.0,3.2,1,1,0.87,0.27918637,0.38119507,0.23959461
44.0,3.3,1,1,0.23,0.3662759,0.35092163,0.35172534
38.0,2.9,1,1,-0.36,0.046476483,0.12142944,0.15895008
33.0,3.8,0,1,-0.28,0.2275821,0.3284607,0.20728955
40.0,3.6,0,1,0.93,0.5342094,0.43832397,0.32190463
41.0,3.7,1,1,-0.44,0.487198,0.55307007,0.36161578
33.0,2.9,1,1,0.69,0.045318723,-0.19107056,-0.13101341
45.0,3.8,1,1,0.31,0.033800244,0.26107788,0.4301517
24.0,3.3,0,0,-1.24,-1.0658778,-1.0016174,-0.35553485
39.0,2.6,1,1,-0.34,0.18040669,0.18392944,0.1319125
36.0,3.5,1,1,0.91,0.2545339,0.25912476,0.20058191
35.0,3.1,1,1,-1.04,0.08971608,-0.08657837,0.0973756
38.0,3.5,1,1,1.04,0.2937795,0.31259155,0.2509128
29.0,3.6,0,0,-0.22,-0.55216587,-0.3956604,-0.030625597
45.0,3.6,1,1,1.58,0.25130856,0.31674194,0.40857685
36.0,3.7,0,1,-0.73,0.4663564,0.3999939,0.2505677
39.0,3.5,1,1,0.34,0.2986127,0.3201599,0.2770027
40.0,3.2,1,1,0.94,0.27918637,0.38119507,0.23959461
36.0,3.5,1,1,0.7,0.2545339,0.25912476,0.20058191
33.5,3.5,0,1,0.19,0.061164975,0.06625366,0.14681807
34.0,3.7,1,1,-0.37,0.2289201,0.15951538,0.20564154
48.0,3.4,1,1,0.88,0.6780244,0.82650757,0.46174943
44.0,3.6,1,1,0.48,0.31738675,0.30014038,0.39565098
24.0,3.2,1,1,-0.56,-0.2693652,-0.8180237,-0.38635027
31.0,2.7,1,1,-1.6,-0.08326328,-0.43521118,-0.29420036
40.0,3.8,0,1,1.16,0.5152446,0.79330444,0.3617834
29.0,3.3,0,1,0.03,-0.054172397,0.009124756,-0.19725953
36.0,3.1,1,1,0.27,0.13885891,-0.026031494,0.14417847
40.0,3.0,0,1,2.24,0.38940632,0.15267944,0.19801445
47.0,4.0,0,1,0.2,0.77492344,0.5970154,0.4645719
27.5,3.1,0,1,-0.79,-0.05901134,-0.34536743,-0.3316788
38.0,3.2,1,1,-0.38,0.25218403,0.1643982,0.18672426
45.0,3.0,1,1,0.57,0.31349385,0.51400757,0.318171
41.0,3.7,1,1,1.09,0.487198,0.55307007,0.36161578
24.0,3.4,0,0,-0.37,-0.8526782,-1.1578674,-0.3214447
46.0,4.0,0,1,0.86,0.87544835,0.048187256,0.45710218
36.0,2.5,1,1,-1.1,0.32289135,-0.19107056,-0.06871618
39.0,3.6,1,1,1.61,0.35318577,0.42074585,0.2977422
42.0,3.2,1,1,1.52,0.2731496,0.10775757,0.2952502
35.0,3.5,1,1,0.17,0.16199505,0.14486694,0.17994572
27.0,2.4,1,1,-0.96,0.07174313,-0.7887268,-0.45901996
27.0,2.7,1,1,0.31,0.110500455,-0.36099243,-0.43048346
42.0,3.1,1,1,1.42,0.32574666,0.14389038,0.2701779
36.0,3.0,1,1,-0.5,0.11265385,-0.038726807,0.11684766
47.0,3.6,1,1,-0.89,0.48495495,0.34017944,0.4299283
30.5,2.9,0,1,-0.37,-0.2901839,-0.22817993,-0.27245736
31.5,3.5,0,1,0.89,0.07533085,0.08627319,0.05139438
29.0,3.0,1,0,-0.04,-0.6604556,-0.27505493,-0.30766547
33.5,3.2,1,1,-0.89,0.0863229,0.04525757,0.038137734
32.0,3.1,1,1,-0.37,0.030901074,0.13607788,-0.11873807
36.0,3.7,0,1,-0.05,0.4663564,0.3999939,0.2505677
45.0,3.8,1,1,-1.31,0.033800244,0.26107788,0.4301517
34.0,3.6,0,1,0.46,0.13757718,0.118011475,0.17964198
36.0,3.9,0,1,0.45,0.60324585,0.4607849,0.29822648
38.0,2.8,0,1,-0.91,0.12526524,0.09994507,0.14223365
39.0,3.1,1,1,1.82,0.2336446,0.23861694,0.19105814
33.0,3.8,1,1,-0.14,0.30056202,0.3284607,0.20728955
43.0,2.9,0,1,0.21,0.40879643,0.41537476,0.2525485
