LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.1708984,0.39910346
46.0,3.2,1,1,-0.3,0.3738042,0.2861328,0.3198452
25.0,3.6,1,1,-0.64,-0.5443934,-0.43652344,-0.18137476
37.0,2.9,1,1,-0.75,0.033950925,0.12988281,0.12710045
35.0,3.7,0,1,-0.49,0.3060981,0.34277344,0.2158998
37.0,3.8,1,1,0.72,0.45185673,0.37597656,0.27677178
44.0,3.9,1,1,-1.08,0.27090275,0.19824219,0.39729965
39.0,3.1,1,1,-0.63,0.2336446,0.2421875,0.18300754
36.0,3.6,1,1,0.75,0.29160893,0.3935547,0.21331015
33.0,3.2,1,1,0.89,0.063186765,0.0,-0.014210001
35.0,3.4,0,1,0.99,-0.067684054,0.17089844,0.16483004
43.0,3.1,1,1,0.49,0.36026776,0.22851562,0.24870136
31.0,3.8,1,1,-0.17,0.15502179,-0.034179688,0.16465877
33.0,3.3,0,1,-0.2,-0.010167003,-0.049804688,0.032624997
40.0,3.2,1,1,0.87,0.27918637,0.3310547,0.21190098
44.0,3.3,1,1,0.23,0.3662759,0.35253906,0.30635658
38.0,2.9,1,1,-0.36,0.046476483,0.10449219,0.15043794
33.0,3.8,0,1,-0.28,0.2275821,0.29589844,0.19633207
40.0,3.6,0,1,0.93,0.5342094,0.49316406,0.29453295
41.0,3.7,1,1,-0.44,0.487198,0.5341797,0.33505404
33.0,2.9,1,1,0.69,0.045318723,-0.22070312,-0.1277133
45.0,3.8,1,1,0.31,0.033800244,0.2998047,0.39472052
24.0,3.3,0,0,-1.24,-1.0658778,-0.87109375,-0.31972516
39.0,2.6,1,1,-0.34,0.18040669,0.15332031,0.12773125
36.0,3.5,1,1,0.91,0.2545339,0.33496094,0.19462688
35.0,3.1,1,1,-1.04,0.08971608,-0.046875,0.081929326
38.0,3.5,1,1,1.04,0.2937795,0.2783203,0.23099
29.0,3.6,0,0,-0.22,-0.55216587,-0.2705078,-0.038002178
45.0,3.6,1,1,1.58,0.25130856,0.4609375,0.36919066
36.0,3.7,0,1,-0.73,0.4663564,0.35058594,0.23175856
39.0,3.5,1,1,0.34,0.2986127,0.34277344,0.2501465
40.0,3.2,1,1,0.94,0.27918637,0.3310547,0.21190098
36.0,3.5,1,1,0.7,0.2545339,0.33496094,0.19462688
33.5,3.5,0,1,0.19,0.061164975,-0.053710938,0.14418933
34.0,3.7,1,1,-0.37,0.2289201,0.2783203,0.19524884
48.0,3.4,1,1,0.88,0.6780244,0.92089844,0.40611315
44.0,3.6,1,1,0.48,0.31738675,0.3515625,0.3586545
24.0,3.2,1,1,-0.56,-0.2693652,-0.67089844,-0.35016322
31.0,2.7,1,1,-1.6,-0.08326328,-0.40722656,-0.27012444
40.0,3.8,0,1,1.16,0.5152446,0.7705078,0.33698
29.0,3.3,0,1,0.03,-0.054172397,-0.057617188,-0.18190834
36.0,3.1,1,1,0.27,0.13885891,0.0048828125,0.13627215
40.0,3.0,0,1,2.24,0.38940632,0.18652344,0.18460825
47.0,4.0,0,1,0.2,0.77492344,0.78222656,0.42437664
27.5,3.1,0,1,-0.79,-0.05901134,-0.3046875,-0.30349573
38.0,3.2,1,1,-0.38,0.25218403,0.19824219,0.1828602
45.0,3.0,1,1,0.57,0.31349385,0.5517578,0.26303583
41.0,3.7,1,1,1.09,0.487198,0.5341797,0.33505404
24.0,3.4,0,0,-0.37,-0.8526782,-1.0654297,-0.28642744
46.0,4.0,0,1,0.86,0.87544835,0.22558594,0.41908738
36.0,2.5,1,1,-1.1,0.32289135,-0.16308594,-0.044919163
39.0,3.6,1,1,1.61,0.35318577,0.46777344,0.2724708
42.0,3.2,1,1,1.52,0.2731496,0.07128906,0.2502315
35.0,3.5,1,1,0.17,0.16199505,0.21386719,0.18114635
27.0,2.4,1,1,-0.96,0.07174313,-0.6201172,-0.41590527
27.0,2.7,1,1,0.31,0.110500455,-0.49023438,-0.39245847
42.0,3.1,1,1,1.42,0.32574666,0.0859375,0.23005223
36.0,3.0,1,1,-0.5,0.11265385,0.018554688,0.105000705
47.0,3.6,1,1,-0.89,0.48495495,0.49121094,0.38659492
30.5,2.9,0,1,-0.37,-0.2901839,-0.16699219,-0.2536287
31.5,3.5,0,1,0.89,0.07533085,0.053710938,0.03916195
29.0,3.0,1,0,-0.04,-0.6604556,-0.2685547,-0.2838552
33.5,3.2,1,1,-0.89,0.0863229,0.0087890625,0.02148541
32.0,3.1,1,1,-0.37,0.030901074,0.028320312,-0.11955556
36.0,3.7,0,1,-0.05,0.4663564,0.35058594,0.23175856
45.0,3.8,1,1,-1.31,0.033800244,0.2998047,0.39472052
34.0,3.6,0,1,0.46,0.13757718,0.10058594,0.1798927
36.0,3.9,0,1,0.45,0.60324585,0.46972656,0.27901337
38.0,2.8,0,1,-0.91,0.12526524,0.1796875,0.13634987
39.0,3.1,1,1,1.82,0.2336446,0.2421875,0.18300754
33.0,3.8,1,1,-0.14,0.30056202,0.29589844,0.19633207
43.0,2.9,0,1,0.21,0.40879643,0.4033203,0.21388377
34.5,2.9,0,1,0.13,-0.16285884,-0.1640625,-0.031984985
40.0,3.1,0,1,-0.36,0.29272568,0.28027344,0.19788815
37.0,3.6,1,1,1.54,0.4310342,0.42089844,0.23138578
35.0,3.5,1,1,0.75,0.16199505,0.21386719,0.18114635
35.0,3.7,0,1,-1.35,0.3060981,0.34277344,0.2158998
38.0,2.4,1,1,1.38,0.2425462,0.1953125,0.041098297
37.0,3.5,1,1,-0.33,0.28686345,0.2939453,0.21493554
36.0,3.3,1,1,1.28,0.125723,0.12792969,0.17037947
31.0,3.1,0,1,-0.36,-0.13026226,-0.009765625,-0.16951981
18.0,3.0,0,0,-0.04,-0.92096317,-0.3798828,-0.47722724
32.0,3.2,1,1,1.15,0.04084599,-0.0234375,-0.0797832
31.0,3.7,1,1,-0.73,0.23240864,0.12792969,0.12400418
35.0,3.5,1,1,0.89,0.16199505,0.21386719,0.18114635
31.5,2.8,1,1,-0.31,-0.04898441,-0.27148438,-0.23354486
35.0,3.3,0,1,-1.29,-0.011636615,0.14746094,0.14402491
33.0,3.0,0,1,0.24,-0.04863727,-0.091796875,-0.094647646
37.0,3.2,0,1,1.36,0.14884007,0.08691406,0.17340028
41.0,2.3,1,1,0.64,0.28696263,-0.4765625,0.12785754
41.0,3.4,0,1,1.04,0.20011437,0.3310547,0.27102336
32.0,3.5,0,1,0.37,0.082632184,-0.0009765625,0.07160437
41.0,3.2,0,1,0.92,0.050617337,0.18652344,0.22966716
32.5,2.8,1,1,-0.45,0.0021420717,-0.2890625,-0.18653935
40.0,3.5,1,1,1.34,0.30451024,0.40527344,0.27240413
41.0,3.8,0,1,0.12,0.49617302,0.62402344,0.35189426
35.5,2.9,1,1,0.06,0.059503675,0.005859375,0.038243115
36.0,2.6,1,1,0.15,0.2939664,-0.11328125,-0.021933228
32.0,2.9,1,1,-0.75,0.009447217,-0.14257812,-0.18687996
39.0,3.3,1,1,1.06,0.21341908,0.2919922,0.21243875
37.0,2.9,0,1,-0.18,0.0730077,0.12988281,0.12710045
44.0,3.2,1,1,2.33,0.346305,0.38183594,0.28685609
34.0,3.1,1,1,-0.4,0.062496305,-0.055664062,0.013509482
41.0,3.7,0,1,0.74,0.4893571,0.5341797,0.33505404
37.0,3.3,1,1,0.41,0.13186848,0.06542969,0.18272495
31.0,3.6,0,1,0.58,0.022718549,0.18457031,0.07231396
38.0,3.4,1,1,-0.3,0.21318829,0.12988281,0.21407276
43.0,2.5,1,1,0.05,0.54436123,0.39160156,0.17397165
46.0,3.0,0,1,0.52,0.45937073,0.54589844,0.2816226
33.0,3.4,1,1,0.28,0.127823,-0.09667969,0.08681854
39.0,3.5,1,1,2.36,0.2986127,0.34277344,0.2501465
42.0,2.4,0,1,-0.25,0.17275059,-0.25,0.15856361
40.0,3.2,0,1,0.29,0.12634099,0.3310547,0.21190098
38.0,3.7,1,1,0.47,0.43818867,0.43847656,0.27413732
34.0,2.8,1,1,-0.03,0.024032712,-0.19824219,-0.09325051
28.0,2.1,1,0,-1.32,-1.1292552,-1.1748047,-0.40211192
43.0,3.1,1,1,1.59,0.36026776,0.22851562,0.24870136
33.0,3.6,0,1,0.89,0.15988934,0.053710938,0.15665245
31.0,3.5,0,1,0.41,0.040530324,0.061523438,0.009878904
44.0,3.7,1,1,1.42,0.180174,0.31347656,0.37344915
41.0,3.8,1,1,-0.28,0.48786747,0.62402344,0.35189426
28.0,2.3,1,1,0.75,-0.0872401,-0.7314453,-0.3989903
44.0,3.8,0,1,0.78,0.45508587,0.26464844,0.3864467
45.0,3.6,0,1,-0.78,0.3258325,0.4609375,0.36919066
