LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,0.9290314,0.42480606
46.0,3.2,1,1,-0.3,0.3738042,0.061843872,0.35173124
25.0,3.6,1,1,-0.64,-0.5443934,-0.8016815,-0.22733098
37.0,2.9,1,1,-0.75,0.033950925,0.21028137,0.08495982
35.0,3.7,0,1,-0.49,0.3060981,0.423172,0.23069397
37.0,3.8,1,1,0.72,0.45185673,0.470047,0.29879016
44.0,3.9,1,1,-1.08,0.27090275,-0.12174988,0.42339286
39.0,3.1,1,1,-0.63,0.2336446,0.26887512,0.17048962
36.0,3.6,1,1,0.75,0.29160893,0.2903595,0.22448185
33.0,3.2,1,1,0.89,0.063186765,0.12043762,-0.036453545
35.0,3.4,0,1,0.99,-0.067684054,0.13020325,0.14812192
43.0,3.1,1,1,0.49,0.36026776,0.5462189,0.265217
31.0,3.8,1,1,-0.17,0.15502179,-0.11393738,0.15481973
33.0,3.3,0,1,-0.2,-0.010167003,0.12922668,0.015883014
40.0,3.2,1,1,0.87,0.27918637,0.14387512,0.21384682
44.0,3.3,1,1,0.23,0.3662759,0.37434387,0.33231497
38.0,2.9,1,1,-0.36,0.046476483,0.32746887,0.12756419
33.0,3.8,0,1,-0.28,0.2275821,0.41731262,0.21342325
40.0,3.6,0,1,0.93,0.5342094,0.35871887,0.31771588
41.0,3.7,1,1,-0.44,0.487198,0.40559387,0.3551193
33.0,2.9,1,1,0.69,0.045318723,-0.24284363,-0.16447139
45.0,3.8,1,1,0.31,0.033800244,0.007156372,0.42339087
24.0,3.3,0,0,-1.24,-1.0658778,-0.21452332,-0.3872401
39.0,2.6,1,1,-0.34,0.18040669,-0.11100769,0.084783465
36.0,3.5,1,1,0.91,0.2545339,0.23371887,0.19499175
35.0,3.1,1,1,-1.04,0.08971608,-0.13542175,0.04918708
38.0,3.5,1,1,1.04,0.2937795,0.48371887,0.24368668
29.0,3.6,0,0,-0.22,-0.55216587,-0.50749207,-0.054760754
45.0,3.6,1,1,1.58,0.25130856,0.15950012,0.39852494
36.0,3.7,0,1,-0.73,0.4663564,0.37434387,0.25447428
39.0,3.5,1,1,0.34,0.2986127,0.5149689,0.2665627
40.0,3.2,1,1,0.94,0.27918637,0.14387512,0.21384682
36.0,3.5,1,1,0.7,0.2545339,0.23371887,0.19499175
33.5,3.5,0,1,0.19,0.061164975,-0.004562378,0.13285573
34.0,3.7,1,1,-0.37,0.2289201,0.42512512,0.2053231
48.0,3.4,1,1,0.88,0.6780244,1.0891876,0.45798248
44.0,3.6,1,1,0.48,0.31738675,0.40168762,0.38486424
24.0,3.2,1,1,-0.56,-0.2693652,-0.4625702,-0.4135794
31.0,2.7,1,1,-1.6,-0.08326328,-0.28678894,-0.31364337
40.0,3.8,0,1,1.16,0.5152446,0.5930939,0.35565704
29.0,3.3,0,1,0.03,-0.054172397,0.12287903,-0.23020762
36.0,3.1,1,1,0.27,0.13885891,-0.024093628,0.110134125
40.0,3.0,0,1,2.24,0.38940632,0.22395325,0.17548022
47.0,4.0,0,1,0.2,0.77492344,1.7649689,0.45933735
27.5,3.1,0,1,-0.79,-0.05901134,-0.6349335,-0.35830373
38.0,3.2,1,1,-0.38,0.25218403,0.19856262,0.16932897
45.0,3.0,1,1,0.57,0.31349385,1.3684845,0.2854441
41.0,3.7,1,1,1.09,0.487198,0.40559387,0.3551193
24.0,3.4,0,0,-0.37,-0.8526782,-0.26383972,-0.35476822
46.0,4.0,0,1,0.86,0.87544835,1.7532501,0.45171875
36.0,2.5,1,1,-1.1,0.32289135,-0.3971405,-0.09076147
39.0,3.6,1,1,1.61,0.35318577,0.32746887,0.29387525
42.0,3.2,1,1,1.52,0.2731496,0.011062622,0.26561144
35.0,3.5,1,1,0.17,0.16199505,0.10481262,0.16703534
27.0,2.4,1,1,-0.96,0.07174313,-0.9459686,-0.4480331
27.0,2.7,1,1,0.31,0.110500455,-0.3531952,-0.43348944
42.0,3.1,1,1,1.42,0.32574666,-0.012374878,0.2414766
36.0,3.0,1,1,-0.5,0.11265385,-0.0690155,0.06741435
47.0,3.6,1,1,-0.89,0.48495495,1.2024689,0.42406338
30.5,2.9,0,1,-0.37,-0.2901839,-0.112960815,-0.2997785
31.5,3.5,0,1,0.89,0.07533085,-0.092453,0.027380794
29.0,3.0,1,0,-0.04,-0.6604556,-0.4103241,-0.33423322
33.5,3.2,1,1,-0.89,0.0863229,0.13215637,0.00057297945
32.0,3.1,1,1,-0.37,0.030901074,0.016921997,-0.15466821
36.0,3.7,0,1,-0.05,0.4663564,0.37434387,0.25447428
45.0,3.8,1,1,-1.31,0.033800244,0.007156372,0.42339087
34.0,3.6,0,1,0.46,0.13757718,0.1809845,0.16962382
36.0,3.9,0,1,0.45,0.60324585,0.42512512,0.3004203
38.0,2.8,0,1,-0.91,0.12526524,0.20832825,0.09882119
39.0,3.1,1,1,1.82,0.2336446,0.26887512,0.17048962
33.0,3.8,1,1,-0.14,0.30056202,0.41731262,0.21342325
43.0,2.9,0,1,0.21,0.40879643,0.034500122,0.22032821
34.5,2.9,0,1,0.13,-0.16285884,-0.28190613,-0.066195026
40.0,3.1,0,1,-0.36,0.29272568,0.1028595,0.19265991
37.0,3.6,1,1,1.54,0.4310342,0.33528137,0.24920285
35.0,3.5,1,1,0.75,0.16199505,0.10481262,0.16703534
35.0,3.7,0,1,-1.35,0.3060981,0.423172,0.23069397
38.0,2.4,1,1,1.38,0.2425462,-0.076828,-0.013145253
37.0,3.5,1,1,-0.33,0.28686345,0.35676575,0.21948217
36.0,3.3,1,1,1.28,0.125723,0.09700012,0.15093431
31.0,3.1,0,1,-0.36,-0.13026226,0.082351685,-0.2118159
18.0,3.0,0,0,-0.04,-0.92096317,-0.99967957,-0.53958505
32.0,3.2,1,1,1.15,0.04084599,0.063797,-0.108495384
31.0,3.7,1,1,-0.73,0.23240864,-0.037765503,0.11664298
35.0,3.5,1,1,0.89,0.16199505,0.10481262,0.16703534
31.5,2.8,1,1,-0.31,-0.04898441,-0.06510925,-0.27557975
35.0,3.3,0,1,-1.29,-0.011636615,0.204422,0.12903845
33.0,3.0,0,1,0.24,-0.04863727,-0.29460144,-0.1277383
37.0,3.2,0,1,1.36,0.14884007,0.057937622,0.1551989
41.0,2.3,1,1,0.64,0.28696263,-0.15592957,0.088049635
41.0,3.4,0,1,1.04,0.20011437,0.32356262,0.28926584
32.0,3.5,0,1,0.37,0.082632184,-0.06510925,0.05587834
41.0,3.2,0,1,0.92,0.050617337,-0.016281128,0.23949549
32.5,2.8,1,1,-0.45,0.0021420717,0.052078247,-0.22599956
40.0,3.5,1,1,1.34,0.30451024,0.5423126,0.29238674
41.0,3.8,0,1,0.12,0.49617302,0.6321564,0.37147552
35.5,2.9,1,1,0.06,0.059503675,-0.08659363,-0.0023797005
36.0,2.6,1,1,0.15,0.2939664,-0.17350769,-0.0660726
32.0,2.9,1,1,-0.75,0.009447217,-0.026046753,-0.22672379
39.0,3.3,1,1,1.06,0.21341908,0.36262512,0.2130681
37.0,2.9,0,1,-0.18,0.0730077,0.21028137,0.08495982
44.0,3.2,1,1,2.33,0.346305,0.8235626,0.31152213
34.0,3.1,1,1,-0.4,0.062496305,-0.19010925,-0.0144046545
