LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.2103271,0.44862247
46.0,3.2,1,1,-0.3,0.3738042,-0.015258789,0.405914
25.0,3.6,1,1,-0.64,-0.5443934,-0.38146973,-0.12357721
37.0,2.9,1,1,-0.75,0.033950925,0.28137207,0.15261844
35.0,3.7,0,1,-0.49,0.3060981,0.3548584,0.26711604
37.0,3.8,1,1,0.72,0.45185673,0.5267334,0.33563554
44.0,3.9,1,1,-1.08,0.27090275,0.15368652,0.44775456
39.0,3.1,1,1,-0.63,0.2336446,0.16442871,0.23867178
36.0,3.6,1,1,0.75,0.29160893,0.3861084,0.26239365
33.0,3.2,1,1,0.89,0.063186765,0.092163086,0.05096508
35.0,3.4,0,1,0.99,-0.067684054,0.19470215,0.20533289
43.0,3.1,1,1,0.49,0.36026776,0.26306152,0.33661726
31.0,3.8,1,1,-0.17,0.15502179,0.14001465,0.21751928
33.0,3.3,0,1,-0.2,-0.010167003,0.015014648,0.098226115
40.0,3.2,1,1,0.87,0.27918637,0.2894287,0.27747118
44.0,3.3,1,1,0.23,0.3662759,0.14587402,0.38995513
38.0,2.9,1,1,-0.36,0.046476483,0.26757812,0.18385866
33.0,3.8,0,1,-0.28,0.2275821,0.36657715,0.25087768
40.0,3.6,0,1,0.93,0.5342094,0.37438965,0.36187083
41.0,3.7,1,1,-0.44,0.487198,0.31970215,0.39529383
33.0,2.9,1,1,0.69,0.045318723,-0.47521973,-0.07781598
45.0,3.8,1,1,0.31,0.033800244,0.38024902,0.449793
24.0,3.3,0,0,-1.24,-1.0658778,-0.8868408,-0.29060018
39.0,2.6,1,1,-0.34,0.18040669,0.07409668,0.15924852
36.0,3.5,1,1,0.91,0.2545339,0.2611084,0.23837714
35.0,3.1,1,1,-1.04,0.08971608,-0.008422852,0.12688786
38.0,3.5,1,1,1.04,0.2937795,0.24743652,0.28358757
29.0,3.6,0,0,-0.22,-0.55216587,-0.29162598,0.040950134
45.0,3.6,1,1,1.58,0.25130856,0.48376465,0.43590343
36.0,3.7,0,1,-0.73,0.4663564,0.4095459,0.28558815
39.0,3.5,1,1,0.34,0.2986127,0.35681152,0.3128099
40.0,3.2,1,1,0.94,0.27918637,0.2894287,0.27747118
36.0,3.5,1,1,0.7,0.2545339,0.2611084,0.23837714
33.5,3.5,0,1,0.19,0.061164975,0.011108398,0.1892813
34.0,3.7,1,1,-0.37,0.2289201,0.31188965,0.24494812
48.0,3.4,1,1,0.88,0.6780244,0.92419434,0.4822167
44.0,3.6,1,1,0.48,0.31738675,0.3236084,0.4244396
24.0,3.2,1,1,-0.56,-0.2693652,-0.9058838,-0.3217874
31.0,2.7,1,1,-1.6,-0.08326328,-0.27697754,-0.23354128
40.0,3.8,0,1,1.16,0.5152446,0.6693115,0.39319634
29.0,3.3,0,1,0.03,-0.054172397,-0.12561035,-0.1328552
36.0,3.1,1,1,0.27,0.13885891,0.0501709,0.16620487
40.0,3.0,0,1,2.24,0.38940632,0.064819336,0.24525131
47.0,4.0,0,1,0.2,0.77492344,0.39196777,0.4715911
27.5,3.1,0,1,-0.79,-0.05901134,-0.17053223,-0.26878706
38.0,3.2,1,1,-0.38,0.25218403,0.0892334,0.23205586
45.0,3.0,1,1,0.57,0.31349385,0.7796631,0.35675186
41.0,3.7,1,1,1.09,0.487198,0.31970215,0.39529383
24.0,3.4,0,0,-0.37,-0.8526782,-0.85217285,-0.2533084
46.0,4.0,0,1,0.86,0.87544835,0.29626465,0.46587867
36.0,2.5,1,1,-1.1,0.32289135,-0.16955566,-0.010191217
39.0,3.6,1,1,1.61,0.35318577,0.3626709,0.33756348
42.0,3.2,1,1,1.52,0.2731496,0.07556152,0.33341977
35.0,3.5,1,1,0.17,0.16199505,0.18884277,0.21995035
27.0,2.4,1,1,-0.96,0.07174313,-0.9127197,-0.380019
27.0,2.7,1,1,0.31,0.110500455,-0.50842285,-0.357265
42.0,3.1,1,1,1.42,0.32574666,0.041381836,0.31285894
36.0,3.0,1,1,-0.5,0.11265385,0.072631836,0.1401368
47.0,3.6,1,1,-0.89,0.48495495,0.22009277,0.45492417
30.5,2.9,0,1,-0.37,-0.2901839,-0.21447754,-0.21356288
31.5,3.5,0,1,0.89,0.07533085,-0.05529785,0.11082984
29.0,3.0,1,0,-0.04,-0.6604556,0.056030273,-0.24658662
33.5,3.2,1,1,-0.89,0.0863229,0.11071777,0.08393668
32.0,3.1,1,1,-0.37,0.030901074,0.041381836,-0.06544943
36.0,3.7,0,1,-0.05,0.4663564,0.4095459,0.28558815
45.0,3.8,1,1,-1.31,0.033800244,0.38024902,0.449793
34.0,3.6,0,1,0.46,0.13757718,0.18103027,0.22230542
36.0,3.9,0,1,0.45,0.60324585,0.37438965,0.33911842
38.0,2.8,0,1,-0.91,0.12526524,0.19128418,0.16545035
39.0,3.1,1,1,1.82,0.2336446,0.16442871,0.23867178
33.0,3.8,1,1,-0.14,0.30056202,0.36657715,0.25087768
43.0,2.9,0,1,0.21,0.40879643,0.4671631,0.2952812
34.5,2.9,0,1,0.13,-0.16285884,-0.21252441,0.019838959
40.0,3.1,0,1,-0.36,0.29272568,0.10681152,0.25915155
37.0,3.6,1,1,1.54,0.4310342,0.4095459,0.2822632
35.0,3.5,1,1,0.75,0.16199505,0.18884277,0.21995035
35.0,3.7,0,1,-1.35,0.3060981,0.3548584,0.26711604
38.0,2.4,1,1,1.38,0.2425462,0.44470215,0.07492136
37.0,3.5,1,1,-0.33,0.28686345,0.2376709,0.25846598
36.0,3.3,1,1,1.28,0.125723,0.14782715,0.20879982
31.0,3.1,0,1,-0.36,-0.13026226,0.0970459,-0.120500654
18.0,3.0,0,0,-0.04,-0.92096317,0.45983887,-0.4583916
32.0,3.2,1,1,1.15,0.04084599,0.07165527,-0.01914765
31.0,3.7,1,1,-0.73,0.23240864,-0.11584473,0.18088543
35.0,3.5,1,1,0.89,0.16199505,0.18884277,0.21995035
31.5,2.8,1,1,-0.31,-0.04898441,-0.44934082,-0.19289422
35.0,3.3,0,1,-1.29,-0.011636615,0.19470215,0.18165316
33.0,3.0,0,1,0.24,-0.04863727,-0.2779541,-0.04022856
37.0,3.2,0,1,1.36,0.14884007,0.048217773,0.21553297
41.0,2.3,1,1,0.64,0.28696263,-0.5963135,0.16664577
41.0,3.4,0,1,1.04,0.20011437,0.5325928,0.34765267
32.0,3.5,0,1,0.37,0.082632184,-0.05529785,0.13240182
41.0,3.2,0,1,0.92,0.050617337,0.19274902,0.30533567
32.5,2.8,1,1,-0.45,0.0021420717,-0.44885254,-0.14200509
40.0,3.5,1,1,1.34,0.30451024,0.5111084,0.34215403
41.0,3.8,0,1,0.12,0.49617302,0.4329834,0.40829533
35.5,2.9,1,1,0.06,0.059503675,0.028686523,0.08391053
36.0,2.6,1,1,0.15,0.2939664,-0.15393066,0.01940988
32.0,2.9,1,1,-0.75,0.009447217,-0.43371582,-0.14096525
39.0,3.3,1,1,1.06,0.21341908,0.28649902,0.26892576
37.0,2.9,0,1,-0.18,0.0730077,0.28137207,0.15261844
44.0,3.2,1,1,2.33,0.346305,0.20349121,0.374789
34.0,3.1,1,1,-0.4,0.062496305,-0.015258789,0.07047516
41.0,3.7,0,1,0.74,0.4893571,0.31970215,0.39529383
37.0,3.3,1,1,0.41,0.13186848,0.048217773,0.22602195
31.0,3.6,0,1,0.58,0.022718549,-0.07873535,0.13740359
38.0,3.4,1,1,-0.3,0.21318829,0.14001465,0.26078126
43.0,2.5,1,1,0.05,0.54436123,0.15661621,0.24059975
46.0,3.0,0,1,0.52,0.45937073,0.7816162,0.3770628
33.0,3.4,1,1,0.28,0.127823,-0.061157227,0.13753967
39.0,3.5,1,1,2.36,0.2986127,0.35681152,0.3128099
42.0,2.4,0,1,-0.25,0.17275059,-0.8267822,0.2120397
40.0,3.2,0,1,0.29,0.12634099,0.2894287,0.27747118
38.0,3.7,1,1,0.47,0.43818867,0.46032715,0.33610964
34.0,2.8,1,1,-0.03,0.024032712,-0.2574463,-0.04471883
28.0,2.1,1,0,-1.32,-1.1292552,-0.9185791,-0.3677979
43.0,3.1,1,1,1.59,0.36026776,0.26306152,0.33661726
33.0,3.6,0,1,0.89,0.15988934,0.09118652,0.20484804
31.0,3.5,0,1,0.41,0.040530324,-0.049438477,0.08664414
44.0,3.7,1,1,1.42,0.180174,0.23376465,0.43381497
41.0,3.8,1,1,-0.28,0.48786747,0.4329834,0.40829533
28.0,2.3,1,1,0.75,-0.0872401,-0.59436035,-0.36370367
44.0,3.8,0,1,0.78,0.45508587,0.24938965,0.44142023
45.0,3.6,0,1,-0.78,0.3258325,0.48376465,0.43590343
37.0,4.0,1,1,0.48,0.8112947,0.3626709,0.38159886
