LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.1801758,0.47213843
46.0,3.2,1,1,-0.3,0.3738042,-0.5385742,0.39365384
25.0,3.6,1,1,-0.64,-0.5443934,0.29736328,-0.20995659
37.0,2.9,1,1,-0.75,0.033950925,0.08935547,0.080253616
35.0,3.7,0,1,-0.49,0.3060981,0.32177734,0.24856733
37.0,3.8,1,1,0.72,0.45185673,0.0146484375,0.34029233
44.0,3.9,1,1,-1.08,0.27090275,0.13720703,0.46936014
39.0,3.1,1,1,-0.63,0.2336446,0.52978516,0.1864495
36.0,3.6,1,1,0.75,0.29160893,0.97753906,0.24229613
33.0,3.2,1,1,0.89,0.063186765,0.11376953,-0.030200332
35.0,3.4,0,1,0.99,-0.067684054,0.33740234,0.13889022
43.0,3.1,1,1,0.49,0.36026776,0.38720703,0.30263767
31.0,3.8,1,1,-0.17,0.15502179,0.87158203,0.16304548
33.0,3.3,0,1,-0.2,-0.010167003,-0.15966797,0.010352254
40.0,3.2,1,1,0.87,0.27918637,0.5727539,0.241353
44.0,3.3,1,1,0.23,0.3662759,-0.14013672,0.37476355
38.0,2.9,1,1,-0.36,0.046476483,0.125,0.120485246
33.0,3.8,0,1,-0.28,0.2275821,0.1850586,0.22773772
40.0,3.6,0,1,0.93,0.5342094,0.37353516,0.35139984
41.0,3.7,1,1,-0.44,0.487198,0.73876953,0.39800894
33.0,2.9,1,1,0.69,0.045318723,-0.27685547,-0.14980444
45.0,3.8,1,1,0.31,0.033800244,0.48486328,0.46598017
24.0,3.3,0,0,-1.24,-1.0658778,-1.2182617,-0.35473672
39.0,2.6,1,1,-0.34,0.18040669,0.6855469,0.09100095
36.0,3.5,1,1,0.91,0.2545339,0.6508789,0.20569295
35.0,3.1,1,1,-1.04,0.08971608,-0.10107422,0.047120772
38.0,3.5,1,1,1.04,0.2937795,-0.1459961,0.2757197
29.0,3.6,0,0,-0.22,-0.55216587,-0.30419922,-0.059875935
45.0,3.6,1,1,1.58,0.25130856,0.21923828,0.44097364
36.0,3.7,0,1,-0.73,0.4663564,0.55078125,0.28261453
39.0,3.5,1,1,0.34,0.2986127,-0.21435547,0.30317527
40.0,3.2,1,1,0.94,0.27918637,0.5727539,0.241353
36.0,3.5,1,1,0.7,0.2545339,0.6508789,0.20569295
33.5,3.5,0,1,0.19,0.061164975,-0.028808594,0.119362704
34.0,3.7,1,1,-0.37,0.2289201,0.1821289,0.2169589
48.0,3.4,1,1,0.88,0.6780244,1.5786133,0.4855335
44.0,3.6,1,1,0.48,0.31738675,0.25830078,0.42832825
24.0,3.2,1,1,-0.56,-0.2693652,-1.3041992,-0.3836261
31.0,2.7,1,1,-1.6,-0.08326328,-0.39013672,-0.30194643
40.0,3.8,0,1,1.16,0.5152446,0.62939453,0.39817262
29.0,3.3,0,1,0.03,-0.054172397,0.23486328,-0.2114464
36.0,3.1,1,1,0.27,0.13885891,-0.009277344,0.08887868
40.0,3.0,0,1,2.24,0.38940632,-0.021972656,0.1920686
47.0,4.0,0,1,0.2,0.77492344,1.4067383,0.50237
27.5,3.1,0,1,-0.79,-0.05901134,-0.6166992,-0.33531883
38.0,3.2,1,1,-0.38,0.25218403,0.3071289,0.18226302
45.0,3.0,1,1,0.57,0.31349385,1.4223633,0.32676795
41.0,3.7,1,1,1.09,0.487198,0.73876953,0.39800894
24.0,3.4,0,0,-0.37,-0.8526782,-0.83935547,-0.32096943
46.0,4.0,0,1,0.86,0.87544835,0.81689453,0.49624377
36.0,2.5,1,1,-1.1,0.32289135,-0.7026367,-0.07068397
39.0,3.6,1,1,1.61,0.35318577,0.39697266,0.32943797
42.0,3.2,1,1,1.52,0.2731496,0.21923828,0.30103922
35.0,3.5,1,1,0.17,0.16199505,0.62939453,0.17509915
27.0,2.4,1,1,-0.96,0.07174313,-1.3745117,-0.44663143
27.0,2.7,1,1,0.31,0.110500455,-0.29638672,-0.4218043
42.0,3.1,1,1,1.42,0.32574666,0.0024414062,0.27423587
36.0,3.0,1,1,-0.5,0.11265385,-0.079589844,0.06292301
47.0,3.6,1,1,-0.89,0.48495495,1.3911133,0.4615646
30.5,2.9,0,1,-0.37,-0.2901839,-0.34326172,-0.28398156
31.5,3.5,0,1,0.89,0.07533085,-0.41357422,0.016130447
29.0,3.0,1,0,-0.04,-0.6604556,-0.40576172,-0.31437624
33.5,3.2,1,1,-0.89,0.0863229,0.08251953,0.00023373961
32.0,3.1,1,1,-0.37,0.030901074,0.28564453,-0.1405932
36.0,3.7,0,1,-0.05,0.4663564,0.55078125,0.28261453
45.0,3.8,1,1,-1.31,0.033800244,0.48486328,0.46598017
34.0,3.6,0,1,0.46,0.13757718,0.41259766,0.17786753
36.0,3.9,0,1,0.45,0.60324585,0.018066406,0.3440571
38.0,2.8,0,1,-0.91,0.12526524,0.092285156,0.096948475
39.0,3.1,1,1,1.82,0.2336446,0.52978516,0.1864495
33.0,3.8,1,1,-0.14,0.30056202,0.1850586,0.22773772
43.0,2.9,0,1,0.21,0.40879643,0.3696289,0.2506769
34.5,2.9,0,1,0.13,-0.16285884,-0.23583984,-0.049145117
40.0,3.1,0,1,-0.36,0.29272568,0.3149414,0.21316725
37.0,3.6,1,1,1.54,0.4310342,0.82910156,0.2790488
35.0,3.5,1,1,0.75,0.16199505,0.62939453,0.17509915
35.0,3.7,0,1,-1.35,0.3060981,0.32177734,0.24856733
38.0,2.4,1,1,1.38,0.2425462,0.045410156,0.0051219612
37.0,3.5,1,1,-0.33,0.28686345,0.26123047,0.24362138
36.0,3.3,1,1,1.28,0.125723,0.13427734,0.14262135
31.0,3.1,0,1,-0.36,-0.13026226,0.22314453,-0.19468954
18.0,3.0,0,0,-0.04,-0.92096317,0.33642578,-0.51144564
32.0,3.2,1,1,1.15,0.04084599,0.19189453,-0.09628934
31.0,3.7,1,1,-0.73,0.23240864,0.12939453,0.10216511
35.0,3.5,1,1,0.89,0.16199505,0.62939453,0.17509915
31.5,2.8,1,1,-0.31,-0.04898441,-0.39794922,-0.26232052
35.0,3.3,0,1,-1.29,-0.011636615,0.19384766,0.10950339
33.0,3.0,0,1,0.24,-0.04863727,-0.12451172,-0.11268303
37.0,3.2,0,1,1.36,0.14884007,0.16064453,0.15169054
41.0,2.3,1,1,0.64,0.28696263,-0.043945312,0.09852147
41.0,3.4,0,1,1.04,0.20011437,0.5004883,0.3258857
32.0,3.5,0,1,0.37,0.082632184,-0.40576172,0.044268973
41.0,3.2,0,1,0.92,0.050617337,0.44384766,0.26966658
32.5,2.8,1,1,-0.45,0.0021420717,-0.28076172,-0.21197736
40.0,3.5,1,1,1.34,0.30451024,0.04345703,0.32610106
41.0,3.8,0,1,0.12,0.49617302,0.5336914,0.41550434
35.5,2.9,1,1,0.06,0.059503675,-0.1538086,0.00634861
36.0,2.6,1,1,0.15,0.2939664,-0.34326172,-0.047387615
32.0,2.9,1,1,-0.75,0.009447217,-0.27685547,-0.21172914
39.0,3.3,1,1,1.06,0.21341908,0.12646484,0.24005413
37.0,2.9,0,1,-0.18,0.0730077,0.08935547,0.080253616
44.0,3.2,1,1,2.33,0.346305,0.23876953,0.35303122
34.0,3.1,1,1,-0.4,0.062496305,-0.06591797,-0.008348346
41.0,3.7,0,1,0.74,0.4893571,0.73876953,0.39800894
37.0,3.3,1,1,0.41,0.13186848,-0.08691406,0.17653945
31.0,3.6,0,1,0.58,0.022718549,-0.20263672,0.049256302
38.0,3.4,1,1,-0.3,0.21318829,-0.39990234,0.24366742
43.0,2.5,1,1,0.05,0.54436123,-0.15478516,0.17165077
46.0,3.0,0,1,0.52,0.45937073,0.96533203,0.35336018
33.0,3.4,1,1,0.28,0.127823,-0.35888672,0.054084823
39.0,3.5,1,1,2.36,0.2986127,-0.21435547,0.30317527
42.0,2.4,0,1,-0.25,0.17275059,-0.0073242188,0.14150584
40.0,3.2,0,1,0.29,0.12634099,0.5727539,0.241353
38.0,3.7,1,1,0.47,0.43818867,0.80322266,0.33507794
34.0,2.8,1,1,-0.03,0.024032712,-0.10107422,-0.112823635
28.0,2.1,1,0,-1.32,-1.1292552,-1.3393555,-0.43441206
43.0,3.1,1,1,1.59,0.36026776,0.38720703,0.30263767
33.0,3.6,0,1,0.89,0.15988934,0.09033203,0.14128245
31.0,3.5,0,1,0.41,0.040530324,-0.37451172,-0.0098847
44.0,3.7,1,1,1.42,0.180174,0.43798828,0.4433388
41.0,3.8,1,1,-0.28,0.48786747,0.5336914,0.41550434
28.0,2.3,1,1,0.75,-0.0872401,-1.2885742,-0.4308228
