LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.0966797,0.47249663
46.0,3.2,1,1,-0.3,0.3738042,0.21972656,0.38672674
25.0,3.6,1,1,-0.64,-0.5443934,-0.6826172,-0.14336926
37.0,2.9,1,1,-0.75,0.033950925,0.1015625,0.08279152
35.0,3.7,0,1,-0.49,0.3060981,0.3486328,0.24788517
37.0,3.8,1,1,0.72,0.45185673,0.31933594,0.32911322
44.0,3.9,1,1,-1.08,0.27090275,0.08886719,0.47120002
39.0,3.1,1,1,-0.63,0.2336446,0.3076172,0.20663108
36.0,3.6,1,1,0.75,0.29160893,0.33984375,0.24219918
33.0,3.2,1,1,0.89,0.063186765,-0.0029296875,-0.015895039
35.0,3.4,0,1,0.99,-0.067684054,0.16796875,0.1505197
43.0,3.1,1,1,0.49,0.36026776,0.19433594,0.30106077
31.0,3.8,1,1,-0.17,0.15502179,0.11816406,0.16740876
33.0,3.3,0,1,-0.2,-0.010167003,-0.04638672,0.030929409
40.0,3.2,1,1,0.87,0.27918637,0.39648438,0.2558967
44.0,3.3,1,1,0.23,0.3662759,0.36035156,0.36710697
38.0,2.9,1,1,-0.36,0.046476483,0.07519531,0.13133773
33.0,3.8,0,1,-0.28,0.2275821,0.33789062,0.23315735
40.0,3.6,0,1,0.93,0.5342094,0.4794922,0.34787822
41.0,3.7,1,1,-0.44,0.487198,0.53222656,0.39389428
33.0,2.9,1,1,0.69,0.045318723,-0.16308594,-0.14145955
45.0,3.8,1,1,0.31,0.033800244,0.22949219,0.47050297
24.0,3.3,0,0,-1.24,-1.0658778,-0.9892578,-0.31321108
39.0,2.6,1,1,-0.34,0.18040669,0.21582031,0.093248546
36.0,3.5,1,1,0.91,0.2545339,0.17089844,0.2149008
35.0,3.1,1,1,-1.04,0.08971608,-0.048828125,0.054809272
38.0,3.5,1,1,1.04,0.2937795,0.25683594,0.26871246
29.0,3.6,0,0,-0.22,-0.55216587,-0.37402344,-0.0057433248
45.0,3.6,1,1,1.58,0.25130856,0.34277344,0.44328293
36.0,3.7,0,1,-0.73,0.4663564,0.44628906,0.27346808
39.0,3.5,1,1,0.34,0.2986127,0.2919922,0.29500097
40.0,3.2,1,1,0.94,0.27918637,0.39648438,0.2558967
36.0,3.5,1,1,0.7,0.2545339,0.17089844,0.2149008
33.5,3.5,0,1,0.19,0.061164975,0.032226562,0.13461354
34.0,3.7,1,1,-0.37,0.2289201,0.296875,0.22177331
