LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.0554199,0.5362917
46.0,3.2,1,1,-0.3,0.3738042,0.33276367,0.47317505
25.0,3.6,1,1,-0.64,-0.5443934,-1.0734863,-0.20099033
37.0,2.9,1,1,-0.75,0.033950925,-0.021728516,0.12465536
35.0,3.7,0,1,-0.49,0.3060981,0.41088867,0.26924962
37.0,3.8,1,1,0.72,0.45185673,0.44995117,0.37773278
44.0,3.9,1,1,-1.08,0.27090275,0.29760742,0.53709424
39.0,3.1,1,1,-0.63,0.2336446,0.45385742,0.20790109
36.0,3.6,1,1,0.75,0.29160893,0.4206543,0.26646057
33.0,3.2,1,1,0.89,0.063186765,0.12670898,0.0030431896
35.0,3.4,0,1,0.99,-0.067684054,0.010498047,0.17315601
43.0,3.1,1,1,0.49,0.36026776,0.21557617,0.35227242
31.0,3.8,1,1,-0.17,0.15502179,0.10644531,0.17376861
33.0,3.3,0,1,-0.2,-0.010167003,0.0017089844,0.04893451
40.0,3.2,1,1,0.87,0.27918637,0.41967773,0.2763313
44.0,3.3,1,1,0.23,0.3662759,0.33276367,0.44551593
38.0,2.9,1,1,-0.36,0.046476483,-0.0017089844,0.15392521
33.0,3.8,0,1,-0.28,0.2275821,0.32202148,0.24052787
40.0,3.6,0,1,0.93,0.5342094,0.6062012,0.40810812
41.0,3.7,1,1,-0.44,0.487198,0.5241699,0.46118438
33.0,2.9,1,1,0.69,0.045318723,-0.19067383,-0.12494983
45.0,3.8,1,1,0.31,0.033800244,0.06323242,0.54012007
24.0,3.3,0,0,-1.24,-1.0658778,-0.7766113,-0.3805681
39.0,2.6,1,1,-0.34,0.18040669,0.3659668,0.1244455
36.0,3.5,1,1,0.91,0.2545339,0.2800293,0.227102
35.0,3.1,1,1,-1.04,0.08971608,0.061279297,0.09199445
38.0,3.5,1,1,1.04,0.2937795,0.30541992,0.30040145
29.0,3.6,0,0,-0.22,-0.55216587,-0.27563477,-0.022717893
45.0,3.6,1,1,1.58,0.25130856,0.26635742,0.5174714
36.0,3.7,0,1,-0.73,0.4663564,0.36206055,0.30514377
39.0,3.5,1,1,0.34,0.2986127,0.36010742,0.3336656
40.0,3.2,1,1,0.94,0.27918637,0.41967773,0.2763313
36.0,3.5,1,1,0.7,0.2545339,0.2800293,0.227102
33.5,3.5,0,1,0.19,0.061164975,0.10473633,0.1530028
34.0,3.7,1,1,-0.37,0.2289201,0.42651367,0.23264267
48.0,3.4,1,1,0.88,0.6780244,0.5358887,0.5997862
44.0,3.6,1,1,0.48,0.31738675,0.26245117,0.5013981
24.0,3.2,1,1,-0.56,-0.2693652,-0.87231445,-0.4115197
31.0,2.7,1,1,-1.6,-0.08326328,-0.27856445,-0.29099905
40.0,3.8,0,1,1.16,0.5152446,0.5397949,0.46060336
29.0,3.3,0,1,0.03,-0.054172397,0.1003418,-0.20835976
36.0,3.1,1,1,0.27,0.13885891,0.05053711,0.13432316
40.0,3.0,0,1,2.24,0.38940632,0.10620117,0.21678554
47.0,4.0,0,1,0.2,0.77492344,0.36010742,0.575175
27.5,3.1,0,1,-0.79,-0.05901134,-0.23950195,-0.35120785
38.0,3.2,1,1,-0.38,0.25218403,0.37719727,0.20526299
45.0,3.0,1,1,0.57,0.31349385,0.74487305,0.38913643
41.0,3.7,1,1,1.09,0.487198,0.5241699,0.46118438
24.0,3.4,0,0,-0.37,-0.8526782,-0.88793945,-0.3421628
46.0,4.0,0,1,0.86,0.87544835,-0.24145508,0.5652734
36.0,2.5,1,1,-1.1,0.32289135,-0.052001953,-0.04496914
39.0,3.6,1,1,1.61,0.35318577,0.5280762,0.36963528
42.0,3.2,1,1,1.52,0.2731496,0.033935547,0.34844726
35.0,3.5,1,1,0.17,0.16199505,0.24194336,0.19629294
27.0,2.4,1,1,-0.96,0.07174313,-0.5930176,-0.4358865
27.0,2.7,1,1,0.31,0.110500455,-0.5422363,-0.4279744
42.0,3.1,1,1,1.42,0.32574666,0.09057617,0.31473768
36.0,3.0,1,1,-0.5,0.11265385,-0.048583984,0.11047052
47.0,3.6,1,1,-0.89,0.48495495,0.48120117,0.5469546
30.5,2.9,0,1,-0.37,-0.2901839,-0.35668945,-0.28057975
31.5,3.5,0,1,0.89,0.07533085,-0.06958008,0.05080805
29.0,3.0,1,0,-0.04,-0.6604556,-0.30395508,-0.3218785
33.5,3.2,1,1,-0.89,0.0863229,0.14916992,0.038742527
32.0,3.1,1,1,-0.37,0.030901074,0.024169922,-0.1212395
36.0,3.7,0,1,-0.05,0.4663564,0.36206055,0.30514377
45.0,3.8,1,1,-1.31,0.033800244,0.06323242,0.54012007
34.0,3.6,0,1,0.46,0.13757718,0.39941406,0.1953645
36.0,3.9,0,1,0.45,0.60324585,0.40698242,0.3838768
38.0,2.8,0,1,-0.91,0.12526524,0.07836914,0.13573065
39.0,3.1,1,1,1.82,0.2336446,0.45385742,0.20790109
33.0,3.8,1,1,-0.14,0.30056202,0.32202148,0.24052787
43.0,2.9,0,1,0.21,0.40879643,0.46948242,0.29378545
