LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.1655273,0.4781409
46.0,3.2,1,1,-0.3,0.3738042,0.20458984,0.426019
25.0,3.6,1,1,-0.64,-0.5443934,-0.8540039,-0.18789013
37.0,2.9,1,1,-0.75,0.033950925,0.18408203,0.18992114
35.0,3.7,0,1,-0.49,0.3060981,0.27148438,0.3021577
37.0,3.8,1,1,0.72,0.45185673,0.3725586,0.37718832
44.0,3.9,1,1,-1.08,0.27090275,0.1694336,0.4776994
39.0,3.1,1,1,-0.63,0.2336446,0.29003906,0.26765525
36.0,3.6,1,1,0.75,0.29160893,0.35205078,0.29793447
33.0,3.2,1,1,0.89,0.063186765,-0.025878906,0.07385654
35.0,3.4,0,1,0.99,-0.067684054,0.1665039,0.22947562
43.0,3.1,1,1,0.49,0.36026776,0.3178711,0.36269337
31.0,3.8,1,1,-0.17,0.15502179,-0.029785156,0.23115894
33.0,3.3,0,1,-0.2,-0.010167003,-0.10986328,0.11770423
40.0,3.2,1,1,0.87,0.27918637,0.39208984,0.31610733
44.0,3.3,1,1,0.23,0.3662759,0.3647461,0.40958846
38.0,2.9,1,1,-0.36,0.046476483,0.08154297,0.21236674
33.0,3.8,0,1,-0.28,0.2275821,0.33447266,0.28721806
40.0,3.6,0,1,0.93,0.5342094,0.40966797,0.39230722
41.0,3.7,1,1,-0.44,0.487198,0.5209961,0.4244557
33.0,2.9,1,1,0.69,0.045318723,-0.2133789,-0.05385022
45.0,3.8,1,1,0.31,0.033800244,0.2241211,0.47724628
24.0,3.3,0,0,-1.24,-1.0658778,-0.94384766,-0.35464174
39.0,2.6,1,1,-0.34,0.18040669,0.23095703,0.19576338
36.0,3.5,1,1,0.91,0.2545339,0.2211914,0.27361178
35.0,3.1,1,1,-1.04,0.08971608,-0.049316406,0.1575626
38.0,3.5,1,1,1.04,0.2937795,0.3334961,0.32485467
29.0,3.6,0,0,-0.22,-0.55216587,-0.3383789,0.020673737
45.0,3.6,1,1,1.58,0.25130856,0.39208984,0.45895314
36.0,3.7,0,1,-0.73,0.4663564,0.35058594,0.32623595
39.0,3.5,1,1,0.34,0.2986127,0.3618164,0.34876832
40.0,3.2,1,1,0.94,0.27918637,0.39208984,0.31610733
