LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.4730225,0.4707065
46.0,3.2,1,1,-0.3,0.3738042,0.4251709,0.40019146
25.0,3.6,1,1,-0.64,-0.5443934,-0.4605713,-0.2318646
37.0,2.9,1,1,-0.75,0.033950925,-0.07141113,0.12857148
35.0,3.7,0,1,-0.49,0.3060981,0.4281006,0.26154855
37.0,3.8,1,1,0.72,0.45185673,0.37145996,0.34635675
44.0,3.9,1,1,-1.08,0.27090275,0.12145996,0.4710391
39.0,3.1,1,1,-0.63,0.2336446,0.2557373,0.21932063
36.0,3.6,1,1,0.75,0.29160893,0.3734131,0.26039994
33.0,3.2,1,1,0.89,0.063186765,-0.052368164,-0.02161628
35.0,3.4,0,1,0.99,-0.067684054,0.18395996,0.1901322
43.0,3.1,1,1,0.49,0.36026776,0.10681152,0.33346856
31.0,3.8,1,1,-0.17,0.15502179,-0.03479004,0.18639827
33.0,3.3,0,1,-0.2,-0.010167003,-0.18029785,0.027016021
40.0,3.2,1,1,0.87,0.27918637,0.29675293,0.2793289
44.0,3.3,1,1,0.23,0.3662759,0.41540527,0.38893145
38.0,2.9,1,1,-0.36,0.046476483,-0.060180664,0.17685
33.0,3.8,0,1,-0.28,0.2275821,0.35583496,0.24045384
40.0,3.6,0,1,0.93,0.5342094,0.39489746,0.37653697
41.0,3.7,1,1,-0.44,0.487198,0.67614746,0.41128206
33.0,2.9,1,1,0.69,0.045318723,-0.013305664,-0.15692925
45.0,3.8,1,1,0.31,0.033800244,-0.07287598,0.4696219
24.0,3.3,0,0,-1.24,-1.0658778,-1.2965088,-0.3958899
39.0,2.6,1,1,-0.34,0.18040669,0.057006836,0.13929142
36.0,3.5,1,1,0.91,0.2545339,0.2659912,0.23261112
35.0,3.1,1,1,-1.04,0.08971608,-0.17004395,0.07595985
38.0,3.5,1,1,1.04,0.2937795,0.13317871,0.29794097
29.0,3.6,0,0,-0.22,-0.55216587,-0.23986816,-0.05040969
45.0,3.6,1,1,1.58,0.25130856,0.10192871,0.44463414
36.0,3.7,0,1,-0.73,0.4663564,0.43200684,0.29352033
39.0,3.5,1,1,0.34,0.2986127,0.09509277,0.32656646
40.0,3.2,1,1,0.94,0.27918637,0.29675293,0.2793289
36.0,3.5,1,1,0.7,0.2545339,0.2659912,0.23261112
33.5,3.5,0,1,0.19,0.061164975,-0.026000977,0.16658963
