LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.9684011,0.97966766,0.4587567
46.0,3.2,1,1,-0.3,0.38697827,0.600441,0.36623517
25.0,3.6,1,1,-0.64,-0.5531138,-0.6979523,-0.20426497
37.0,2.9,1,1,-0.75,0.036869153,0.06800079,0.13885874
35.0,3.7,0,1,-0.49,0.33244526,0.33016205,0.26513177
37.0,3.8,1,1,0.72,0.4509393,0.48423004,0.34169054
44.0,3.9,1,1,-1.08,0.17790042,0.22878265,0.45769143
39.0,3.1,1,1,-0.63,0.2090951,0.25621796,0.21928737
36.0,3.6,1,1,0.75,0.32382977,0.31266785,0.24874058
33.0,3.2,1,1,0.89,0.057651624,0.012794495,0.030956648
35.0,3.4,0,1,0.99,-0.053314105,0.11197662,0.19551015
43.0,3.1,1,1,0.49,0.39135563,0.25819397,0.29153824
31.0,3.8,1,1,-0.17,0.17379771,0.16464996,0.19410749
33.0,3.3,0,1,-0.2,-0.016031161,0.008735657,0.06649341
40.0,3.2,1,1,0.87,0.27105153,0.2508316,0.26724547
44.0,3.3,1,1,0.23,0.38471425,0.26947784,0.35887688
38.0,2.9,1,1,-0.36,0.058080778,0.1564064,0.17453726
33.0,3.8,0,1,-0.28,0.24742518,0.26396942,0.2510425
40.0,3.6,0,1,0.93,0.5043756,0.42195892,0.34107077
41.0,3.7,1,1,-0.44,0.5069829,0.5051193,0.39399496
33.0,2.9,1,1,0.69,0.03221713,-0.11289215,-0.06792052
45.0,3.8,1,1,0.31,0.025507078,0.16623688,0.45573217
24.0,3.3,0,0,-1.24,-1.0463427,-0.8806381,-0.32531968
39.0,2.6,1,1,-0.34,0.188305,0.17047119,0.13348293
36.0,3.5,1,1,0.91,0.2655183,0.2626648,0.23548298
35.0,3.1,1,1,-1.04,0.06925593,-0.037757874,0.09791503
38.0,3.5,1,1,1.04,0.31229985,0.32923126,0.2879888
29.0,3.6,0,0,-0.22,-0.50045764,-0.12741089,-0.047671914
45.0,3.6,1,1,1.58,0.3097669,0.36711884,0.41694522
36.0,3.7,0,1,-0.73,0.46027958,0.40744781,0.29007483
39.0,3.5,1,1,0.34,0.32015812,0.3515091,0.3089445
40.0,3.2,1,1,0.94,0.27105153,0.2508316,0.26724547
36.0,3.5,1,1,0.7,0.2655183,0.2626648,0.23548298
33.5,3.5,0,1,0.19,0.044990644,0.06880951,0.17337085
34.0,3.7,1,1,-0.37,0.2050725,0.25296783,0.24388757
48.0,3.4,1,1,0.88,0.6502801,0.9605789,0.4611578
44.0,3.6,1,1,0.48,0.3883916,0.34681702,0.40614554
24.0,3.2,1,1,-0.56,-0.32095516,-0.84497833,-0.35152665
31.0,2.7,1,1,-1.6,-0.084161654,-0.3955307,-0.21899694
40.0,3.8,0,1,1.16,0.52053845,0.67154694,0.39683765
29.0,3.3,0,1,0.03,-0.042171374,-0.12870789,-0.15593481
36.0,3.1,1,1,0.27,0.12573443,0.0024375916,0.14115825
40.0,3.0,0,1,2.24,0.35958874,0.28325272,0.22924492
47.0,4.0,0,1,0.2,0.6850797,0.85788727,0.48871318
27.5,3.1,0,1,-0.79,-0.07890119,-0.43650055,-0.29462314
38.0,3.2,1,1,-0.38,0.25519955,0.20035553,0.22205669
45.0,3.0,1,1,0.57,0.32743275,0.5077896,0.31169704
41.0,3.7,1,1,1.09,0.5069829,0.5051193,0.39399496
24.0,3.4,0,0,-0.37,-0.8384932,-0.8968735,-0.2942632
46.0,4.0,0,1,0.86,0.8159772,0.70679474,0.48160818
36.0,2.5,1,1,-1.1,0.3216039,0.018501282,-0.0004146248
39.0,3.6,1,1,1.61,0.3333131,0.4134903,0.32027864
42.0,3.2,1,1,1.52,0.2588464,0.16808319,0.31047243
35.0,3.5,1,1,0.17,0.16575252,0.19324493,0.21658625
27.0,2.4,1,1,-0.96,0.04387103,-0.6990051,-0.37757778
27.0,2.7,1,1,0.31,0.14190875,-0.3086624,-0.36137825
42.0,3.1,1,1,1.42,0.34991276,0.22554016,0.27296156
36.0,3.0,1,1,-0.5,0.109253034,-0.0046539307,0.12650184
47.0,3.6,1,1,-0.89,0.48882115,0.27805328,0.43498838
30.5,2.9,0,1,-0.37,-0.26510227,-0.17785645,-0.2064054
31.5,3.5,0,1,0.89,0.069002256,0.007896423,0.061843246
29.0,3.0,1,0,-0.04,-0.6854571,-0.25315094,-0.24821141
33.5,3.2,1,1,-0.89,0.090793714,0.0052108765,0.06224133
32.0,3.1,1,1,-0.37,0.03985034,-0.014732361,-0.08383249
36.0,3.7,0,1,-0.05,0.46027958,0.40744781,0.29007483
45.0,3.8,1,1,-1.31,0.025507078,0.16623688,0.45573217
34.0,3.6,0,1,0.46,0.1252595,0.14669037,0.20851564
36.0,3.9,0,1,0.45,0.59451306,0.35552216,0.3473247
38.0,2.8,0,1,-0.91,0.094368085,0.13288116,0.14914586
39.0,3.1,1,1,1.82,0.2090951,0.25621796,0.21928737
33.0,3.8,1,1,-0.14,0.2720834,0.26396942,0.2510425
43.0,2.9,0,1,0.21,0.38098538,0.34035492,0.25962242
