LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.0717773,0.5169708
46.0,3.2,1,1,-0.3,0.3738042,0.091308594,0.4513781
25.0,3.6,1,1,-0.64,-0.5443934,-0.6196289,-0.16931435
37.0,2.9,1,1,-0.75,0.033950925,0.18603516,0.14791636
35.0,3.7,0,1,-0.49,0.3060981,0.27685547,0.2626285
37.0,3.8,1,1,0.72,0.45185673,0.42529297,0.34553045
44.0,3.9,1,1,-1.08,0.27090275,0.1772461,0.5178168
39.0,3.1,1,1,-0.63,0.2336446,0.18896484,0.23427378
36.0,3.6,1,1,0.75,0.29160893,0.38916016,0.26402825
33.0,3.2,1,1,0.89,0.063186765,-0.022949219,0.0036694258
35.0,3.4,0,1,0.99,-0.067684054,0.13232422,0.19188759
43.0,3.1,1,1,0.49,0.36026776,0.23388672,0.3478362
31.0,3.8,1,1,-0.17,0.15502179,0.33398438,0.19731966
33.0,3.3,0,1,-0.2,-0.010167003,-0.036621094,0.06244807
40.0,3.2,1,1,0.87,0.27918637,0.32373047,0.27937317
44.0,3.3,1,1,0.23,0.3662759,0.3334961,0.4223546
38.0,2.9,1,1,-0.36,0.046476483,0.12402344,0.17781223
33.0,3.8,0,1,-0.28,0.2275821,0.25195312,0.24281389
40.0,3.6,0,1,0.93,0.5342094,0.37646484,0.37764156
41.0,3.7,1,1,-0.44,0.487198,0.50146484,0.43144166
33.0,2.9,1,1,0.69,0.045318723,-0.1899414,-0.13669923
45.0,3.8,1,1,0.31,0.033800244,0.15771484,0.52236086
24.0,3.3,0,0,-1.24,-1.0658778,-1.2797852,-0.3127626
39.0,2.6,1,1,-0.34,0.18040669,0.14355469,0.15252696
36.0,3.5,1,1,0.91,0.2545339,0.21923828,0.2419281
35.0,3.1,1,1,-1.04,0.08971608,-0.091308594,0.1013549
38.0,3.5,1,1,1.04,0.2937795,0.26708984,0.28839874
29.0,3.6,0,0,-0.22,-0.55216587,-0.40478516,0.0032394826
45.0,3.6,1,1,1.58,0.25130856,0.44677734,0.49830258
36.0,3.7,0,1,-0.73,0.4663564,0.43896484,0.28904152
39.0,3.5,1,1,0.34,0.2986127,0.28857422,0.3135619
40.0,3.2,1,1,0.94,0.27918637,0.32373047,0.27937317
36.0,3.5,1,1,0.7,0.2545339,0.21923828,0.2419281
33.5,3.5,0,1,0.19,0.061164975,0.03857422,0.17065166
34.0,3.7,1,1,-0.37,0.2289201,0.17236328,0.2391773
48.0,3.4,1,1,0.88,0.6780244,0.9194336,0.5820197
44.0,3.6,1,1,0.48,0.31738675,0.33740234,0.4794523
24.0,3.2,1,1,-0.56,-0.2693652,-0.9633789,-0.34153947
31.0,2.7,1,1,-1.6,-0.08326328,-0.3852539,-0.27802706
40.0,3.8,0,1,1.16,0.5152446,0.70458984,0.42911306
29.0,3.3,0,1,0.03,-0.054172397,0.04248047,-0.17439032
36.0,3.1,1,1,0.27,0.13885891,-0.022949219,0.1578815
40.0,3.0,0,1,2.24,0.38940632,0.107910156,0.23887932
47.0,4.0,0,1,0.2,0.77492344,0.74365234,0.5602547
27.5,3.1,0,1,-0.79,-0.05901134,-0.26416016,-0.29541174
38.0,3.2,1,1,-0.38,0.25218403,0.17919922,0.23063944
45.0,3.0,1,1,0.57,0.31349385,0.70654297,0.38090277
41.0,3.7,1,1,1.09,0.487198,0.50146484,0.43144166
24.0,3.4,0,0,-0.37,-0.8526782,-1.449707,-0.27937517
46.0,4.0,0,1,0.86,0.87544835,0.6772461,0.54930705
36.0,2.5,1,1,-1.1,0.32289135,-0.33740234,-0.07358773
39.0,3.6,1,1,1.61,0.35318577,0.37646484,0.34355804
42.0,3.2,1,1,1.52,0.2731496,0.12060547,0.34021437
35.0,3.5,1,1,0.17,0.16199505,0.12939453,0.21660832
27.0,2.4,1,1,-0.96,0.07174313,-0.7055664,-0.41450635
27.0,2.7,1,1,0.31,0.110500455,-0.5024414,-0.38795927
42.0,3.1,1,1,1.42,0.32574666,0.04248047,0.31319627
36.0,3.0,1,1,-0.5,0.11265385,-0.016113281,0.1257894
47.0,3.6,1,1,-0.89,0.48495495,0.64208984,0.5292586
30.5,2.9,0,1,-0.37,-0.2901839,-0.28759766,-0.25454307
31.5,3.5,0,1,0.89,0.07533085,0.00048828125,0.076689444
29.0,3.0,1,0,-0.04,-0.6604556,-0.25634766,-0.2787662
33.5,3.2,1,1,-0.89,0.0863229,0.0073242188,0.043443702
32.0,3.1,1,1,-0.37,0.030901074,0.0014648438,-0.11750841
36.0,3.7,0,1,-0.05,0.4663564,0.43896484,0.28904152
45.0,3.8,1,1,-1.31,0.033800244,0.15771484,0.52236086
34.0,3.6,0,1,0.46,0.13757718,0.1274414,0.21496138
36.0,3.9,0,1,0.45,0.60324585,0.49951172,0.3486488
38.0,2.8,0,1,-0.91,0.12526524,0.10449219,0.16118337
39.0,3.1,1,1,1.82,0.2336446,0.18896484,0.23427378
33.0,3.8,1,1,-0.14,0.30056202,0.25195312,0.24281389
43.0,2.9,0,1,0.21,0.40879643,0.43896484,0.29779953
34.5,2.9,0,1,0.13,-0.16285884,-0.17626953,-0.04283385
40.0,3.1,0,1,-0.36,0.29272568,0.1850586,0.26112986
37.0,3.6,1,1,1.54,0.4310342,0.47802734,0.2888875
35.0,3.5,1,1,0.75,0.16199505,0.12939453,0.21660832
35.0,3.7,0,1,-1.35,0.3060981,0.27685547,0.2626285
38.0,2.4,1,1,1.38,0.2425462,0.19189453,0.034242332
37.0,3.5,1,1,-0.33,0.28686345,0.25146484,0.26663512
36.0,3.3,1,1,1.28,0.125723,0.114746094,0.19930951
31.0,3.1,0,1,-0.36,-0.13026226,-0.045410156,-0.16582075
18.0,3.0,0,0,-0.04,-0.92096317,-0.5180664,-0.46152934
32.0,3.2,1,1,1.15,0.04084599,-0.076660156,-0.070200935
31.0,3.7,1,1,-0.73,0.23240864,0.06298828,0.16165318
35.0,3.5,1,1,0.89,0.16199505,0.12939453,0.21660832
31.5,2.8,1,1,-0.31,-0.04898441,-0.31689453,-0.23870718
35.0,3.3,0,1,-1.29,-0.011636615,0.16455078,0.1691612
33.0,3.0,0,1,0.24,-0.04863727,-0.095214844,-0.09922603
37.0,3.2,0,1,1.36,0.14884007,0.084472656,0.2065555
41.0,2.3,1,1,0.64,0.28696263,-0.42919922,0.14723802
41.0,3.4,0,1,1.04,0.20011437,0.30029297,0.35695398
32.0,3.5,0,1,0.37,0.082632184,0.0043945312,0.10327642
41.0,3.2,0,1,0.92,0.050617337,0.2006836,0.30436173
32.5,2.8,1,1,-0.45,0.0021420717,-0.20947266,-0.19411415
40.0,3.5,1,1,1.34,0.30451024,0.3413086,0.35009864
41.0,3.8,0,1,0.12,0.49617302,0.63427734,0.45263153
35.5,2.9,1,1,0.06,0.059503675,-0.027832031,0.042821147
36.0,2.6,1,1,0.15,0.2939664,-0.17041016,-0.042992905
32.0,2.9,1,1,-0.75,0.009447217,-0.1586914,-0.18997768
39.0,3.3,1,1,1.06,0.21341908,0.3178711,0.2728938
37.0,2.9,0,1,-0.18,0.0730077,0.18603516,0.14791636
44.0,3.2,1,1,2.33,0.346305,0.39208984,0.400825
34.0,3.1,1,1,-0.4,0.062496305,-0.080566406,0.02592241
