LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.2209473,0.48364332
46.0,3.2,1,1,-0.3,0.3738042,0.19360352,0.4338647
25.0,3.6,1,1,-0.64,-0.5443934,-0.57592773,-0.19721124
37.0,2.9,1,1,-0.75,0.033950925,0.14331055,0.1539147
35.0,3.7,0,1,-0.49,0.3060981,0.18188477,0.26758337
37.0,3.8,1,1,0.72,0.45185673,0.46704102,0.35997146
44.0,3.9,1,1,-1.08,0.27090275,0.21704102,0.48711577
39.0,3.1,1,1,-0.63,0.2336446,0.33520508,0.21716511
36.0,3.6,1,1,0.75,0.29160893,0.31469727,0.2643455
33.0,3.2,1,1,0.89,0.063186765,-0.055419922,0.022463247
35.0,3.4,0,1,0.99,-0.067684054,0.20043945,0.19929646
43.0,3.1,1,1,0.49,0.36026776,0.24633789,0.3385563
31.0,3.8,1,1,-0.17,0.15502179,0.16821289,0.20184666
33.0,3.3,0,1,-0.2,-0.010167003,-0.15942383,0.069888145
40.0,3.2,1,1,0.87,0.27918637,0.4025879,0.27359563
44.0,3.3,1,1,0.23,0.3662759,0.4182129,0.41490954
38.0,2.9,1,1,-0.36,0.046476483,0.12768555,0.17587984
33.0,3.8,0,1,-0.28,0.2275821,0.42016602,0.24318954
40.0,3.6,0,1,0.93,0.5342094,0.41625977,0.38700944
41.0,3.7,1,1,-0.44,0.487198,0.49047852,0.42665038
33.0,2.9,1,1,0.69,0.045318723,-0.20678711,-0.123892605
45.0,3.8,1,1,0.31,0.033800244,0.23657227,0.49376425
24.0,3.3,0,0,-1.24,-1.0658778,-0.92944336,-0.40292513
39.0,2.6,1,1,-0.34,0.18040669,0.14038086,0.15577868
36.0,3.5,1,1,0.91,0.2545339,0.27563477,0.2373439
35.0,3.1,1,1,-1.04,0.08971608,-0.014160156,0.1091807
38.0,3.5,1,1,1.04,0.2937795,0.39868164,0.30279857
29.0,3.6,0,0,-0.22,-0.55216587,-0.38452148,-0.0019197315
45.0,3.6,1,1,1.58,0.25130856,0.36547852,0.47830433
36.0,3.7,0,1,-0.73,0.4663564,0.29516602,0.30305642
39.0,3.5,1,1,0.34,0.2986127,0.35766602,0.33136848
40.0,3.2,1,1,0.94,0.27918637,0.4025879,0.27359563
36.0,3.5,1,1,0.7,0.2545339,0.27563477,0.2373439
33.5,3.5,0,1,0.19,0.061164975,0.103759766,0.17809062
34.0,3.7,1,1,-0.37,0.2289201,0.17407227,0.23647605
48.0,3.4,1,1,0.88,0.6780244,1.0256348,0.5449617
44.0,3.6,1,1,0.48,0.31738675,0.26782227,0.46420157
24.0,3.2,1,1,-0.56,-0.2693652,-0.78686523,-0.43891972
31.0,2.7,1,1,-1.6,-0.08326328,-0.4567871,-0.30545196
40.0,3.8,0,1,1.16,0.5152446,0.810791,0.42392975
29.0,3.3,0,1,0.03,-0.054172397,0.05883789,-0.20718104
36.0,3.1,1,1,0.27,0.13885891,-0.0026855469,0.16484
40.0,3.0,0,1,2.24,0.38940632,0.19360352,0.21805823
47.0,4.0,0,1,0.2,0.77492344,0.59594727,0.5155405
27.5,3.1,0,1,-0.79,-0.05901134,-0.28686523,-0.36807823
38.0,3.2,1,1,-0.38,0.25218403,0.18774414,0.22013065
45.0,3.0,1,1,0.57,0.31349385,0.47485352,0.3613069
41.0,3.7,1,1,1.09,0.487198,0.49047852,0.42665038
24.0,3.4,0,0,-0.37,-0.8526782,-1.1159668,-0.35836095
46.0,4.0,0,1,0.86,0.87544835,0.16625977,0.50698036
36.0,2.5,1,1,-1.1,0.32289135,-0.23022461,-0.036635175
39.0,3.6,1,1,1.61,0.35318577,0.44750977,0.35841256
42.0,3.2,1,1,1.52,0.2731496,0.041259766,0.33715114
35.0,3.5,1,1,0.17,0.16199505,0.16625977,0.21797584
27.0,2.4,1,1,-0.96,0.07174313,-0.7692871,-0.47544146
27.0,2.7,1,1,0.31,0.110500455,-0.44506836,-0.46100163
42.0,3.1,1,1,1.42,0.32574666,0.092041016,0.30913273
36.0,3.0,1,1,-0.5,0.11265385,-0.075927734,0.12926057
47.0,3.6,1,1,-0.89,0.48495495,0.42016602,0.5026465
30.5,2.9,0,1,-0.37,-0.2901839,-0.23022461,-0.29002485
31.5,3.5,0,1,0.89,0.07533085,0.060302734,0.0764325
29.0,3.0,1,0,-0.04,-0.6604556,-0.25170898,-0.33539793
33.5,3.2,1,1,-0.89,0.0863229,0.0021972656,0.057060055
32.0,3.1,1,1,-0.37,0.030901074,0.092041016,-0.11713356
36.0,3.7,0,1,-0.05,0.4663564,0.29516602,0.30305642
45.0,3.8,1,1,-1.31,0.033800244,0.23657227,0.49376425
34.0,3.6,0,1,0.46,0.13757718,0.10571289,0.2154135
36.0,3.9,0,1,0.45,0.60324585,0.42797852,0.3639983
38.0,2.8,0,1,-0.91,0.12526524,0.18188477,0.1674062
39.0,3.1,1,1,1.82,0.2336446,0.33520508,0.21716511
33.0,3.8,1,1,-0.14,0.30056202,0.42016602,0.24318954
43.0,2.9,0,1,0.21,0.40879643,0.42211914,0.2784133
34.5,2.9,0,1,0.13,-0.16285884,-0.13647461,-0.0068030953
40.0,3.1,0,1,-0.36,0.29272568,0.3479004,0.24267173
37.0,3.6,1,1,1.54,0.4310342,0.5119629,0.30170184
35.0,3.5,1,1,0.75,0.16199505,0.16625977,0.21797584
35.0,3.7,0,1,-1.35,0.3060981,0.18188477,0.26758337
