LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.9684011,1.0040817,0.45714122
46.0,3.2,1,1,-0.3,0.38697827,0.5587692,0.37745804
25.0,3.6,1,1,-0.64,-0.5531138,-0.53217316,-0.06850205
37.0,2.9,1,1,-0.75,0.036869153,0.0741806,0.10763143
35.0,3.7,0,1,-0.49,0.33244526,0.29027557,0.22867098
37.0,3.8,1,1,0.72,0.4509393,0.4853897,0.31948748
44.0,3.9,1,1,-1.08,0.17790042,0.2634201,0.45644686
39.0,3.1,1,1,-0.63,0.2090951,0.20667267,0.17778559
36.0,3.6,1,1,0.75,0.32382977,0.28090668,0.21254884
33.0,3.2,1,1,0.89,0.057651624,0.0054244995,0.03234315
35.0,3.4,0,1,0.99,-0.053314105,0.093803406,0.14046164
43.0,3.1,1,1,0.49,0.39135563,0.26345062,0.27857766
31.0,3.8,1,1,-0.17,0.17379771,0.26317596,0.16555436
33.0,3.3,0,1,-0.2,-0.016031161,0.02294159,0.053164847
40.0,3.2,1,1,0.87,0.27105153,0.21560669,0.22575852
44.0,3.3,1,1,0.23,0.38471425,0.27913666,0.3513506
38.0,2.9,1,1,-0.36,0.058080778,0.14717865,0.1284588
33.0,3.8,0,1,-0.28,0.24742518,0.2930832,0.21246809
40.0,3.6,0,1,0.93,0.5043756,0.42401886,0.3176273
41.0,3.7,1,1,-0.44,0.5069829,0.4540329,0.3783732
33.0,2.9,1,1,0.69,0.03221713,-0.14813995,-0.026832014
45.0,3.8,1,1,0.31,0.025507078,0.18590546,0.45636538
24.0,3.3,0,0,-1.24,-1.0463427,-0.992012,-0.13949633
39.0,2.6,1,1,-0.34,0.188305,0.20235443,0.12121506
36.0,3.5,1,1,0.91,0.2655183,0.22881317,0.2001639
35.0,3.1,1,1,-1.04,0.06925593,-0.026496887,0.07243736
38.0,3.5,1,1,1.04,0.31229985,0.3587036,0.247576
29.0,3.6,0,0,-0.22,-0.50045764,-0.2030716,0.00063213706
45.0,3.6,1,1,1.58,0.3097669,0.3948288,0.4150604
36.0,3.7,0,1,-0.73,0.46027958,0.3749771,0.25823733
39.0,3.5,1,1,0.34,0.32015812,0.38461304,0.27563268
40.0,3.2,1,1,0.94,0.27105153,0.21560669,0.22575852
36.0,3.5,1,1,0.7,0.2655183,0.22881317,0.2001639
33.5,3.5,0,1,0.19,0.044990644,0.087272644,0.12370986
34.0,3.7,1,1,-0.37,0.2050725,0.24367523,0.20331255
48.0,3.4,1,1,0.88,0.6502801,0.89855194,0.5105858
44.0,3.6,1,1,0.48,0.3883916,0.37438202,0.3996266
24.0,3.2,1,1,-0.56,-0.32095516,-0.9949417,-0.1563231
31.0,2.7,1,1,-1.6,-0.084161654,-0.36847687,-0.11327225
40.0,3.8,0,1,1.16,0.52053845,0.65154266,0.38107032
29.0,3.3,0,1,0.03,-0.042171374,-0.13031769,-0.06160514
36.0,3.1,1,1,0.27,0.12573443,0.026359558,0.09987865
40.0,3.0,0,1,2.24,0.35958874,0.25170135,0.19390225
47.0,4.0,0,1,0.2,0.6850797,0.65288544,0.49800187
27.5,3.1,0,1,-0.79,-0.07890119,-0.29950714,-0.1381023
38.0,3.2,1,1,-0.38,0.25519955,0.193367,0.18280639
45.0,3.0,1,1,0.57,0.32743275,0.42769623,0.3186784
41.0,3.7,1,1,1.09,0.5069829,0.4540329,0.3783732
24.0,3.4,0,0,-0.37,-0.8384932,-0.89325714,-0.11999142
46.0,4.0,0,1,0.86,0.8159772,0.63311005,0.48692396
36.0,2.5,1,1,-1.1,0.3216039,0.012687683,0.025306135
39.0,3.6,1,1,1.61,0.3333131,0.4417343,0.29286158
42.0,3.2,1,1,1.52,0.2588464,0.15576935,0.28112942
35.0,3.5,1,1,0.17,0.16575252,0.16313934,0.17187294
27.0,2.4,1,1,-0.96,0.04387103,-0.57660675,-0.20384595
27.0,2.7,1,1,0.31,0.14190875,-0.43634796,-0.18544674
42.0,3.1,1,1,1.42,0.34991276,0.24152374,0.248059
36.0,3.0,1,1,-0.5,0.109253034,0.015007019,0.09427912
47.0,3.6,1,1,-0.89,0.48882115,0.17449188,0.4450947
30.5,2.9,0,1,-0.37,-0.26510227,-0.21649933,-0.10214269
31.5,3.5,0,1,0.89,0.069002256,-0.020820618,0.05344034
29.0,3.0,1,0,-0.04,-0.6854571,-0.17023468,-0.11881477
33.5,3.2,1,1,-0.89,0.090793714,5.340576e-05,0.049152426
32.0,3.1,1,1,-0.37,0.03985034,-0.051948547,-0.033474162
36.0,3.7,0,1,-0.05,0.46027958,0.3749771,0.25823733
45.0,3.8,1,1,-1.31,0.025507078,0.18590546,0.45636538
34.0,3.6,0,1,0.46,0.1252595,0.14665985,0.15845574
36.0,3.9,0,1,0.45,0.59451306,0.3680954,0.32557636
38.0,2.8,0,1,-0.91,0.094368085,0.15398407,0.11807242
