LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.9684011,0.9751816,0.46883222
46.0,3.2,1,1,-0.3,0.38697827,0.5855484,0.4113329
25.0,3.6,1,1,-0.64,-0.5531138,-0.7124939,-0.14227799
37.0,2.9,1,1,-0.75,0.036869153,0.081214905,0.13102476
35.0,3.7,0,1,-0.49,0.33244526,0.29224396,0.28927594
37.0,3.8,1,1,0.72,0.4509393,0.54180145,0.36907429
44.0,3.9,1,1,-1.08,0.17790042,0.19324493,0.469123
39.0,3.1,1,1,-0.63,0.2090951,0.20288849,0.2501678
36.0,3.6,1,1,0.75,0.32382977,0.27925873,0.27455908
33.0,3.2,1,1,0.89,0.057651624,0.0023422241,0.032894365
35.0,3.4,0,1,0.99,-0.053314105,0.121406555,0.19242528
43.0,3.1,1,1,0.49,0.39135563,0.2450943,0.34674516
31.0,3.8,1,1,-0.17,0.17379771,0.15535736,0.2066727
33.0,3.3,0,1,-0.2,-0.016031161,-0.0031814575,0.06925608
40.0,3.2,1,1,0.87,0.27105153,0.21683502,0.3033074
44.0,3.3,1,1,0.23,0.38471425,0.3070755,0.39859864
38.0,2.9,1,1,-0.36,0.058080778,0.17127228,0.17411183
33.0,3.8,0,1,-0.28,0.24742518,0.2632904,0.2669685
40.0,3.6,0,1,0.93,0.5043756,0.38993073,0.3713688
41.0,3.7,1,1,-0.44,0.5069829,0.4577713,0.41429418
33.0,2.9,1,1,0.69,0.03221713,-0.14955902,-0.087227255
45.0,3.8,1,1,0.31,0.025507078,0.2559433,0.470304
24.0,3.3,0,0,-1.24,-1.0463427,-0.94213104,-0.2920132
39.0,2.6,1,1,-0.34,0.188305,0.16144562,0.14090759
36.0,3.5,1,1,0.91,0.2655183,0.24900055,0.26112792
35.0,3.1,1,1,-1.04,0.06925593,-0.015678406,0.08256883
38.0,3.5,1,1,1.04,0.31229985,0.3689041,0.3128819
29.0,3.6,0,0,-0.22,-0.50045764,-0.12979889,0.011345938
45.0,3.6,1,1,1.58,0.3097669,0.35256195,0.44730097
36.0,3.7,0,1,-0.73,0.46027958,0.38806915,0.31998703
39.0,3.5,1,1,0.34,0.32015812,0.38422394,0.33909604
40.0,3.2,1,1,0.94,0.27105153,0.21683502,0.3033074
36.0,3.5,1,1,0.7,0.2655183,0.24900055,0.26112792
33.5,3.5,0,1,0.19,0.044990644,0.057868958,0.16021876
34.0,3.7,1,1,-0.37,0.2050725,0.20929718,0.2604896
48.0,3.4,1,1,0.88,0.6502801,0.88248444,0.48640007
44.0,3.6,1,1,0.48,0.3883916,0.3264389,0.43590328
24.0,3.2,1,1,-0.56,-0.32095516,-0.9288559,-0.3289877
31.0,2.7,1,1,-1.6,-0.084161654,-0.4021225,-0.24728745
