LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.5952148,0.44439572
46.0,3.2,1,1,-0.3,0.3738042,0.59521484,0.36636287
25.0,3.6,1,1,-0.64,-0.5443934,-0.60791016,-0.19856253
37.0,2.9,1,1,-0.75,0.033950925,0.20751953,0.05203922
35.0,3.7,0,1,-0.49,0.3060981,0.30126953,0.18265024
37.0,3.8,1,1,0.72,0.45185673,0.3569336,0.2913667
44.0,3.9,1,1,-1.08,0.27090275,-0.018066406,0.44831657
39.0,3.1,1,1,-0.63,0.2336446,0.35742188,0.13558123
36.0,3.6,1,1,0.75,0.29160893,0.39501953,0.18062821
33.0,3.2,1,1,0.89,0.063186765,0.16552734,-0.031596363
35.0,3.4,0,1,0.99,-0.067684054,0.025390625,0.0939894
43.0,3.1,1,1,0.49,0.36026776,0.2553711,0.26761425
31.0,3.8,1,1,-0.17,0.15502179,-0.15625,0.09028131
33.0,3.3,0,1,-0.2,-0.010167003,-0.027832031,0.0034455955
40.0,3.2,1,1,0.87,0.27918637,0.31396484,0.18570162
44.0,3.3,1,1,0.23,0.3662759,0.54833984,0.3409282
38.0,2.9,1,1,-0.36,0.046476483,0.29248047,0.06943863
33.0,3.8,0,1,-0.28,0.2275821,0.06738281,0.15491605
40.0,3.6,0,1,0.93,0.5342094,0.5444336,0.31165457
41.0,3.7,1,1,-0.44,0.487198,0.6147461,0.36177525
33.0,2.9,1,1,0.69,0.045318723,-0.111816406,-0.12929565
45.0,3.8,1,1,0.31,0.033800244,0.27490234,0.45160344
24.0,3.3,0,0,-1.24,-1.0658778,-0.6118164,-0.35611024
39.0,2.6,1,1,-0.34,0.18040669,0.20458984,0.061419792
36.0,3.5,1,1,0.91,0.2545339,0.2006836,0.14339423
35.0,3.1,1,1,-1.04,0.08971608,-0.22314453,0.028985806
38.0,3.5,1,1,1.04,0.2937795,0.28271484,0.219146
29.0,3.6,0,0,-0.22,-0.55216587,-0.1977539,-0.046357974
45.0,3.6,1,1,1.58,0.25130856,0.2553711,0.42304832
36.0,3.7,0,1,-0.73,0.4663564,0.36279297,0.22405139
39.0,3.5,1,1,0.34,0.2986127,0.32373047,0.25262442
40.0,3.2,1,1,0.94,0.27918637,0.31396484,0.18570162
36.0,3.5,1,1,0.7,0.2545339,0.2006836,0.14339423
33.5,3.5,0,1,0.19,0.061164975,0.071777344,0.07459948
34.0,3.7,1,1,-0.37,0.2289201,0.22998047,0.14736348
48.0,3.4,1,1,0.88,0.6780244,1.2944336,0.49425435
44.0,3.6,1,1,0.48,0.31738675,0.14990234,0.40581816
24.0,3.2,1,1,-0.56,-0.2693652,-0.46728516,-0.38595518
31.0,2.7,1,1,-1.6,-0.08326328,-0.5571289,-0.27690497
40.0,3.8,0,1,1.16,0.5152446,0.48583984,0.35917866
29.0,3.3,0,1,0.03,-0.054172397,-0.3149414,-0.20639497
36.0,3.1,1,1,0.27,0.13885891,-0.15185547,0.057776622
40.0,3.0,0,1,2.24,0.38940632,0.16601562,0.1408365
47.0,4.0,0,1,0.2,0.77492344,0.075683594,0.48925766
27.5,3.1,0,1,-0.79,-0.05901134,-0.5024414,-0.33223084
38.0,3.2,1,1,-0.38,0.25218403,0.36328125,0.13491878
45.0,3.0,1,1,0.57,0.31349385,0.65771484,0.29552007
41.0,3.7,1,1,1.09,0.487198,0.6147461,0.36177525
24.0,3.4,0,0,-0.37,-0.8526782,-0.8227539,-0.3205308
46.0,4.0,0,1,0.86,0.87544835,0.2006836,0.47757173
36.0,2.5,1,1,-1.1,0.32289135,-0.4086914,-0.048513904
39.0,3.6,1,1,1.61,0.35318577,0.5131836,0.28432372
42.0,3.2,1,1,1.52,0.2731496,-0.049316406,0.2627783
35.0,3.5,1,1,0.17,0.16199505,0.11669922,0.1182711
27.0,2.4,1,1,-0.96,0.07174313,-0.9711914,-0.42468855
27.0,2.7,1,1,0.31,0.110500455,-0.6430664,-0.40952244
42.0,3.1,1,1,1.42,0.32574666,-0.027832031,0.23430172
36.0,3.0,1,1,-0.5,0.11265385,-0.12939453,0.040649384
47.0,3.6,1,1,-0.89,0.48495495,0.4819336,0.4527519
30.5,2.9,0,1,-0.37,-0.2901839,-0.18603516,-0.26730344
31.5,3.5,0,1,0.89,0.07533085,0.26708984,0.008313447
29.0,3.0,1,0,-0.04,-0.6604556,-0.29541016,-0.30584788
33.5,3.2,1,1,-0.89,0.0863229,0.10498047,-0.005048305
32.0,3.1,1,1,-0.37,0.030901074,0.4272461,-0.13134259
36.0,3.7,0,1,-0.05,0.4663564,0.36279297,0.22405139
45.0,3.8,1,1,-1.31,0.033800244,0.27490234,0.45160344
34.0,3.6,0,1,0.46,0.13757718,0.21191406,0.11389903
36.0,3.9,0,1,0.45,0.60324585,0.6147461,0.29542443
38.0,2.8,0,1,-0.91,0.12526524,0.27685547,0.06150011
39.0,3.1,1,1,1.82,0.2336446,0.35742188,0.13558123
33.0,3.8,1,1,-0.14,0.30056202,0.06738281,0.15491605
43.0,2.9,0,1,0.21,0.40879643,0.28466797,0.21270306
34.5,2.9,0,1,0.13,-0.16285884,-0.2211914,-0.04241851
40.0,3.1,0,1,-0.36,0.29272568,0.23779297,0.16024376
37.0,3.6,1,1,1.54,0.4310342,0.4584961,0.22227865
35.0,3.5,1,1,0.75,0.16199505,0.11669922,0.1182711
35.0,3.7,0,1,-1.35,0.3060981,0.30126953,0.18265024
38.0,2.4,1,1,1.38,0.2425462,0.38623047,0.011718884
37.0,3.5,1,1,-0.33,0.28686345,0.26220703,0.18042085
36.0,3.3,1,1,1.28,0.125723,0.05419922,0.10198683
31.0,3.1,0,1,-0.36,-0.13026226,0.3178711,-0.1865308
18.0,3.0,0,0,-0.04,-0.92096317,-1.5180664,-0.51491153
32.0,3.2,1,1,1.15,0.04084599,0.1616211,-0.09052357
31.0,3.7,1,1,-0.73,0.23240864,0.017089844,0.058869705
35.0,3.5,1,1,0.89,0.16199505,0.11669922,0.1182711
31.5,2.8,1,1,-0.31,-0.04898441,-0.3852539,-0.23905411
35.0,3.3,0,1,-1.29,-0.011636615,0.012207031,0.07384442
33.0,3.0,0,1,0.24,-0.04863727,0.122558594,-0.09905948
37.0,3.2,0,1,1.36,0.14884007,0.1586914,0.1072923
41.0,2.3,1,1,0.64,0.28696263,-0.45947266,0.065831296
41.0,3.4,0,1,1.04,0.20011437,0.1538086,0.28338903
32.0,3.5,0,1,0.37,0.082632184,0.23583984,0.029547393
41.0,3.2,0,1,0.92,0.050617337,0.063964844,0.22507712
32.5,2.8,1,1,-0.45,0.0021420717,-0.2368164,-0.18779394
40.0,3.5,1,1,1.34,0.30451024,0.32958984,0.28236404
41.0,3.8,0,1,0.12,0.49617302,0.4584961,0.3821121
35.5,2.9,1,1,0.06,0.059503675,-0.09423828,0.0061784387
36.0,2.6,1,1,0.15,0.2939664,-0.2368164,-0.031128377
32.0,2.9,1,1,-0.75,0.009447217,-0.014160156,-0.19270527
39.0,3.3,1,1,1.06,0.21341908,0.3647461,0.17794505
37.0,2.9,0,1,-0.18,0.0730077,0.20751953,0.05203922
44.0,3.2,1,1,2.33,0.346305,0.6928711,0.31794798
34.0,3.1,1,1,-0.4,0.062496305,-0.037597656,-0.010870114
41.0,3.7,0,1,0.74,0.4893571,0.6147461,0.36177525
37.0,3.3,1,1,0.41,0.13186848,0.16455078,0.12974773
