LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.2116699,0.49747726
46.0,3.2,1,1,-0.3,0.3738042,-0.055908203,0.42060262
25.0,3.6,1,1,-0.64,-0.5443934,-0.43481445,-0.23704457
37.0,2.9,1,1,-0.75,0.033950925,0.03149414,0.15668753
35.0,3.7,0,1,-0.49,0.3060981,0.27685547,0.27639216
37.0,3.8,1,1,0.72,0.45185673,0.49536133,0.34480494
44.0,3.9,1,1,-1.08,0.27090275,0.30249023,0.4971999
39.0,3.1,1,1,-0.63,0.2336446,0.36499023,0.2480425
36.0,3.6,1,1,0.75,0.29160893,0.30444336,0.27823383
33.0,3.2,1,1,0.89,0.063186765,0.032958984,0.013145164
35.0,3.4,0,1,0.99,-0.067684054,0.16088867,0.21052301
43.0,3.1,1,1,0.49,0.36026776,0.23461914,0.3385843
31.0,3.8,1,1,-0.17,0.15502179,0.07348633,0.18807763
33.0,3.3,0,1,-0.2,-0.010167003,-0.07885742,0.060479075
40.0,3.2,1,1,0.87,0.27918637,0.18408203,0.284409
44.0,3.3,1,1,0.23,0.3662759,0.5666504,0.40142447
38.0,2.9,1,1,-0.36,0.046476483,0.07836914,0.18881795
33.0,3.8,0,1,-0.28,0.2275821,0.31933594,0.25459334
40.0,3.6,0,1,0.93,0.5342094,0.51538086,0.37635666
41.0,3.7,1,1,-0.44,0.487198,0.5695801,0.42357996
33.0,2.9,1,1,0.69,0.045318723,-0.06958008,-0.11116359
45.0,3.8,1,1,0.31,0.033800244,0.114990234,0.49731386
24.0,3.3,0,0,-1.24,-1.0658778,-1.1652832,-0.41709763
39.0,2.6,1,1,-0.34,0.18040669,0.1418457,0.16124088
36.0,3.5,1,1,0.91,0.2545339,0.20336914,0.2587488
35.0,3.1,1,1,-1.04,0.08971608,-0.19750977,0.11254492
38.0,3.5,1,1,1.04,0.2937795,0.34887695,0.30077362
29.0,3.6,0,0,-0.22,-0.55216587,-0.1652832,-0.034814075
45.0,3.6,1,1,1.58,0.25130856,0.20581055,0.47182137
36.0,3.7,0,1,-0.73,0.4663564,0.40014648,0.2971639
39.0,3.5,1,1,0.34,0.2986127,0.40161133,0.32395864
40.0,3.2,1,1,0.94,0.27918637,0.18408203,0.284409
36.0,3.5,1,1,0.7,0.2545339,0.20336914,0.2587488
33.5,3.5,0,1,0.19,0.061164975,0.036865234,0.17987126
34.0,3.7,1,1,-0.37,0.2289201,0.22338867,0.25628623
48.0,3.4,1,1,0.88,0.6780244,0.5534668,0.52295625
44.0,3.6,1,1,0.48,0.31738675,0.18139648,0.45787385
24.0,3.2,1,1,-0.56,-0.2693652,-0.84399414,-0.44904244
31.0,2.7,1,1,-1.6,-0.08326328,-0.7258301,-0.297029
40.0,3.8,0,1,1.16,0.5152446,0.52319336,0.4211737
29.0,3.3,0,1,0.03,-0.054172397,-0.079833984,-0.22219726
36.0,3.1,1,1,0.27,0.13885891,-0.16625977,0.1651744
