LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.2089844,0.52161705
46.0,3.2,1,1,-0.3,0.3738042,0.40234375,0.39713907
25.0,3.6,1,1,-0.64,-0.5443934,-0.80078125,-0.2461855
37.0,2.9,1,1,-0.75,0.033950925,0.03515625,0.10540338
35.0,3.7,0,1,-0.49,0.3060981,0.18164062,0.30343843
37.0,3.8,1,1,0.72,0.45185673,0.26171875,0.40431166
44.0,3.9,1,1,-1.08,0.27090275,0.123046875,0.5164418
39.0,3.1,1,1,-0.63,0.2336446,0.296875,0.22829652
36.0,3.6,1,1,0.75,0.29160893,0.20703125,0.29389626
33.0,3.2,1,1,0.89,0.063186765,0.0234375,-0.046053216
35.0,3.4,0,1,0.99,-0.067684054,0.048828125,0.18463263
43.0,3.1,1,1,0.49,0.36026776,0.3125,0.31381398
31.0,3.8,1,1,-0.17,0.15502179,-0.015625,0.19934621
33.0,3.3,0,1,-0.2,-0.010167003,-0.01953125,0.0035128444
40.0,3.2,1,1,0.87,0.27918637,0.27929688,0.27084526
44.0,3.3,1,1,0.23,0.3662759,0.31835938,0.388881
38.0,2.9,1,1,-0.36,0.046476483,0.07421875,0.15591238
33.0,3.8,0,1,-0.28,0.2275821,0.49804688,0.2799221
40.0,3.6,0,1,0.93,0.5342094,0.44921875,0.40705884
41.0,3.7,1,1,-0.44,0.487198,0.43359375,0.45131123
33.0,2.9,1,1,0.69,0.045318723,-0.03125,-0.16220061
45.0,3.8,1,1,0.31,0.033800244,0.34960938,0.5091189
24.0,3.3,0,0,-1.24,-1.0658778,-0.9667969,-0.3998257
39.0,2.6,1,1,-0.34,0.18040669,0.25976562,0.11677851
36.0,3.5,1,1,0.91,0.2545339,0.12890625,0.24720132
35.0,3.1,1,1,-1.04,0.08971608,-0.080078125,0.052280344
38.0,3.5,1,1,1.04,0.2937795,0.4140625,0.31835687
29.0,3.6,0,0,-0.22,-0.55216587,-0.25,-0.07861926
45.0,3.6,1,1,1.58,0.25130856,0.4140625,0.47284234
36.0,3.7,0,1,-0.73,0.4663564,0.30273438,0.3415891
39.0,3.5,1,1,0.34,0.2986127,0.36132812,0.34650666
40.0,3.2,1,1,0.94,0.27918637,0.27929688,0.27084526
36.0,3.5,1,1,0.7,0.2545339,0.12890625,0.24720132
33.5,3.5,0,1,0.19,0.061164975,0.001953125,0.14736706
34.0,3.7,1,1,-0.37,0.2289201,0.15820312,0.26531056
48.0,3.4,1,1,0.88,0.6780244,1.1074219,0.49450374
44.0,3.6,1,1,0.48,0.31738675,0.3046875,0.46368998
24.0,3.2,1,1,-0.56,-0.2693652,-0.7421875,-0.42744362
31.0,2.7,1,1,-1.6,-0.08326328,-0.42578125,-0.30771285
40.0,3.8,0,1,1.16,0.5152446,0.72265625,0.4578491
29.0,3.3,0,1,0.03,-0.054172397,-0.109375,-0.2463402
36.0,3.1,1,1,0.27,0.13885891,-0.080078125,0.119129196
40.0,3.0,0,1,2.24,0.38940632,0.15625,0.23619439
47.0,4.0,0,1,0.2,0.77492344,0.484375,0.54611486
27.5,3.1,0,1,-0.79,-0.05901134,-0.34179688,-0.36958992
38.0,3.2,1,1,-0.38,0.25218403,0.25,0.22420183
45.0,3.0,1,1,0.57,0.31349385,0.44921875,0.32878977
41.0,3.7,1,1,1.09,0.487198,0.43359375,0.45131123
24.0,3.4,0,0,-0.37,-0.8526782,-1.0898438,-0.3663295
46.0,4.0,0,1,0.86,0.87544835,0.36328125,0.5407145
36.0,2.5,1,1,-1.1,0.32289135,-0.10546875,-0.06090957
39.0,3.6,1,1,1.61,0.35318577,0.5917969,0.38425153
42.0,3.2,1,1,1.52,0.2731496,0.08203125,0.32058138
35.0,3.5,1,1,0.17,0.16199505,-0.1015625,0.21600983
27.0,2.4,1,1,-0.96,0.07174313,-0.83203125,-0.44339824
27.0,2.7,1,1,0.31,0.110500455,-0.48046875,-0.4393298
42.0,3.1,1,1,1.42,0.32574666,0.17773438,0.29087195
36.0,3.0,1,1,-0.5,0.11265385,-0.1015625,0.07942898
47.0,3.6,1,1,-0.89,0.48495495,0.24414062,0.4889443
30.5,2.9,0,1,-0.37,-0.2901839,-0.14453125,-0.30338758
31.5,3.5,0,1,0.89,0.07533085,0.33203125,0.0064213276
29.0,3.0,1,0,-0.04,-0.6604556,-0.2578125,-0.34284443
33.5,3.2,1,1,-0.89,0.0863229,0.0703125,-0.0071409494
32.0,3.1,1,1,-0.37,0.030901074,0.09375,-0.16318487
36.0,3.7,0,1,-0.05,0.4663564,0.30273438,0.3415891
45.0,3.8,1,1,-1.31,0.033800244,0.34960938,0.5091189
34.0,3.6,0,1,0.46,0.13757718,-0.07421875,0.22065315
36.0,3.9,0,1,0.45,0.60324585,0.37109375,0.41142845
38.0,2.8,0,1,-0.91,0.12526524,0.08203125,0.12579773
39.0,3.1,1,1,1.82,0.2336446,0.296875,0.22829652
33.0,3.8,1,1,-0.14,0.30056202,0.49804688,0.2799221
43.0,2.9,0,1,0.21,0.40879643,0.27539062,0.27345705
34.5,2.9,0,1,0.13,-0.16285884,-0.125,-0.062279493
40.0,3.1,0,1,-0.36,0.29272568,0.26171875,0.2519345
