LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,0.8988037,0.54191893
46.0,3.2,1,1,-0.3,0.3738042,0.006225586,0.4717937
25.0,3.6,1,1,-0.64,-0.5443934,-0.41711426,-0.22865917
37.0,2.9,1,1,-0.75,0.033950925,0.22106934,0.11165404
35.0,3.7,0,1,-0.49,0.3060981,0.19372559,0.26477337
37.0,3.8,1,1,0.72,0.45185673,0.44665527,0.36516714
44.0,3.9,1,1,-1.08,0.27090275,-0.103149414,0.5448203
39.0,3.1,1,1,-0.63,0.2336446,0.14245605,0.23457831
36.0,3.6,1,1,0.75,0.29160893,0.29138184,0.26332927
33.0,3.2,1,1,0.89,0.063186765,-0.021118164,-0.029363424
35.0,3.4,0,1,0.99,-0.067684054,0.31774902,0.16684037
43.0,3.1,1,1,0.49,0.36026776,0.3519287,0.36418328
31.0,3.8,1,1,-0.17,0.15502179,0.2689209,0.17706443
33.0,3.3,0,1,-0.2,-0.010167003,-0.009399414,0.014626384
40.0,3.2,1,1,0.87,0.27918637,0.2816162,0.28234944
44.0,3.3,1,1,0.23,0.3662759,0.22106934,0.44455433
38.0,2.9,1,1,-0.36,0.046476483,0.13366699,0.15151243
33.0,3.8,0,1,-0.28,0.2275821,0.5999756,0.23347586
40.0,3.6,0,1,0.93,0.5342094,0.4534912,0.40209168
41.0,3.7,1,1,-0.44,0.487198,0.42907715,0.4584285
33.0,2.9,1,1,0.69,0.045318723,-0.2388916,-0.14637081
45.0,3.8,1,1,0.31,0.033800244,0.18005371,0.5484432
24.0,3.3,0,0,-1.24,-1.0658778,-1.3414307,-0.39969993
39.0,2.6,1,1,-0.34,0.18040669,0.107299805,0.12131207
36.0,3.5,1,1,0.91,0.2545339,0.35388184,0.23507553
35.0,3.1,1,1,-1.04,0.08971608,-0.029907227,0.06370919
38.0,3.5,1,1,1.04,0.2937795,0.42419434,0.2971611
29.0,3.6,0,0,-0.22,-0.55216587,-0.16662598,-0.058456764
45.0,3.6,1,1,1.58,0.25130856,0.4437256,0.52460283
36.0,3.7,0,1,-0.73,0.4663564,0.24743652,0.29422933
39.0,3.5,1,1,0.34,0.2986127,0.4827881,0.33139443
40.0,3.2,1,1,0.94,0.27918637,0.2816162,0.28234944
36.0,3.5,1,1,0.7,0.2545339,0.35388184,0.23507553
33.5,3.5,0,1,0.19,0.061164975,0.049194336,0.14221196
34.0,3.7,1,1,-0.37,0.2289201,0.19177246,0.23045382
48.0,3.4,1,1,0.88,0.6780244,0.93395996,0.5960346
44.0,3.6,1,1,0.48,0.31738675,0.33532715,0.5062131
24.0,3.2,1,1,-0.56,-0.2693652,-1.1812744,-0.43164808
31.0,2.7,1,1,-1.6,-0.08326328,-0.38049316,-0.3177929
40.0,3.8,0,1,1.16,0.5152446,0.583374,0.4551568
29.0,3.3,0,1,0.03,-0.054172397,-0.018188477,-0.23117511
36.0,3.1,1,1,0.27,0.13885891,0.00036621094,0.11915083
40.0,3.0,0,1,2.24,0.38940632,0.20544434,0.24430016
47.0,4.0,0,1,0.2,0.77492344,1.1917725,0.58360183
27.5,3.1,0,1,-0.79,-0.05901134,-0.1138916,-0.37110835
38.0,3.2,1,1,-0.38,0.25218403,-0.007446289,0.22612919
45.0,3.0,1,1,0.57,0.31349385,0.3499756,0.39456707
41.0,3.7,1,1,1.09,0.487198,0.42907715,0.4584285
24.0,3.4,0,0,-0.37,-0.8526782,-1.326294,-0.3610142
46.0,4.0,0,1,0.86,0.87544835,1.0335693,0.57392895
36.0,2.5,1,1,-1.1,0.32289135,-0.27111816,-0.04613976
39.0,3.6,1,1,1.61,0.35318577,0.45739746,0.3660702
42.0,3.2,1,1,1.52,0.2731496,0.40856934,0.36017245
35.0,3.5,1,1,0.17,0.16199505,0.2738037,0.19926688
27.0,2.4,1,1,-0.96,0.07174313,-0.65197754,-0.48335797
27.0,2.7,1,1,0.31,0.110500455,-0.33361816,-0.46379346
42.0,3.1,1,1,1.42,0.32574666,0.36853027,0.32726172
36.0,3.0,1,1,-0.5,0.11265385,0.09899902,0.08971887
47.0,3.6,1,1,-0.89,0.48495495,0.6878662,0.5544895
30.5,2.9,0,1,-0.37,-0.2901839,-0.14221191,-0.30421752
31.5,3.5,0,1,0.89,0.07533085,0.033081055,0.016416162
29.0,3.0,1,0,-0.04,-0.6604556,-0.07678223,-0.34344685
33.5,3.2,1,1,-0.89,0.0863229,0.02331543,0.0062292814
32.0,3.1,1,1,-0.37,0.030901074,-0.067993164,-0.14365141
36.0,3.7,0,1,-0.05,0.4663564,0.24743652,0.29422933
45.0,3.8,1,1,-1.31,0.033800244,0.18005371,0.5484432
34.0,3.6,0,1,0.46,0.13757718,0.0345459,0.19811973
36.0,3.9,0,1,0.45,0.60324585,0.5404053,0.36660856
38.0,2.8,0,1,-0.91,0.12526524,0.17907715,0.12797017
39.0,3.1,1,1,1.82,0.2336446,0.14245605,0.23457831
33.0,3.8,1,1,-0.14,0.30056202,0.5999756,0.23347586
43.0,2.9,0,1,0.21,0.40879643,0.22595215,0.30750397
34.5,2.9,0,1,0.13,-0.16285884,-0.05822754,-0.04092504
40.0,3.1,0,1,-0.36,0.29272568,0.25915527,0.26247713
37.0,3.6,1,1,1.54,0.4310342,0.37145996,0.29534507
35.0,3.5,1,1,0.75,0.16199505,0.2738037,0.19926688
35.0,3.7,0,1,-1.35,0.3060981,0.19372559,0.26477337
38.0,2.4,1,1,1.38,0.2425462,-0.075805664,0.0419091
37.0,3.5,1,1,-0.33,0.28686345,0.3704834,0.2660544
36.0,3.3,1,1,1.28,0.125723,0.14685059,0.17774318
31.0,3.1,0,1,-0.36,-0.13026226,-0.059692383,-0.20777164
18.0,3.0,0,0,-0.04,-0.92096317,0.8031006,-0.57731736
32.0,3.2,1,1,1.15,0.04084599,-0.11437988,-0.10005547
31.0,3.7,1,1,-0.73,0.23240864,-0.10119629,0.12917988
35.0,3.5,1,1,0.89,0.16199505,0.2738037,0.19926688
31.5,2.8,1,1,-0.31,-0.04898441,-0.28479004,-0.27496314
35.0,3.3,0,1,-1.29,-0.011636615,0.22155762,0.13690259
33.0,3.0,0,1,0.24,-0.04863727,-0.15588379,-0.10874273
37.0,3.2,0,1,1.36,0.14884007,-0.037719727,0.19054127
41.0,2.3,1,1,0.64,0.28696263,-0.20373535,0.13065778
41.0,3.4,0,1,1.04,0.20011437,0.2952881,0.37930134
32.0,3.5,0,1,0.37,0.082632184,0.00036621094,0.048049442
41.0,3.2,0,1,0.92,0.050617337,0.3812256,0.31791803
32.5,2.8,1,1,-0.45,0.0021420717,-0.2808838,-0.21580292
40.0,3.5,1,1,1.34,0.30451024,0.46520996,0.37203678
41.0,3.8,0,1,0.12,0.49617302,0.57263184,0.4800104
35.5,2.9,1,1,0.06,0.059503675,0.14978027,0.026035719
36.0,2.6,1,1,0.15,0.2939664,-0.12072754,-0.02219972
32.0,2.9,1,1,-0.75,0.009447217,-0.20568848,-0.21864055
39.0,3.3,1,1,1.06,0.21341908,0.14880371,0.27421713
37.0,2.9,0,1,-0.18,0.0730077,0.22106934,0.11165404
44.0,3.2,1,1,2.33,0.346305,0.2952881,0.41896212
34.0,3.1,1,1,-0.4,0.062496305,-0.07043457,-2.3916364e-05
41.0,3.7,0,1,0.74,0.4893571,0.42907715,0.4584285
37.0,3.3,1,1,0.41,0.13186848,0.028198242,0.21665828
31.0,3.6,0,1,0.58,0.022718549,0.025756836,0.052652523
38.0,3.4,1,1,-0.3,0.21318829,0.21325684,0.26923707
43.0,2.5,1,1,0.05,0.54436123,0.8724365,0.2389754
46.0,3.0,0,1,0.52,0.45937073,0.7630615,0.42270154
33.0,3.4,1,1,0.28,0.127823,-0.0010986328,0.06231249
39.0,3.5,1,1,2.36,0.2986127,0.4827881,0.33139443
42.0,2.4,0,1,-0.25,0.17275059,0.56140137,0.18796954
40.0,3.2,0,1,0.29,0.12634099,0.2816162,0.28234944
38.0,3.7,1,1,0.47,0.43818867,0.3109131,0.3654201
34.0,2.8,1,1,-0.03,0.024032712,-0.114868164,-0.10396722
28.0,2.1,1,0,-1.32,-1.1292552,-0.3531494,-0.4582308
43.0,3.1,1,1,1.59,0.36026776,0.3519287,0.36418328
33.0,3.6,0,1,0.89,0.15988934,-0.025024414,0.16072592
31.0,3.5,0,1,0.41,0.040530324,0.07067871,-0.010451138
44.0,3.7,1,1,1.42,0.180174,0.51989746,0.5222689
41.0,3.8,1,1,-0.28,0.48786747,0.57263184,0.4800104
28.0,2.3,1,1,0.75,-0.0872401,-0.78479004,-0.4597233
44.0,3.8,0,1,0.78,0.45508587,0.34802246,0.534929
45.0,3.6,0,1,-0.78,0.3258325,0.4437256,0.52460283
37.0,4.0,1,1,0.48,0.8112947,0.45739746,0.432751
32.5,2.0,1,1,-1.06,-0.5290526,-1.6343994,-0.31073302
34.0,3.2,1,1,1.97,0.09871495,0.04724121,0.037699036
41.0,3.4,0,1,-0.11,0.20011437,0.2952881,0.37930134
38.0,2.9,1,1,0.4,0.046476483,0.13366699,0.15151243
36.0,2.9,1,1,0.1,0.043821454,0.20251465,0.059894063
42.0,3.7,0,1,-1.52,0.37370598,0.51794434,0.4845574
32.0,2.7,0,1,0.74,-0.3744849,-0.3375244,-0.2672106
44.0,3.0,0,1,-0.72,0.34953892,0.23864746,0.3644411
37.0,3.4,0,1,0.4,0.28228486,0.21228027,0.2419678
48.0,3.8,0,1,-0.18,0.3635198,0.37731934,0.61558855
39.0,3.8,1,1,-0.46,0.61872685,0.6068115,0.426965
35.0,3.1,1,1,-0.03,0.08971608,-0.029907227,0.06370919
40.0,3.5,1,1,0.06,0.30451024,0.46520996,0.37203678
30.0,3.2,1,1,0.71,-0.023292422,-0.11291504,-0.22567587
43.0,3.9,1,1,-0.46,0.46351063,0.07067871,0.532317
42.0,3.8,0,1,0.57,0.3923818,0.4847412,0.502904
34.0,3.1,0,1,-1.27,0.07248223,-0.07043457,-2.3916364e-05
39.0,2.9,1,1,-0.17,0.08498013,0.09802246,0.18796872
33.0,3.5,1,1,0.57,0.18051922,0.0072021484,0.11773365
38.0,3.6,0,1,0.74,0.5232755,0.42419434,0.32948893
40.0,3.3,1,1,-0.24,0.26529324,0.29040527,0.30934036
36.0,3.1,0,1,-0.83,0.054081082,0.00036621094,0.11915083
35.0,3.5,0,1,-0.05,0.038781285,0.2738037,0.19926688
38.0,2.9,1,1,0.65,0.04647267,0.13562012,0.15151243
34.5,3.1,1,1,0.8,0.09231579,-0.049438477,0.030904807
42.0,3.8,0,1,-0.16,0.3923837,0.48376465,0.502904
40.0,3.1,1,1,1.62,0.26446736,0.25915527,0.26247713
44.0,4.0,1,1,3.17,0.78341496,0.89489746,0.55285424
37.7,3.3,1,1,-0.92,0.16156018,0.009643555,0.23517498
42.0,2.6,1,1,0.7,0.48669064,0.59069824,0.23166198
32.0,3.6,0,1,0.41,0.1331054,-0.012329102,0.11608374
40.0,3.0,1,1,-0.29,0.14046681,0.20544434,0.24430016
35.0,2.7,1,1,0.39,0.13921368,-0.052368164,-0.06190598
40.0,3.0,0,1,-0.11,0.38940632,0.20544434,0.24430016
38.0,3.0,0,1,0.73,0.16139042,0.09753418,0.17581895
35.0,3.4,1,1,0.26,0.09662449,0.31774902,0.16684037
34.0,3.4,0,1,0.13,-0.076306224,0.18395996,0.12728797
36.0,2.9,1,1,-0.63,0.043821454,0.20251465,0.059894063
38.0,3.4,1,1,-1.55,0.21318829,0.21325684,0.26923707
41.0,3.5,0,1,0.46,0.31709683,0.3079834,0.40626043
31.0,2.2,1,1,-0.46,-0.32160938,-0.4136963,-0.36179549
47.0,3.8,1,1,-0.58,0.527382,-0.27111816,0.57171816
44.0,3.5,0,1,1.06,0.28092206,0.13513184,0.48841482
32.0,3.3,1,1,-0.56,0.10321438,-0.16760254,-0.05438927
40.0,3.2,1,1,-0.14,0.27918637,0.2816162,0.28234944
43.0,3.6,0,1,0.14,0.2996446,0.33044434,0.48743683
37.0,3.4,1,1,-0.34,0.1695329,0.21228027,0.2419678
36.0,3.1,1,1,-0.19,0.13885891,0.00036621094,0.11915083
39.0,3.6,1,1,0.44,0.35318577,0.45739746,0.3660702
29.5,1.6,1,1,1.1,1.1001416,0.60388184,-0.41028064
33.0,3.2,1,1,1.01,0.063186765,-0.021118164,-0.029363424
33.0,3.5,1,1,0.58,0.18051922,0.0072021484,0.11773365
40.0,3.2,0,1,1.01,0.12634099,0.2816162,0.28234944
38.0,3.2,0,1,0.17,0.17837346,-0.007446289,0.22612919
31.0,2.8,1,1,1.01,-0.06342113,-0.27111816,-0.2998405
35.0,3.1,0,1,0.25,0.05655682,-0.029907227,0.06370919
25.0,3.5,0,1,1.15,-0.29436862,-0.84973145,-0.2862212
41.0,3.4,1,1,-0.86,0.34384167,0.2952881,0.37930134
32.0,2.6,1,1,0.05,-0.09033191,-0.3590088,-0.28388363
28.0,2.9,0,1,1.14,-0.33364284,-0.19689941,-0.4046809
23.3,3.1,0,1,-1.24,-0.40927112,-1.1685791,-0.47295022
44.0,3.5,1,1,0.69,0.45283043,0.13513184,0.48841482
36.0,3.1,0,1,0.46,0.054081082,0.00036621094,0.11915083
35.0,2.6,1,1,1.07,0.18818486,-0.25256348,-0.0889969
30.0,2.9,1,1,-0.74,-0.12319362,-0.12561035,-0.3282591
36.0,3.4,0,1,1.45,0.024136662,0.30212402,0.20451143
30.5,3.0,0,0,-1.33,-0.80665195,-0.045532227,-0.27542102
45.0,3.8,1,1,0.12,0.033800244,0.18005371,0.5484432
28.7,3.0,1,1,0.38,-0.13304126,-0.1060791,-0.35937285
20.0,3.0,0,0,-0.69,-1.2551993,-0.9468994,-0.5516431
44.0,3.6,1,1,-0.67,0.31738675,0.33532715,0.5062131
38.0,3.7,0,1,-0.07,0.5204965,0.3109131,0.3654201
44.0,3.0,1,1,0.77,0.4231912,0.23864746,0.3644411
45.0,3.1,1,1,-0.37,0.3828069,0.22692871,0.42103022
37.0,3.0,1,1,0.14,0.13681042,0.12438965,0.13746126
36.0,3.2,0,1,0.65,0.0960542,0.018432617,0.14795336
42.0,3.3,0,1,-0.69,0.060014844,0.3050537,0.38856423
42.0,3.0,0,1,0.78,0.29050076,0.32800293,0.30079493
33.0,3.7,0,1,0.27,0.2167989,0.16247559,0.19987683
46.0,3.9,1,1,2.18,0.33012307,0.21130371,0.56807476
39.0,3.0,1,1,-0.56,0.10056317,0.1126709,0.2125679
47.0,3.5,0,1,0.15,0.27153885,0.65270996,0.5427378
37.5,3.0,0,1,-0.46,0.086603284,0.10925293,0.15754397
40.5,4.0,0,1,-0.68,0.42863476,0.42614746,0.5030464
34.0,3.3,0,1,-0.92,0.0026952028,0.13220215,0.081571646
38.0,3.1,0,1,0.64,0.23530972,0.05407715,0.20097458
34.0,2.6,1,0,-1.46,-0.93875873,-0.2984619,-0.15751188
38.0,2.8,1,1,-0.16,0.11741078,0.17907715,0.12797017
30.0,3.7,0,1,-0.32,0.032017827,-0.33947754,0.06597423
40.0,3.4,0,1,0.94,0.2803508,0.37145996,0.3404951
32.0,2.9,1,1,-0.82,0.009447217,-0.20568848,-0.21864055
41.0,3.1,1,1,1.11,0.31715977,0.33728027,0.2916531
33.0,3.0,0,1,-0.76,-0.04863727,-0.15588379,-0.10874273
29.0,3.5,1,1,0.85,-0.0718478,0.057495117,-0.12051304
30.0,2.9,0,1,0.61,-0.28028095,-0.12561035,-0.3282591
39.0,3.1,0,1,2.04,0.28683102,0.14245605,0.23457831
47.0,4.0,1,1,1.47,0.5653058,1.1917725,0.58360183
30.5,2.3,1,1,-0.39,-0.18132961,-0.46643066,-0.37949216
36.0,2.2,1,0,-0.47,-0.92645824,0.6156006,-0.11505513
45.0,3.2,0,1,1.15,0.4794618,0.12634277,0.44669962
39.0,3.1,1,1,-1.36,0.2336446,0.14245605,0.23457831
35.5,3.0,0,1,-0.77,-0.027294993,0.0592041,0.060237028
30.0,3.3,0,1,1.39,-0.04218757,-0.11682129,-0.17844568
43.0,3.6,1,1,1.05,0.3539678,0.33044434,0.48743683
29.0,3.4,0,1,0.02,-0.12364566,0.010131836,-0.18029217
33.0,3.9,0,1,-0.42,0.3006097,0.54138184,0.27467296
38.0,3.2,0,1,-0.04,0.17837346,-0.007446289,0.22612919
42.0,3.8,0,1,0.62,0.3923818,0.4847412,0.502904
44.0,3.7,1,1,-0.08,0.180174,0.51989746,0.5222689
40.0,3.3,1,1,2.15,0.26529324,0.29040527,0.30934036
39.0,2.4,1,1,-0.76,0.26327908,-0.22229004,0.08435035
39.0,3.7,1,1,-0.04,0.47256672,0.3265381,0.39827216
34.0,2.5,0,1,0.51,-0.2136935,-0.40197754,-0.17781849
38.0,3.9,1,1,0.2,0.61900723,1.0882568,0.4279554
40.0,3.5,0,1,1.9,0.50267136,0.46520996,0.37203678
40.0,4.0,0,1,1.52,0.4634019,0.3236084,0.4938653
42.0,3.3,0,1,-0.19,0.060014844,0.3050537,0.38856423
35.0,3.4,1,1,-0.67,0.09662449,0.31774902,0.16684037
35.0,3.3,1,1,0.53,0.09085667,0.22155762,0.13690259
43.0,3.5,0,1,-0.83,0.2298547,0.04333496,0.46693814
36.0,3.2,0,1,0.39,0.0960542,0.018432617,0.14795336
40.0,3.4,1,1,0.15,0.3009454,0.37145996,0.3404951
31.5,3.2,0,1,0.17,-0.09583652,-0.14855957,-0.13214569
42.0,3.1,0,1,0.2,0.19521916,0.36853027,0.32726172
39.0,3.6,1,1,-0.05,0.35318577,0.45739746,0.3660702
36.0,3.4,0,1,0.42,0.024136662,0.30212402,0.20451143
42.0,3.0,0,1,-0.42,0.29050076,0.32800293,0.30079493
32.0,2.9,0,1,0.8,-0.1906699,-0.20568848,-0.21864055
38.0,3.2,0,1,1.06,0.17837346,-0.007446289,0.22612919
43.0,3.5,0,1,0.58,0.2298547,0.04333496,0.46693814
38.0,4.0,0,1,-0.48,0.6647035,0.3392334,0.45494443
37.0,2.8,1,1,1.1,0.072424054,0.2635498,0.08867031
37.0,3.0,0,1,1.26,0.06658757,0.12438965,0.13746126
42.0,3.3,0,1,-0.41,0.060014844,0.3050537,0.38856423
38.0,3.1,0,1,-0.48,0.23530972,0.05407715,0.20097458
30.0,3.3,1,1,-0.31,-0.02578342,-0.11682129,-0.17844568
45.0,3.3,0,1,1.13,0.3482505,0.072631836,0.4699487
33.0,3.2,0,1,1.01,-0.029298663,-0.021118164,-0.029363424
39.0,3.7,1,1,0.23,0.47256672,0.3265381,0.39827216
47.0,4.0,1,1,-1.24,0.5653058,1.1917725,0.58360183
34.5,3.3,0,1,-0.41,0.0009185076,0.20397949,0.111921266
39.0,2.9,1,1,-1.53,0.08498013,0.09802246,0.18796872
37.0,3.0,1,1,-0.99,0.13681042,0.12438965,0.13746126
46.0,3.6,1,1,-0.29,0.3002931,0.5404053,0.54036677
27.0,2.9,0,0,-2.35,-0.9823245,-0.3375244,-0.4346609
32.0,3.6,1,1,0.41,0.22270787,-0.012329102,0.11608374
38.0,3.0,1,1,0.97,0.13265812,0.09753418,0.17581895
40.0,2.9,0,1,-0.47,0.36931145,0.1854248,0.22730646
33.0,3.7,0,1,0.28,0.2167989,0.16247559,0.19987683
36.0,2.9,0,1,-0.06,0.0027190447,0.20251465,0.059894063
31.5,3.3,1,1,0.27,0.10846913,-0.19055176,-0.08633907
40.0,3.2,1,1,2.23,0.27918637,0.2816162,0.28234944
45.0,3.4,1,1,1.05,0.32816327,0.15661621,0.4907208
39.0,3.2,1,1,1.15,0.2754079,0.123413086,0.25439
44.0,3.4,0,1,-0.38,0.1335336,0.09802246,0.46777934
39.0,3.8,0,1,0.97,0.6150285,0.6068115,0.426965
37.0,3.5,0,1,-0.28,0.4173051,0.3704834,0.2660544
40.0,3.7,0,1,0.15,0.59258187,0.37243652,0.42976755
40.0,3.7,1,1,1.23,0.44479764,0.37243652,0.42976755
41.0,2.4,1,1,-1.09,0.41627133,-0.022094727,0.15488581
46.0,3.0,0,1,-0.11,0.45937073,0.7630615,0.42270154
41.0,2.8,0,1,1.43,0.40052998,0.36315918,0.23714143
38.0,3.2,1,1,0.23,0.25218403,-0.007446289,0.22612919
35.0,3.4,1,1,-1.17,0.09662449,0.31774902,0.16684037
40.0,3.4,1,1,1.36,0.3009454,0.37145996,0.3404951
30.0,3.2,1,1,0.54,-0.023292422,-0.11291504,-0.22567587
36.0,3.2,0,1,-0.72,0.0960542,0.018432617,0.14795336
37.0,3.5,0,1,-0.24,0.4173051,0.3704834,0.2660544
44.0,3.3,0,1,-0.96,0.20507061,0.22106934,0.44455433
42.0,3.6,1,1,-0.8,0.34080327,0.31970215,0.46308714
47.0,3.6,1,1,-0.12,0.48495495,0.6878662,0.5544895
26.5,3.8,0,1,0.24,0.023937345,-0.026000977,-0.027220607
34.0,2.7,1,1,0.34,0.045431256,-0.17248535,-0.13248439
39.0,3.8,0,1,0.02,0.6150285,0.6068115,0.426965
47.0,3.6,0,1,-0.33,0.27086842,0.6781006,0.5544895
44.0,2.8,1,1,0.65,0.45259678,0.08874512,0.31030488
41.0,3.4,1,1,1.57,0.34384358,0.29040527,0.37930134
31.0,3.2,0,1,-1.56,-0.08397663,-0.14416504,-0.16314374
35.5,3.2,1,1,0.4,0.10589802,0.049682617,0.12687278
