LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.0404053,0.5029904
46.0,3.2,1,1,-0.3,0.3738042,0.29919434,0.39849332
25.0,3.6,1,1,-0.64,-0.5443934,-1.1656494,-0.1684916
37.0,2.9,1,1,-0.75,0.033950925,0.11364746,0.12975954
35.0,3.7,0,1,-0.49,0.3060981,0.12780762,0.26145563
37.0,3.8,1,1,0.72,0.45185673,0.3128662,0.3576402
44.0,3.9,1,1,-1.08,0.27090275,0.43493652,0.4915956
39.0,3.1,1,1,-0.63,0.2336446,0.40075684,0.21514972
36.0,3.6,1,1,0.75,0.29160893,0.53479004,0.25526363
33.0,3.2,1,1,0.89,0.063186765,-0.01159668,0.010075033
35.0,3.4,0,1,0.99,-0.067684054,0.11706543,0.17695615
43.0,3.1,1,1,0.49,0.36026776,0.20544434,0.31530374
31.0,3.8,1,1,-0.17,0.15502179,0.48083496,0.17804119
33.0,3.3,0,1,-0.2,-0.010167003,-0.15686035,0.053318284
40.0,3.2,1,1,0.87,0.27918637,0.46325684,0.24865192
44.0,3.3,1,1,0.23,0.3662759,0.4378662,0.37594652
38.0,2.9,1,1,-0.36,0.046476483,0.060913086,0.1609139
33.0,3.8,0,1,-0.28,0.2275821,0.2894287,0.24381164
40.0,3.6,0,1,0.93,0.5342094,0.5272217,0.3630931
41.0,3.7,1,1,-0.44,0.487198,0.4822998,0.4139362
33.0,2.9,1,1,0.69,0.045318723,0.026733398,-0.09371863
45.0,3.8,1,1,0.31,0.033800244,0.16833496,0.4826286
24.0,3.3,0,0,-1.24,-1.0658778,-0.838501,-0.32347795
39.0,2.6,1,1,-0.34,0.18040669,0.2894287,0.14662813
36.0,3.5,1,1,0.91,0.2545339,0.4407959,0.23424816
35.0,3.1,1,1,-1.04,0.08971608,0.05505371,0.096850105
38.0,3.5,1,1,1.04,0.2937795,0.29919434,0.27147403
29.0,3.6,0,0,-0.22,-0.55216587,-0.5357666,-0.01485315
45.0,3.6,1,1,1.58,0.25130856,0.6390381,0.44593045
36.0,3.7,0,1,-0.73,0.4663564,0.31433105,0.28597003
39.0,3.5,1,1,0.34,0.2986127,0.32751465,0.29436478
40.0,3.2,1,1,0.94,0.27918637,0.46325684,0.24865192
36.0,3.5,1,1,0.7,0.2545339,0.4407959,0.23424816
33.5,3.5,0,1,0.19,0.061164975,0.16394043,0.15430857
34.0,3.7,1,1,-0.37,0.2289201,0.07458496,0.23785856
48.0,3.4,1,1,0.88,0.6780244,0.5062256,0.49244916
44.0,3.6,1,1,0.48,0.31738675,0.4593506,0.43511766
24.0,3.2,1,1,-0.56,-0.2693652,-0.091430664,-0.35483053
31.0,2.7,1,1,-1.6,-0.08326328,-0.05041504,-0.23170194
40.0,3.8,0,1,1.16,0.5152446,0.6751709,0.42068943
29.0,3.3,0,1,0.03,-0.054172397,0.083862305,-0.17023975
36.0,3.1,1,1,0.27,0.13885891,-0.0025634766,0.14154963
40.0,3.0,0,1,2.24,0.38940632,0.12145996,0.22514442
47.0,4.0,0,1,0.2,0.77492344,0.64294434,0.52957237
27.5,3.1,0,1,-0.79,-0.05901134,-0.2833252,-0.29461324
38.0,3.2,1,1,-0.38,0.25218403,0.28063965,0.20970759
45.0,3.0,1,1,0.57,0.31349385,0.26208496,0.34067965
41.0,3.7,1,1,1.09,0.487198,0.4822998,0.4139362
24.0,3.4,0,0,-0.37,-0.8526782,-1.6173096,-0.28697506
46.0,4.0,0,1,0.86,0.87544835,0.053588867,0.5242002
36.0,2.5,1,1,-1.1,0.32289135,0.068725586,-0.011473477
39.0,3.6,1,1,1.61,0.35318577,0.5858154,0.3316871
42.0,3.2,1,1,1.52,0.2731496,0.11755371,0.30845636
35.0,3.5,1,1,0.17,0.16199505,0.3380127,0.2081027
27.0,2.4,1,1,-0.96,0.07174313,-0.7125244,-0.38163123
27.0,2.7,1,1,0.31,0.110500455,-0.6451416,-0.3718224
