LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.9684011,0.8471451,0.46070778
46.0,3.2,1,1,-0.3,0.38697827,0.5044327,0.39603573
25.0,3.6,1,1,-0.64,-0.5531138,-0.58800507,-0.13875708
37.0,2.9,1,1,-0.75,0.036869153,0.051094055,0.15513623
35.0,3.7,0,1,-0.49,0.33244526,0.330513,0.2780148
37.0,3.8,1,1,0.72,0.4509393,0.4811859,0.35720184
44.0,3.9,1,1,-1.08,0.17790042,0.2886734,0.46065336
39.0,3.1,1,1,-0.63,0.2090951,0.22046661,0.23011872
36.0,3.6,1,1,0.75,0.32382977,0.30239105,0.26601744
33.0,3.2,1,1,0.89,0.057651624,-0.01927948,0.018715456
35.0,3.4,0,1,0.99,-0.053314105,0.09397125,0.2025025
43.0,3.1,1,1,0.49,0.39135563,0.22660065,0.33072096
31.0,3.8,1,1,-0.17,0.17379771,0.3136673,0.20913608
33.0,3.3,0,1,-0.2,-0.016031161,0.0055618286,0.06401331
40.0,3.2,1,1,0.87,0.27105153,0.22682571,0.28089038
44.0,3.3,1,1,0.23,0.38471425,0.38065338,0.38597772
38.0,2.9,1,1,-0.36,0.058080778,0.10797882,0.18645176
33.0,3.8,0,1,-0.28,0.24742518,0.2749405,0.2604364
40.0,3.6,0,1,0.93,0.5043756,0.45604706,0.36632758
41.0,3.7,1,1,-0.44,0.5069829,0.50437164,0.40528944
33.0,2.9,1,1,0.69,0.03221713,-0.108695984,-0.08641887
45.0,3.8,1,1,0.31,0.025507078,0.22110748,0.4597799
24.0,3.3,0,0,-1.24,-1.0463427,-0.93505096,-0.2432886
39.0,2.6,1,1,-0.34,0.188305,0.18488312,0.15610448
36.0,3.5,1,1,0.91,0.2655183,0.25074005,0.25484425
35.0,3.1,1,1,-1.04,0.06925593,-0.01134491,0.09110382
38.0,3.5,1,1,1.04,0.31229985,0.35193634,0.29959458
29.0,3.6,0,0,-0.22,-0.50045764,-0.24858856,-0.01775819
45.0,3.6,1,1,1.58,0.3097669,0.3541031,0.43063504
36.0,3.7,0,1,-0.73,0.46027958,0.3758316,0.3027752
39.0,3.5,1,1,0.34,0.32015812,0.3951645,0.3302467
40.0,3.2,1,1,0.94,0.27105153,0.22682571,0.28089038
36.0,3.5,1,1,0.7,0.2655183,0.25074005,0.25484425
33.5,3.5,0,1,0.19,0.044990644,0.09900665,0.18267865
34.0,3.7,1,1,-0.37,0.2050725,0.28405,0.25749242
48.0,3.4,1,1,0.88,0.6502801,0.9383621,0.46310547
44.0,3.6,1,1,0.48,0.3883916,0.29288483,0.42120963
24.0,3.2,1,1,-0.56,-0.32095516,-0.97637177,-0.2677349
31.0,2.7,1,1,-1.6,-0.084161654,-0.38835907,-0.20518178
40.0,3.8,0,1,1.16,0.52053845,0.643837,0.40603006
29.0,3.3,0,1,0.03,-0.042171374,-0.07231903,-0.13226491
36.0,3.1,1,1,0.27,0.12573443,0.03400421,0.14949639
40.0,3.0,0,1,2.24,0.35958874,0.26637268,0.24348807
47.0,4.0,0,1,0.2,0.6850797,0.79621124,0.48639438
27.5,3.1,0,1,-0.79,-0.07890119,-0.36876678,-0.24304068
38.0,3.2,1,1,-0.38,0.25519955,0.20838165,0.23748454
45.0,3.0,1,1,0.57,0.32743275,0.42707062,0.35403487
41.0,3.7,1,1,1.09,0.5069829,0.50437164,0.40528944
