LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.1367188,0.49727032
46.0,3.2,1,1,-0.3,0.3738042,0.203125,0.42428833
25.0,3.6,1,1,-0.64,-0.5443934,-0.63378906,-0.217911
37.0,2.9,1,1,-0.75,0.033950925,0.15820312,0.09906869
35.0,3.7,0,1,-0.49,0.3060981,0.19726562,0.27681035
37.0,3.8,1,1,0.72,0.45185673,0.4794922,0.35115632
44.0,3.9,1,1,-1.08,0.27090275,0.005859375,0.49896556
39.0,3.1,1,1,-0.63,0.2336446,0.25585938,0.22965795
36.0,3.6,1,1,0.75,0.29160893,0.3173828,0.2723825
33.0,3.2,1,1,0.89,0.063186765,0.056640625,-0.046157375
35.0,3.4,0,1,0.99,-0.067684054,0.19238281,0.17190851
43.0,3.1,1,1,0.49,0.36026776,0.25585938,0.32838506
31.0,3.8,1,1,-0.17,0.15502179,0.2890625,0.17478347
33.0,3.3,0,1,-0.2,-0.010167003,-0.11816406,0.014791355
40.0,3.2,1,1,0.87,0.27918637,0.36914062,0.27434978
44.0,3.3,1,1,0.23,0.3662759,0.36816406,0.40384012
38.0,2.9,1,1,-0.36,0.046476483,0.109375,0.14638555
33.0,3.8,0,1,-0.28,0.2275821,0.42578125,0.2607467
40.0,3.6,0,1,0.93,0.5342094,0.4560547,0.37407237
41.0,3.7,1,1,-0.44,0.487198,0.53027344,0.42281616
33.0,2.9,1,1,0.69,0.045318723,-0.23632812,-0.17928573
45.0,3.8,1,1,0.31,0.033800244,0.080078125,0.49995178
24.0,3.3,0,0,-1.24,-1.0658778,-0.8886719,-0.40392652
39.0,2.6,1,1,-0.34,0.18040669,0.23632812,0.103452876
36.0,3.5,1,1,0.91,0.2545339,0.28125,0.24675897
35.0,3.1,1,1,-1.04,0.08971608,-0.03125,0.05583
38.0,3.5,1,1,1.04,0.2937795,0.31640625,0.29170215
29.0,3.6,0,0,-0.22,-0.55216587,-0.33398438,-0.047137648
45.0,3.6,1,1,1.58,0.25130856,0.4580078,0.47478613
36.0,3.7,0,1,-0.73,0.4663564,0.32617188,0.29783493
39.0,3.5,1,1,0.34,0.2986127,0.34765625,0.3181681
40.0,3.2,1,1,0.94,0.27918637,0.36914062,0.27434978
36.0,3.5,1,1,0.7,0.2545339,0.28125,0.24675897
33.5,3.5,0,1,0.19,0.061164975,0.087890625,0.13573939
34.0,3.7,1,1,-0.37,0.2289201,0.16015625,0.25287706
48.0,3.4,1,1,0.88,0.6780244,0.9189453,0.52937627
44.0,3.6,1,1,0.48,0.31738675,0.3564453,0.46011108
24.0,3.2,1,1,-0.56,-0.2693652,-0.76171875,-0.43949237
31.0,2.7,1,1,-1.6,-0.08326328,-0.38476562,-0.33668697
40.0,3.8,0,1,1.16,0.5152446,0.6269531,0.42180693
29.0,3.3,0,1,0.03,-0.054172397,-0.0146484375,-0.24249223
36.0,3.1,1,1,0.27,0.13885891,0.013671875,0.112770095
40.0,3.0,0,1,2.24,0.38940632,0.14160156,0.23182845
47.0,4.0,0,1,0.2,0.77492344,0.47265625,0.53457034
27.5,3.1,0,1,-0.79,-0.05901134,-0.28320312,-0.38675067
38.0,3.2,1,1,-0.38,0.25218403,0.16992188,0.2269609
45.0,3.0,1,1,0.57,0.31349385,0.4609375,0.3551864
41.0,3.7,1,1,1.09,0.487198,0.53027344,0.42281616
24.0,3.4,0,0,-0.37,-0.8526782,-1.1113281,-0.3618786
46.0,4.0,0,1,0.86,0.87544835,0.56640625,0.52636266
36.0,2.5,1,1,-1.1,0.32289135,-0.27539062,-0.09173833
