LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.197113,0.55121994
46.0,3.2,1,1,-0.3,0.3738042,0.3494568,0.45541453
25.0,3.6,1,1,-0.64,-0.5443934,-0.5909729,-0.20439292
37.0,2.9,1,1,-0.75,0.033950925,0.1265564,0.10382849
35.0,3.7,0,1,-0.49,0.3060981,0.19393921,0.2488182
37.0,3.8,1,1,0.72,0.45185673,0.63412476,0.3740665
44.0,3.9,1,1,-1.08,0.27090275,0.37680054,0.5503183
39.0,3.1,1,1,-0.63,0.2336446,0.2889099,0.198015
36.0,3.6,1,1,0.75,0.29160893,0.2395935,0.2434366
33.0,3.2,1,1,0.89,0.063186765,-0.0016174316,-0.033484444
35.0,3.4,0,1,0.99,-0.067684054,0.21322632,0.16693798
43.0,3.1,1,1,0.49,0.36026776,0.17074585,0.34292436
31.0,3.8,1,1,-0.17,0.15502179,0.44223022,0.16994792
33.0,3.3,0,1,-0.2,-0.010167003,-0.076812744,0.019480474
40.0,3.2,1,1,0.87,0.27918637,0.3230896,0.25934342
44.0,3.3,1,1,0.23,0.3662759,0.36605835,0.42475247
38.0,2.9,1,1,-0.36,0.046476483,0.14071655,0.1396537
33.0,3.8,0,1,-0.28,0.2275821,0.33822632,0.2280328
40.0,3.6,0,1,0.93,0.5342094,0.47250366,0.39104164
41.0,3.7,1,1,-0.44,0.487198,0.48129272,0.4541331
33.0,2.9,1,1,0.69,0.045318723,-0.11343384,-0.16799091
45.0,3.8,1,1,0.31,0.033800244,0.37875366,0.5518019
24.0,3.3,0,0,-1.24,-1.0658778,-0.7501526,-0.3769998
39.0,2.6,1,1,-0.34,0.18040669,0.17074585,0.10692033
36.0,3.5,1,1,0.91,0.2545339,0.19625854,0.21140918
35.0,3.1,1,1,-1.04,0.08971608,-0.07070923,0.06834973
38.0,3.5,1,1,1.04,0.2937795,0.31723022,0.28415647
29.0,3.6,0,0,-0.22,-0.55216587,-0.4269104,-0.043219313
45.0,3.6,1,1,1.58,0.25130856,0.31332397,0.52233106
36.0,3.7,0,1,-0.73,0.4663564,0.34579468,0.28980738
39.0,3.5,1,1,0.34,0.2986127,0.40267944,0.31821463
40.0,3.2,1,1,0.94,0.27918637,0.3230896,0.25934342
36.0,3.5,1,1,0.7,0.2545339,0.19625854,0.21140918
33.5,3.5,0,1,0.19,0.061164975,0.1409607,0.1447567
34.0,3.7,1,1,-0.37,0.2289201,0.1043396,0.21913578
48.0,3.4,1,1,0.88,0.6780244,0.96273804,0.5809618
44.0,3.6,1,1,0.48,0.31738675,0.24789429,0.5032651
24.0,3.2,1,1,-0.56,-0.2693652,-0.6349182,-0.41177136
31.0,2.7,1,1,-1.6,-0.08326328,-0.42593384,-0.32754707
40.0,3.8,0,1,1.16,0.5152446,0.60580444,0.45862544
29.0,3.3,0,1,0.03,-0.054172397,0.09945679,-0.22151513
36.0,3.1,1,1,0.27,0.13885891,-0.029449463,0.119250834
40.0,3.0,0,1,2.24,0.38940632,0.19906616,0.19865045
47.0,4.0,0,1,0.2,0.77492344,0.46469116,0.59232736
27.5,3.1,0,1,-0.79,-0.05901134,-0.32144165,-0.3619963
