LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,0.67578125,0.42024493
46.0,3.2,1,1,-0.3,0.3738042,0.1850586,0.3834799
25.0,3.6,1,1,-0.64,-0.5443934,-1.0146484,-0.20903313
37.0,2.9,1,1,-0.75,0.033950925,-0.15234375,0.0691739
35.0,3.7,0,1,-0.49,0.3060981,0.42626953,0.24755517
37.0,3.8,1,1,0.72,0.45185673,0.06347656,0.30711523
44.0,3.9,1,1,-1.08,0.27090275,-0.0068359375,0.42430583
39.0,3.1,1,1,-0.63,0.2336446,0.44140625,0.17957096
36.0,3.6,1,1,0.75,0.29160893,0.42578125,0.23929948
33.0,3.2,1,1,0.89,0.063186765,-0.07128906,-0.036572665
35.0,3.4,0,1,0.99,-0.067684054,0.056640625,0.14417526
43.0,3.1,1,1,0.49,0.36026776,0.6142578,0.30855143
31.0,3.8,1,1,-0.17,0.15502179,-0.296875,0.17843407
33.0,3.3,0,1,-0.2,-0.010167003,-0.12988281,0.020624056
40.0,3.2,1,1,0.87,0.27918637,0.59472656,0.25010395
44.0,3.3,1,1,0.23,0.3662759,0.5083008,0.36373228
38.0,2.9,1,1,-0.36,0.046476483,-0.24609375,0.10394145
33.0,3.8,0,1,-0.28,0.2275821,0.35205078,0.23858273
40.0,3.6,0,1,0.93,0.5342094,0.5756836,0.32631466
41.0,3.7,1,1,-0.44,0.487198,0.79833984,0.35993382
33.0,2.9,1,1,0.69,0.045318723,-0.10546875,-0.18592653
45.0,3.8,1,1,0.31,0.033800244,0.8457031,0.42730558
24.0,3.3,0,0,-1.24,-1.0658778,-0.5683594,-0.40822542
39.0,2.6,1,1,-0.34,0.18040669,0.34179688,0.057070903
36.0,3.5,1,1,0.91,0.2545339,0.091796875,0.21011457
35.0,3.1,1,1,-1.04,0.08971608,0.09472656,0.057900317
38.0,3.5,1,1,1.04,0.2937795,0.19677734,0.2594319
29.0,3.6,0,0,-0.22,-0.55216587,-0.6308594,-0.041534334
45.0,3.6,1,1,1.58,0.25130856,0.29541016,0.4129325
36.0,3.7,0,1,-0.73,0.4663564,0.43847656,0.2665882
39.0,3.5,1,1,0.34,0.2986127,0.25048828,0.28441134
40.0,3.2,1,1,0.94,0.27918637,0.59472656,0.25010395
36.0,3.5,1,1,0.7,0.2545339,0.091796875,0.21011457
33.5,3.5,0,1,0.19,0.061164975,0.21728516,0.124778226
34.0,3.7,1,1,-0.37,0.2289201,0.47607422,0.22709909
48.0,3.4,1,1,0.88,0.6780244,0.9394531,0.46407247
44.0,3.6,1,1,0.48,0.31738675,0.13720703,0.39896291
24.0,3.2,1,1,-0.56,-0.2693652,-0.34765625,-0.44825524
31.0,2.7,1,1,-1.6,-0.08326328,-0.34765625,-0.36412644
40.0,3.8,0,1,1.16,0.5152446,0.7788086,0.35682267
29.0,3.3,0,1,0.03,-0.054172397,0.21972656,-0.23418155
36.0,3.1,1,1,0.27,0.13885891,0.19921875,0.09711911
