LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.1149902,0.4530068
46.0,3.2,1,1,-0.3,0.3738042,0.36889648,0.40571427
25.0,3.6,1,1,-0.64,-0.5443934,-0.74438477,-0.20282522
37.0,2.9,1,1,-0.75,0.033950925,0.095458984,0.122627616
35.0,3.7,0,1,-0.49,0.3060981,0.3239746,0.25658268
37.0,3.8,1,1,0.72,0.45185673,0.5305176,0.32886776
44.0,3.9,1,1,-1.08,0.27090275,0.25170898,0.45597354
39.0,3.1,1,1,-0.63,0.2336446,0.27954102,0.2068779
36.0,3.6,1,1,0.75,0.29160893,0.37817383,0.25108117
33.0,3.2,1,1,0.89,0.063186765,0.052490234,-0.00024034083
35.0,3.4,0,1,0.99,-0.067684054,0.20581055,0.15998131
43.0,3.1,1,1,0.49,0.36026776,0.21069336,0.32707852
31.0,3.8,1,1,-0.17,0.15502179,0.33764648,0.16735044
33.0,3.3,0,1,-0.2,-0.010167003,-0.095947266,0.044291124
40.0,3.2,1,1,0.87,0.27918637,0.4333496,0.2655632
44.0,3.3,1,1,0.23,0.3662759,0.35717773,0.38242263
38.0,2.9,1,1,-0.36,0.046476483,0.16577148,0.14845607
33.0,3.8,0,1,-0.28,0.2275821,0.28881836,0.23334043
40.0,3.6,0,1,0.93,0.5342094,0.3083496,0.34525615
41.0,3.7,1,1,-0.44,0.487198,0.49975586,0.38529593
33.0,2.9,1,1,0.69,0.045318723,-0.111572266,-0.13373688
45.0,3.8,1,1,0.31,0.033800244,0.14233398,0.46024096
24.0,3.3,0,0,-1.24,-1.0658778,-0.107666016,-0.38437864
39.0,2.6,1,1,-0.34,0.18040669,0.26342773,0.13139798
36.0,3.5,1,1,0.91,0.2545339,0.26293945,0.21732624
35.0,3.1,1,1,-1.04,0.08971608,-0.072509766,0.08608987
38.0,3.5,1,1,1.04,0.2937795,0.16088867,0.27785382
29.0,3.6,0,0,-0.22,-0.55216587,-0.46704102,-0.030872881
45.0,3.6,1,1,1.58,0.25130856,0.23608398,0.43905622
36.0,3.7,0,1,-0.73,0.4663564,0.55737305,0.2788716
39.0,3.5,1,1,0.34,0.2986127,0.17456055,0.3033076
40.0,3.2,1,1,0.94,0.27918637,0.4333496,0.2655632
36.0,3.5,1,1,0.7,0.2545339,0.26293945,0.21732624
33.5,3.5,0,1,0.19,0.061164975,0.068115234,0.13981795
34.0,3.7,1,1,-0.37,0.2289201,0.15209961,0.2274875
48.0,3.4,1,1,0.88,0.6780244,0.9626465,0.5043668
44.0,3.6,1,1,0.48,0.31738675,0.30249023,0.4244099
24.0,3.2,1,1,-0.56,-0.2693652,-0.49829102,-0.42175898
31.0,2.7,1,1,-1.6,-0.08326328,-0.46704102,-0.306502
40.0,3.8,0,1,1.16,0.5152446,0.63256836,0.38251972
29.0,3.3,0,1,0.03,-0.054172397,0.056396484,-0.2126694
36.0,3.1,1,1,0.27,0.13885891,-0.010009766,0.12477278
40.0,3.0,0,1,2.24,0.38940632,0.011962891,0.21520373
47.0,4.0,0,1,0.2,0.77492344,0.64624023,0.49457937
27.5,3.1,0,1,-0.79,-0.05901134,-0.5373535,-0.36230674
38.0,3.2,1,1,-0.38,0.25218403,0.2644043,0.20348251
45.0,3.0,1,1,0.57,0.31349385,0.7595215,0.35097888
41.0,3.7,1,1,1.09,0.487198,0.49975586,0.38529593
24.0,3.4,0,0,-0.37,-0.8526782,-0.037353516,-0.34211975
46.0,4.0,0,1,0.86,0.87544835,0.34545898,0.48398617
36.0,2.5,1,1,-1.1,0.32289135,-0.14282227,-0.022011802
39.0,3.6,1,1,1.61,0.35318577,0.3503418,0.32405764
42.0,3.2,1,1,1.52,0.2731496,0.107177734,0.32117423
35.0,3.5,1,1,0.17,0.16199505,0.21948242,0.1887621
27.0,2.4,1,1,-0.96,0.07174313,-0.76782227,-0.46983835
27.0,2.7,1,1,0.31,0.110500455,-0.31860352,-0.4569448
42.0,3.1,1,1,1.42,0.32574666,0.02709961,0.30023354
36.0,3.0,1,1,-0.5,0.11265385,-0.123291016,0.104348905
47.0,3.6,1,1,-0.89,0.48495495,0.9313965,0.4658985
30.5,2.9,0,1,-0.37,-0.2901839,-0.080322266,-0.29349518
31.5,3.5,0,1,0.89,0.07533085,0.060302734,0.044587664
29.0,3.0,1,0,-0.04,-0.6604556,-0.28344727,-0.33499086
33.5,3.2,1,1,-0.89,0.0863229,0.056396484,0.037424855
32.0,3.1,1,1,-0.37,0.030901074,0.18139648,-0.12917581
36.0,3.7,0,1,-0.05,0.4663564,0.55737305,0.2788716
45.0,3.8,1,1,-1.31,0.033800244,0.14233398,0.46024096
34.0,3.6,0,1,0.46,0.13757718,0.09643555,0.18963048
36.0,3.9,0,1,0.45,0.60324585,0.07739258,0.3327403
38.0,2.8,0,1,-0.91,0.12526524,0.23022461,0.13606872
39.0,3.1,1,1,1.82,0.2336446,0.27954102,0.2068779
33.0,3.8,1,1,-0.14,0.30056202,0.28881836,0.23334043
43.0,2.9,0,1,0.21,0.40879643,0.087646484,0.27737612
34.5,2.9,0,1,0.13,-0.16285884,-0.20922852,-0.01922214
40.0,3.1,0,1,-0.36,0.29272568,0.19702148,0.24086395
37.0,3.6,1,1,1.54,0.4310342,0.46972656,0.27758414
35.0,3.5,1,1,0.75,0.16199505,0.21948242,0.1887621
35.0,3.7,0,1,-1.35,0.3060981,0.3239746,0.25658268
38.0,2.4,1,1,1.38,0.2425462,0.14428711,0.05959498
37.0,3.5,1,1,-0.33,0.28686345,0.1887207,0.24970743
36.0,3.3,1,1,1.28,0.125723,0.16674805,0.16458786
31.0,3.1,0,1,-0.36,-0.13026226,0.107177734,-0.19151306
18.0,3.0,0,0,-0.04,-0.92096317,0.548584,-0.5811157
32.0,3.2,1,1,1.15,0.04084599,0.021240234,-0.07660428
31.0,3.7,1,1,-0.73,0.23240864,0.23217773,0.115014404
35.0,3.5,1,1,0.89,0.16199505,0.21948242,0.1887621
31.5,2.8,1,1,-0.31,-0.04898441,-0.27563477,-0.2638053
35.0,3.3,0,1,-1.29,-0.011636615,0.18334961,0.13401374
33.0,3.0,0,1,0.24,-0.04863727,0.036865234,-0.09515035
37.0,3.2,0,1,1.36,0.14884007,0.1550293,0.17139982
41.0,2.3,1,1,0.64,0.28696263,-1.2258301,0.13600555
41.0,3.4,0,1,1.04,0.20011437,0.27905273,0.3299122
32.0,3.5,0,1,0.37,0.082632184,0.03881836,0.0673832
41.0,3.2,0,1,0.92,0.050617337,0.24194336,0.29412144
32.5,2.8,1,1,-0.45,0.0021420717,-0.20141602,-0.20365193
40.0,3.5,1,1,1.34,0.30451024,0.23413086,0.3252799
41.0,3.8,0,1,0.12,0.49617302,0.60131836,0.40025854
35.5,2.9,1,1,0.06,0.059503675,-0.12719727,0.054121584
36.0,2.6,1,1,0.15,0.2939664,-0.072509766,0.0018186569
32.0,2.9,1,1,-0.75,0.009447217,-0.041259766,-0.20708597
39.0,3.3,1,1,1.06,0.21341908,0.36450195,0.25763503
37.0,2.9,0,1,-0.18,0.0730077,0.095458984,0.122627616
44.0,3.2,1,1,2.33,0.346305,0.44702148,0.366984
34.0,3.1,1,1,-0.4,0.062496305,-0.0061035156,0.027182952
41.0,3.7,0,1,0.74,0.4893571,0.49975586,0.38529593
37.0,3.3,1,1,0.41,0.13186848,0.08129883,0.19616066
31.0,3.6,0,1,0.58,0.022718549,0.15209961,0.06465917
38.0,3.4,1,1,-0.3,0.21318829,0.07104492,0.25232017
43.0,2.5,1,1,0.05,0.54436123,0.68725586,0.19415127
46.0,3.0,0,1,0.52,0.45937073,1.0876465,0.37370324
33.0,3.4,1,1,0.28,0.127823,-0.107666016,0.08098838
39.0,3.5,1,1,2.36,0.2986127,0.17456055,0.3033076
42.0,2.4,0,1,-0.25,0.17275059,-0.41430664,0.1632301
40.0,3.2,0,1,0.29,0.12634099,0.4333496,0.2655632
38.0,3.7,1,1,0.47,0.43818867,0.65893555,0.32635903
34.0,2.8,1,1,-0.03,0.024032712,-0.084228516,-0.088185236
28.0,2.1,1,0,-1.32,-1.1292552,0.032958984,-0.4350039
43.0,3.1,1,1,1.59,0.36026776,0.21069336,0.32707852
33.0,3.6,0,1,0.89,0.15988934,0.12670898,0.15647541
31.0,3.5,0,1,0.41,0.040530324,0.036865234,0.020726532
44.0,3.7,1,1,1.42,0.180174,0.19311523,0.43709466
41.0,3.8,1,1,-0.28,0.48786747,0.60131836,0.40025854
28.0,2.3,1,1,0.75,-0.0872401,-0.41625977,-0.44239274
44.0,3.8,0,1,0.78,0.45508587,0.31420898,0.44754937
45.0,3.6,0,1,-0.78,0.3258325,0.23608398,0.43905622
