LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.0722656,0.4463796
46.0,3.2,1,1,-0.3,0.3738042,0.234375,0.37030032
25.0,3.6,1,1,-0.64,-0.5443934,-1.1171875,-0.17746085
37.0,2.9,1,1,-0.75,0.033950925,0.12890625,0.08439778
35.0,3.7,0,1,-0.49,0.3060981,0.1953125,0.2447289
37.0,3.8,1,1,0.72,0.45185673,0.35742188,0.3194418
44.0,3.9,1,1,-1.08,0.27090275,0.16015625,0.44455725
39.0,3.1,1,1,-0.63,0.2336446,0.2890625,0.18730879
36.0,3.6,1,1,0.75,0.29160893,0.5078125,0.23973155
33.0,3.2,1,1,0.89,0.063186765,-0.0234375,-0.03903885
35.0,3.4,0,1,0.99,-0.067684054,0.16796875,0.13675685
43.0,3.1,1,1,0.49,0.36026776,0.26171875,0.27352577
31.0,3.8,1,1,-0.17,0.15502179,-0.0078125,0.14222854
33.0,3.3,0,1,-0.2,-0.010167003,-0.1484375,0.0028731972
40.0,3.2,1,1,0.87,0.27918637,0.37890625,0.22872499
44.0,3.3,1,1,0.23,0.3662759,0.19921875,0.35132572
38.0,2.9,1,1,-0.36,0.046476483,0.12109375,0.13021266
33.0,3.8,0,1,-0.28,0.2275821,0.3203125,0.22162277
40.0,3.6,0,1,0.93,0.5342094,0.37109375,0.33422035
41.0,3.7,1,1,-0.44,0.487198,0.42382812,0.3733845
33.0,2.9,1,1,0.69,0.045318723,-0.1171875,-0.15108538
45.0,3.8,1,1,0.31,0.033800244,0.30859375,0.44406664
24.0,3.3,0,0,-1.24,-1.0658778,-0.73828125,-0.3247117
39.0,2.6,1,1,-0.34,0.18040669,0.2109375,0.10948278
36.0,3.5,1,1,0.91,0.2545339,0.40625,0.21005985
35.0,3.1,1,1,-1.04,0.08971608,-0.046875,0.0453483
38.0,3.5,1,1,1.04,0.2937795,0.29882812,0.25897652
29.0,3.6,0,0,-0.22,-0.55216587,-0.01171875,-0.057519495
45.0,3.6,1,1,1.58,0.25130856,0.64453125,0.41770622
36.0,3.7,0,1,-0.73,0.4663564,0.33398438,0.26786315
39.0,3.5,1,1,0.34,0.2986127,0.2734375,0.28470236
40.0,3.2,1,1,0.94,0.27918637,0.37890625,0.22872499
36.0,3.5,1,1,0.7,0.2545339,0.40625,0.21005985
33.5,3.5,0,1,0.19,0.061164975,0.01171875,0.11038185
34.0,3.7,1,1,-0.37,0.2289201,0.0625,0.21490026
48.0,3.4,1,1,0.88,0.6780244,0.99609375,0.47387826
44.0,3.6,1,1,0.48,0.31738675,0.46484375,0.40391934
24.0,3.2,1,1,-0.56,-0.2693652,-0.2109375,-0.3577103
31.0,2.7,1,1,-1.6,-0.08326328,-0.34375,-0.29584044
40.0,3.8,0,1,1.16,0.5152446,0.7871094,0.37484848
29.0,3.3,0,1,0.03,-0.054172397,-0.09765625,-0.1949772
36.0,3.1,1,1,0.27,0.13885891,0.01171875,0.09220595
40.0,3.0,0,1,2.24,0.38940632,0.107421875,0.19178751
47.0,4.0,0,1,0.2,0.77492344,0.7636719,0.48157224
27.5,3.1,0,1,-0.79,-0.05901134,-0.21484375,-0.31805775
38.0,3.2,1,1,-0.38,0.25218403,0.19726562,0.18458918
45.0,3.0,1,1,0.57,0.31349385,0.62890625,0.2958598
41.0,3.7,1,1,1.09,0.487198,0.42382812,0.3733845
24.0,3.4,0,0,-0.37,-0.8526782,-1.4609375,-0.28908643
46.0,4.0,0,1,0.86,0.87544835,0.29296875,0.47338605
36.0,2.5,1,1,-1.1,0.32289135,-0.09765625,-0.08261733
39.0,3.6,1,1,1.61,0.35318577,0.43359375,0.3118615
42.0,3.2,1,1,1.52,0.2731496,0.109375,0.27589607
35.0,3.5,1,1,0.17,0.16199505,0.2265625,0.17427558
27.0,2.4,1,1,-0.96,0.07174313,-0.3671875,-0.43741426
27.0,2.7,1,1,0.31,0.110500455,-0.63671875,-0.412523
42.0,3.1,1,1,1.42,0.32574666,0.06640625,0.24923247
