LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.9684011,0.9166336,0.4499237
46.0,3.2,1,1,-0.3,0.38697827,0.52007294,0.3562961
25.0,3.6,1,1,-0.64,-0.5531138,-0.6733322,-0.13132544
37.0,2.9,1,1,-0.75,0.036869153,0.08779144,0.15817949
35.0,3.7,0,1,-0.49,0.33244526,0.2625656,0.25303155
37.0,3.8,1,1,0.72,0.4509393,0.4751358,0.32050917
44.0,3.9,1,1,-1.08,0.17790042,0.25797272,0.44905257
39.0,3.1,1,1,-0.63,0.2090951,0.21526337,0.2152606
36.0,3.6,1,1,0.75,0.32382977,0.29903412,0.23967366
33.0,3.2,1,1,0.89,0.057651624,-0.01750946,0.0865664
35.0,3.4,0,1,0.99,-0.053314105,0.10153961,0.20766695
43.0,3.1,1,1,0.49,0.39135563,0.22687149,0.27645856
31.0,3.8,1,1,-0.17,0.17379771,0.22737885,0.21390462
33.0,3.3,0,1,-0.2,-0.016031161,0.004737854,0.123667926
40.0,3.2,1,1,0.87,0.27105153,0.2183609,0.2438303
44.0,3.3,1,1,0.23,0.38471425,0.3063736,0.33929142
38.0,2.9,1,1,-0.36,0.058080778,0.17757416,0.18372807
33.0,3.8,0,1,-0.28,0.24742518,0.29749298,0.24609715
40.0,3.6,0,1,0.93,0.5043756,0.40213776,0.30855876
41.0,3.7,1,1,-0.44,0.5069829,0.47226715,0.36021897
33.0,2.9,1,1,0.69,0.03221713,-0.07329559,0.0004413873
45.0,3.8,1,1,0.31,0.025507078,0.19702911,0.4512964
24.0,3.3,0,0,-1.24,-1.0463427,-0.8064194,-0.2589292
39.0,2.6,1,1,-0.34,0.188305,0.1853714,0.15923426
36.0,3.5,1,1,0.91,0.2655183,0.2649002,0.23123677
35.0,3.1,1,1,-1.04,0.06925593,-0.015830994,0.12869018
38.0,3.5,1,1,1.04,0.31229985,0.37743378,0.2565223
29.0,3.6,0,0,-0.22,-0.50045764,-0.23296356,0.03055878
45.0,3.6,1,1,1.58,0.3097669,0.40213776,0.4074806
36.0,3.7,0,1,-0.73,0.46027958,0.33184052,0.2735898
39.0,3.5,1,1,0.34,0.32015812,0.3886795,0.27401704
40.0,3.2,1,1,0.94,0.27105153,0.2183609,0.2438303
36.0,3.5,1,1,0.7,0.2655183,0.2649002,0.23123677
33.5,3.5,0,1,0.19,0.044990644,0.1049881,0.19784184
34.0,3.7,1,1,-0.37,0.2050725,0.22008514,0.24062306
48.0,3.4,1,1,0.88,0.6502801,0.913414,0.46958137
44.0,3.6,1,1,0.48,0.3883916,0.3606186,0.38869083
24.0,3.2,1,1,-0.56,-0.32095516,-0.78987885,-0.29158473
31.0,2.7,1,1,-1.6,-0.084161654,-0.34682465,-0.13772742
40.0,3.8,0,1,1.16,0.52053845,0.6784439,0.36537936
29.0,3.3,0,1,0.03,-0.042171374,-0.10335541,-0.084692344
36.0,3.1,1,1,0.27,0.12573443,0.0107803345,0.16240448
40.0,3.0,0,1,2.24,0.35958874,0.27947998,0.22510388
47.0,4.0,0,1,0.2,0.6850797,0.7926712,0.49258083
27.5,3.1,0,1,-0.79,-0.07890119,-0.36656952,-0.23606105
38.0,3.2,1,1,-0.38,0.25519955,0.17003632,0.21499833
45.0,3.0,1,1,0.57,0.32743275,0.47805023,0.29813713
41.0,3.7,1,1,1.09,0.5069829,0.47226715,0.36021897
24.0,3.4,0,0,-0.37,-0.8384932,-0.82064056,-0.2241561
46.0,4.0,0,1,0.86,0.8159772,0.7431412,0.48184562
36.0,2.5,1,1,-1.1,0.3216039,0.008796692,0.04535704
39.0,3.6,1,1,1.61,0.3333131,0.42092133,0.287063
42.0,3.2,1,1,1.52,0.2588464,0.13954544,0.2811867
35.0,3.5,1,1,0.17,0.16575252,0.19339752,0.22006111
27.0,2.4,1,1,-0.96,0.04387103,-0.60637665,-0.31748623
27.0,2.7,1,1,0.31,0.14190875,-0.4260788,-0.30622983
42.0,3.1,1,1,1.42,0.34991276,0.20900345,0.26178396
36.0,3.0,1,1,-0.5,0.109253034,0.021156311,0.14785397
47.0,3.6,1,1,-0.89,0.48882115,0.2650833,0.43764573
30.5,2.9,0,1,-0.37,-0.26510227,-0.20162201,-0.13446121
31.5,3.5,0,1,0.89,0.069002256,0.0026016235,0.12666911
29.0,3.0,1,0,-0.04,-0.6854571,-0.24886322,-0.18380047
33.5,3.2,1,1,-0.89,0.090793714,-0.030021667,0.1102863
32.0,3.1,1,1,-0.37,0.03985034,-0.034477234,-0.015484452
36.0,3.7,0,1,-0.05,0.46027958,0.33184052,0.2735898
45.0,3.8,1,1,-1.31,0.025507078,0.19702911,0.4512964
34.0,3.6,0,1,0.46,0.1252595,0.16088104,0.21605009
36.0,3.9,0,1,0.45,0.59451306,0.38162994,0.33378738
38.0,2.8,0,1,-0.91,0.094368085,0.17417145,0.1662867
39.0,3.1,1,1,1.82,0.2090951,0.21526337,0.2152606
33.0,3.8,1,1,-0.14,0.2720834,0.29749298,0.24609715
43.0,2.9,0,1,0.21,0.38098538,0.391613,0.26104248
34.5,2.9,0,1,0.13,-0.14068212,-0.037590027,0.06316267
40.0,3.1,0,1,-0.36,0.3181783,0.24693298,0.2286527
37.0,3.6,1,1,1.54,0.38409245,0.36650848,0.2530387
35.0,3.5,1,1,0.75,0.16575252,0.19339752,0.22006111
35.0,3.7,0,1,-1.35,0.33244526,0.2625656,0.25303155
38.0,2.4,1,1,1.38,0.2517568,0.1426773,0.09647659
37.0,3.5,1,1,-0.33,0.29828084,0.3341446,0.24292502
36.0,3.3,1,1,1.28,0.13190852,0.06676483,0.20766658
31.0,3.1,0,1,-0.36,-0.19880284,-0.07039642,-0.0686675
18.0,3.0,0,0,-0.04,-0.9146594,-1.3770981,-0.44768906
32.0,3.2,1,1,1.15,0.026783094,0.0013809204,0.034273736
31.0,3.7,1,1,-0.73,0.24646579,0.052116394,0.18815696
35.0,3.5,1,1,0.89,0.16575252,0.19339752,0.22006111
31.5,2.8,1,1,-0.31,-0.052078143,-0.22916412,-0.09839229
35.0,3.3,0,1,-1.29,-0.01304616,0.009773254,0.18898219
33.0,3.0,0,1,0.24,-0.03856267,-0.02495575,0.023447767
37.0,3.2,0,1,1.36,0.15369044,0.08664703,0.20581639
41.0,2.3,1,1,0.64,0.27886593,0.1375351,0.1648115
41.0,3.4,0,1,1.04,0.17889415,0.27698517,0.2961949
32.0,3.5,0,1,0.37,0.07715808,0.029823303,0.15008418
41.0,3.2,0,1,0.92,0.040414914,0.17491913,0.26100868
32.5,2.8,1,1,-0.45,0.0068131536,-0.18920135,-0.048251957
40.0,3.5,1,1,1.34,0.30959523,0.3690567,0.29624644
41.0,3.8,0,1,0.12,0.50618756,0.5739517,0.38217396
35.5,2.9,1,1,0.06,0.051313505,-0.007408142,0.104265355
36.0,2.6,1,1,0.15,0.29950726,-0.05181122,0.062356494
32.0,2.9,1,1,-0.75,0.0057412237,-0.114341736,-0.054619133
39.0,3.3,1,1,1.06,0.227316,0.27135468,0.23807962
37.0,2.9,0,1,-0.18,0.08782016,0.08779144,0.15817949
44.0,3.2,1,1,2.33,0.37750828,0.26242828,0.31766438
34.0,3.1,1,1,-0.4,0.041019544,-0.018974304,0.082030505
41.0,3.7,0,1,0.74,0.5229665,0.47226715,0.36021897
37.0,3.3,1,1,0.41,0.13920031,0.15409088,0.21538475
31.0,3.6,0,1,0.58,0.05120097,-0.036857605,0.12701571
38.0,3.4,1,1,-0.3,0.2191106,0.30890656,0.23791468
43.0,2.5,1,1,0.05,0.53286946,0.26325226,0.22542827
46.0,3.0,0,1,0.52,0.5056821,0.62192535,0.31536734
33.0,3.4,1,1,0.28,0.116619214,0.043006897,0.15824534
39.0,3.5,1,1,2.36,0.32015812,0.3886795,0.27401704
42.0,2.4,0,1,-0.25,0.15498553,0.19470978,0.20191929
