LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.91236126,1.5458984,0.48254317
46.0,3.2,1,1,-0.3,0.3738042,0.19238281,0.42421693
25.0,3.6,1,1,-0.64,-0.5443934,-0.2758789,-0.19400786
37.0,2.9,1,1,-0.75,0.033950925,0.08251953,0.122735366
35.0,3.7,0,1,-0.49,0.3060981,0.10913086,0.294218
37.0,3.8,1,1,0.72,0.45185673,0.14916992,0.3755716
44.0,3.9,1,1,-1.08,0.27090275,0.15332031,0.48440957
39.0,3.1,1,1,-0.63,0.2336446,0.46191406,0.23826492
36.0,3.6,1,1,0.75,0.29160893,0.18554688,0.28788263
33.0,3.2,1,1,0.89,0.063186765,-0.107910156,-0.01925926
35.0,3.4,0,1,0.99,-0.067684054,0.21679688,0.18818465
43.0,3.1,1,1,0.49,0.36026776,0.31054688,0.3533367
31.0,3.8,1,1,-0.17,0.15502179,0.32958984,0.1856562
33.0,3.3,0,1,-0.2,-0.010167003,-0.0625,0.029676303
40.0,3.2,1,1,0.87,0.27918637,0.38378906,0.29401314
44.0,3.3,1,1,0.23,0.3662759,0.30078125,0.410289
38.0,2.9,1,1,-0.36,0.046476483,0.079833984,0.1700494
33.0,3.8,0,1,-0.28,0.2275821,0.56640625,0.2699046
40.0,3.6,0,1,0.93,0.5342094,0.7680664,0.3882913
41.0,3.7,1,1,-0.44,0.487198,0.63720703,0.42643696
33.0,2.9,1,1,0.69,0.045318723,-0.21972656,-0.14278592
45.0,3.8,1,1,0.31,0.033800244,0.34375,0.48625094
24.0,3.3,0,0,-1.24,-1.0658778,-0.7558594,-0.35711175
39.0,2.6,1,1,-0.34,0.18040669,0.25024414,0.13605241
36.0,3.5,1,1,0.91,0.2545339,0.2265625,0.2561365
35.0,3.1,1,1,-1.04,0.08971608,-0.018066406,0.07417718
38.0,3.5,1,1,1.04,0.2937795,0.3564453,0.32747
29.0,3.6,0,0,-0.22,-0.55216587,-0.5776367,-0.04320453
45.0,3.6,1,1,1.58,0.25130856,0.56933594,0.4656886
36.0,3.7,0,1,-0.73,0.4663564,0.13989258,0.33019674
39.0,3.5,1,1,0.34,0.2986127,0.4248047,0.34908456
40.0,3.2,1,1,0.94,0.27918637,0.38378906,0.29401314
36.0,3.5,1,1,0.7,0.2545339,0.2265625,0.2561365
33.5,3.5,0,1,0.19,0.061164975,0.13745117,0.15108481
34.0,3.7,1,1,-0.37,0.2289201,0.14160156,0.2630983
48.0,3.4,1,1,0.88,0.6780244,1.2509766,0.5139697
44.0,3.6,1,1,0.48,0.31738675,0.3046875,0.45509493
24.0,3.2,1,1,-0.56,-0.2693652,-1.0673828,-0.38969803
31.0,2.7,1,1,-1.6,-0.08326328,-0.4716797,-0.30198443
40.0,3.8,0,1,1.16,0.5152446,0.7080078,0.42676312
29.0,3.3,0,1,0.03,-0.054172397,-0.037597656,-0.19805326
36.0,3.1,1,1,0.27,0.13885891,0.008056641,0.13247985
40.0,3.0,0,1,2.24,0.38940632,0.2705078,0.24233961
47.0,4.0,0,1,0.2,0.77492344,0.46777344,0.51318485
27.5,3.1,0,1,-0.79,-0.05901134,-0.33984375,-0.33541542
38.0,3.2,1,1,-0.38,0.25218403,0.17822266,0.23424062
45.0,3.0,1,1,0.57,0.31349385,0.6621094,0.36915672
41.0,3.7,1,1,1.09,0.487198,0.63720703,0.42643696
24.0,3.4,0,0,-0.37,-0.8526782,-0.4140625,-0.31908083
46.0,4.0,0,1,0.86,0.87544835,0.63671875,0.5059159
36.0,2.5,1,1,-1.1,0.32289135,-0.40673828,-0.07681559
39.0,3.6,1,1,1.61,0.35318577,0.8334961,0.36866796
