LSAT,UGPA,sex,race,ZFYA,AL_prediction,GL_prediction,GD_prediction
43.0,4.0,1,1,2.32,0.9684011,0.98329735,0.4569295
46.0,3.2,1,1,-0.3,0.38697827,0.43102074,0.4161824
25.0,3.6,1,1,-0.64,-0.5531138,-0.6295872,-0.15270524
37.0,2.9,1,1,-0.75,0.036869153,0.056459427,0.18419874
35.0,3.7,0,1,-0.49,0.33244526,0.2859249,0.26001692
37.0,3.8,1,1,0.72,0.4509393,0.5147152,0.3162965
44.0,3.9,1,1,-1.08,0.17790042,0.35851097,0.45951128
39.0,3.1,1,1,-0.63,0.2090951,0.2321682,0.25824097
36.0,3.6,1,1,0.75,0.32382977,0.27269554,0.26184213
33.0,3.2,1,1,0.89,0.057651624,-0.0032138824,0.08111675
35.0,3.4,0,1,0.99,-0.053314105,0.11144066,0.22051987
43.0,3.1,1,1,0.49,0.39135563,0.24028587,0.34078866
31.0,3.8,1,1,-0.17,0.17379771,0.23018456,0.20930913
33.0,3.3,0,1,-0.2,-0.016031161,-0.007631302,0.12285663
40.0,3.2,1,1,0.87,0.27105153,0.16963768,0.29452354
44.0,3.3,1,1,0.23,0.38471425,0.34004784,0.3931247
38.0,2.9,1,1,-0.36,0.058080778,0.15579796,0.2079559
33.0,3.8,0,1,-0.28,0.24742518,0.2875576,0.24141197
40.0,3.6,0,1,0.93,0.5043756,0.4413967,0.33983868
41.0,3.7,1,1,-0.44,0.5069829,0.4689541,0.38578397
33.0,2.9,1,1,0.69,0.03221713,-0.10596657,-0.06989659
45.0,3.8,1,1,0.31,0.025507078,0.19777489,0.46490508
24.0,3.3,0,0,-1.24,-1.0463427,-0.97696877,-0.2921859
39.0,2.6,1,1,-0.34,0.188305,0.16016197,0.18348399
36.0,3.5,1,1,0.91,0.2655183,0.24614525,0.2559414
35.0,3.1,1,1,-1.04,0.06925593,-0.0472126,0.14324377
38.0,3.5,1,1,1.04,0.31229985,0.35007286,0.29110762
29.0,3.6,0,0,-0.22,-0.50045764,-0.18976784,0.013754025
45.0,3.6,1,1,1.58,0.3097669,0.34932518,0.4389506
36.0,3.7,0,1,-0.73,0.46027958,0.34470177,0.2779473
39.0,3.5,1,1,0.34,0.32015812,0.38307762,0.3113942
40.0,3.2,1,1,0.94,0.27105153,0.16963768,0.29452354
36.0,3.5,1,1,0.7,0.2655183,0.24614525,0.2559414
33.5,3.5,0,1,0.19,0.044990644,0.094839096,0.20008235
34.0,3.7,1,1,-0.37,0.2050725,0.2557125,0.24448502
48.0,3.4,1,1,0.88,0.6502801,0.98955345,0.5038957
44.0,3.6,1,1,0.48,0.3883916,0.32134056,0.4219758
24.0,3.2,1,1,-0.56,-0.32095516,-0.8962345,-0.32725507
31.0,2.7,1,1,-1.6,-0.084161654,-0.4128971,-0.25097692
40.0,3.8,0,1,1.16,0.52053845,0.6498318,0.37866294
29.0,3.3,0,1,0.03,-0.042171374,-0.12900734,-0.13170724
36.0,3.1,1,1,0.27,0.12573443,-0.0019550323,0.18479018
40.0,3.0,0,1,2.24,0.35958874,0.28413963,0.26665986
47.0,4.0,0,1,0.2,0.6850797,0.6774807,0.50112
27.5,3.1,0,1,-0.79,-0.07890119,-0.30887794,-0.29414475
38.0,3.2,1,1,-0.38,0.25519955,0.19927025,0.25909323
45.0,3.0,1,1,0.57,0.32743275,0.40730858,0.37383038
41.0,3.7,1,1,1.09,0.5069829,0.4689541,0.38578397
24.0,3.4,0,0,-0.37,-0.8384932,-0.9939976,-0.25226438
46.0,4.0,0,1,0.86,0.8159772,0.55620384,0.49137986
36.0,2.5,1,1,-1.1,0.3216039,0.015142441,0.0038214326
39.0,3.6,1,1,1.61,0.3333131,0.43161583,0.3180411
42.0,3.2,1,1,1.52,0.2588464,0.15901756,0.3412143
35.0,3.5,1,1,0.17,0.16575252,0.1897335,0.23716909
27.0,2.4,1,1,-0.96,0.04387103,-0.5143528,-0.42805648
27.0,2.7,1,1,0.31,0.14190875,-0.46497536,-0.38983142
42.0,3.1,1,1,1.42,0.34991276,0.21843529,0.3193975
36.0,3.0,1,1,-0.5,0.109253034,-0.008018494,0.17172515
47.0,3.6,1,1,-0.89,0.48882115,0.32164574,0.46818876
30.5,2.9,0,1,-0.37,-0.26510227,-0.2627964,-0.22246654
31.5,3.5,0,1,0.89,0.069002256,-0.037561417,0.1234065
29.0,3.0,1,0,-0.04,-0.6854571,-0.20638466,-0.25598806
33.5,3.2,1,1,-0.89,0.090793714,-0.025270462,0.1136609
32.0,3.1,1,1,-0.37,0.03985034,-0.0087070465,-0.07644488
36.0,3.7,0,1,-0.05,0.46027958,0.34470177,0.2779473
45.0,3.8,1,1,-1.31,0.025507078,0.19777489,0.46490508
34.0,3.6,0,1,0.46,0.1252595,0.16986656,0.22257057
36.0,3.9,0,1,0.45,0.59451306,0.4252529,0.3144653
38.0,2.8,0,1,-0.91,0.094368085,0.12888908,0.19277678
39.0,3.1,1,1,1.82,0.2090951,0.2321682,0.25824097
33.0,3.8,1,1,-0.14,0.2720834,0.2875576,0.24141197
43.0,2.9,0,1,0.21,0.38098538,0.39662743,0.31491488
34.5,2.9,0,1,0.13,-0.14068212,-0.059106827,0.04441434
40.0,3.1,0,1,-0.36,0.3181783,0.24272728,0.27280673
37.0,3.6,1,1,1.54,0.38409245,0.33005333,0.2795378
35.0,3.5,1,1,0.75,0.16575252,0.1897335,0.23716909
35.0,3.7,0,1,-1.35,0.33244526,0.2859249,0.26001692
38.0,2.4,1,1,1.38,0.2517568,0.13297081,0.1041252
37.0,3.5,1,1,-0.33,0.29828084,0.30187035,0.274352
36.0,3.3,1,1,1.28,0.13190852,0.11153221,0.2284224
31.0,3.1,0,1,-0.36,-0.19880284,-0.022760391,-0.13915654
18.0,3.0,0,0,-0.04,-0.9146594,-1.337122,-0.47008318
32.0,3.2,1,1,1.15,0.026783094,0.04451561,-0.0002732128
31.0,3.7,1,1,-0.73,0.24646579,0.12830162,0.18059763
35.0,3.5,1,1,0.89,0.16575252,0.1897335,0.23716909
31.5,2.8,1,1,-0.31,-0.052078143,-0.30672646,-0.20106144
35.0,3.3,0,1,-1.29,-0.01304616,0.03240013,0.20381321
33.0,3.0,0,1,0.24,-0.03856267,-0.044488907,-0.024110064
37.0,3.2,0,1,1.36,0.15369044,0.14102745,0.240392
41.0,2.3,1,1,0.64,0.27886593,0.04464531,0.18521488
41.0,3.4,0,1,1.04,0.17889415,0.2835598,0.341954
32.0,3.5,0,1,0.37,0.07715808,-0.0071811676,0.1462993
